t,o,c,h,l,s,v,Ticker,RSI
1652140800,43.0,41.95,46.2,41.0,ok,532.27,SINT,
1652227200,41.0,40.0,43.99,40.0,ok,571.4,SINT,
1652313600,40.0,38.0,40.05,37.0,ok,1058.69,SINT,
1652400000,37.0,42.1,43.6,37.0,ok,480.14,SINT,
1652659200,41.2,40.2,43.07,38.24,ok,396.43,SINT,
1652745600,47.32,43.79,47.32,40.56,ok,531.15,SINT,
1652832000,44.99,41.98,44.99,40.02,ok,238.13,SINT,
1652918400,44.24,44.47,45.98,42.11,ok,267.13,SINT,
1653004800,46.0,43.04,50.0,42.11,ok,967.87,SINT,
1653264000,42.89,44.49,46.18,42.89,ok,249.47,SINT,
1653350400,45.0,46.0,46.95,44.0,ok,143.46,SINT,
1653436800,46.0,45.01,46.02,44.02,ok,214.27,SINT,
1653523200,47.0,46.0,47.9,45.01,ok,370.65,SINT,
1653609600,47.9,46.0,50.0,45.0,ok,558.91,SINT,58.364312267657986
1653955200,43.46,43.99,45.99,42.14,ok,554.48,SINT,53.890160183066364
1654041600,45.99,45.35,47.0,43.32,ok,338.6,SINT,60.43698790479907
1654128000,43.22,46.68,48.56,42.01,ok,579.9,SINT,67.38782051282051
1654214400,49.01,47.34,49.8,45.2,ok,405.93,SINT,62.174721189591075
1654473600,44.0,50.260000000000005,51.0,43.0,ok,482.72,SINT,72.31588287488908
1654560000,51.0,52.48,54.0,47.71,ok,6507.97,SINT,70.52432687765706
1654646400,55.00000000000001,51.8,56.00000000000001,45.01,ok,2341.36,SINT,74.50099800399202
1654732800,51.5,50.18,55.50000000000001,48.2,ok,557.33,SINT,64.89306207616067
1654819200,51.0,50.01,53.0,50.0,ok,1048.33,SINT,69.45840312674484
1655078400,46.0,39.290000000000006,46.98,38.2,ok,1461.06,SINT,40.43414275202355
1655164800,43.89,39.89,43.89,36.0,ok,863.37,SINT,38.37076513132851
1655251200,39.48,41.0,41.8,38.55,ok,495.6,SINT,42.40242516104585
1655337600,40.03,39.6,41.15,36.2,ok,407.63,SINT,38.0597014925373
1655424000,39.72,43.72,48.0,37.3,ok,1785.58,SINT,46.31306597671409
1655769600,44.49,45.0,46.09,42.59,ok,197.86,SINT,51.67273931765485
1655856000,43.0,45.88,46.0,43.0,ok,172.16,SINT,50.89195557051498
1655942400,45.88,47.73,48.0,45.58,ok,377.16,SINT,51.736685411842544
1656028800,44.64,41.41,48.0,41.41,ok,765.96,SINT,41.73864586235718
1656288000,44.0,44.0,45.8,44.0,ok,404.74,SINT,41.19797525309335
1656374400,44.0,44.0,46.0,44.0,ok,116.47,SINT,37.28254349130173
1656460800,44.0,42.0,45.8,42.0,ok,508.27,SINT,35.86266589728794
1656547200,45.4,43.27,45.4,40.77,ok,183.04,SINT,39.93004954823667
1656633600,43.27,42.01,45.6,42.01,ok,223.0,SINT,38.70056497175141
1656979200,40.760000000000005,41.04,42.5,40.26,ok,136.47,SINT,53.41130604288497
1657065600,46.0,39.05,70.8,37.64,ok,20721.41,SINT,48.44674556213017
1657152000,39.290000000000006,44.330000000000005,54.0,38.0,ok,6279.95,SINT,55.33482858058316
1657238400,49.99,45.2,49.99,45.0,ok,1551.46,SINT,59.126466753585404
1657497600,47.0,46.5,48.0,45.0,ok,686.18,SINT,54.989231873653985
1657584000,45.0,46.02,48.0,45.0,ok,439.24,SINT,51.88470066518848
1657670400,45.07,45.07,47.39,45.07,ok,515.34,SINT,48.50718761518614
1657756800,45.1,45.1,47.0,45.1,ok,1280.81,SINT,44.80442512840776
1657843200,45.2,45.51,47.19,44.0,ok,525.4,SINT,60.56701030927835
1658102400,45.88,45.01,46.8,43.0,ok,791.19,SINT,52.91738879260542
1658188800,43.04,47.05,50.0,43.04,ok,767.82,SINT,57.88113695090438
1658275200,47.04,45.01,49.0,44.06,ok,1090.94,SINT,57.76173285198555
1658361600,47.260000000000005,48.0,50.0,45.17,ok,598.02,SINT,61.203221222169574
1658448000,47.0,48.35,52.0,46.0,ok,1244.64,SINT,65.69306930693071
1658707200,46.57,48.0,51.8,46.57,ok,376.08,SINT,67.7732379979571
1658793600,48.0,47.61,51.6,47.0,ok,206.63,SINT,73.80422691879866
1658880000,47.61,48.2,51.49,47.61,ok,856.99,SINT,64.55981941309255
1658966400,49.0,49.0,51.0,48.2,ok,443.06,SINT,64.37216338880484
1659052800,47.7,47.74,49.0,47.010000000000005,ok,420.51,SINT,54.704097116843705
