t,o,c,h,l,s,v,Ticker,RSI
1652140800,1.27,1.24,1.28,1.18,ok,308147.0,STSS,
1652227200,1.23,1.098,1.23,1.08,ok,492585.0,STSS,
1652313600,1.1,1.2,1.22,1.1,ok,304165.0,STSS,
1652400000,1.15,1.27,1.28,1.15,ok,305198.0,STSS,
1652659200,1.23,1.18,1.2591,1.15,ok,216984.0,STSS,
1652745600,1.18,1.27,1.28,1.16,ok,189497.0,STSS,
1652832000,1.24,1.23,1.34,1.19,ok,212569.0,STSS,
1652918400,1.19,1.23,1.2398,1.17,ok,80596.0,STSS,
1653004800,1.22,1.22,1.2299,1.17,ok,82987.0,STSS,
1653264000,1.23,1.22,1.23,1.14,ok,93140.0,STSS,
1653350400,1.18,1.195,1.2033,1.15,ok,198355.0,STSS,
1653436800,1.23,1.19,1.23,1.15,ok,129001.0,STSS,
1653523200,1.18,1.17,1.19,1.14,ok,151185.0,STSS,
1653609600,1.13,1.12,1.17,1.05,ok,297768.0,STSS,40.68322981366461
1653955200,1.1,1.08,1.1241,1.07,ok,91521.0,STSS,38.30409356725146
1654041600,1.07,1.09,1.12,1.07,ok,133558.0,STSS,49.275362318840585
1654128000,1.07,1.06,1.09,1.03,ok,107823.0,STSS,35.416666666666686
1654214400,1.04,1.06,1.08,1.04,ok,93147.0,STSS,24.39024390243904
1654473600,1.03,1.0,1.06,0.9511,ok,244632.0,STSS,26.31578947368422
1654560000,1.02,0.9855,1.04,0.951,ok,243503.0,STSS,3.2840722495894994
1654646400,0.99,0.9611,1.0,0.9551,ok,112944.0,STSS,3.4614053305642187
1654732800,1.03,0.9581,1.04,0.9286,ok,148232.0,STSS,3.4258307639602634
1654819200,0.95,0.912,0.9736,0.875,ok,175831.0,STSS,3.0487804878048763
1655078400,0.92,0.831,0.92,0.8199,ok,140878.0,STSS,2.4449877750611364
1655164800,0.831,0.838,0.863,0.8208,ok,68102.0,STSS,4.347826086956516
1655251200,0.84,0.89,0.9184,0.84,ok,188451.0,STSS,15.753424657534268
1655337600,0.88,0.924,0.97,0.8511,ok,147153.0,STSS,22.78761061946905
1655424000,0.93,0.93,0.99,0.9002,ok,178371.0,STSS,26.715686274509807
1655769600,0.99,0.9,0.99,0.89,ok,73935.0,STSS,27.386934673366852
1655856000,0.873,0.86,0.9,0.848,ok,91143.0,STSS,23.130841121495337
1655942400,0.848,0.9123,0.917,0.848,ok,42964.0,STSS,33.59982234066179
1656028800,0.92,0.9369,0.967,0.89,ok,137114.0,STSS,37.03937671088649
1656288000,0.9758,0.9109,0.9758,0.8808,ok,37972.0,STSS,39.895667951916536
1656374400,0.9109,0.91,0.93,0.885,ok,30494.0,STSS,41.16545752398783
1656460800,0.9,0.9306,0.9899,0.9,ok,78393.0,STSS,46.39905548996459
1656547200,0.9389,0.96,0.985,0.9074,ok,36367.0,STSS,50.21115803511891
1656633600,0.97,1.01,1.08,0.9466,ok,300871.0,STSS,60.797708241516084
1656979200,1.0,1.06,1.07,0.9838,ok,73875.0,STSS,77.081362346263
1657065600,1.07,1.05,1.0705,1.04,ok,34426.0,STSS,74.89431658055426
1657152000,1.032,1.08,1.0899,1.03,ok,33285.0,STSS,73.52649826646855
1657238400,1.07,1.17,1.18,1.05,ok,185036.0,STSS,76.75076120052196
1657497600,1.18,1.22,1.22,1.11,ok,108387.0,STSS,78.78126240571655
1657584000,1.18,1.12,1.45,1.11,ok,1105039.0,STSS,69.17044266294877
1657670400,1.08,1.06,1.08,1.01,ok,151321.0,STSS,66.84068710003369
1657756800,1.03,1.08,1.13,1.0,ok,307469.0,STSS,64.93321460374
1657843200,1.07,1.02,1.0899,1.01,ok,96430.0,STSS,56.96096498575976
1658102400,1.04,1.025,1.0599,1.01,ok,32550.0,STSS,59.90623372113213
1658188800,1.04,1.0685,1.0699,1.01,ok,44820.0,STSS,62.81325788197251
1658275200,1.055,1.04,1.11,1.03,ok,173269.0,STSS,58.73243933588762
1658361600,1.0426,1.0015,1.05,0.993,ok,180004.0,STSS,53.26514555468136
1658448000,1.06,0.9526,1.06,0.9001,ok,86945.0,STSS,45.47604035308953
1658707200,0.9725,0.92,1.0,0.92,ok,121028.0,STSS,38.6547811993517
1658793600,0.92,0.9178,0.9391,0.8911,ok,64462.0,STSS,39.14970453053184
1658880000,0.9178,0.97,1.0,0.9154,ok,107147.0,STSS,41.28919860627177
1658966400,0.97,0.9708,1.0199,0.935,ok,41892.0,STSS,31.630394688306907
1659052800,1.01,1.03,1.04,0.9607,ok,78019.0,STSS,32.771128037722164
1659312000,1.02,1.02,1.03,0.9901,ok,30035.0,STSS,39.16341569137407
1659398400,1.01,1.22,1.3015,0.98,ok,844916.0,STSS,63.30229464582639
1659484800,1.24,1.26,1.58,1.17,ok,1529410.0,STSS,64.48342452526552
1659571200,1.21,1.15,1.22,1.08,ok,121783.0,STSS,59.68126303246946
1659657600,1.13,1.17,1.1999,1.13,ok,130908.0,STSS,60.56235431235431
1659916800,1.2,1.19,1.252,1.14,ok,130633.0,STSS,59.16427817166993
