t,o,c,h,l,s,v,Ticker,RSI,TP,Cumulative TP,Cumulative Volume,VWAP,Price % Change,Spike
1652140800,1.17,1.12,1.23,1.09,ok,1772956,SY,,1.1466666666666667,2032989.5466666669,1772956,1.1466666666666667,,0
1652227200,1.15,1.03,1.15,1.02,ok,1389390,SY,,1.0666666666666669,1482016.0,3162346,0.4686444810276927,-0.0803571428571429,0
1652313600,1.03,1.01,1.08,0.97,ok,1030874,SY,,1.0199999999999998,1051491.4799999995,4193220,0.2507599124300656,-0.01941747572815533,0
1652400000,1.02,1.02,1.06,0.9907,ok,1075934,SY,,1.0235666666666667,1101290.1779333334,5269154,0.2090070204691936,0.00990099009900991,0
1652659200,1.0,1.02,1.06,0.9502,ok,1750049,SY,,1.010066666666667,1767666.1599333333,7019203,0.2518328875704739,0.0,0
1652745600,1.05,1.1,1.12,1.035,ok,2050285,SY,,1.0850000000000002,2224559.225000001,9069488,0.2452794716746965,0.07843137254901977,0
1652832000,1.09,1.15,1.15,1.08,ok,412720,SY,,1.1266666666666667,464997.8666666667,9482208,0.0490389861376872,0.04545454545454519,0
1652918400,1.15,1.19,1.21,1.15,ok,108915,SY,,1.1833333333333331,128882.75,9591123,0.0134377121427803,0.034782608695652195,0
1653004800,1.18,1.15,1.21,1.13,ok,216655,SY,,1.163333333333333,252041.9833333333,9807778,0.0256981737691588,-0.03361344537815125,0
1653264000,1.11,1.09,1.11,1.0,ok,213399,SY,,1.0666666666666669,227625.6,10021177,0.0227144575931549,-0.05217391304347807,0
1653350400,1.08,1.0,1.08,0.972,ok,395286,SY,,1.0173333333333334,402137.624,10416463,0.0386059667278614,-0.0825688073394496,0
1653436800,1.0,1.03,1.05,0.9901,ok,240485,SY,,1.0233666666666668,246104.33283333332,10656948,0.023093322106229,0.030000000000000027,0
1653523200,1.04,1.1,1.11,1.0,ok,371704,SY,,1.07,397723.28,11028652,0.0360627282463894,0.06796116504854366,0
1653609600,1.09,1.18,1.18,1.09,ok,480143,SY,54.54545454545453,1.15,552164.4500000001,11508795,0.0479776075601311,0.07272727272727253,0
1653955200,1.22,1.18,1.2201,1.08,ok,381577,SY,54.54545454545453,1.1600333333333337,442642.0392333334,11890372,0.0372269294209914,0.0,0
1654041600,1.18,0.9651,1.19,0.9502,ok,1204735,SY,45.86571537775512,1.0351,1247021.1985000002,13095107,0.0952280266591178,-0.18211864406779665,0
1654128000,0.99,0.9978,1.0,0.9496,ok,458622,SY,49.23520561685056,0.9824666666666668,450580.8276,13553729,0.033244048748503,0.03388249922287856,0
1654214400,0.9921,0.9051,0.9977,0.9051,ok,366823,SY,43.47381574463251,0.9359666666666668,343334.1005666667,13920552,0.0246638280268387,-0.0929043896572459,0
1654473600,0.96,0.9316,0.9879,0.9051,ok,512786,SY,45.125716806352,0.9415333333333334,482805.1118666667,14433338,0.0334506897757585,0.029278532758811204,0
1654560000,0.9214,0.9554,0.98,0.9,ok,336939,SY,41.50011756407241,0.9451333333333332,318452.2802,14770277,0.0215603458350848,0.025547445255474477,0
1654646400,0.99,0.9809,1.05,0.97,ok,1132303,SY,39.76516160271154,1.0003,1132642.6909,15902580,0.0712238322901063,0.02669039145907459,0
1654732800,0.97,0.9552,0.9998,0.9201,ok,330110,SY,35.53830992855383,0.9583666666666668,316366.4203333334,16232690,0.0194894635660099,-0.026200428178203672,0
1654819200,0.9,0.9218,0.9759,0.8906,ok,523247,SY,35.82960755091902,0.9294333333333332,486323.2033666666,16755937,0.0290239336282218,-0.03496649916247918,0
1655078400,0.9,0.8597,0.9358,0.85,ok,433467,SY,35.736405301622696,0.8818333333333334,382245.6495,17189404,0.0222372834741681,-0.06736819266652194,0
1655164800,0.8698,0.8958,0.9475,0.85,ok,514799,SY,43.08468277143616,0.8977666666666666,462169.3822333333,17704203,0.0261050656860031,0.04199139234616722,0
1655251200,0.9042,0.9711,0.9891,0.9,ok,393148,SY,46.31275823212721,0.9534,374827.3032,18097351,0.020711722019427,0.08405894172806416,0
1655337600,0.92,0.9107,0.9596,0.87,ok,294499,SY,38.0053225193258,0.9134333333333332,269005.2032333333,18391850,0.0146263265105649,-0.0621975079806405,0
1655424000,0.9101,0.9076,0.9707,0.9,ok,393871,SY,30.87615838247683,0.9261,364763.9331,18785721,0.0194170845558709,-0.0034039749643131056,0
1655769600,0.9076,0.9499,0.95,0.9,ok,469669,SY,34.75149105367794,0.9333,438342.0777,19255390,0.022764642923358,0.04660643455266644,0
