t,o,c,h,l,s,v,Ticker,RSI
1652140800,0.2169,0.2086,0.218,0.2,ok,25925750.0,ZOM,
1652227200,0.21,0.1975,0.2168,0.1921,ok,41648223.0,ZOM,
1652313600,0.19,0.2001,0.2157,0.175,ok,36626652.0,ZOM,
1652400000,0.201,0.2204,0.2277,0.201,ok,40144696.0,ZOM,
1652659200,0.218,0.2207,0.229,0.217,ok,29782824.0,ZOM,
1652745600,0.2295,0.2418,0.2449,0.2282,ok,47928911.0,ZOM,
1652832000,0.24,0.236,0.255,0.23,ok,12461494.0,ZOM,
1652918400,0.2474,0.2222,0.2499,0.22,ok,52524570.0,ZOM,
1653004800,0.2271,0.2202,0.233,0.2202,ok,16963317.0,ZOM,
1653264000,0.226,0.2435,0.247,0.2152,ok,28319473.0,ZOM,
1653350400,0.2355,0.222,0.244,0.222,ok,20229149.0,ZOM,
1653436800,0.2254,0.2254,0.2289,0.216,ok,22691761.0,ZOM,
1653523200,0.223,0.2361,0.239,0.222,ok,24997994.0,ZOM,
1653609600,0.2344,0.2355,0.243,0.2314,ok,29015160.0,ZOM,59.853479853479854
1653955200,0.2345,0.2339,0.26,0.225,ok,52698311.0,ZOM,59.16002896451846
1654041600,0.2457,0.2449,0.246,0.2359,ok,30731370.0,ZOM,67.17391304347827
1654128000,0.241,0.259,0.2674,0.2389,ok,38905927.0,ZOM,69.6989966555184
1654214400,0.258,0.2497,0.2685,0.243,ok,19193046.0,ZOM,60.57761732851986
1654473600,0.2488,0.2559,0.2619,0.246,ok,26007450.0,ZOM,62.18836565096954
1654560000,0.2526,0.2674,0.2674,0.2521,ok,28170744.0,ZOM,59.49554896142435
1654646400,0.2663,0.27,0.277,0.264,ok,15146556.0,ZOM,62.917933130699105
1654732800,0.2712,0.2685,0.2859,0.2605,ok,20766670.0,ZOM,69.40486169321039
1654819200,0.265,0.247,0.275,0.2455,ok,23466375.0,ZOM,59.65417867435157
1655078400,0.2359,0.2403,0.25,0.23,ok,26285090.0,ZOM,48.69067103109657
1655164800,0.24,0.2191,0.2423,0.2152,ok,23728882.0,ZOM,48.810500410172274
1655251200,0.2412,0.2525,0.2525,0.2321,ok,25251361.0,ZOM,58.92034233048057
