t,o,c,h,l,s,v,Ticker,RSI
1652140800,10.15,10.69,11.16,10.15,ok,58074.0,RLYB,
1652227200,10.75,9.5,10.75,9.27,ok,26760.0,RLYB,
1652313600,9.58,10.6,11.47,9.58,ok,50840.0,RLYB,
1652400000,10.7,10.97,11.19,10.36,ok,35371.0,RLYB,
1652659200,10.85,10.9,11.635,10.73,ok,24220.0,RLYB,
1652745600,11.23,11.57,11.66,10.7,ok,23516.0,RLYB,
1652832000,11.38,10.77,12.55,10.63,ok,50153.0,RLYB,
1652918400,10.6,9.82,10.6,9.56,ok,31706.0,RLYB,
1653004800,10.05,11.01,11.21,9.5,ok,36872.0,RLYB,
1653264000,11.34,12.66,15.28,11.14,ok,566833.0,RLYB,
1653350400,12.18,12.75,13.04,12.0201,ok,154077.0,RLYB,
1653436800,12.55,13.0,13.0,12.15,ok,67370.0,RLYB,
1653523200,13.0,13.0,13.86,12.36,ok,120311.0,RLYB,
1653609600,12.87,13.0,13.18,12.72,ok,122329.0,RLYB,63.865546218487395
1653955200,12.84,13.6,13.8,12.555,ok,49596.0,RLYB,66.29339305711088
1654041600,13.84,13.65,14.47,13.39,ok,85103.0,RLYB,76.6367137355584
1654128000,13.27,13.23,14.37,13.21,ok,75008.0,RLYB,68.49507735583686
1654214400,13.09,9.26,13.09,9.1,ok,498611.0,RLYB,42.01680672268908
1654473600,9.29,7.66,9.35,7.4,ok,310343.0,RLYB,36.76470588235295
1654560000,7.61,7.62,7.91,7.3,ok,142674.0,RLYB,32.988802756244624
1654646400,7.48,7.4,8.15,7.32,ok,74370.0,RLYB,34.72348141432457
1654732800,7.35,7.17,7.59,7.12,ok,73241.0,RLYB,37.14839961202716
1654819200,7.07,7.13,7.26,6.72,ok,60727.0,RLYB,28.82096069868996
1655078400,6.94,6.49,7.11,6.46,ok,102212.0,RLYB,12.147239263803684
1655164800,6.52,6.26,6.84,5.9,ok,107352.0,RLYB,10.856453558504214
1655251200,6.41,7.0,7.0,6.4,ok,98374.0,RLYB,15.831435079726646
1655337600,6.76,6.91,7.06,6.66,ok,131789.0,RLYB,15.670800450958282
1655424000,6.91,7.2,7.45,6.91,ok,115187.0,RLYB,18.340611353711793
1655769600,7.4,7.3,7.75,7.12,ok,91729.0,RLYB,13.625866050808312
1655856000,7.25,7.3,7.61,7.22,ok,95341.0,RLYB,13.124274099883863
1655942400,7.35,7.36,7.37,7.07,ok,59613.0,RLYB,14.424242424242422
1656028800,7.41,8.0,8.09,6.91,ok,462394.0,RLYB,37.19512195121952
1656288000,8.07,7.69,8.09,7.49,ok,118153.0,RLYB,50.413223140495866
1656374400,7.71,7.3,7.98,7.01,ok,112905.0,RLYB,45.97989949748744
1656460800,7.33,7.04,7.795,6.91,ok,113249.0,RLYB,45.52238805970149
1656547200,7.09,7.55,7.95,7.09,ok,46005.0,RLYB,54.41860465116279
1656633600,7.52,7.54,7.685,7.21,ok,34352.0,RLYB,54.80093676814988
1656979200,7.49,7.87,8.075,7.49,ok,61036.0,RLYB,67.42424242424242
1657065600,7.87,8.01,8.13,7.75,ok,34829.0,RLYB,72.60981912144703
1657152000,8.02,8.46,8.7,8.02,ok,43894.0,RLYB,70.39106145251398
1657238400,8.4,8.92,9.05,8.29,ok,60888.0,RLYB,75.44303797468353
1657497600,8.83,8.07,8.85,8.02,ok,21861.0,RLYB,59.645232815964526
1657584000,8.12,8.09,8.34,8.02,ok,48484.0,RLYB,58.91647855530474
1657670400,7.87,8.23,8.4,7.87,ok,25270.0,RLYB,60.1750547045952
1657756800,8.11,8.45,8.62,8.0,ok,41404.0,RLYB,61.52219873150105
1657843200,8.8,9.17,9.45,8.45,ok,47552.0,RLYB,62.16216216216217
1658102400,9.24,8.9,9.27,8.8801,ok,28730.0,RLYB,62.68343815513627
1658188800,9.15,9.61,9.65,9.0729,ok,36129.0,RLYB,72.69155206286838
1658275200,9.65,10.05,10.65,9.65,ok,57146.0,RLYB,78.55787476280837
1658361600,9.96,10.0,10.5199,9.47,ok,43199.0,RLYB,75.46777546777547
1658448000,10.09,9.49,10.205,9.43,ok,29259.0,RLYB,68.36158192090396
1658707200,9.53,9.115,9.53,8.86,ok,18502.0,RLYB,61.62464985994398
1658793600,8.98,10.27,10.7599,8.98,ok,56015.0,RLYB,67.73940345368916
1658880000,10.48,10.29,10.55,10.1,ok,29638.0,RLYB,65.40404040404039
1658966400,10.17,9.78,10.17,9.69,ok,20175.0,RLYB,57.178631051752916
1659052800,9.74,9.33,9.74,9.15,ok,39175.0,RLYB,61.2701252236136
1659312000,9.14,9.11,10.06,9.01,ok,59101.0,RLYB,58.80829015544041
1659398400,9.12,9.28,10.04,9.09,ok,40078.0,RLYB,59.020618556701024
1659484800,9.45,9.68,9.75,9.365,ok,29237.0,RLYB,60.25000000000001
1659571200,9.69,10.48,10.635,9.69,ok,23020.0,RLYB,60.77302631578947
1659657600,10.4,11.25,11.41,10.36,ok,35322.0,RLYB,67.85714285714286
1659916800,11.285,10.6,11.285,10.5,ok,40052.0,RLYB,57.59202453987731
1660003200,10.39,10.29,10.79,10.28,ok,38721.0,RLYB,51.87793427230045
1660089600,10.54,10.73,10.755,10.2,ok,31274.0,RLYB,55.383480825958706
1660176000,10.75,10.67,10.8399,10.53,ok,16951.0,RLYB,59.32069510268562
1660262400,10.78,11.78,11.88,10.78,ok,40629.0,RLYB,68.86058032554847
1660521600,11.85,12.95,12.97,11.82,ok,26085.0,RLYB,68.92655367231637
1660608000,12.75,11.87,12.93,11.87,ok,17728.0,RLYB,59.7051597051597
1660694400,11.76,12.52,12.84,11.76,ok,25376.0,RLYB,66.54589371980677
1660780800,12.56,12.86,12.95,12.45,ok,31544.0,RLYB,71.6034271725826
1660867200,12.64,12.22,12.71,12.0,ok,35528.0,RLYB,68.10244470314319
1661126400,12.23,10.48,12.23,10.08,ok,34382.0,RLYB,55.90551181102363
