Ticker,Date,Price % Change
FULC,1672876800,0.5132450331125828
FULC,1673308800,0.6895604395604396
FULC,1673395200,0.6632911392405063
FULC,1673481600,0.6871980676328504
FULC,1673913600,0.5010729613733906
