t,o,c,h,l,s,v,Ticker,RSI,TP,Cumulative TP,Cumulative Volume,VWAP
1652140800,5.55,5.86,6.01,5.38,ok,1345348,AVIR,,5.75,7735751.0,1345348,5.75
1652227200,5.84,6.02,6.67,5.6646,ok,1165789,AVIR,,6.118199999999999,7132530.259799999,2511137,2.8403588732116165
1652313600,5.89,6.43,6.44,5.6575,ok,862627,AVIR,,6.175833333333333,5327440.580833334,3373764,1.5790792067356618
1652400000,6.58,7.29,7.36,6.47,ok,1197622,AVIR,,7.04,8431258.88,4571386,1.844355055556455
1652659200,7.21,7.51,7.705,7.0516,ok,1042005,AVIR,,7.422199999999999,7733969.510999999,5613391,1.3777713882749303
1652745600,7.73,7.38,7.73,7.12,ok,745493,AVIR,,7.41,5524103.13,6358884,0.86872211067225
1652832000,7.11,7.14,7.48,7.0,ok,824369,AVIR,,7.206666666666667,5940952.593333334,7183253,0.827056013944286
1652918400,7.14,7.25,7.62,7.11,ok,935309,AVIR,,7.326666666666667,6852697.273333333,8118562,0.8440777163903328
1653004800,7.3,7.49,7.53,7.18,ok,608739,AVIR,,7.400000000000001,4504668.600000001,8727301,0.516158271612266
1653264000,7.49,7.3,7.53,7.235,ok,635381,AVIR,,7.355,4673227.255,9362682,0.4991333952173106
1653350400,7.23,7.53,7.57,7.15,ok,562810,AVIR,,7.416666666666667,4174174.166666667,9925492,0.4205508569919423
1653436800,7.45,7.34,7.51,7.295,ok,702735,AVIR,,7.381666666666667,5187355.525,10628227,0.4880734599477411
1653523200,7.42,7.555,7.79,7.36,ok,559824,AVIR,,7.5683333333333325,4236934.64,11188051,0.3787017631578547
1653609600,7.6,8.18,8.2962,7.555,ok,783741,AVIR,80.36649214659684,8.010399999999999,6278078.906399999,11971792,0.5244059457765387
1653955200,8.11,7.88,8.1845,7.75,ok,1784433,AVIR,74.5145631067961,7.938166666666667,14165126.5595,13756225,1.0297248379915274
1654041600,7.9,7.38,7.95,7.36,ok,1084496,AVIR,65.24663677130044,7.5633333333333335,8202404.746666667,14840721,0.5526958391486955
1654128000,7.43,7.87,7.99,7.38,ok,568622,AVIR,65.85903083700441,7.746666666666667,4404925.093333334,15409343,0.2858606686432597
1654214400,7.83,7.8,7.99,7.69,ok,545236,AVIR,56.79999999999999,7.826666666666667,4267380.426666667,15954579,0.2674705754797207
1654473600,8.0,7.88,8.09,7.76,ok,737737,AVIR,55.124653739612185,7.91,5835499.67,16692316,0.34959197213855764
1654560000,7.87,8.08,8.125,7.74,ok,932978,AVIR,59.51086956521739,7.9816666666666665,7446719.403333333,17625294,0.42250185462627365
1654646400,8.07,8.06,8.24,7.94,ok,1162551,AVIR,63.29479768786128,8.08,9393412.08,18787845,0.49997283243501317
1654732800,7.96,8.14,8.2,7.835,ok,625035,AVIR,62.97376093294461,8.058333333333334,5036740.375,19412880,0.259453536775584
1654819200,7.94,7.72,8.06,7.67,ok,840454,AVIR,53.18559556786703,7.816666666666666,6569548.766666667,20253334,0.32436875660405673
1655078400,7.4,6.63,7.51,6.62,ok,1081070,AVIR,42.57206208425721,6.919999999999999,7481004.3999999985,21334404,0.3506544827781455
1655164800,6.64,6.67,6.72,6.31,ok,1055380,AVIR,40.04629629629629,6.566666666666666,6930328.666666666,22389784,0.30953084079179444
1655251200,6.7,6.6,6.87,6.515,ok,808032,AVIR,41.19047619047619,6.661666666666666,5382839.84,23197816,0.232040802461749
1655337600,6.34,6.34,6.79,6.08,ok,906225,AVIR,35.68904593639576,6.403333333333333,5802860.75,24104041,0.24074223695520597
1655424000,6.35,6.5,6.62,6.35,ok,1604991,AVIR,27.777777777777786,6.489999999999999,10416391.589999998,25709032,0.4051646748115603
1655769600,6.58,6.69,7.19,6.5501,ok,831554,AVIR,33.78746594005452,6.810033333333333,5662910.458466667,26540586,0.21336795119997226
1655856000,6.59,6.82,7.115,6.59,ok,893801,AVIR,41.51515151515152,6.841666666666666,6115088.508333333,27434387,0.22289867487592607
1655942400,6.81,6.94,7.19,6.81,ok,766308,AVIR,34.12969283276452,6.98,5348829.840000001,28200695,0.18967014252662925
1656028800,6.97,7.13,7.42,6.92,ok,2184106,AVIR,39.01639344262296,7.156666666666666,15630918.606666666,30384801,0.514432153321217
1656288000,7.15,7.12,7.2445,6.85,ok,589463,AVIR,37.24832214765101,7.0715,4168387.6045000004,30974264,0.1345758402685533
1656374400,7.05,7.06,7.21,6.94,ok,633023,AVIR,32.04225352112675,7.07,4475472.61,31607287,0.14159622779392614
1656460800,7.01,7.31,7.34,6.9161,ok,504896,AVIR,37.78501628664494,7.1887,3629545.8752,32112183,0.11302706749024195
1656547200,7.18,7.1,7.3,7.035,ok,350499,AVIR,33.75,7.1450000000000005,2504315.355,32462682,0.07714443788101057
1656633600,7.07,7.3,7.31,6.95,ok,285044,AVIR,42.95302013422819,7.1866666666666665,2048516.2133333334,32747726,0.06255445686009872
1656979200,7.2,7.49,7.52,7.0377,ok,362452,AVIR,70.67307692307692,7.349233333333333,2663744.320133333,33110178,0.08045092116790592
1657065600,7.49,7.47,7.82,7.42,ok,430703,AVIR,69.41747572815532,7.57,3260421.71,33540881,0.09720739625175617
1657152000,7.5,7.78,7.865,7.5,ok,571033,AVIR,75.65217391304347,7.715,4405519.595,34111914,0.12914900040496113
1657238400,7.74,7.91,7.94,7.62,ok,339565,AVIR,86.17511520737325,7.823333333333333,2656530.183333333,34451479,0.07710932187652475
1657497600,7.78,7.83,7.94,7.58,ok,304810,AVIR,81.8181818181818,7.783333333333334,2372437.8333333335,34756289,0.06825923887712332
1657584000,7.84,8.16,8.29,7.61,ok,500077,AVIR,82.95964125560536,8.02,4010617.5399999996,35256366,0.1137558402927857
1657670400,8.1,8.49,8.75,8.1,ok,710845,AVIR,84.36213991769546,8.446666666666667,6004270.766666667,35967211,0.16693734653672943
1657756800,8.36,7.99,8.43,7.962,ok,368390,AVIR,68.6832740213523,8.127333333333333,2994028.326666666,36335601,0.08239930658272768
1657843200,8.13,8.1,8.378,7.77,ok,372952,AVIR,67.76556776556775,8.082666666666666,3014446.6986666666,36708553,0.0821183743926563
1658102400,7.94,8.05,8.44,7.94,ok,293182,AVIR,66.78700361010831,8.143333333333333,2387478.753333333,37001735,0.06452342716722156
1658188800,8.12,8.24,8.3438,8.07,ok,197391,AVIR,70.34482758620692,8.217933333333335,1622146.0786000004,37199126,0.04360710191416864
1658275200,8.28,8.17,8.4,8.0801,ok,219544,AVIR,65.80882352941177,8.216700000000001,1803927.1848000002,37418670,0.04820928121710366
1658361600,8.15,8.37,8.39,8.05,ok,263134,AVIR,73.43173431734317,8.270000000000001,2176118.18,37681804,0.057749840745416545
1658448000,8.37,8.0,8.37,7.84,ok,437940,AVIR,62.15277777777779,8.07,3534175.8000000003,38119744,0.09271247466929475
1658707200,8.06,8.19,8.2,7.86,ok,325991,AVIR,62.15277777777778,8.083333333333334,2635093.916666667,38445735,0.06854060448230907
1658793600,8.14,8.08,8.32,7.99,ok,167251,AVIR,60.26936026936029,8.13,1359750.6300000001,38612986,0.03521485310667246
1658880000,8.17,8.11,8.27,7.96,ok,281800,AVIR,56.13382899628253,8.113333333333333,2286337.3333333335,38894786,0.05878261763243365
1658966400,8.13,8.03,8.14,7.72,ok,329600,AVIR,52.27272727272727,7.963333333333334,2624714.666666667,39224386,0.06691537929151184
1659052800,8.09,8.2,8.22,7.85,ok,259394,AVIR,56.77655677655677,8.09,2098497.46,39483780,0.0531483424332726
1659312000,8.22,8.29,8.42,7.97,ok,319345,AVIR,52.61044176706826,8.226666666666667,2627144.8666666667,39803125,0.06600348255737877
1659398400,8.23,8.18,8.48,8.08,ok,240930,AVIR,43.17180616740085,8.246666666666668,1986869.4000000004,40044055,0.04961708797972634
1659484800,8.26,8.47,8.6,8.24,ok,299996,AVIR,61.65048543689324,8.436666666666667,2530966.2533333334,40344051,0.06273455913818207
1659571200,8.48,8.45,8.54,8.2,ok,397536,AVIR,58.88324873096447,8.396666666666667,3337977.28,40741587,0.08193046775522023
1659657600,8.44,8.79,9.0,8.3198,ok,525511,AVIR,66.37168141592919,8.703266666666666,4573662.3692666665,41267098,0.11083072449792003
1659916800,8.9,8.59,8.9158,8.59,ok,484294,AVIR,57.70925110132159,8.6986,4212679.7884,41751392,0.10089914579135469
