t,o,c,h,l,s,v,Ticker
1652140800,2.99,3.39,3.41,2.9253,ok,83932.0,FORA
1652227200,3.36,2.98,3.37,2.95,ok,75841.0,FORA
1652313600,3.02,2.98,3.14,2.76,ok,61882.0,FORA
1652400000,3.0,2.99,3.31,2.81,ok,86903.0,FORA
1652659200,2.96,2.86,3.08,2.78,ok,58802.0,FORA
1652745600,2.92,2.93,2.95,2.83,ok,17274.0,FORA
1652832000,2.9,2.88,2.9791,2.85,ok,36614.0,FORA
1652918400,2.94,2.93,3.34,2.87,ok,45342.0,FORA
1653004800,2.96,2.92,2.96,2.66,ok,53392.0,FORA
1653264000,2.56,2.84,2.86,2.56,ok,32532.0,FORA
1653350400,2.87,2.89,2.99,2.735,ok,37737.0,FORA
1653436800,2.89,3.16,3.34,2.88,ok,36054.0,FORA
1653523200,3.22,3.41,3.43,3.105,ok,26653.0,FORA
1653609600,3.4,3.36,3.69,3.23,ok,62008.0,FORA
1653955200,3.31,3.08,3.33,3.005,ok,48961.0,FORA
1654041600,3.06,3.025,3.17,3.016,ok,20434.0,FORA
1654128000,3.0,3.26,3.27,3.0,ok,35844.0,FORA
1654214400,3.275,4.05,4.07,3.22,ok,70880.0,FORA
1654473600,4.0,3.56,4.17,3.55,ok,76030.0,FORA
1654560000,3.47,4.13,4.2,3.235,ok,88395.0,FORA
1654646400,4.15,3.87,4.16,3.79,ok,57241.0,FORA
1654732800,3.81,4.15,4.66,3.81,ok,98373.0,FORA
1654819200,4.02,4.07,4.11,3.74,ok,40444.0,FORA
1655078400,3.9,4.38,4.41,3.775,ok,51786.0,FORA
1655164800,4.28,4.04,4.28,3.99,ok,46847.0,FORA
1655251200,4.04,3.89,4.08,3.8,ok,36495.0,FORA
1655337600,3.75,3.78,3.92,3.49,ok,55212.0,FORA
1655424000,3.49,3.8,3.89,3.49,ok,57207.0,FORA
1655769600,3.77,3.93,4.0,3.77,ok,83237.0,FORA
1655856000,3.86,4.31,4.5,3.81,ok,112573.0,FORA
1655942400,4.0607,4.43,4.67,4.0607,ok,137664.0,FORA
1656028800,4.4,4.3,4.45,3.98,ok,1890494.0,FORA
1656288000,4.22,4.31,4.565,4.035,ok,133480.0,FORA
1656374400,4.25,4.34,4.46,4.0,ok,84070.0,FORA
1656460800,4.3,4.08,4.34,4.0,ok,113956.0,FORA
1656547200,4.01,4.39,4.54,4.01,ok,34191.0,FORA
1656633600,4.3,4.15,4.48,4.1,ok,44121.0,FORA
1656979200,4.07,4.05,4.215,4.0,ok,127260.0,FORA
1657065600,4.0,4.42,4.5,4.0,ok,130045.0,FORA
1657152000,4.42,5.0,5.2464,4.32,ok,129647.0,FORA
1657238400,4.99,5.44,5.5,4.82,ok,50717.0,FORA
1657497600,5.35,5.03,5.39,4.95,ok,47361.0,FORA
1657584000,4.93,5.26,5.27,4.93,ok,17063.0,FORA
1657670400,5.1604,5.28,5.4201,5.14,ok,23620.0,FORA
1657756800,5.32,5.58,5.75,5.19,ok,51398.0,FORA
1657843200,5.68,6.18,6.4799,5.39,ok,49786.0,FORA
1658102400,6.22,5.76,6.25,5.71,ok,17531.0,FORA
1658188800,5.905,5.99,6.14,5.7735,ok,24051.0,FORA
1658275200,6.0297,6.17,6.25,6.0297,ok,13597.0,FORA
1658361600,6.07,6.01,6.17,5.95,ok,18890.0,FORA
1658448000,5.98,5.89,6.04,5.83,ok,9333.0,FORA
1658707200,5.675,5.95,6.0,5.63,ok,16276.0,FORA
1658793600,5.86,5.4,6.0114,5.33,ok,63349.0,FORA
1658880000,5.35,4.94,6.44,4.94,ok,47901.0,FORA
1658966400,5.06,5.07,5.5337,4.79,ok,95058.0,FORA
1659052800,5.01,5.2,5.3,4.7399,ok,21647.0,FORA
1659312000,4.92,5.01,5.4105,4.86,ok,36245.0,FORA
1659398400,5.07,4.93,5.32,4.815,ok,34724.0,FORA
1659484800,5.11,4.79,5.58,4.79,ok,21308.0,FORA
1659571200,4.79,4.75,4.79,4.61,ok,9164.0,FORA
1659657600,4.67,4.25,4.71,4.0652,ok,18755.0,FORA
1659916800,4.39,4.0,4.5,3.98,ok,63925.0,FORA
1660003200,4.07,4.01,4.17,3.96,ok,34769.0,FORA
1660089600,4.195,4.06,4.195,4.01,ok,8890.0,FORA
1660176000,3.98,4.34,4.64,3.98,ok,8132.0,FORA
1660262400,4.48,4.55,4.93,4.48,ok,14846.0,FORA
1660521600,4.55,4.635,4.97,4.55,ok,15913.0,FORA
1660608000,4.66,4.5,4.68,4.45,ok,7555.0,FORA
1660694400,4.5,4.33,4.67,4.33,ok,18897.0,FORA
