Ticker,Date,Price % Change
QNCX,1679356800,0.5824175824175823
QNCX,1679443200,0.6426872096975189
QNCX,1679529600,0.610817166372722
QNCX,1679616000,0.773809523809524
QNCX,1679875200,0.7831325301204819
QNCX,1679961600,0.7942015209125475
