time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2021-11-10 16:00:00,6.135,6.49,6.11,6.18,61139,UONE,0.16207455429497752,False,
2021-11-10 15:00:00,6.27,6.32,6.135,6.135,60372,UONE,-0.7281553398058249,False,
2021-11-10 14:00:00,6.49,6.5,6.23,6.24,61914,UONE,1.7114914425427896,False,
2021-11-10 13:00:00,6.43,6.49,6.41,6.465,7617,UONE,3.605769230769229,False,
2021-11-10 12:00:00,6.4025,6.45,6.391,6.445,7193,UONE,-0.30935808197988246,False,
2021-11-10 11:00:00,6.465,6.5,6.35,6.405,43586,UONE,-0.6206361520558534,False,
2021-11-10 10:00:00,6.45,6.55,6.3938,6.4747,32589,UONE,1.0882123341139804,False,
2021-11-10 09:00:00,6.5001,6.5001,6.43,6.43,1041,UONE,-0.690379477041414,False,
2021-11-10 08:00:00,6.57,6.57,6.57,6.57,100,UONE,2.1772939346812015,False,
2021-11-09 20:00:00,6.49,6.49,6.46,6.46,1000,UONE,-1.6742770167427756,False,
2021-11-09 19:00:00,6.45,6.45,6.45,6.45,100,UONE,-0.1547987616099089,False,
2021-11-09 18:00:00,6.47,6.47,6.47,6.47,430,UONE,0.31007751937983663,False,
2021-11-09 16:00:00,6.59,6.59,6.4601,6.49,96192,UONE,0.30911901081918103,False,
2021-11-09 15:00:00,6.58,6.62,6.56,6.59,19243,UONE,1.5408320493066174,False,
2021-11-09 14:00:00,6.6,6.62,6.55,6.59,17314,UONE,0.0,False,
2021-11-09 13:00:00,6.51,6.6267,6.47,6.585,43122,UONE,-0.07587253414264028,False,
2021-11-09 12:00:00,6.49,6.57,6.435,6.5205,23160,UONE,-0.9794988610478339,False,
2021-11-09 11:00:00,6.4188,6.515,6.361,6.5,36761,UONE,-0.314393068016261,False,
2021-11-09 10:00:00,6.62,6.7499,6.33,6.34,75457,UONE,-2.4615384615384595,False,
2021-11-09 09:00:00,6.6,6.69,6.6,6.69,1490,UONE,5.520504731861209,False,
2021-11-09 07:00:00,6.53,6.53,6.53,6.53,1000,UONE,-2.391629297458897,False,
2021-11-09 06:00:00,6.6,6.6,6.6,6.6,150,UONE,1.071975497702904,False,
2021-11-08 20:00:00,6.56,6.56,6.56,6.56,200,UONE,-0.60606060606061,False,
2021-11-08 19:00:00,6.6,6.6,6.56,6.56,334,UONE,0.0,False,
2021-11-08 18:00:00,6.55,6.58,6.55,6.56,2806,UONE,0.0,False,
2021-11-08 17:00:00,6.6,6.6,6.56,6.56,2457,UONE,0.0,False,
2021-11-08 16:00:00,6.6502,6.66,6.54,6.59,71608,UONE,0.45731707317073766,False,
2021-11-08 15:00:00,6.655,6.69,6.5601,6.69,44960,UONE,1.5174506828528056,False,
2021-11-08 14:00:00,6.71,6.7696,6.6272,6.655,68777,UONE,-0.5231689088191382,False,
2021-11-08 13:00:00,6.55,6.88,6.53,6.75,128284,UONE,1.427498121712989,False,
2021-11-08 12:00:00,6.51,6.58,6.48,6.53,108122,UONE,-3.2592592592592506,False,
2021-11-08 11:00:00,6.51,6.5282,6.42,6.4859,95467,UONE,-0.6753445635528377,False,
2021-11-08 10:00:00,6.53,6.6709,6.4483,6.5,82259,UONE,0.21739465610015607,False,
2021-11-08 09:00:00,6.52,6.7,6.5,6.53,2939,UONE,0.4615384615384688,False,
2021-11-08 08:00:00,6.47,6.52,6.47,6.5,2700,UONE,-0.45941807044410643,False,
2021-11-08 07:00:00,6.47,6.47,6.47,6.47,327,UONE,-0.4615384615384688,False,
2021-11-05 20:00:00,6.52,6.5201,6.52,6.5201,785,UONE,0.7743431221020058,False,
2021-11-05 19:00:00,6.52,6.52,6.5,6.52,977,UONE,-0.0015337188080000175,False,
2021-11-05 18:00:00,6.5299,6.54,6.52,6.52,6628,UONE,0.0,False,
2021-11-05 17:00:00,6.47,6.51,6.47,6.51,1647,UONE,-0.15337423312883347,False,
2021-11-05 16:00:00,6.55,6.58,6.44,6.49,125707,UONE,-0.3072196620583667,False,
2021-11-05 15:00:00,6.5348,6.6,6.5201,6.53,21517,UONE,0.6163328197226425,False,
2021-11-05 14:00:00,6.62,6.62,6.4872,6.545,43853,UONE,0.22970903522203656,False,
2021-11-05 13:00:00,6.4986,6.685,6.48,6.5729,111029,UONE,0.4262796027501903,False,
2021-11-05 12:00:00,6.6499,6.7,6.46,6.46,198001,UONE,-1.717658872035166,False,
2021-11-05 11:00:00,6.78,6.8296,6.63,6.63,120367,UONE,2.6315789473684292,False,
2021-11-05 10:00:00,7.01,7.02,6.6,6.8085,202375,UONE,2.692307692307705,False,
2021-11-05 09:00:00,7.15,7.15,7.01,7.1,3635,UONE,4.281412939707696,False,
2021-11-05 08:00:00,7.03,7.03,7.01,7.01,1972,UONE,-1.2676056338028152,False,
2021-11-04 20:00:00,7.16,7.16,7.05,7.05,2154,UONE,0.5706134094151327,False,
2021-11-04 19:00:00,7.09,7.1,7.09,7.1,2916,UONE,0.7092198581560183,False,
2021-11-04 18:00:00,7.09,7.09,6.99,6.99,3674,UONE,-1.5492957746478742,False,
2021-11-04 17:00:00,7.09,7.09,7.0,7.07,8128,UONE,1.1444921316166035,False,
2021-11-04 16:00:00,7.005,7.04,6.9601,7.01,144830,UONE,-0.8486562942008558,False,
2021-11-04 15:00:00,7.15,7.15,7.0,7.005,111208,UONE,-0.07132667617688604,False,
2021-11-04 14:00:00,7.105,7.15,7.02,7.15,107677,UONE,2.0699500356887945,False,
2021-11-04 13:00:00,7.1818,7.24,7.09,7.105,89893,UONE,-0.6293706293706292,False,
2021-11-04 12:00:00,7.3,7.3419,7.08,7.2,204220,UONE,1.3370865587614356,False,
2021-11-04 11:00:00,7.5799,7.68,7.11,7.28,462524,UONE,1.1111111111111072,False,
2021-11-04 10:00:00,7.99,7.99,7.4,7.5786,271772,UONE,4.101648351648346,False,
2021-11-04 09:00:00,8.5,8.67,7.85,8.0,61892,UONE,5.560393740268643,False,
2021-11-04 08:00:00,8.14,8.67,7.82,8.02,25031,UONE,0.24999999999999467,False,
2021-11-04 07:00:00,7.58,8.0,7.58,8.0,1379,UONE,-0.24937655860348684,False,
2021-11-04 06:00:00,7.81,7.81,7.81,7.81,291,UONE,-2.375000000000005,False,
2021-11-04 05:00:00,7.84,7.84,7.84,7.84,150,UONE,0.3841229193341844,False,
2021-11-03 20:00:00,7.76,7.8,7.71,7.79,3801,UONE,-0.6377551020408156,False,
2021-11-03 19:00:00,7.8,7.8,7.69,7.69,6927,UONE,-1.2836970474967901,False,
2021-11-03 18:00:00,7.6899,7.85,7.65,7.8,10177,UONE,1.4304291287386084,False,
2021-11-03 17:00:00,7.59,7.7,7.53,7.7,11028,UONE,-1.2820512820512775,False,
2021-11-03 16:00:00,7.73,7.79,7.4,7.5,262082,UONE,-2.5974025974025983,False,
2021-11-03 15:00:00,7.43,7.74,7.415,7.74,150391,UONE,3.200000000000003,False,
2021-11-03 14:00:00,7.5,7.59,7.4,7.4,133543,UONE,-4.392764857881137,False,
2021-11-03 13:00:00,7.66,7.84,7.45,7.46,273483,UONE,0.8108108108108025,False,
2021-11-03 12:00:00,7.8101,8.03,7.66,7.66,343819,UONE,2.680965147453085,False,
2021-11-03 11:00:00,7.61,8.04,7.4001,7.8117,593487,UONE,1.980417754569186,False,
2021-11-03 10:00:00,7.62,8.17,6.8,7.585,1389669,UONE,-2.902057170654282,False,
2021-11-03 09:00:00,7.0937,7.7,6.38,7.6,308707,UONE,0.19775873434408897,False,
2021-11-03 08:00:00,10.0,10.09,5.86,7.05,551211,UONE,-7.236842105263152,False,
2021-11-03 07:00:00,10.35,10.36,9.87,10.0,28998,UONE,41.843971631205676,True,41.843971631205676
2021-11-03 06:00:00,10.17,10.38,10.03,10.35,6584,UONE,3.499999999999992,False,45.34397163120567
2021-11-03 05:00:00,11.4,11.5,9.81,10.17,61254,UONE,-1.7391304347826098,False,43.60484119642306
2021-11-02 20:00:00,11.85,12.74,11.25,12.74,62599,UONE,25.270403146509345,True,68.8752443429324
2021-11-02 19:00:00,10.8501,11.87,10.8501,11.83,27729,UONE,-7.14285714285714,False,
2021-11-02 18:00:00,10.89,10.95,10.85,10.85,5842,UONE,-8.284023668639062,False,
2021-11-02 17:00:00,11.05,11.05,10.5,10.95,25695,UONE,0.9216589861751112,False,
2021-11-02 16:00:00,10.6304,11.05,10.5769,11.0,180986,UONE,0.4566210045662267,False,
2021-11-02 15:00:00,10.47,10.665,10.46,10.605,39869,UONE,-3.590909090909089,False,
2021-11-02 14:00:00,10.71,10.75,10.36,10.48,54605,UONE,-1.1786892975011787,False,
2021-11-02 13:00:00,10.3498,10.78,10.3315,10.7322,102742,UONE,2.406488549618313,False,
2021-11-02 12:00:00,10.2,10.354,10.15,10.3265,31713,UONE,-3.780212817502482,False,
2021-11-02 11:00:00,10.25,10.3879,10.0501,10.16,62790,UONE,-1.6123565583692323,False,
2021-11-02 10:00:00,10.95,10.95,9.8,10.228,111124,UONE,0.6692913385826671,False,
2021-11-02 09:00:00,10.91,10.98,10.8,10.98,5457,UONE,7.352366053969495,False,
2021-11-02 08:00:00,10.69,10.96,10.69,10.96,2573,UONE,-0.18214936247722413,False,
2021-11-01 20:00:00,10.59,10.7,10.58,10.7,1871,UONE,-2.3722627737226443,False,
2021-11-01 19:00:00,10.6,10.6,10.6,10.6,377,UONE,-0.9345794392523366,False,
2021-11-01 18:00:00,10.64,10.64,10.6,10.6,700,UONE,0.0,False,
2021-11-01 17:00:00,10.59,10.68,10.57,10.67,3064,UONE,0.6603773584905603,False,
2021-11-01 16:00:00,10.32,10.65,10.265,10.43,121598,UONE,-2.2492970946579205,False,
2021-11-01 15:00:00,10.3,10.32,10.15,10.32,34818,UONE,-1.0546500479386323,False,
2021-11-01 14:00:00,10.41,10.45,9.856,10.3,88040,UONE,-0.19379844961240345,False,
2021-11-01 13:00:00,10.3037,10.5,10.2501,10.41,49202,UONE,1.0679611650485477,False,
2021-11-01 12:00:00,10.67,10.69,10.26,10.32,70033,UONE,-0.8645533141210415,False,
2021-11-01 11:00:00,10.5601,10.8499,10.5,10.66,121696,UONE,3.2945736434108586,False,
2021-11-01 10:00:00,9.76,10.85,9.72,10.57,219476,UONE,-0.8442776735459678,False,
2021-11-01 09:00:00,10.1799,10.18,9.7,9.7,5143,UONE,-8.230842005676454,False,
2021-11-01 08:00:00,9.91,9.91,9.91,9.91,650,UONE,2.164948453608262,False,
2021-10-29 20:00:00,9.6,9.6,9.5401,9.6,2550,UONE,-3.128153380423815,False,
2021-10-29 19:00:00,9.6,9.6,9.6,9.6,455,UONE,0.0,False,
2021-10-29 18:00:00,9.65,9.65,9.6,9.6,1302,UONE,0.0,False,
2021-10-29 17:00:00,9.56,9.56,9.55,9.55,2356,UONE,-0.5208333333333259,False,
2021-10-29 16:00:00,9.62,9.62,9.36,9.48,158775,UONE,-0.7329842931937169,False,
2021-10-29 15:00:00,9.58,9.65,9.556,9.64,21958,UONE,1.6877637130801704,False,
2021-10-29 14:00:00,9.73,9.86,9.59,9.59,81715,UONE,-0.5186721991701337,False,
2021-10-29 13:00:00,9.559,9.76,9.545,9.7282,58537,UONE,1.4410844629822783,False,
2021-10-29 12:00:00,9.81,9.86,9.5,9.5113,75747,UONE,-2.229600542751986,False,
2021-10-29 11:00:00,10.0347,10.0347,9.5,9.81,229379,UONE,3.140475013930799,False,
2021-10-29 10:00:00,10.3,10.3,9.9,10.0046,162330,UONE,1.983690112130465,False,
2021-10-29 09:00:00,10.67,10.67,10.4,10.4,3527,UONE,3.9521819962817117,False,
2021-10-29 08:00:00,10.67,10.67,10.56,10.56,692,UONE,1.538461538461533,False,
2021-10-29 06:00:00,10.67,10.67,10.67,10.67,100,UONE,1.0416666666666519,False,
2021-10-29 05:00:00,10.65,10.67,10.65,10.67,400,UONE,0.0,False,
2021-10-28 20:00:00,10.61,10.66,10.61,10.66,5618,UONE,-0.09372071227741197,False,
2021-10-28 19:00:00,10.5,10.5,10.5,10.5,128,UONE,-1.5009380863039379,False,
2021-10-28 18:00:00,10.61,10.61,10.55,10.55,2749,UONE,0.4761904761904745,False,
2021-10-28 17:00:00,10.67,10.73,10.6,10.66,8288,UONE,1.0426540284360186,False,
2021-10-28 16:00:00,10.28,10.9499,10.26,10.63,206308,UONE,-0.2814258911819856,False,
2021-10-28 15:00:00,11.82,11.87,10.14,10.345,520978,UONE,-2.6810912511759155,False,
2021-10-28 14:00:00,11.88,11.94,11.8,11.83,47675,UONE,14.354760753987428,False,
2021-10-28 13:00:00,11.9066,12.0,11.83,11.89,42568,UONE,0.5071851225697532,False,
2021-10-28 12:00:00,11.7762,11.97,11.6001,11.9332,129317,UONE,0.36333052985701997,False,
2021-10-28 11:00:00,11.8,12.2,11.7,11.7635,147154,UONE,-1.4220829283008607,False,
2021-10-28 10:00:00,11.7,12.07,11.57,11.8332,152710,UONE,0.5925107323500489,False,
2021-10-28 09:00:00,11.8,11.9,11.71,11.76,4406,UONE,-0.6185985194199328,False,
2021-10-28 08:00:00,11.79,11.87,11.6,11.87,1511,UONE,0.9353741496598511,False,
2021-10-27 20:00:00,11.59,11.7,11.54,11.6,5547,UONE,-2.2746419545071617,False,
2021-10-27 19:00:00,11.5,11.6,11.5,11.6,1395,UONE,0.0,False,
2021-10-27 18:00:00,11.45,11.47,11.45,11.45,1580,UONE,-1.2931034482758674,False,
2021-10-27 17:00:00,11.58,11.69,11.45,11.45,7270,UONE,0.0,False,
2021-10-27 16:00:00,11.355,11.54,11.18,11.4,147243,UONE,-0.4366812227074135,False,
2021-10-27 15:00:00,11.48,11.55,10.9,11.365,174795,UONE,-0.30701754385965563,False,
2021-10-27 14:00:00,11.5999,11.8699,11.3,11.46,298100,UONE,0.8358996920369677,False,
2021-10-27 13:00:00,11.1,11.6358,10.94,11.565,259966,UONE,0.9162303664921323,False,
2021-10-27 12:00:00,10.85,11.26,10.8001,11.1,103706,UONE,-4.0207522697795035,False,
2021-10-27 11:00:00,11.0601,11.34,10.7,10.8499,252191,UONE,-2.2531531531531535,False,
2021-10-27 10:00:00,10.72,11.4305,10.5109,11.06,243024,UONE,1.9364233771739903,False,
2021-10-27 09:00:00,10.64,10.8,10.64,10.7,4164,UONE,-3.2549728752260476,False,
2021-10-27 08:00:00,10.73,10.73,10.71,10.71,210,UONE,0.09345794392525697,False,
2021-10-27 07:00:00,10.74,10.74,10.74,10.74,100,UONE,0.2801120448179262,False,
2021-10-27 06:00:00,10.6,10.6,10.6,10.6,230,UONE,-1.3035381750465591,False,
2021-10-27 05:00:00,10.71,10.71,10.69,10.7,410,UONE,0.943396226415083,False,
2021-10-26 19:00:00,10.82,10.82,10.82,10.82,1212,UONE,1.1214953271028172,False,
2021-10-26 18:00:00,10.7,10.84,10.69,10.7,2785,UONE,-1.1090573012939142,False,
2021-10-26 17:00:00,10.59,10.7,10.51,10.7,2498,UONE,0.0,False,
2021-10-26 16:00:00,10.84,10.9,10.34,10.58,204279,UONE,-1.121495327102795,False,
2021-10-26 15:00:00,10.47,10.9399,10.47,10.84,258123,UONE,2.457466918714557,False,
2021-10-26 14:00:00,10.44,10.4775,10.31,10.4599,86189,UONE,-3.506457564575649,False,
2021-10-26 13:00:00,10.38,10.75,10.3,10.44,184723,UONE,-0.19025038480291467,False,
2021-10-26 12:00:00,10.1381,10.6796,10.0001,10.38,334824,UONE,-0.5747126436781436,False,
2021-10-26 11:00:00,10.09,10.3,10.0,10.1,161814,UONE,-2.6974951830443294,False,
2021-10-26 10:00:00,9.81,10.21,9.49,10.045,113364,UONE,-0.544554455445545,False,
2021-10-26 09:00:00,9.71,9.97,9.71,9.89,2323,UONE,-1.5430562468889963,False,
2021-10-26 08:00:00,9.74,9.74,9.74,9.74,115,UONE,-1.5166835187057637,False,
