time,open,high,low,close,volume,ticker,percent_change,spike
2022-09-19 17:00:00,6.84,6.84,6.84,6.84,9818,CMAX,,False
2022-09-19 16:00:00,6.75,6.88,6.73,6.86,81264,CMAX,0.29239766081872176,False
2022-09-19 15:00:00,6.65,6.73,6.6,6.72,20341,CMAX,-2.0408163265306256,False
2022-09-19 14:00:00,6.74,6.74,6.6389,6.6389,13005,CMAX,-1.2068452380952444,False
2022-09-19 13:00:00,6.69,6.75,6.67,6.75,11317,CMAX,1.673470002560662,False
2022-09-19 12:00:00,6.65,6.7,6.645,6.69,12117,CMAX,-0.8888888888888835,False
2022-09-19 11:00:00,6.7,6.72,6.56,6.68,24588,CMAX,-0.1494768310911887,False
2022-09-19 10:00:00,6.96,7.0,6.59,6.72,19605,CMAX,0.5988023952095745,False
2022-09-16 17:00:00,6.99,6.99,6.99,6.99,16909,CMAX,4.01785714285714,False
2022-09-16 16:00:00,6.88,7.0,6.78,6.98,202852,CMAX,-0.14306151645206988,False
2022-09-16 15:00:00,6.81,6.87,6.8,6.87,24368,CMAX,-1.5759312320916985,False
2022-09-16 14:00:00,6.69,6.82,6.69,6.805,11629,CMAX,-0.9461426491994218,False
2022-09-16 13:00:00,6.71,6.71,6.65,6.69,7181,CMAX,-1.6899338721528157,False
2022-09-16 12:00:00,6.71,6.72,6.66,6.72,6856,CMAX,0.4484304932735439,False
2022-09-16 11:00:00,6.73,6.73,6.64,6.7,11808,CMAX,-0.29761904761904656,False
2022-09-16 10:00:00,6.8,6.87,6.67,6.73,87428,CMAX,0.4477611940298498,False
2022-09-15 17:00:00,6.92,6.92,6.92,6.92,9493,CMAX,2.823179791976216,False
2022-09-15 16:00:00,6.96,6.98,6.87,6.94,44541,CMAX,0.28901734104047616,False
2022-09-15 15:00:00,6.97,7.02,6.92,6.97,12385,CMAX,0.4322766570605152,False
2022-09-15 14:00:00,6.9612,7.08,6.96,6.98,17793,CMAX,0.1434720229555264,False
2022-09-15 13:00:00,6.96,6.97,6.93,6.93,8847,CMAX,-0.7163323782235054,False
2022-09-15 12:00:00,6.755,6.99,6.73,6.95,20151,CMAX,0.28860028860029363,False
2022-09-15 11:00:00,6.8,6.93,6.73,6.73,19137,CMAX,-3.1654676258992764,False
2022-09-15 10:00:00,6.57,6.78,6.1336,6.76,4133,CMAX,0.4457652303120341,False
2022-09-14 17:00:00,6.61,6.61,6.61,6.61,2332,CMAX,-2.2189349112425982,False
2022-09-14 16:00:00,6.49,6.63,6.47,6.63,194925,CMAX,0.302571860816947,False
2022-09-14 15:00:00,6.48,6.52,6.47,6.5,14626,CMAX,-1.9607843137254832,False
2022-09-14 14:00:00,6.56,6.56,6.46,6.475,25623,CMAX,-0.38461538461539435,False
2022-09-14 13:00:00,6.6,6.6,6.55,6.58,9076,CMAX,1.6216216216216273,False
2022-09-14 12:00:00,6.48,6.6,6.46,6.58,24317,CMAX,0.0,False
2022-09-14 11:00:00,6.32,6.48,6.285,6.47,38291,CMAX,-1.6717325227963542,False
2022-09-14 10:00:00,6.59,6.59,6.24,6.34,29552,CMAX,-2.0092735703245768,False
2022-09-13 17:00:00,6.67,6.67,6.67,6.67,7460,CMAX,5.205047318611999,False
