time,open,high,low,close,volume,ticker,percent_change,spike
2022-03-23 17:00:00,9.6,9.6,9.6,9.6,860,CRBU,,False
2022-03-23 16:00:00,9.669,9.68,9.595,9.6,109985,CRBU,0.0,False
2022-03-23 15:00:00,9.83,9.83,9.65,9.67,36011,CRBU,0.7291666666666696,False
2022-03-23 14:00:00,9.95,9.97,9.79,9.845,30158,CRBU,1.8097207859358866,False
2022-03-23 13:00:00,10.04,10.08,9.89,9.96,24318,CRBU,1.1681056373793908,False
2022-03-23 12:00:00,10.0,10.06,9.95,10.055,43969,CRBU,0.9538152610441664,False
2022-03-23 11:00:00,9.75,10.02,9.68,10.015,30836,CRBU,-0.39781203381401564,False
2022-03-23 10:00:00,9.95,10.19,9.74,9.76,34006,CRBU,-2.546180728906644,False
2022-03-23 09:00:00,10.0,10.0,10.0,10.0,101,CRBU,2.4590163934426146,False
2022-03-22 17:00:00,10.02,10.02,10.02,10.02,2457,CRBU,0.20000000000000018,False
2022-03-22 16:00:00,9.94,10.1,9.92,10.04,192571,CRBU,0.1996007984031989,False
2022-03-22 15:00:00,9.9866,10.01,9.94,9.94,54938,CRBU,-0.9960159362549792,False
2022-03-22 14:00:00,9.82,10.01,9.8138,9.984,34540,CRBU,0.44265593561367833,False
2022-03-22 13:00:00,10.1,10.12,9.798,9.825,53722,CRBU,-1.5925480769230838,False
2022-03-22 12:00:00,9.82,10.2,9.775,10.14,90951,CRBU,3.2061068702290196,False
2022-03-22 11:00:00,9.765,9.87,9.66,9.85,75544,CRBU,-2.859960552268248,False
2022-03-22 10:00:00,9.34,9.84,9.2,9.765,109022,CRBU,-0.8629441624365408,False
2022-03-21 20:00:00,9.15,9.15,9.15,9.15,100,CRBU,-6.298003072196623,False
2022-03-21 18:00:00,9.34,9.34,9.32,9.32,700,CRBU,1.857923497267766,False
2022-03-21 17:00:00,9.15,9.34,9.15,9.34,4446,CRBU,0.21459227467810482,False
2022-03-21 16:00:00,9.08,9.18,9.06,9.16,138443,CRBU,-1.9271948608136968,False
2022-03-21 15:00:00,9.2,9.22,9.08,9.08,67663,CRBU,-0.8733624454148492,False
2022-03-21 14:00:00,9.36,9.4,9.17,9.22,70069,CRBU,1.541850220264318,False
2022-03-21 13:00:00,9.51,9.52,9.33,9.35,67990,CRBU,1.4099783080260275,False
2022-03-21 12:00:00,9.38,9.53,9.37,9.53,52132,CRBU,1.9251336898395754,False
2022-03-21 11:00:00,9.29,9.39,9.24,9.36,84681,CRBU,-1.7838405036726068,False
2022-03-21 10:00:00,9.96,9.97,9.28,9.36,84889,CRBU,0.0,False
2022-03-18 17:00:00,9.77,9.77,9.77,9.77,491841,CRBU,4.380341880341887,False
2022-03-18 16:00:00,10.315,10.315,9.59,9.78,448173,CRBU,0.10235414534287557,False
2022-03-18 15:00:00,10.39,10.41,10.13,10.29,103289,CRBU,5.21472392638036,False
2022-03-18 14:00:00,10.431,10.499,10.37,10.405,50905,CRBU,1.1175898931000905,False
2022-03-18 13:00:00,10.585,10.78,10.42,10.42,69894,CRBU,0.14416146083613413,False
2022-03-18 12:00:00,10.36,10.62,10.32,10.57,96936,CRBU,1.4395393474088358,False
2022-03-18 11:00:00,10.14,10.54,10.14,10.38,224314,CRBU,-1.797540208136228,False
2022-03-18 10:00:00,9.44,10.2994,9.44,10.172,96824,CRBU,-2.003853564547209,False
2022-03-18 09:00:00,8.91,8.91,8.91,8.91,100,CRBU,-12.40660637042863,False
2022-03-17 17:00:00,9.49,9.49,9.49,9.49,1442,CRBU,6.509539842873169,False
2022-03-17 16:00:00,9.44,9.49,9.37,9.47,159892,CRBU,-0.21074815595363283,False
2022-03-17 15:00:00,9.28,9.48,9.26,9.45,79406,CRBU,-0.21119324181627652,False
2022-03-17 14:00:00,9.24,9.28,9.17,9.28,51015,CRBU,-1.7989417989418,False
2022-03-17 13:00:00,9.185,9.25,9.185,9.24,44897,CRBU,-0.4310344827586077,False
2022-03-17 12:00:00,9.03,9.24,9.005,9.185,123694,CRBU,-0.5952380952380931,False
2022-03-17 11:00:00,9.02,9.14,8.95,9.03,92286,CRBU,-1.6875340228633795,False
2022-03-17 10:00:00,8.79,9.0169,8.6,9.01,36429,CRBU,-0.22148394241416902,False
2022-03-16 17:00:00,8.85,8.85,8.85,8.85,697,CRBU,-1.7758046614872347,False
2022-03-16 16:00:00,8.8018,8.92,8.765,8.855,213817,CRBU,0.05649717514124575,False
2022-03-16 15:00:00,8.88,8.89,8.55,8.81,89320,CRBU,-0.5081874647091977,False
2022-03-16 14:00:00,8.83,8.9,8.79,8.9,46007,CRBU,1.0215664018161208,False
2022-03-16 13:00:00,8.87,8.9,8.765,8.83,71062,CRBU,-0.786516853932584,False
2022-03-16 12:00:00,8.8,8.92,8.74,8.89,95449,CRBU,0.679501698754259,False
2022-03-16 11:00:00,8.93,8.98,8.7143,8.81,104936,CRBU,-0.8998875140607376,False
2022-03-16 10:00:00,8.79,9.03,8.78,8.95,35904,CRBU,1.5891032917139558,False
2022-03-15 17:00:00,8.57,8.57,8.57,8.57,641,CRBU,-4.245810055865906,False
2022-03-15 16:00:00,8.59,8.68,8.54,8.57,175964,CRBU,0.0,False
2022-03-15 15:00:00,8.56,8.63,8.53,8.6,57110,CRBU,0.3500583430571691,False
2022-03-15 14:00:00,8.49,8.62,8.48,8.56,51138,CRBU,-0.46511627906975495,False
2022-03-15 13:00:00,8.41,8.57,8.4,8.5,51380,CRBU,-0.7009345794392607,False
2022-03-15 12:00:00,8.51,8.51,8.37,8.43,89544,CRBU,-0.8235294117647118,False
2022-03-15 11:00:00,8.53,8.63,8.41,8.5,115725,CRBU,0.8303677342823335,False
2022-03-15 10:00:00,8.46,8.64,8.42,8.53,43676,CRBU,0.3529411764705781,False
2022-03-14 17:00:00,8.42,8.42,8.42,8.42,983,CRBU,-1.289566236811246,False
2022-03-14 16:00:00,8.48,8.54,8.41,8.43,125685,CRBU,0.11876484560569,False
2022-03-14 15:00:00,8.59,8.64,8.46,8.469,72734,CRBU,0.462633451957295,False
2022-03-14 14:00:00,8.57,8.64,8.46,8.5895,63378,CRBU,1.4228362262368677,False
2022-03-14 13:00:00,8.74,8.755,8.564,8.58,41909,CRBU,-0.11060015134756185,False
2022-03-14 12:00:00,8.88,8.9,8.7364,8.7364,56167,CRBU,1.8228438228438115,False
2022-03-14 11:00:00,9.07,9.12,8.87,8.9,95139,CRBU,1.8726248798132117,False
2022-03-14 10:00:00,9.22,9.28,9.06,9.08,119192,CRBU,2.0224719101123556,False
2022-03-14 08:00:00,9.5,9.5,9.5,9.5,300,CRBU,4.625550660792954,False
2022-03-11 17:00:00,9.19,9.19,9.19,9.19,276,CRBU,-3.2631578947368456,False
2022-03-11 16:00:00,9.15,9.34,9.15,9.21,74206,CRBU,0.21762785636563198,False
2022-03-11 15:00:00,9.2,9.24,9.14,9.15,33311,CRBU,-0.6514657980456029,False
2022-03-11 14:00:00,9.22,9.31,9.19,9.235,25866,CRBU,0.9289617486338608,False
2022-03-11 13:00:00,9.315,9.345,9.15,9.2,56471,CRBU,-0.37899296155928797,False
2022-03-11 12:00:00,9.43,9.44,9.23,9.31,31065,CRBU,1.1956521739130643,False
2022-03-11 11:00:00,9.62,9.78,9.34,9.44,68309,CRBU,1.396348012889348,False
2022-03-11 10:00:00,9.795,9.795,9.29,9.65,43970,CRBU,2.2245762711864403,False
2022-03-10 17:00:00,9.52,9.52,9.43,9.43,1990,CRBU,-2.2797927461139955,False
2022-03-10 16:00:00,9.5,9.52,9.37,9.5,197221,CRBU,0.7423117709437932,False
2022-03-10 15:00:00,9.43,9.535,9.43,9.48,61141,CRBU,-0.21052631578947212,False
2022-03-10 14:00:00,9.61,9.62,9.35,9.415,45914,CRBU,-0.6856540084388296,False
2022-03-10 13:00:00,9.53,9.61,9.43,9.595,33845,CRBU,1.9118428040361346,False
2022-03-10 12:00:00,9.48,9.52,9.355,9.52,34724,CRBU,-0.7816571130797367,False
2022-03-10 11:00:00,9.6,9.65,9.4,9.48,46290,CRBU,-0.42016806722687816,False
2022-03-10 10:00:00,9.63,9.63,9.415,9.59,31091,CRBU,1.1603375527426074,False
2022-03-10 08:00:00,9.7,9.7,9.7,9.7,160,CRBU,1.147028154327412,False
2022-03-09 17:00:00,9.76,9.76,9.76,9.76,949,CRBU,0.6185567010309256,False
2022-03-09 16:00:00,9.73,9.82,9.69,9.78,116870,CRBU,0.2049180327868827,False
2022-03-09 15:00:00,9.72,9.75,9.65,9.73,34064,CRBU,-0.5112474437627745,False
2022-03-09 14:00:00,9.9,9.9,9.69,9.72,40847,CRBU,-0.10277492291880241,False
2022-03-09 13:00:00,9.85,9.98,9.785,9.9,72094,CRBU,1.8518518518518379,False
2022-03-09 12:00:00,9.76,9.86,9.57,9.845,223286,CRBU,-0.5555555555555536,False
2022-03-09 11:00:00,9.745,9.9,9.64,9.74,71927,CRBU,-1.066531234129009,False
2022-03-09 10:00:00,9.5,9.97,9.46,9.73,31662,CRBU,-0.10266940451745254,False
2022-03-08 17:00:00,9.24,9.7,9.24,9.7,921,CRBU,-0.30832476875644055,False
2022-03-08 16:00:00,9.36,9.49,9.21,9.23,102711,CRBU,-4.8453608247422615,False
2022-03-08 15:00:00,9.47,9.47,9.26,9.36,73765,CRBU,1.4084507042253502,False
2022-03-08 14:00:00,9.815,9.84,9.45,9.47,50030,CRBU,1.1752136752136932,False
2022-03-08 13:00:00,9.55,9.87,9.52,9.82,81286,CRBU,3.6958817317845893,False
2022-03-08 12:00:00,9.4,9.56,9.33,9.53,47265,CRBU,-2.9531568228105987,False
2022-03-08 11:00:00,8.97,9.41,8.89,9.38,88370,CRBU,-1.5739769150052263,False
2022-03-08 10:00:00,9.07,9.12,8.83,8.945,37719,CRBU,-4.637526652452029,False
2022-03-08 08:00:00,8.7,8.7,8.7,8.7,511,CRBU,-2.7389603130240414,False
2022-03-07 20:00:00,8.7,8.7,8.7,8.7,325,CRBU,0.0,False
2022-03-07 17:00:00,9.05,9.1,9.05,9.1,1169,CRBU,4.597701149425282,False
2022-03-07 16:00:00,9.05,9.2,9.03,9.05,122452,CRBU,-0.5494505494505364,False
2022-03-07 15:00:00,9.05,9.15,8.991,9.05,52364,CRBU,0.0,False
2022-03-07 14:00:00,9.0014,9.1,8.99,9.04,45074,CRBU,-0.11049723756907381,False
