time,open,high,low,close,volume,ticker,percent_change,spike
2022-09-19 17:00:00,4.41,4.41,4.41,4.41,596,DSP,,False
2022-09-19 16:00:00,4.38,4.46,4.34,4.4,27924,DSP,-0.22675736961450532,False
2022-09-19 15:00:00,4.36,4.38,4.36,4.37,512,DSP,-0.6818181818181834,False
2022-09-19 14:00:00,4.38,4.3873,4.3637,4.37,2572,DSP,0.0,False
2022-09-19 13:00:00,4.39,4.39,4.375,4.375,1009,DSP,0.11441647597254523,False
2022-09-19 12:00:00,4.42,4.42,4.39,4.39,834,DSP,0.34285714285713365,False
2022-09-19 11:00:00,4.3965,4.3965,4.3792,4.3792,1097,DSP,-0.24601366742595943,False
2022-09-19 10:00:00,4.3941,4.3941,4.3941,4.3941,160,DSP,0.3402447935695996,False
2022-09-16 16:00:00,4.28,4.49,4.2,4.42,39525,DSP,0.5894267312987811,False
2022-09-16 15:00:00,4.24,4.31,4.24,4.31,16247,DSP,-2.488687782805432,False
2022-09-16 14:00:00,4.2,4.28,4.2,4.28,15479,DSP,-0.6960556844547439,False
2022-09-16 13:00:00,4.25,4.25,4.2,4.2,13147,DSP,-1.869158878504673,False
2022-09-16 12:00:00,4.26,4.3,4.25,4.25,5357,DSP,1.1904761904761862,False
2022-09-16 11:00:00,4.31,4.34,4.26,4.26,11658,DSP,0.23529411764704466,False
2022-09-16 10:00:00,4.25,4.395,4.25,4.32,17916,DSP,1.4084507042253724,False
2022-09-16 09:00:00,4.39,4.39,4.38,4.38,350,DSP,1.388888888888884,False
2022-09-15 17:00:00,4.5,4.5,4.5,4.5,111,DSP,2.7397260273972712,False
2022-09-15 16:00:00,4.33,4.55,4.33,4.55,41241,DSP,1.1111111111111072,False
2022-09-15 15:00:00,4.4,4.4,4.32,4.33,6737,DSP,-4.835164835164829,False
2022-09-15 14:00:00,4.34,4.4,4.32,4.4,5319,DSP,1.616628175519641,False
2022-09-15 13:00:00,4.35,4.4682,4.32,4.37,8585,DSP,-0.6818181818181834,False
2022-09-15 12:00:00,4.43,4.47,4.35,4.38,20256,DSP,0.22883295194506825,False
2022-09-15 11:00:00,4.55,4.6867,4.45,4.45,50802,DSP,1.598173515981749,False
2022-09-15 10:00:00,4.56,4.6659,4.55,4.605,4792,DSP,3.483146067415732,False
2022-09-14 17:00:00,4.62,4.62,4.62,4.62,188,DSP,0.32573289902280145,False
2022-09-14 16:00:00,4.6,4.63,4.54,4.61,21263,DSP,-0.21645021645021467,False
2022-09-14 15:00:00,4.6249,4.63,4.59,4.61,5992,DSP,0.0,False
2022-09-14 14:00:00,4.675,4.675,4.59,4.59,5160,DSP,-0.4338394793926392,False
2022-09-14 13:00:00,4.67,4.7,4.67,4.67,7195,DSP,1.7429193899782147,False
2022-09-14 12:00:00,4.67,4.705,4.655,4.7,4074,DSP,0.6423982869379063,False
2022-09-14 11:00:00,4.64,4.69,4.64,4.69,200,DSP,-0.21276595744680327,False
2022-09-14 10:00:00,4.7,4.7,4.63,4.63,5234,DSP,-1.279317697228155,False
2022-09-13 17:00:00,4.67,4.67,4.67,4.67,1081,DSP,0.8639308855291628,False
2022-09-13 16:00:00,4.68,4.75,4.62,4.68,14356,DSP,0.21413276231263545,False
2022-09-13 15:00:00,4.71,4.71,4.66,4.66,2453,DSP,-0.42735042735041473,False
2022-09-13 13:00:00,4.6699,4.7073,4.66,4.7073,4296,DSP,1.015021459227472,False
2022-09-13 12:00:00,4.68,4.71,4.625,4.65,3454,DSP,-1.217258300936841,False
2022-09-13 11:00:00,4.7281,4.7281,4.7281,4.7281,371,DSP,1.6795698924731095,False
2022-09-13 10:00:00,4.65,4.7965,4.59,4.7965,6515,DSP,1.446669909688869,False
2022-09-12 16:00:00,4.85,4.85,4.8,4.83,12247,DSP,0.6984259355780287,False
2022-09-12 15:00:00,4.865,4.865,4.85,4.85,1170,DSP,0.41407867494822614,False
2022-09-12 14:00:00,4.8935,4.8935,4.86,4.87,7222,DSP,0.4123711340206171,False
2022-09-12 13:00:00,4.88,4.88,4.83,4.83,8559,DSP,-0.8213552361396315,False
2022-09-12 12:00:00,4.909,4.9101,4.8741,4.9101,833,DSP,1.6583850931676913,False
2022-09-12 11:00:00,4.9418,4.9418,4.9,4.904,1571,DSP,-0.12423372232744923,False
2022-09-12 10:00:00,4.86,4.92,4.86,4.872,1279,DSP,-0.6525285481239762,False
2022-09-09 19:00:00,4.62,4.62,4.62,4.62,201,DSP,-5.1724137931034475,False
2022-09-09 17:00:00,4.86,4.86,4.86,4.86,698,DSP,5.1948051948051965,False
2022-09-09 16:00:00,4.86,4.93,4.82,4.85,16197,DSP,-0.2057613168724437,False
2022-09-09 15:00:00,4.86,4.94,4.86,4.865,2921,DSP,0.309278350515485,False
2022-09-09 14:00:00,4.97,4.97,4.9356,4.95,1189,DSP,1.747173689619741,False
2022-09-09 13:00:00,4.92,5.01,4.885,4.95,6132,DSP,0.0,False
2022-09-09 11:00:00,4.93,4.96,4.9,4.9216,3717,DSP,-0.5737373737373819,False
2022-09-09 10:00:00,4.86,4.8857,4.86,4.8857,1706,DSP,-0.7294375812743836,False
2022-09-08 17:00:00,4.81,4.81,4.81,4.81,371,DSP,-1.5494197351454297,False
2022-09-08 16:00:00,4.8,4.82,4.77,4.81,4500,DSP,0.0,False
2022-09-08 15:00:00,4.7716,4.8,4.74,4.77,1803,DSP,-0.8316008316008316,False
2022-09-08 14:00:00,4.75,4.7837,4.7091,4.765,5566,DSP,-0.10482180293500676,False
2022-09-08 13:00:00,4.73,4.76,4.685,4.715,1952,DSP,-1.049317943336825,False
2022-09-08 12:00:00,4.79,4.79,4.77,4.77,202,DSP,1.166489925768821,False
2022-09-08 11:00:00,4.75,4.78,4.75,4.77,2513,DSP,0.0,False
2022-09-08 10:00:00,4.74,4.78,4.6698,4.78,1430,DSP,0.20964360587003572,False
2022-09-07 17:00:00,4.76,4.76,4.76,4.76,1767,DSP,-0.4184100418410108,False
2022-09-07 16:00:00,4.7642,4.8,4.72,4.72,10889,DSP,-0.8403361344537785,False
2022-09-07 14:00:00,4.67,4.7341,4.67,4.6971,2762,DSP,-0.4851694915254168,False
2022-09-07 12:00:00,4.6376,4.66,4.62,4.6358,1425,DSP,-1.3050605692874306,False
2022-09-07 11:00:00,4.6,4.64,4.585,4.64,6584,DSP,0.090599249320511,False
2022-09-07 10:00:00,4.58,4.625,4.58,4.625,1614,DSP,-0.3232758620689613,False
2022-09-06 16:00:00,4.71,4.74,4.59,4.61,20112,DSP,-0.324324324324321,False
2022-09-06 15:00:00,4.58,4.67,4.58,4.67,4898,DSP,1.3015184381778733,False
2022-09-06 14:00:00,4.595,4.6267,4.56,4.59,5019,DSP,-1.7130620985010725,False
2022-09-06 13:00:00,4.62,4.62,4.54,4.56,1827,DSP,-0.6535947712418388,False
2022-09-06 12:00:00,4.615,4.615,4.55,4.58,2308,DSP,0.43859649122808264,False
2022-09-06 11:00:00,4.512,4.63,4.512,4.63,3769,DSP,1.091703056768556,False
2022-09-06 10:00:00,4.57,4.61,4.57,4.61,1801,DSP,-0.4319654427645703,False
2022-09-02 17:00:00,4.58,4.58,4.58,4.58,1079,DSP,-0.6507592190889477,False
2022-09-02 16:00:00,4.635,4.66,4.55,4.59,11936,DSP,0.21834061135370675,False
2022-09-02 15:00:00,4.64,4.64,4.635,4.635,794,DSP,0.9803921568627416,False
2022-09-02 14:00:00,4.53,4.66,4.515,4.62,11322,DSP,-0.3236245954692518,False
2022-09-02 13:00:00,4.59,4.6,4.545,4.58,8142,DSP,-0.8658008658008698,False
2022-09-02 12:00:00,4.5201,4.65,4.5201,4.5932,7245,DSP,0.2882096069869,False
2022-09-02 11:00:00,4.52,4.54,4.52,4.52,403,DSP,-1.5936601933292827,False
2022-09-02 10:00:00,4.58,4.58,4.4805,4.52,3309,DSP,0.0,False
2022-09-01 17:00:00,4.56,4.56,4.56,4.56,1065,DSP,0.8849557522123908,False
2022-09-01 16:00:00,4.615,4.62,4.4985,4.58,7931,DSP,0.43859649122808264,False
2022-09-01 15:00:00,4.535,4.72,4.53,4.6,24453,DSP,0.4366812227074135,False
2022-09-01 14:00:00,4.45,4.53,4.45,4.53,5221,DSP,-1.5217391304347738,False
2022-09-01 13:00:00,4.475,4.475,4.46,4.465,1572,DSP,-1.4348785871964753,False
2022-09-01 12:00:00,4.51,4.52,4.46,4.475,9989,DSP,0.2239641657334701,False
2022-09-01 11:00:00,4.445,4.52,4.4349,4.51,12140,DSP,0.7821229050279266,False
2022-09-01 10:00:00,4.44,4.5,4.41,4.41,3153,DSP,-2.2172949002217224,False
2022-09-01 09:00:00,4.52,4.52,4.52,4.52,200,DSP,2.494331065759625,False
2022-08-31 17:00:00,4.52,4.52,4.52,4.52,170,DSP,0.0,False
2022-08-31 16:00:00,4.5,4.54,4.5,4.54,6700,DSP,0.4424778761062065,False
2022-08-31 15:00:00,4.55,4.57,4.54,4.54,1376,DSP,0.0,False
2022-08-31 14:00:00,4.54,4.54,4.51,4.54,3299,DSP,0.0,False
2022-08-31 13:00:00,4.53,4.5468,4.52,4.5468,3129,DSP,0.1497797356828201,False
2022-08-31 12:00:00,4.54,4.54,4.54,4.54,385,DSP,-0.14955573150348123,False
2022-08-31 11:00:00,4.54,4.57,4.525,4.57,1778,DSP,0.6607929515418665,False
