time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2022-11-18 17:00:00,3.41,3.41,3.41,3.41,562,AIRS,,False,
2022-11-18 16:00:00,3.32,3.43,3.308,3.41,92936,AIRS,0.0,False,
2022-11-18 15:00:00,3.35,3.39,3.3058,3.31,15866,AIRS,-2.9325513196480912,False,
2022-11-18 14:00:00,3.33,3.35,3.31,3.34,21413,AIRS,0.9063444108761365,False,
2022-11-18 13:00:00,3.41,3.43,3.33,3.33,28803,AIRS,-0.29940119760478723,False,
2022-11-18 12:00:00,3.45,3.47,3.41,3.41,30901,AIRS,2.402402402402415,False,
2022-11-18 11:00:00,3.71,3.79,3.45,3.45,107293,AIRS,1.1730205278592365,False,
2022-11-18 10:00:00,3.5,3.74,3.37,3.72,142781,AIRS,7.826086956521738,False,
2022-11-18 08:00:00,3.44,3.45,3.44,3.45,1000,AIRS,-7.258064516129037,False,
2022-11-17 16:00:00,3.36,3.38,3.27,3.285,106535,AIRS,-4.782608695652179,False,
2022-11-17 15:00:00,3.36,3.38,3.32,3.38,42760,AIRS,2.8919330289193246,False,
2022-11-17 14:00:00,3.35,3.39,3.31,3.35,25385,AIRS,-0.8875739644970349,False,
2022-11-17 13:00:00,3.27,3.3725,3.27,3.34,23578,AIRS,-0.29850746268657025,False,
2022-11-17 12:00:00,3.225,3.3,3.225,3.2792,82629,AIRS,-1.8203592814371228,False,
2022-11-17 11:00:00,3.35,3.39,3.18,3.225,53705,AIRS,-1.6528421566235574,False,
2022-11-17 10:00:00,3.46,3.4899,3.31,3.33,116235,AIRS,3.2558139534883734,False,
2022-11-17 09:00:00,3.45,3.5,3.45,3.5,554,AIRS,5.105105105105112,False,
2022-11-17 08:00:00,3.46,3.46,3.45,3.45,300,AIRS,-1.4285714285714235,False,
2022-11-16 20:00:00,3.52,3.55,3.52,3.55,1429,AIRS,2.898550724637672,False,
2022-11-16 18:00:00,3.4284,3.4284,3.4284,3.4284,642,AIRS,-3.42535211267605,False,
2022-11-16 17:00:00,3.55,3.55,3.43,3.43,2069,AIRS,0.04666900011667252,False,
2022-11-16 16:00:00,3.55,3.59,3.43,3.52,209562,AIRS,2.6239067055393583,False,
2022-11-16 15:00:00,3.575,3.58,3.54,3.55,46046,AIRS,0.8522727272727293,False,
2022-11-16 14:00:00,3.62,3.685,3.515,3.5899,102349,AIRS,1.123943661971838,False,
2022-11-16 13:00:00,3.58,3.7,3.525,3.62,256656,AIRS,0.8384634669489355,False,
2022-11-16 12:00:00,3.52,3.58,3.5,3.57,136689,AIRS,-1.3812154696132617,False,
2022-11-16 11:00:00,3.83,3.98,3.41,3.52,1006211,AIRS,-1.4005602240896309,False,
2022-11-16 10:00:00,3.45,3.85,3.35,3.8134,617563,AIRS,8.335227272727286,False,
2022-11-16 09:00:00,3.5599,3.5599,3.38,3.48,39253,AIRS,-8.742854145906541,False,
2022-11-16 08:00:00,3.26,3.55,3.26,3.39,27791,AIRS,-2.5862068965517238,False,
2022-11-15 20:00:00,3.11,3.26,3.11,3.2501,3620,AIRS,-4.126843657817103,False,
2022-11-15 16:00:00,3.075,3.12,3.07,3.08,138155,AIRS,-5.233685117381004,False,
2022-11-15 15:00:00,3.1,3.105,3.05,3.08,68558,AIRS,0.0,False,
2022-11-15 14:00:00,3.13,3.18,3.04,3.1,145219,AIRS,0.6493506493506551,False,
2022-11-15 13:00:00,3.18,3.185,3.04,3.13,86625,AIRS,0.9677419354838568,False,
2022-11-15 12:00:00,3.14,3.2,3.13,3.18,89808,AIRS,1.5974440894568787,False,
2022-11-15 11:00:00,2.985,3.18,2.97,3.13,224711,AIRS,-1.572327044025168,False,
2022-11-15 10:00:00,2.78,3.05,2.76,2.98,190017,AIRS,-4.792332268370602,False,
2022-11-15 09:00:00,2.78,2.81,2.72,2.8087,9172,AIRS,-5.748322147651008,False,
2022-11-14 20:00:00,2.82,2.82,2.82,2.82,220,AIRS,0.4023213586356711,False,
2022-11-14 17:00:00,2.7,2.72,2.69,2.72,1600,AIRS,-3.5460992907801248,False,
2022-11-14 16:00:00,2.76,2.85,2.69,2.699,352972,AIRS,-0.7720588235294201,False,
2022-11-14 15:00:00,2.7701,2.7882,2.705,2.755,147014,AIRS,2.074842534271948,False,
2022-11-14 14:00:00,2.785,2.82,2.7,2.775,268033,AIRS,0.7259528130671544,False,
2022-11-14 13:00:00,2.91,2.91,2.77,2.79,496902,AIRS,0.540540540540535,False,
2022-11-14 12:00:00,3.085,3.1,2.9,2.9,173515,AIRS,3.942652329749108,False,
