time,open,high,low,close,volume,ticker,percent_change,spike
2021-07-26 17:00:00,6.27,6.27,6.27,6.27,228,PRTH,,False
2021-07-26 16:00:00,6.11,6.215,6.1,6.21,10361,PRTH,-0.9569377990430561,False
2021-07-26 15:00:00,6.185,6.185,6.13,6.13,300,PRTH,-1.2882447665056418,False
2021-07-26 14:00:00,6.18,6.18,6.18,6.18,100,PRTH,0.815660685154973,False
2021-07-26 13:00:00,6.165,6.165,6.165,6.165,804,PRTH,-0.24271844660194164,False
2021-07-26 12:00:00,6.2291,6.2291,6.2291,6.2291,236,PRTH,1.03974047039741,False
2021-07-26 11:00:00,6.11,6.29,6.11,6.26,2851,PRTH,0.49605882069641005,False
2021-07-26 10:00:00,5.99,5.99,5.93,5.93,1528,PRTH,-5.271565495207664,False
2021-07-23 16:00:00,6.02,6.05,6.01,6.04,5984,PRTH,1.8549747048903997,False
2021-07-23 15:00:00,6.18,6.18,5.88,5.88,4222,PRTH,-2.6490066225165587,False
2021-07-23 14:00:00,6.29,6.335,6.2,6.2,17230,PRTH,5.442176870748305,False
2021-07-23 12:00:00,6.36,6.36,6.36,6.36,1000,PRTH,2.580645161290329,False
2021-07-23 11:00:00,6.1985,6.2704,6.1985,6.2162,1625,PRTH,-2.2610062893081873,False
2021-07-23 10:00:00,6.62,6.62,6.445,6.445,1619,PRTH,3.6807052540137164,False
2021-07-22 16:00:00,6.41,6.5,6.41,6.5,801,PRTH,0.853374709076804,False
2021-07-22 15:00:00,6.4282,6.4282,6.4282,6.4282,100,PRTH,-1.1046153846153817,False
2021-07-22 13:00:00,6.3916,6.3916,6.3916,6.3916,210,PRTH,-0.5693662300488511,False
2021-07-22 12:00:00,6.425,6.523,6.425,6.523,2323,PRTH,2.0558232680392807,False
2021-07-22 11:00:00,6.25,6.25,6.25,6.25,111,PRTH,-4.1851908630997965,False
2021-07-22 10:00:00,6.45,6.45,6.2138,6.2138,552,PRTH,-0.5792000000000019,False
2021-07-21 16:00:00,6.3,6.43,6.3,6.43,628,PRTH,3.479352409153824,False
2021-07-21 15:00:00,6.28,6.28,6.28,6.28,464,PRTH,-2.3328149300155476,False
2021-07-21 14:00:00,6.21,6.21,6.21,6.21,274,PRTH,-1.1146496815286677,False
2021-07-21 13:00:00,6.142,6.142,6.142,6.142,160,PRTH,-1.0950080515297889,False
2021-07-21 12:00:00,6.2099,6.2099,6.2,6.2,1260,PRTH,0.9443178117876982,False
2021-07-21 11:00:00,6.2,6.22,6.2,6.22,205,PRTH,0.3225806451612856,False
2021-07-21 10:00:00,6.1,6.21,6.0691,6.1991,5803,PRTH,-0.3360128617363345,False
2021-07-20 16:00:00,6.11,6.2,6.1,6.18,7323,PRTH,-0.3081092416641118,False
2021-07-20 15:00:00,6.08,6.16,6.08,6.115,1430,PRTH,-1.0517799352750767,False
2021-07-20 14:00:00,6.12,6.12,6.09,6.09,728,PRTH,-0.40883074407196407,False
2021-07-20 13:00:00,5.98,6.09,5.9338,6.09,5618,PRTH,0.0,False
2021-07-20 12:00:00,5.97,5.97,5.97,5.97,473,PRTH,-1.9704433497536922,False
2021-07-20 11:00:00,6.01,6.01,5.95,5.995,972,PRTH,0.41876046901172526,False
2021-07-20 10:00:00,5.94,6.07,5.7758,6.07,540,PRTH,1.2510425354462118,False
2021-07-19 17:00:00,5.99,5.99,5.99,5.99,239,PRTH,-1.317957166392092,False
2021-07-19 16:00:00,5.89,6.03,5.89,5.99,3307,PRTH,0.0,False
2021-07-19 15:00:00,5.94,5.94,5.94,5.94,174,PRTH,-0.8347245409014992,False
2021-07-19 14:00:00,5.89,5.96,5.89,5.93,1963,PRTH,-0.16835016835018424,False
2021-07-19 13:00:00,5.94,5.94,5.86,5.86,2933,PRTH,-1.1804384485666009,False
2021-07-19 12:00:00,6.2,6.2,6.03,6.03,2212,PRTH,2.9010238907849706,False
2021-07-19 11:00:00,6.1544,6.33,5.91,6.0202,2016,PRTH,-0.16252072968491182,False
2021-07-19 10:00:00,5.66,6.0454,5.66,6.0454,1181,PRTH,0.41859074449352995,False
2021-07-16 17:00:00,5.71,5.71,5.71,5.71,509,PRTH,-5.548019982135177,False
2021-07-16 16:00:00,6.07,6.07,5.68,5.72,20342,PRTH,0.17513134851137035,False
2021-07-16 15:00:00,6.16,6.16,6.16,6.16,978,PRTH,7.692307692307709,False
2021-07-16 14:00:00,6.092,6.1,6.092,6.1,303,PRTH,-0.9740259740259827,False
