time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2022-08-19 17:00:00,7.48,7.48,7.48,7.48,1705,TPC,,False,
2022-08-19 16:00:00,7.445,7.515,7.42,7.47,124455,TPC,-0.13368983957220415,False,
2022-08-19 15:00:00,7.65,7.65,7.42,7.45,141366,TPC,-0.2677376171351997,False,
2022-08-19 14:00:00,7.67,7.69,7.65,7.66,20524,TPC,2.8187919463087185,False,
2022-08-19 13:00:00,7.634,7.665,7.59,7.665,41514,TPC,0.06527415143602333,False,
2022-08-19 12:00:00,7.59,7.67,7.54,7.65,49619,TPC,-0.1956947162426559,False,
2022-08-19 11:00:00,7.51,7.6,7.475,7.59,90494,TPC,-0.7843137254902044,False,
2022-08-19 10:00:00,7.52,7.53,7.37,7.53,47378,TPC,-0.7905138339920903,False,
2022-08-19 08:00:00,7.5,7.5,7.5,7.5,103,TPC,-0.3984063745019917,False,
2022-08-18 17:00:00,7.53,7.53,7.53,7.53,2318,TPC,0.40000000000000036,False,
2022-08-18 16:00:00,7.515,7.56,7.4,7.53,307445,TPC,0.0,False,
2022-08-18 15:00:00,7.51,7.53,7.48,7.51,104942,TPC,-0.26560424966800555,False,
2022-08-18 14:00:00,7.4775,7.51,7.46,7.5,41584,TPC,-0.13315579227696217,False,
2022-08-18 13:00:00,7.53,7.5572,7.47,7.4899,25087,TPC,-0.13466666666667182,False,
2022-08-18 12:00:00,7.6799,7.74,7.54,7.54,67358,TPC,0.6689007863923457,False,
2022-08-18 11:00:00,7.51,7.68,7.4821,7.6799,55781,TPC,1.855437665782489,False,
2022-08-18 10:00:00,7.5,7.61,7.47,7.53,20731,TPC,-1.9518483313584745,False,
2022-08-17 19:00:00,7.74,7.74,7.74,7.74,129,TPC,2.7888446215139417,False,
2022-08-17 18:00:00,7.75,7.75,7.75,7.75,259,TPC,0.12919896640826156,False,
2022-08-17 17:00:00,7.51,7.75,7.51,7.75,1930,TPC,0.0,False,
2022-08-17 16:00:00,7.455,7.52,7.44,7.51,96667,TPC,-3.0967741935483906,False,
2022-08-17 15:00:00,7.38,7.5,7.38,7.455,65002,TPC,-0.7323568575232975,False,
2022-08-17 14:00:00,7.305,7.41,7.305,7.36,41635,TPC,-1.2743125419181767,False,
2022-08-17 13:00:00,7.28,7.365,7.28,7.305,23184,TPC,-0.7472826086956652,False,
2022-08-17 12:00:00,7.2918,7.38,7.27,7.296,35695,TPC,-0.12320328542093639,False,
2022-08-17 11:00:00,7.22,7.3,7.18,7.27,46904,TPC,-0.35635964912281715,False,
2022-08-17 10:00:00,7.22,7.28,7.1,7.23,44780,TPC,-0.5502063273727487,False,
2022-08-17 09:00:00,7.2012,7.2012,7.2012,7.2012,602,TPC,-0.3983402489626586,False,
2022-08-16 17:00:00,7.3,7.3,7.3,7.3,1029,TPC,1.3719935566294472,False,
2022-08-16 16:00:00,7.28,7.32,7.26,7.28,67848,TPC,-0.2739726027397249,False,
