time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2023-05-08 15:00:00,5.465,5.5,5.42,5.48,46059,TPC,0.366300366300365,False,
2023-05-08 14:00:00,5.535,5.535,5.465,5.47,27630,TPC,-0.18248175182482562,False,
2023-05-08 13:00:00,5.53,5.61,5.53,5.535,17759,TPC,1.188299817184646,False,
2023-05-08 12:00:00,5.71,5.735,5.54,5.54,32078,TPC,0.09033423667570428,False,
2023-05-08 11:00:00,5.88,5.9,5.61,5.71,36346,TPC,3.068592057761732,False,
2023-05-08 10:00:00,5.98,6.14,5.895,5.91,26385,TPC,3.5026269702276736,False,
2023-05-05 17:00:00,5.92,5.92,5.92,5.92,100,TPC,0.16920473773265332,False,
2023-05-05 16:00:00,5.86,6.0,5.855,5.91,143411,TPC,-0.16891891891891442,False,
2023-05-05 15:00:00,5.86,5.9,5.795,5.855,35603,TPC,-0.9306260575296044,False,
2023-05-05 14:00:00,5.8201,5.86,5.7401,5.84,35582,TPC,-0.256191289496166,False,
2023-05-05 13:00:00,5.835,5.89,5.785,5.82,47044,TPC,-0.3424657534246478,False,
2023-05-05 12:00:00,5.79,5.868,5.61,5.835,99148,TPC,0.2577319587628857,False,
2023-05-05 11:00:00,5.49,6.04,5.3722,5.78,137398,TPC,-0.9425878320479808,False,
2023-05-05 10:00:00,4.982,5.52,4.9,5.41,156959,TPC,-6.401384083044981,False,
2023-05-05 08:00:00,5.02,5.02,5.02,5.02,962,TPC,-7.208872458410365,False,
2023-05-05 07:00:00,4.95,4.95,4.95,4.95,2000,TPC,-1.3944223107569598,False,
2023-05-04 20:00:00,5.48,5.48,5.48,5.48,200,TPC,10.70707070707071,False,
2023-05-04 19:00:00,5.35,5.48,5.3,5.48,8200,TPC,0.0,False,
2023-05-04 18:00:00,5.27,5.28,5.27,5.28,4407,TPC,-3.649635036496357,False,
2023-05-04 17:00:00,5.86,5.86,4.78,4.78,7515,TPC,-9.469696969696972,False,
2023-05-04 16:00:00,5.83,5.86,5.77,5.84,127456,TPC,22.175732217573206,True,22.175732217573206
2023-05-04 15:00:00,5.825,5.845,5.79,5.82,34551,TPC,-0.3424657534246478,False,21.833266464148558
2023-05-04 14:00:00,5.805,5.85,5.78,5.825,31285,TPC,0.0859106529209619,False,21.91917711706952
2023-05-04 13:00:00,5.71,5.82,5.67,5.82,34426,TPC,-0.08583690987123971,False,21.83334020719828
2023-05-04 12:00:00,5.74,5.8,5.68,5.695,31363,TPC,-2.1477663230240585,False,19.68557388417422
2023-05-04 11:00:00,5.81,5.85,5.69,5.72,41391,TPC,0.4389815627743543,False,20.124555446948577
2023-05-04 10:00:00,5.88,5.979,5.6902,5.836,23649,TPC,2.027972027972047,False,22.152527474920625
2023-05-03 17:00:00,5.92,5.92,5.92,5.92,9883,TPC,1.4393420150788039,False,23.59186948999943
2023-05-03 16:00:00,6.015,6.02,5.85,5.92,137454,TPC,0.0,False,23.59186948999943
2023-05-03 15:00:00,5.96,6.08,5.95,6.02,50092,TPC,1.6891891891891886,False,25.281058679188618
2023-05-03 14:00:00,5.97,6.044,5.96,5.97,29569,TPC,-0.830564784053156,False,24.450493895135462
2023-05-03 13:00:00,5.98,6.0098,5.932,5.97,29346,TPC,0.0,False,24.450493895135462
2023-05-03 12:00:00,6.09,6.09,5.98,5.98,50388,TPC,0.16750418760469454,False,24.617998082740158
2023-05-03 11:00:00,5.9214,6.11,5.88,6.08,74313,TPC,1.6722408026755842,False,26.290238885415743
2023-05-03 10:00:00,5.7,5.96,5.6801,5.9159,31879,TPC,-2.6990131578947474,False,23.591225727520996
2023-05-02 17:00:00,5.63,5.63,5.63,5.63,6636,TPC,-4.832738890109701,False,18.758486837411297
2023-05-02 16:00:00,5.59,5.67,5.57,5.64,113673,TPC,0.1776198934280604,False,18.936106730839356
2023-05-02 15:00:00,5.545,5.58,5.51,5.58,27609,TPC,-1.0638297872340385,False,17.872276943605318
2023-05-02 14:00:00,5.53,5.58,5.53,5.545,29576,TPC,-0.6272401433691788,False,17.24503680023614
2023-05-02 13:00:00,5.495,5.57,5.4651,5.54,35537,TPC,-0.09017132551848439,False,17.154865474717656
2023-05-02 12:00:00,5.52,5.55,5.465,5.495,17441,TPC,-0.8122743682310474,False,16.34259110648661
2023-05-02 11:00:00,5.5994,5.5994,5.42,5.53,102072,TPC,0.6369426751592355,False,16.979533781645845
2023-05-02 10:00:00,5.57,5.69,5.4499,5.56,60949,TPC,0.5424954792043302,False,17.522029260850175
2023-05-02 09:00:00,5.0,5.0,5.0,5.0,506,TPC,-10.071942446043158,False,7.450086814807017
2023-05-02 08:00:00,5.0,5.0,5.0,5.0,100,TPC,0.0,False,7.450086814807017
2023-05-02 05:00:00,5.38,5.38,2.16,2.16,201,TPC,-56.8,False,-49.34991318519298
2023-05-01 17:00:00,5.7,5.79,5.7,5.79,22013,TPC,168.05555555555554,True,118.70564237036257
2023-05-01 16:00:00,5.7,5.75,5.63,5.69,138250,TPC,-1.7271157167530138,False,
2023-05-01 15:00:00,5.58,5.71,5.575,5.7,63849,TPC,0.17574692442881013,False,
2023-05-01 14:00:00,5.83,5.94,5.51,5.59,283534,TPC,-1.9298245614035148,False,
2023-05-01 13:00:00,5.36,6.75,5.36,5.83,96219,TPC,4.29338103756709,False,
2023-05-01 12:00:00,5.42,5.42,5.34,5.36,18664,TPC,-8.06174957118353,False,
2023-05-01 11:00:00,5.36,5.44,5.32,5.42,15265,TPC,1.1194029850746245,False,
2023-05-01 10:00:00,5.29,5.4088,5.29,5.37,8475,TPC,-0.9225092250922495,False,
2023-04-28 16:00:00,5.265,5.31,5.26,5.295,77588,TPC,-1.3966480446927387,False,
2023-04-28 15:00:00,5.225,5.27,5.225,5.27,29895,TPC,-0.47214353163362865,False,
2023-04-28 14:00:00,5.32,5.32,5.23,5.23,38557,TPC,-0.7590132827324347,False,
2023-04-28 13:00:00,5.34,5.345,5.315,5.325,14236,TPC,1.8164435946462776,False,
2023-04-28 12:00:00,5.27,5.35,5.25,5.35,34279,TPC,0.46948356807510194,False,
2023-04-28 11:00:00,5.25,5.315,5.21,5.27,33823,TPC,-1.4953271028037451,False,
2023-04-28 10:00:00,5.14,5.28,5.14,5.24,22626,TPC,-0.5692599620493288,False,
2023-04-28 09:00:00,5.15,5.15,5.12,5.12,300,TPC,-2.2900763358778664,False,
2023-04-27 17:00:00,5.14,5.14,5.14,5.14,7216,TPC,0.390625,False,
2023-04-27 16:00:00,5.12,5.165,5.1,5.14,108742,TPC,0.0,False,
2023-04-27 15:00:00,5.15,5.16,5.11,5.12,27819,TPC,-0.38910505836574627,False,
2023-04-27 14:00:00,5.12,5.14,5.11,5.13,20689,TPC,0.1953125,False,
2023-04-27 13:00:00,5.17,5.18,5.09,5.14,91591,TPC,0.19493177387914784,False,
2023-04-27 12:00:00,5.11,5.165,5.09,5.165,18694,TPC,0.4863813229571967,False,
2023-04-27 11:00:00,5.26,5.26,5.105,5.11,28805,TPC,-1.0648596321393922,False,
2023-04-27 10:00:00,5.17,5.4,5.1001,5.26,120531,TPC,2.935420743639905,False,
2023-04-26 17:00:00,5.14,5.14,5.14,5.14,12387,TPC,-2.281368821292773,False,
2023-04-26 16:00:00,5.07,5.18,5.07,5.13,98823,TPC,-0.1945525291828787,False,
2023-04-26 15:00:00,5.13,5.14,5.07,5.0708,43658,TPC,-1.1539961013645184,False,
2023-04-26 14:00:00,5.2,5.23,5.14,5.14,23635,TPC,1.3646761852173173,False,
2023-04-26 13:00:00,5.2399,5.25,5.19,5.195,19436,TPC,1.070038910505855,False,
2023-04-26 12:00:00,5.2,5.24,5.19,5.23,38426,TPC,0.673724735322434,False,
2023-04-26 11:00:00,5.23,5.25,5.13,5.19,52626,TPC,-0.7648183556405397,False,
2023-04-26 10:00:00,5.26,5.39,5.2441,5.2441,22925,TPC,1.0423892100192678,False,
2023-04-25 17:00:00,5.35,5.35,5.35,5.35,27790,TPC,2.019412291908984,False,
2023-04-25 16:00:00,5.2911,5.38,5.29,5.34,95663,TPC,-0.18691588785045843,False,
2023-04-25 15:00:00,5.36,5.365,5.29,5.29,24618,TPC,-0.9363295880149725,False,
2023-04-25 14:00:00,5.415,5.415,5.33,5.37,20836,TPC,1.512287334593565,False,
2023-04-25 13:00:00,5.4,5.42,5.345,5.415,25970,TPC,0.8379888268156499,False,
2023-04-25 12:00:00,5.54,5.54,5.39,5.4,51135,TPC,-0.27700831024930483,False,
2023-04-25 11:00:00,5.46,5.62,5.45,5.54,113736,TPC,2.592592592592591,False,
2023-04-25 10:00:00,5.43,5.53,5.41,5.45,9518,TPC,-1.6245487364620947,False,
2023-04-24 17:00:00,5.54,5.54,5.54,5.54,4621,TPC,1.6513761467889854,False,
2023-04-24 16:00:00,5.535,5.565,5.49,5.54,119735,TPC,0.0,False,
2023-04-24 15:00:00,5.535,5.57,5.51,5.535,48345,TPC,-0.09025270758122872,False,
2023-04-24 14:00:00,5.5,5.575,5.47,5.535,46680,TPC,0.0,False,
2023-04-24 13:00:00,5.42,5.5,5.4186,5.5,77344,TPC,-0.6323396567299078,False,
2023-04-24 12:00:00,5.35,5.44,5.285,5.42,61492,TPC,-1.4545454545454528,False,
2023-04-24 11:00:00,5.33,5.53,5.27,5.35,184195,TPC,-1.291512915129156,False,
2023-04-24 10:00:00,4.98,5.51,4.98,5.35,103277,TPC,0.0,False,
2023-04-21 19:00:00,5.06,5.06,5.06,5.06,300,TPC,-5.42056074766355,False,
2023-04-21 17:00:00,4.98,5.06,4.8,4.8,14510,TPC,-5.138339920948609,False,
2023-04-21 16:00:00,4.985,5.08,4.93,5.05,260222,TPC,5.208333333333326,False,
2023-04-21 15:00:00,4.975,5.04,4.965,4.985,55573,TPC,-1.2871287128712772,False,
2023-04-21 14:00:00,5.01,5.025,4.92,4.975,101460,TPC,-0.20060180541626726,False,
2023-04-21 13:00:00,4.9987,5.0357,4.965,5.0,66502,TPC,0.5025125628140836,False,
2023-04-21 12:00:00,5.0401,5.06,4.9525,4.995,140015,TPC,-0.10000000000000009,False,
2023-04-21 11:00:00,5.141,5.1498,5.02,5.05,160221,TPC,1.1011011011010874,False,
2023-04-21 10:00:00,5.31,5.31,5.12,5.12,39174,TPC,1.3861386138613874,False,
2023-04-20 16:00:00,5.265,5.3174,5.23,5.3,79045,TPC,3.515625,False,
2023-04-20 15:00:00,5.33,5.33,5.26,5.26,41654,TPC,-0.7547169811320753,False,
2023-04-20 14:00:00,5.38,5.389,5.315,5.325,21992,TPC,1.2357414448669335,False,
2023-04-20 13:00:00,5.36,5.38,5.33,5.38,26509,TPC,1.032863849765242,False,
2023-04-20 12:00:00,5.495,5.502,5.35,5.35,42132,TPC,-0.5576208178438735,False,
2023-04-20 11:00:00,5.5473,5.59,5.495,5.495,36498,TPC,2.710280373831786,False,
2023-04-20 10:00:00,5.5,5.54,5.47,5.52,36875,TPC,0.45495905368515555,False,
2023-04-19 17:00:00,5.5,5.5,5.5,5.5,494,TPC,-0.36231884057970065,False,
2023-04-19 16:00:00,5.52,5.54,5.47,5.5,74139,TPC,0.0,False,
2023-04-19 15:00:00,5.555,5.555,5.52,5.52,20644,TPC,0.363636363636366,False,
2023-04-19 14:00:00,5.55,5.56,5.515,5.555,28296,TPC,0.6340579710145011,False,
2023-04-19 13:00:00,5.42,5.55,5.39,5.55,79869,TPC,-0.09000900090009312,False,
2023-04-19 12:00:00,5.57,5.58,5.42,5.43,35618,TPC,-2.1621621621621623,False,
2023-04-19 11:00:00,5.625,5.625,5.5617,5.57,34047,TPC,2.5782688766114337,False,
2023-04-19 10:00:00,5.59,5.645,5.5,5.62,27610,TPC,0.8976660682226134,False,
2023-04-19 07:00:00,5.59,5.59,5.47,5.47,400,TPC,-2.6690391459074814,False,
2023-04-18 19:00:00,5.79,5.79,5.79,5.79,100,TPC,5.850091407678248,False,
2023-04-18 17:00:00,5.69,5.69,5.69,5.69,16903,TPC,-1.7271157167530138,False,
2023-04-18 16:00:00,5.69,5.72,5.65,5.7,87005,TPC,0.17574692442881013,False,
2023-04-18 15:00:00,5.6,5.7,5.585,5.68,75475,TPC,-0.35087719298246833,False,
2023-04-18 14:00:00,5.63,5.63,5.6,5.6,23920,TPC,-1.4084507042253502,False,
2023-04-18 13:00:00,5.54,5.64,5.53,5.63,46723,TPC,0.5357142857142838,False,
2023-04-18 12:00:00,5.605,5.605,5.54,5.54,23512,TPC,-1.5985790408525768,False,
2023-04-18 11:00:00,5.59,5.66,5.55,5.62,29977,TPC,1.4440433212996373,False,
2023-04-18 10:00:00,5.62,5.73,5.5901,5.5901,18193,TPC,-0.5320284697509003,False,
2023-04-18 07:00:00,5.55,5.55,5.55,5.55,400,TPC,-0.7173395824761619,False,
