time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2022-06-21 17:00:00,2.17,2.17,2.17,2.17,328,VRCA,,False,
2022-06-21 16:00:00,2.1701,2.2,2.15,2.16,29654,VRCA,-0.4608294930875445,False,
2022-06-21 15:00:00,2.2,2.2002,2.17,2.17,17402,VRCA,0.4629629629629539,False,
2022-06-21 14:00:00,2.205,2.225,2.19,2.2,22002,VRCA,1.382488479262678,False,
2022-06-21 13:00:00,2.17,2.22,2.17,2.21,8136,VRCA,0.4545454545454408,False,
2022-06-21 12:00:00,2.26,2.26,2.17,2.17,22603,VRCA,-1.8099547511312264,False,
2022-06-21 11:00:00,2.22,2.28,2.21,2.26,23986,VRCA,4.147465437788012,False,
2022-06-21 10:00:00,2.25,2.2755,2.16,2.23,20233,VRCA,-1.327433628318575,False,
2022-06-21 09:00:00,2.25,2.26,2.25,2.25,6794,VRCA,0.8968609865470878,False,
2022-06-21 08:00:00,2.24,2.25,2.24,2.25,617,VRCA,0.0,False,
2022-06-17 17:00:00,2.25,2.25,2.25,2.25,920,VRCA,0.0,False,
2022-06-17 16:00:00,2.2997,2.31,2.17,2.23,108676,VRCA,-0.8888888888888946,False,
2022-06-17 15:00:00,2.235,2.31,2.23,2.295,48493,VRCA,2.914798206278024,False,
2022-06-17 14:00:00,2.21,2.24,2.21,2.24,12050,VRCA,-2.3965141612200314,False,
2022-06-17 13:00:00,2.1895,2.21,2.16,2.19,10720,VRCA,-2.2321428571428714,False,
2022-06-17 12:00:00,2.13,2.2,2.13,2.2,24164,VRCA,0.4566210045662267,False,
2022-06-17 11:00:00,2.11,2.15,2.08,2.125,24346,VRCA,-3.409090909090917,False,
2022-06-17 10:00:00,2.1,2.15,2.085,2.1127,22555,VRCA,-0.5788235294117761,False,
2022-06-16 17:00:00,2.2,2.2,2.2,2.2,250,VRCA,4.132153168930763,False,
2022-06-16 16:00:00,2.1,2.1,2.04,2.06,47983,VRCA,-6.363636363636371,False,
2022-06-16 15:00:00,2.08,2.1,2.07,2.1,12103,VRCA,1.9417475728155331,False,
2022-06-16 14:00:00,2.08,2.105,2.08,2.08,8713,VRCA,-0.952380952380949,False,
2022-06-16 13:00:00,2.085,2.1,2.06,2.07,15694,VRCA,-0.48076923076924016,False,
2022-06-16 12:00:00,2.095,2.1,2.05,2.0864,49430,VRCA,0.7922705314009626,False,
2022-06-16 11:00:00,2.105,2.14,2.09,2.1,19684,VRCA,0.6518404907975617,False,
2022-06-16 10:00:00,2.22,2.22,2.08,2.1101,9921,VRCA,0.4809523809523819,False,
2022-06-16 09:00:00,2.14,2.15,2.14,2.15,400,VRCA,1.890905644282248,False,
2022-06-15 18:00:00,2.28,2.28,2.28,2.28,100,VRCA,6.04651162790697,False,
2022-06-15 17:00:00,2.22,2.26,2.22,2.26,289,VRCA,-0.8771929824561431,False,
