time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2023-01-18 20:00:00,4.9999,4.9999,4.9999,4.9999,250,BIVI,,False,
2023-01-18 17:00:00,5.1699,5.1699,5.1699,5.1699,100,BIVI,3.400068001360035,False,
2023-01-18 16:00:00,5.02,5.075,4.935,5.02,47110,BIVI,-2.8994758119112674,False,
2023-01-18 15:00:00,5.01,5.0828,5.0,5.025,6832,BIVI,0.09960159362552012,False,
2023-01-18 14:00:00,4.9899,5.09,4.93,5.09,28542,BIVI,1.2935323383084452,False,
2023-01-18 13:00:00,5.0154,5.0399,4.9368,4.97,16735,BIVI,-2.3575638506876273,False,
2023-01-18 12:00:00,5.0322,5.0322,4.92,4.995,36012,BIVI,0.5030181086519203,False,
2023-01-18 11:00:00,5.22,5.25,5.02,5.02,28405,BIVI,0.5005005005005003,False,
2023-01-18 10:00:00,5.2,5.2499,5.12,5.2173,33661,BIVI,3.9302788844621572,False,
2023-01-18 09:00:00,5.19,5.19,5.19,5.19,700,BIVI,-0.5232591570352385,False,
2023-01-18 08:00:00,5.18,5.18,5.18,5.18,100,BIVI,-0.19267822736032114,False,
2023-01-17 17:00:00,5.17,5.17,5.17,5.17,100,BIVI,-0.19305019305019266,False,
2023-01-17 16:00:00,5.15,5.191,5.04,5.1,62504,BIVI,-1.3539651837524258,False,
2023-01-17 15:00:00,5.15,5.21,5.084,5.16,41886,BIVI,1.1764705882353121,False,
2023-01-17 14:00:00,5.18,5.19,5.06,5.15,50236,BIVI,-0.19379844961240345,False,
2023-01-17 13:00:00,5.27,5.29,5.11,5.2,50541,BIVI,0.9708737864077666,False,
2023-01-17 12:00:00,5.3319,5.3499,5.2513,5.29,27142,BIVI,1.7307692307692246,False,
2023-01-17 11:00:00,5.54,5.56,5.29,5.325,63905,BIVI,0.6616257088846833,False,
2023-01-17 10:00:00,5.5,5.8099,5.4,5.566,40512,BIVI,4.525821596244128,False,
2023-01-17 09:00:00,5.65,5.65,5.5877,5.6337,2589,BIVI,1.216313330937835,False,
2023-01-17 08:00:00,5.67,5.67,5.5,5.5,1203,BIVI,-2.373218311234182,False,
2023-01-13 20:00:00,5.69,5.69,5.69,5.69,200,BIVI,3.4545454545454657,False,
2023-01-13 17:00:00,5.55,5.7,5.55,5.6,700,BIVI,-1.5817223198594133,False,
2023-01-13 16:00:00,5.495,5.52,5.4,5.51,60781,BIVI,-1.6071428571428514,False,
2023-01-13 15:00:00,5.8632,5.93,5.5,5.5001,101530,BIVI,-0.1796733212341195,False,
2023-01-13 14:00:00,5.6964,5.92,5.6964,5.88,66388,BIVI,6.907147142779224,False,
2023-01-13 13:00:00,5.7,5.79,5.62,5.7097,72970,BIVI,-2.896258503401361,False,
2023-01-13 12:00:00,5.32,5.69,5.315,5.67,105401,BIVI,-0.6953079846576893,False,
2023-01-13 11:00:00,5.11,5.3399,5.11,5.3243,80169,BIVI,-6.09700176366843,False,
2023-01-13 10:00:00,5.1,5.1999,5.03,5.1999,24614,BIVI,-2.336457374678358,False,
2023-01-13 09:00:00,4.9773,4.9773,4.9773,4.9773,150,BIVI,-4.280851554837605,False,
2023-01-12 20:00:00,5.21,5.21,5.21,5.21,100,BIVI,4.6752255238784235,False,
