time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2023-03-17 17:00:00,4.73,4.73,4.73,4.73,1492,AIRS,,False,
2023-03-17 16:00:00,4.7,4.79,4.69,4.72,51365,AIRS,-0.21141649048627142,False,
2023-03-17 15:00:00,4.8,4.8,4.68,4.71,11190,AIRS,-0.21186440677966045,False,
2023-03-17 14:00:00,4.76,4.83,4.74,4.77,8475,AIRS,1.273885350318471,False,
2023-03-17 13:00:00,4.82,4.8788,4.76,4.76,15770,AIRS,-0.20964360587001352,False,
2023-03-17 12:00:00,4.84,4.85,4.75,4.82,20670,AIRS,1.26050420168069,False,
2023-03-17 11:00:00,4.87,4.95,4.7901,4.7901,15085,AIRS,-0.6203319502074756,False,
2023-03-17 10:00:00,4.79,4.86,4.64,4.86,23929,AIRS,1.4592597231790627,False,
2023-03-16 17:00:00,4.82,4.82,4.82,4.82,1011,AIRS,-0.8230452674897082,False,
2023-03-16 16:00:00,4.75,4.85,4.72,4.84,69536,AIRS,0.4149377593360981,False,
2023-03-16 15:00:00,4.65,4.77,4.61,4.74,22810,AIRS,-2.066115702479332,False,
2023-03-16 14:00:00,4.87,4.89,4.62,4.66,23098,AIRS,-1.6877637130801704,False,
2023-03-16 13:00:00,4.88,4.88,4.82,4.86,9511,AIRS,4.29184549356223,False,
2023-03-16 12:00:00,4.75,4.86,4.74,4.86,14764,AIRS,0.0,False,
2023-03-16 11:00:00,4.82,4.91,4.59,4.73,54621,AIRS,-2.674897119341557,False,
2023-03-16 10:00:00,4.89,4.9899,4.587,4.875,9617,AIRS,3.0655391120507414,False,
2023-03-15 18:00:00,4.93,4.93,4.93,4.93,100,AIRS,1.1282051282051286,False,
2023-03-15 17:00:00,4.96,4.96,4.7,4.7,1682,AIRS,-4.665314401622711,False,
2023-03-15 16:00:00,4.97,5.0,4.87,4.97,112884,AIRS,5.74468085106381,False,
2023-03-15 15:00:00,4.96,5.0,4.9,4.98,26078,AIRS,0.201207243460777,False,
2023-03-15 14:00:00,4.92,5.0,4.86,4.97,20477,AIRS,-0.20080321285141922,False,
2023-03-15 13:00:00,4.93,5.0,4.93,4.93,19430,AIRS,-0.8048289738430636,False,
2023-03-15 12:00:00,4.9,4.97,4.89,4.92,8567,AIRS,-0.20283975659228792,False,
2023-03-15 11:00:00,4.81,5.0,4.81,4.9,22023,AIRS,-0.40650406504064707,False,
2023-03-15 10:00:00,4.8,4.87,4.5915,4.77,4634,AIRS,-2.6530612244898166,False,
2023-03-14 17:00:00,4.82,4.82,4.82,4.82,934,AIRS,1.048218029350112,False,
2023-03-14 16:00:00,4.67,4.83,4.65,4.81,65582,AIRS,-0.20746887966806016,False,
2023-03-14 15:00:00,4.61,4.69,4.57,4.67,23024,AIRS,-2.9106029106028997,False,
2023-03-14 14:00:00,4.5,4.63,4.5,4.6,19564,AIRS,-1.4989293361884481,False,
2023-03-14 13:00:00,4.53,4.57,4.4,4.5,109095,AIRS,-2.1739130434782483,False,
2023-03-14 12:00:00,4.49,4.61,4.47,4.53,21428,AIRS,0.6666666666666821,False,
2023-03-14 11:00:00,4.77,4.77,4.47,4.49,40277,AIRS,-0.8830022075055233,False,
2023-03-14 10:00:00,4.83,4.89,4.63,4.76,13366,AIRS,6.013363028953211,False,
2023-03-13 16:00:00,4.54,4.61,4.4,4.59,106849,AIRS,-3.57142857142857,False,
2023-03-13 15:00:00,4.77,4.775,4.55,4.58,55380,AIRS,-0.2178649237472685,False,
2023-03-13 14:00:00,4.9,4.91,4.72,4.74,53837,AIRS,3.493449781659397,False,
2023-03-13 13:00:00,4.87,4.92,4.82,4.895,35846,AIRS,3.270042194092815,False,
2023-03-13 12:00:00,4.975,5.01,4.81,4.86,56555,AIRS,-0.7150153217568844,False,
2023-03-13 11:00:00,4.68,5.06,4.6201,4.95,74337,AIRS,1.8518518518518379,False,
2023-03-13 10:00:00,4.31,4.68,4.29,4.68,41069,AIRS,-5.4545454545454675,False,
2023-03-13 09:00:00,4.3104,4.3104,4.3104,4.3104,460,AIRS,-7.8974358974359005,False,
2023-03-13 08:00:00,4.31,4.31,4.31,4.31,199,AIRS,-0.00927988121751655,False,
2023-03-10 16:00:00,4.42,4.43,4.365,4.38,397497,AIRS,1.6241299303944468,False,
2023-03-10 15:00:00,4.4,4.5,4.37,4.41,352931,AIRS,0.6849315068493178,False,
2023-03-10 14:00:00,4.68,4.7,4.34,4.395,561837,AIRS,-0.3401360544217802,False,
2023-03-10 13:00:00,4.8,4.8,4.585,4.69,134964,AIRS,6.712172923777038,False,
2023-03-10 12:00:00,4.78,4.89,4.73,4.8,94633,AIRS,2.3454157782515805,False,
2023-03-10 11:00:00,4.77,4.82,4.5,4.78,167916,AIRS,-0.4166666666666541,False,
2023-03-10 10:00:00,5.0,5.11,4.61,4.77,112328,AIRS,-0.20920502092051096,False,
2023-03-10 09:00:00,4.5,4.5,3.99,4.0,3229,AIRS,-16.142557651991606,False,
2023-03-10 08:00:00,5.64,5.64,5.64,5.64,101,AIRS,40.99999999999999,True,40.99999999999999
2023-03-09 17:00:00,5.64,5.77,5.64,5.77,1959,AIRS,2.3049645390070816,False,43.304964539007074
2023-03-09 16:00:00,5.7493,5.75,5.6,5.64,155294,AIRS,-2.253032928942811,False,41.051931610064265
2023-03-09 15:00:00,5.93,5.94,5.72,5.74,66025,AIRS,1.7730496453900901,False,42.824981255454354
2023-03-09 14:00:00,5.93,5.98,5.9,5.925,20401,AIRS,3.2229965156794327,False,46.04797777113379
2023-03-09 13:00:00,5.95,5.955,5.9,5.92,13282,AIRS,-0.08438818565400519,False,45.96358958547978
2023-03-09 12:00:00,6.01,6.03,5.94,5.95,40219,AIRS,0.5067567567567544,False,46.47034634223654
2023-03-09 11:00:00,5.9,6.11,5.9,6.02,32865,AIRS,1.17647058823529,False,47.64681693047183
2023-03-09 10:00:00,5.82,5.94,5.82,5.94,1374,AIRS,-1.3289036544850363,False,46.31791327598679
2023-03-08 17:00:00,5.89,5.89,5.89,5.89,109,AIRS,-0.8417508417508546,False,45.47616243423594
2023-03-08 16:00:00,5.96,5.98,5.83,5.9,92754,AIRS,0.1697792869270076,False,45.64594172116295
2023-03-08 15:00:00,5.85,5.98,5.85,5.96,20081,AIRS,1.0169491525423568,False,46.66289087370531
2023-03-08 14:00:00,5.92,5.92,5.81,5.846,12057,AIRS,-1.9127516778523423,False,44.75013919585297
2023-03-08 13:00:00,5.93,6.005,5.9,5.91,34780,AIRS,1.0947656517276805,False,45.84490484758065
2023-03-08 12:00:00,6.08,6.13,5.9,5.915,42282,AIRS,0.08460236886631556,False,45.929507216446964
2023-03-08 11:00:00,5.95,6.06,5.95,6.06,11034,AIRS,2.4513947590870666,False,48.38090197553403
2023-03-08 10:00:00,6.13,6.13,5.94,5.98,20368,AIRS,-1.3201320132013028,False,47.06076996233273
2023-03-07 17:00:00,6.02,6.02,6.02,6.02,402,AIRS,0.6688963210702115,False,47.72966628340294
2023-03-07 16:00:00,6.05,6.07,5.965,6.02,57162,AIRS,0.0,False,47.72966628340294
2023-03-07 15:00:00,5.87,6.05,5.87,6.05,36293,AIRS,0.4983388704318914,False,48.228005153834836
2023-03-07 14:00:00,5.85,5.9,5.825,5.87,35998,AIRS,-2.975206611570247,False,45.252798542264586
2023-03-07 13:00:00,5.79,5.87,5.76,5.85,30452,AIRS,-0.34071550255537764,False,44.91208303970921
2023-03-07 12:00:00,5.76,5.8,5.73,5.785,9579,AIRS,-1.1111111111111072,False,43.8009719285981
2023-03-07 11:00:00,5.725,5.81,5.611,5.745,40807,AIRS,-0.691443388072599,False,43.1095285405255
2023-03-07 10:00:00,5.74,5.83,5.71,5.739,43323,AIRS,-0.1044386422976551,False,43.00508989822785
2023-03-06 16:00:00,5.76,5.81,5.64,5.75,97400,AIRS,0.19167102282626747,False,43.19676092105412
2023-03-06 15:00:00,5.655,5.79,5.655,5.755,61322,AIRS,0.08695652173913437,False,43.283717442793254
2023-03-06 14:00:00,5.65,5.66,5.57,5.66,22004,AIRS,-1.650738488271064,False,41.63297895452219
2023-03-06 13:00:00,5.77,5.79,5.64,5.66,33441,AIRS,0.0,False,41.63297895452219
2023-03-06 12:00:00,5.775,5.81,5.7,5.76,47052,AIRS,1.7667844522968101,False,43.399763406819
2023-03-06 11:00:00,5.645,5.9,5.645,5.76,52644,AIRS,0.0,False,43.399763406819
2023-03-06 10:00:00,5.41,5.61,5.23,5.61,17170,AIRS,-2.604166666666663,False,40.795596740152334
2023-03-03 17:00:00,5.39,5.39,5.39,5.39,903,AIRS,-3.9215686274509887,False,36.874028112701346
2023-03-03 16:00:00,5.43,5.45,5.35,5.38,64243,AIRS,-0.18552875695732052,False,36.68849935574403
2023-03-03 15:00:00,5.25,5.42,5.24,5.42,61833,AIRS,0.743494423791824,False,37.43199377953585
2023-03-03 14:00:00,5.3,5.33,5.22,5.24,85580,AIRS,-3.3210332103321027,False,34.11096056920375
2023-03-03 13:00:00,5.4,5.418,5.29,5.29,19385,AIRS,0.9541984732824416,False,35.06515904248619
2023-03-03 12:00:00,5.37,5.41,5.32,5.4,41751,AIRS,2.07939508506616,False,37.14455412755235
2023-03-03 11:00:00,5.34,5.5,5.28,5.36,45828,AIRS,-0.7407407407407418,False,36.403813386811606
2023-03-03 10:00:00,5.5,5.5,5.29,5.33,15369,AIRS,-0.5597014925373234,False,35.844111894274285
2023-03-02 16:00:00,5.595,5.6,5.37,5.3701,63209,AIRS,0.752345215759842,False,36.59645711003412
2023-03-02 15:00:00,5.57,5.65,5.5475,5.595,44334,AIRS,4.188003947784957,False,40.78446105781908
2023-03-02 14:00:00,5.545,5.598,5.505,5.58,22812,AIRS,-0.2680965147452974,False,40.516364543073784
2023-03-02 13:00:00,5.505,5.565,5.5,5.54,11941,AIRS,-0.7168458781361964,False,39.79951866493759
2023-03-02 12:00:00,5.5,5.559,5.45,5.505,40491,AIRS,-0.6317689530685899,False,39.167749711869
2023-03-02 11:00:00,5.61,5.65,5.5,5.505,27175,AIRS,0.0,False,39.167749711869
2023-03-02 10:00:00,5.71,5.71,5.5,5.61,37063,AIRS,1.9073569482289,False,41.0751066600979
2023-03-01 16:00:00,5.59,5.81,5.59,5.75,126941,AIRS,2.4955436720142554,False,43.57065033211216
2023-03-01 15:00:00,5.55,5.64,5.5,5.58,44747,AIRS,-2.9565217391304355,False,40.61412859298172
2023-03-01 14:00:00,5.71,5.72,5.505,5.55,34908,AIRS,-0.5376344086021501,False,40.07649418437957
2023-03-01 13:00:00,6.0,6.0,5.73,5.73,46039,AIRS,3.2432432432432545,False,43.319737427622826
2023-03-01 12:00:00,6.12,6.12,5.99,6.0,55179,AIRS,4.712041884816753,False,48.03177931243958
2023-03-01 11:00:00,6.2,6.25,5.89,6.12,99041,AIRS,2.0000000000000018,False,50.03177931243958
2023-03-01 10:00:00,6.51,6.59,6.2,6.21,32607,AIRS,1.4705882352941124,False,51.5023675477337
2023-02-28 17:00:00,6.55,6.55,6.55,6.55,1800,AIRS,5.475040257648955,False,56.977407805382654
2023-02-28 16:00:00,6.52,6.64,6.495,6.55,146339,AIRS,0.0,False,56.977407805382654
2023-02-28 15:00:00,6.57,6.58,6.48,6.55,25173,AIRS,0.0,False,56.977407805382654
2023-02-28 14:00:00,6.5575,6.59,6.465,6.57,46171,AIRS,0.3053435114503955,False,57.28275131683305
2023-02-28 13:00:00,6.56,6.62,6.495,6.555,45504,AIRS,-0.22831050228311334,False,57.054440814549935
2023-02-28 12:00:00,6.315,6.56,6.315,6.56,57258,AIRS,0.07627765064834868,False,57.130718465198285
2023-02-28 11:00:00,6.35,6.48,6.225,6.33,75713,AIRS,-3.5060975609756073,False,53.62462090422268
2023-02-28 10:00:00,5.03,6.44,4.95,6.4,83514,AIRS,1.1058451816745807,False,54.73046608589726
2023-02-28 09:00:00,6.41,6.41,5.33,5.38,9493,AIRS,-15.937500000000004,False,38.79296608589726
2023-02-27 17:00:00,6.51,6.51,6.51,6.51,181,AIRS,21.003717472118954,True,59.79668355801621
2023-02-27 16:00:00,6.435,6.54,6.4,6.53,42976,AIRS,0.3072196620583778,False,
2023-02-27 15:00:00,6.55,6.62,6.43,6.435,67996,AIRS,-1.454823889739676,False,
2023-02-27 14:00:00,6.58,6.62,6.54,6.54,25932,AIRS,1.631701631701632,False,
2023-02-27 13:00:00,6.45,6.57,6.42,6.56,18820,AIRS,0.3058103975535076,False,
2023-02-27 12:00:00,6.41,6.47,6.41,6.455,6045,AIRS,-1.6006097560975485,False,
2023-02-27 11:00:00,6.48,6.58,6.37,6.4231,23584,AIRS,-0.4941905499612709,False,
2023-02-27 10:00:00,6.38,6.49,5.7776,6.43,5403,AIRS,0.10742476374336896,False,
2023-02-24 17:00:00,6.34,6.34,6.34,6.34,808,AIRS,-1.3996889580093264,False,
2023-02-24 16:00:00,6.265,6.35,6.23,6.35,54964,AIRS,0.1577287066246047,False,
2023-02-24 15:00:00,6.28,6.295,6.225,6.265,23723,AIRS,-1.3385826771653564,False,
2023-02-24 14:00:00,6.31,6.36,6.28,6.29,16905,AIRS,0.3990422984836428,False,
2023-02-24 13:00:00,6.33,6.345,6.25,6.3,19924,AIRS,0.15898251192367763,False,
2023-02-24 12:00:00,6.29,6.45,6.28,6.34,22459,AIRS,0.6349206349206327,False,
2023-02-24 11:00:00,6.38,6.41,6.21,6.3062,52688,AIRS,-0.5331230283911692,False,
2023-02-24 10:00:00,6.26,6.45,6.12,6.38,38827,AIRS,1.170276870381537,False,
2023-02-23 16:00:00,6.37,6.45,6.3,6.43,58744,AIRS,0.7836990595611271,False,
2023-02-23 15:00:00,6.35,6.435,6.32,6.355,22502,AIRS,-1.1664074650077683,False,
2023-02-23 14:00:00,6.41,6.43,6.33,6.35,16271,AIRS,-0.07867820613691734,False,
2023-02-23 13:00:00,6.245,6.49,6.24,6.4318,44922,AIRS,1.2881889763779686,False,
2023-02-23 12:00:00,6.19,6.35,6.1,6.245,26225,AIRS,-2.904319164153113,False,
2023-02-23 11:00:00,6.24,6.36,6.09,6.2,80979,AIRS,-0.7205764611689314,False,
