time,open,high,low,close,volume,ticker,percent_change,spike,cumulative_percent
2022-03-23 18:00:00,7.48,7.48,7.48,7.48,1997,KPTI,,False,
2022-03-23 17:00:00,7.46,7.84,7.46,7.46,23839,KPTI,-0.2673796791443861,False,
2022-03-23 16:00:00,7.51,7.63,7.44,7.46,693736,KPTI,0.0,False,
2022-03-23 15:00:00,7.6,7.61,7.5,7.51,197710,KPTI,0.6702412868632601,False,
2022-03-23 14:00:00,7.695,7.7,7.54,7.61,178077,KPTI,1.331557922769644,False,
2022-03-23 13:00:00,7.7,7.7483,7.61,7.69,247244,KPTI,1.0512483574244502,False,
2022-03-23 12:00:00,7.56,7.735,7.55,7.705,179960,KPTI,0.19505851755525772,False,
2022-03-23 11:00:00,7.38,7.575,7.285,7.555,309232,KPTI,-1.94678780012979,False,
2022-03-23 10:00:00,6.93,7.4621,6.93,7.385,376386,KPTI,-2.2501654533421567,False,
2022-03-23 07:00:00,6.91,6.91,6.91,6.91,100,KPTI,-6.431956668923489,False,
2022-03-22 18:00:00,7.13,7.13,7.13,7.13,100,KPTI,3.1837916063675697,False,
2022-03-22 17:00:00,7.13,7.13,6.78,6.78,1001,KPTI,-4.908835904628328,False,
2022-03-22 16:00:00,6.975,7.15,6.94,7.12,699742,KPTI,5.014749262536866,False,
2022-03-22 15:00:00,6.92,6.985,6.87,6.975,263999,KPTI,-2.0365168539325906,False,
2022-03-22 14:00:00,6.89,6.96,6.8402,6.92,311664,KPTI,-0.7885304659498216,False,
2022-03-22 13:00:00,6.895,6.95,6.8225,6.895,268427,KPTI,-0.36127167630057855,False,
2022-03-22 12:00:00,6.755,6.93,6.74,6.895,193529,KPTI,0.0,False,
2022-03-22 11:00:00,6.73,6.79,6.66,6.755,157402,KPTI,-2.030456852791873,False,
2022-03-22 10:00:00,6.53,6.72,6.35,6.72,263138,KPTI,-0.5181347150259086,False,
2022-03-21 18:00:00,6.54,6.54,6.54,6.54,200,KPTI,-2.678571428571419,False,
2022-03-21 17:00:00,6.55,6.55,6.54,6.54,753,KPTI,0.0,False,
2022-03-21 16:00:00,6.54,6.64,6.52,6.54,807036,KPTI,0.0,False,
2022-03-21 15:00:00,6.65,6.67,6.55,6.55,229763,KPTI,0.1529051987767538,False,
2022-03-21 14:00:00,6.73,6.73,6.595,6.65,271688,KPTI,1.526717557251911,False,
2022-03-21 13:00:00,6.755,6.86,6.72,6.7283,165885,KPTI,1.1774436090225437,False,
2022-03-21 12:00:00,6.78,6.78,6.665,6.755,254491,KPTI,0.39683129468066625,False,
2022-03-21 11:00:00,6.655,6.79,6.46,6.77,582218,KPTI,0.22205773501109416,False,
2022-03-21 10:00:00,7.18,7.24,6.5902,6.66,530391,KPTI,-1.6248153618906858,False,
2022-03-18 18:00:00,7.0,7.17,7.0,7.17,206,KPTI,7.657657657657646,False,
2022-03-18 17:00:00,7.18,7.18,7.1699,7.1699,4318960,KPTI,-0.0013947001394676306,False,
2022-03-18 16:00:00,7.115,7.24,7.01,7.17,1427912,KPTI,0.0013947195916186317,False,
2022-03-18 15:00:00,7.205,7.23,7.09,7.115,323212,KPTI,-0.7670850767085069,False,
2022-03-18 14:00:00,7.18,7.26,7.16,7.205,261415,KPTI,1.2649332396345692,False,
2022-03-18 13:00:00,7.08,7.21,7.07,7.18,281775,KPTI,-0.346981263011803,False,
2022-03-18 12:00:00,7.01,7.135,6.995,7.085,517899,KPTI,-1.3231197771587655,False,
2022-03-18 11:00:00,7.165,7.22,6.945,7.02,356308,KPTI,-0.9174311926605561,False,
2022-03-18 10:00:00,6.97,7.215,6.8196,7.165,390734,KPTI,2.065527065527073,False,
2022-03-18 08:00:00,6.87,6.88,6.87,6.88,968,KPTI,-3.977669225401259,False,
2022-03-18 07:00:00,7.1,7.1,7.1,7.1,969,KPTI,3.197674418604657,False,
2022-03-17 17:00:00,6.9,6.9,6.9,6.9,22067,KPTI,-2.8169014084506894,False,
