time,open,high,low,close,volume,ticker,percent_change,spike
2021-12-23 17:00:00,5.61,5.61,5.61,5.61,8761,GCI,,False
2021-12-23 16:00:00,5.585,5.66,5.57,5.61,517657,GCI,0.0,False
2021-12-23 15:00:00,5.565,5.59,5.54,5.585,129027,GCI,-0.4456327985739805,False
2021-12-23 14:00:00,5.525,5.58,5.5,5.565,218772,GCI,-0.3581020590868289,False
2021-12-23 13:00:00,5.515,5.54,5.51,5.525,106074,GCI,-0.7187780772686447,False
2021-12-23 12:00:00,5.415,5.52,5.39,5.51,193068,GCI,-0.2714932126696934,False
2021-12-23 11:00:00,5.375,5.42,5.345,5.415,170540,GCI,-1.724137931034475,False
2021-12-23 10:00:00,5.34,5.425,5.29,5.375,123927,GCI,-0.7386888273314907,False
2021-12-22 17:00:00,5.26,5.26,5.26,5.26,13167,GCI,-2.1395348837209394,False
2021-12-22 16:00:00,5.26,5.28,5.235,5.26,287128,GCI,0.0,False
2021-12-22 15:00:00,5.245,5.26,5.19,5.255,155500,GCI,-0.0950570342205248,False
2021-12-22 14:00:00,5.245,5.255,5.23,5.245,76132,GCI,-0.19029495718363432,False
2021-12-22 13:00:00,5.245,5.255,5.21,5.25,114779,GCI,0.09532888465204614,False
2021-12-22 12:00:00,5.265,5.27,5.23,5.245,97847,GCI,-0.09523809523809268,False
2021-12-22 11:00:00,5.145,5.27,5.14,5.265,119042,GCI,0.38131553860818457,False
2021-12-22 10:00:00,5.1501,5.195,5.1,5.14,120948,GCI,-2.3741690408357052,False
2021-12-21 17:00:00,5.16,5.16,5.16,5.16,940,GCI,0.3891050583657574,False
2021-12-21 16:00:00,5.115,5.17,5.11,5.16,398144,GCI,0.0,False
2021-12-21 15:00:00,5.125,5.14,5.09,5.115,90290,GCI,-0.8720930232558155,False
2021-12-21 14:00:00,5.105,5.13,5.09,5.125,78940,GCI,0.19550342130987275,False
2021-12-21 13:00:00,5.11,5.14,5.08,5.105,221144,GCI,-0.39024390243901363,False
2021-12-21 12:00:00,5.115,5.13,5.1,5.115,255916,GCI,0.19588638589618235,False
2021-12-21 11:00:00,5.005,5.15,5.0,5.115,262066,GCI,0.0,False
2021-12-21 10:00:00,4.9,5.2,4.9,5.005,168219,GCI,-2.1505376344086113,False
2021-12-21 09:00:00,4.89,4.9,4.89,4.9,1165,GCI,-2.0979020979020935,False
2021-12-20 17:00:00,4.89,4.89,4.89,4.89,2095,GCI,-0.20408163265307477,False
2021-12-20 16:00:00,4.805,4.93,4.805,4.89,387831,GCI,0.0,False
