1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
6.57,7.42,5.92,7.27,7.27,194363,OLMA
6.45,6.8399,6.33,6.57,6.57,232958,OLMA
6.64,6.8988,6.44,6.66,6.66,238606,OLMA
6.02,6.58,5.87,6.35,6.35,272056,OLMA
5.37,6.08,5.1601,5.98,5.98,392764,OLMA
5.25,5.5899,5.0,5.47,5.47,295177,OLMA
4.75,5.605,4.6,5.43,5.43,296853,OLMA
4.63,4.9264,4.37,4.79,4.79,231244,OLMA
4.35,4.66,4.26,4.63,4.63,66535,OLMA
4.0,4.435,3.93,4.34,4.34,88694,OLMA
4.01,4.11,3.95,4.08,4.08,99365,OLMA
4.16,4.24,4.03,4.04,4.04,24467,OLMA
4.09,4.19,3.86,4.15,4.15,100417,OLMA
3.93,4.2,3.85,4.12,4.12,67637,OLMA
3.64,4.105,3.64,4.0,4.0,124273,OLMA
3.74,3.92,3.55,3.7,3.7,273035,OLMA
3.63,3.8499,3.55,3.7,3.7,118614,OLMA
3.89,3.93,3.55,3.66,3.66,85279,OLMA
3.54,3.98,3.53,3.79,3.79,566574,OLMA
3.35,3.52,3.33,3.52,3.52,322517,OLMA
3.37,3.445,3.21,3.3,3.3,131731,OLMA
3.25,3.44,3.25,3.28,3.28,98617,OLMA
3.24,3.4199,3.0,3.29,3.29,1672647,OLMA
3.29,3.29,3.2,3.22,3.22,43606,OLMA
3.5,3.5423,3.06,3.24,3.24,126371,OLMA
3.51,3.67,3.4,3.49,3.49,106174,OLMA
3.56,3.7055,3.42,3.47,3.47,392731,OLMA
3.63,3.7499,3.42,3.54,3.54,198891,OLMA
3.45,3.7498,3.3638,3.63,3.63,372798,OLMA
3.51,3.65,3.395,3.51,3.51,90954,OLMA
3.6,3.6596,3.37,3.45,3.45,58691,OLMA
3.46,3.715,3.4,3.6,3.6,144587,OLMA
3.41,3.665,3.38,3.53,3.53,73439,OLMA
3.67,3.6998,3.41,3.41,3.41,108772,OLMA
3.7,3.82,3.55,3.64,3.64,113115,OLMA
