1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
4.86,4.88,4.41,4.43,4.43,351489,ZVRA
4.8,5.02,4.79,4.92,4.92,349019,ZVRA
4.93,5.02,4.82,4.91,4.91,179736,ZVRA
4.91,4.99,4.85,4.88,4.88,162676,ZVRA
5.1,5.14,4.85,4.97,4.97,289386,ZVRA
5.27,5.33,4.9,4.94,4.94,373892,ZVRA
5.38,5.55,5.27,5.27,5.27,174397,ZVRA
5.21,5.6019,5.09,5.4,5.4,350304,ZVRA
5.22,5.4,5.17,5.21,5.21,433418,ZVRA
5.55,5.73,5.155,5.18,5.18,588035,ZVRA
5.69,5.97,5.49,5.59,5.59,159973,ZVRA
5.83,5.915,5.63,5.74,5.74,122588,ZVRA
5.81,6.02,5.7,5.86,5.86,199105,ZVRA
6.05,6.1,5.74,5.83,5.83,197260,ZVRA
6.08,6.18,5.948,6.06,6.06,134279,ZVRA
6.19,6.2337,5.82,6.14,6.14,168936,ZVRA
6.29,6.38,6.18,6.23,6.23,111584,ZVRA
6.26,6.3299,6.12,6.28,6.28,146849,ZVRA
6.1,6.44,6.1,6.29,6.29,268420,ZVRA
6.15,6.16,5.99,6.07,6.07,116743,ZVRA
6.06,6.2,5.88,6.11,6.11,209782,ZVRA
5.55,6.09,5.54,6.04,6.04,325473,ZVRA
5.48,5.68,5.47,5.61,5.61,147535,ZVRA
5.44,5.65,5.37,5.47,5.47,241771,ZVRA
5.58,5.64,5.35,5.45,5.45,250494,ZVRA
5.47,5.64,5.4001,5.55,5.55,153816,ZVRA
5.38,5.64,5.3604,5.5,5.5,194350,ZVRA
5.5,5.71,5.4001,5.485,5.485,279774,ZVRA
5.44,5.68,5.39,5.57,5.57,317622,ZVRA
5.43,5.5604,5.35,5.41,5.41,208882,ZVRA
5.42,5.6,5.4001,5.44,5.44,231394,ZVRA
5.26,5.53,5.15,5.47,5.47,170742,ZVRA
5.48,5.7219,5.26,5.405,5.405,334354,ZVRA
5.38,5.6,5.285,5.41,5.41,475626,ZVRA
4.88,5.42,4.88,5.365,5.365,338531,ZVRA
4.79,4.95,4.65,4.95,4.95,227501,ZVRA
4.78,5.015,4.7,4.8,4.8,264745,ZVRA
4.57,4.765,4.52,4.71,4.71,171668,ZVRA
4.68,4.765,4.5,4.55,4.55,183284,ZVRA
4.31,4.84,4.31,4.79,4.79,295749,ZVRA
4.08,4.61,4.05,4.44,4.44,267696,ZVRA
4.3,4.36,4.06,4.13,4.13,333552,ZVRA
4.2,4.28,4.0811,4.25,4.25,335777,ZVRA
4.26,4.41,4.1,4.13,4.13,369386,ZVRA
5.1,5.11,4.21,4.31,4.31,1377616,ZVRA
5.4,5.44,5.21,5.35,5.35,185322,ZVRA
5.35,5.45,5.32,5.39,5.39,83726,ZVRA
5.45,5.6517,5.25,5.33,5.33,126571,ZVRA
5.65,5.8099,5.36,5.46,5.46,171463,ZVRA
5.83,5.97,5.78,5.81,5.81,64126,ZVRA
5.76,5.9235,5.63,5.83,5.83,103647,ZVRA
5.61,6.075,5.61,5.74,5.74,215298,ZVRA
5.67,5.73,5.59,5.71,5.71,121270,ZVRA
5.3859,5.65,5.37,5.63,5.63,216809,ZVRA
5.47,5.49,5.28,5.32,5.32,175804,ZVRA
5.35,5.61,5.35,5.5,5.5,193177,ZVRA
5.34,5.405,5.285,5.32,5.32,72427,ZVRA
5.42,5.52,5.3163,5.39,5.39,97169,ZVRA
5.3,5.42,5.24,5.38,5.38,135363,ZVRA
5.5,5.5,5.28,5.34,5.34,133200,ZVRA
5.4,5.475,5.32,5.44,5.44,100316,ZVRA
5.67,5.71,5.41,5.43,5.43,134044,ZVRA
5.61,5.71,5.5385,5.6,5.6,68088,ZVRA
5.53,5.69,5.5199,5.63,5.63,112054,ZVRA
5.7,5.7008,5.53,5.56,5.56,96561,ZVRA
5.58,5.81,5.58,5.59,5.59,140752,ZVRA
5.5,5.65,5.4251,5.63,5.63,146519,ZVRA
5.44,5.49,5.31,5.47,5.47,114519,ZVRA
5.39,5.6184,5.38,5.46,5.46,259269,ZVRA
5.46,5.51,5.36,5.39,5.39,80176,ZVRA
5.3,5.665,5.3,5.51,5.51,183227,ZVRA
5.54,5.54,5.25,5.28,5.28,174996,ZVRA
5.55,5.611,5.44,5.5,5.5,340315,ZVRA
6.27,6.3,5.58,5.61,5.61,646082,ZVRA
6.23,6.3,6.08,6.27,6.27,256549,ZVRA
6.09,6.29,5.9899,6.23,6.23,271215,ZVRA
6.09,6.25,5.96,6.05,6.05,245539,ZVRA
6.0,6.22,5.8421,6.16,6.16,348397,ZVRA
5.66,6.11,5.55,5.95,5.95,314824,ZVRA
5.43,5.86,5.38,5.52,5.52,264349,ZVRA
5.06,5.52,4.93,5.49,5.49,366833,ZVRA
4.79,5.0,4.71,4.98,4.98,250762,ZVRA
4.5,4.79,4.485,4.78,4.78,203439,ZVRA
4.56,4.69,4.47,4.54,4.54,238074,ZVRA
4.51,4.72,4.4501,4.57,4.57,181556,ZVRA
4.72,4.72,4.48,4.48,4.48,103930,ZVRA
4.53,4.75,4.522,4.73,4.73,111709,ZVRA
4.55,4.67,4.49,4.53,4.53,110094,ZVRA
4.4,4.62,4.35,4.59,4.59,301791,ZVRA
4.23,4.69,4.23,4.56,4.56,336041,ZVRA
4.1,4.23,4.08,4.23,4.23,248568,ZVRA
4.21,4.27,4.12,4.12,4.12,426567,ZVRA
4.43,4.43,4.23,4.29,4.29,193486,ZVRA
4.55,4.59,4.31,4.39,4.39,221590,ZVRA
4.51,4.62,4.45,4.57,4.57,180606,ZVRA
4.44,4.585,4.44,4.47,4.47,126475,ZVRA
4.49,4.535,4.34,4.45,4.45,393254,ZVRA
4.46,4.56,4.38,4.51,4.51,550489,ZVRA
4.51,4.61,4.45,4.5,4.5,218826,ZVRA
4.51,4.6635,4.51,4.6,4.6,187848,ZVRA
