date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,5.5,5.5,5.145,5.21,5.21,90467,0.0000,1.0,ROOT
2023-05-08,5.28,5.78,5.04,5.54,5.54,160861,0.0000,1.0,ROOT
2023-05-05,5.06,5.36,4.8601,5.32,5.32,208123,0.0000,1.0,ROOT
2023-05-04,4.11,5.038,4.11,4.88,4.88,277469,0.0000,1.0,ROOT
2023-05-03,4.05,4.2714,4.0,4.15,4.15,136053,0.0000,1.0,ROOT
2023-05-02,4.21,4.21,3.9,4.02,4.02,110611,0.0000,1.0,ROOT
2023-05-01,4.29,4.3314,4.12,4.24,4.24,62375,0.0000,1.0,ROOT
2023-04-28,4.19,4.42,4.1,4.29,4.29,101794,0.0000,1.0,ROOT
2023-04-27,3.97,4.24,3.94,4.2,4.2,68196,0.0000,1.0,ROOT
2023-04-26,3.85,4.064,3.76,3.94,3.94,91017,0.0000,1.0,ROOT
2023-04-25,3.68,3.9904,3.63,3.87,3.87,142092,0.0000,1.0,ROOT
2023-04-24,3.85,3.85,3.7,3.74,3.74,57382,0.0000,1.0,ROOT
2023-04-21,3.96,4.005,3.81,3.83,3.83,95544,0.0000,1.0,ROOT
2023-04-20,4.19,4.1994,3.92,3.95,3.95,112117,0.0000,1.0,ROOT
2023-04-19,4.05,4.2399,3.97,4.19,4.19,251352,0.0000,1.0,ROOT
2023-04-18,4.03,4.04,3.82,3.93,3.93,129202,0.0000,1.0,ROOT
2023-04-17,3.96,4.07,3.9,3.99,3.99,115625,0.0000,1.0,ROOT
2023-04-14,4.18,4.2299,3.81,4.0,4.0,116609,0.0000,1.0,ROOT
2023-04-13,4.16,4.21,4.11,4.14,4.14,64017,0.0000,1.0,ROOT
2023-04-12,4.37,4.49,4.1162,4.15,4.15,52947,0.0000,1.0,ROOT
2023-04-11,4.39,4.45,4.27,4.28,4.28,52925,0.0000,1.0,ROOT
2023-04-10,4.36,4.38,4.2,4.33,4.33,75806,0.0000,1.0,ROOT
2023-04-06,4.12,4.36,4.07,4.33,4.33,73995,0.0000,1.0,ROOT
2023-04-05,4.36,4.38,4.11,4.16,4.16,51643,0.0000,1.0,ROOT
2023-04-04,4.35,4.4768,4.23,4.45,4.45,86560,0.0000,1.0,ROOT
2023-04-03,4.54,4.54,4.17,4.36,4.36,215543,0.0000,1.0,ROOT
2023-03-31,4.61,4.67,4.41,4.51,4.51,91045,0.0000,1.0,ROOT
2023-03-30,4.52,4.7,4.48,4.58,4.58,99893,0.0000,1.0,ROOT
2023-03-29,4.12,4.5,4.0858,4.48,4.48,78613,0.0000,1.0,ROOT
2023-03-28,4.26,4.33,4.01,4.11,4.11,78899,0.0000,1.0,ROOT
2023-03-27,4.37,4.37,4.11,4.33,4.33,80513,0.0000,1.0,ROOT
2023-03-24,4.14,4.4,4.02,4.37,4.37,122034,0.0000,1.0,ROOT
2023-03-23,4.17,4.47,4.04,4.15,4.15,127604,0.0000,1.0,ROOT
2023-03-22,4.13,4.32,4.06,4.11,4.11,173037,0.0000,1.0,ROOT
2023-03-21,3.71,4.2001,3.7,4.12,4.12,163147,0.0000,1.0,ROOT
2023-03-20,3.58,3.74,3.4515,3.66,3.66,150815,0.0000,1.0,ROOT
2023-03-17,3.74,3.74,3.43,3.54,3.54,212190,0.0000,1.0,ROOT
2023-03-16,3.48,3.82,3.43,3.78,3.78,147917,0.0000,1.0,ROOT
2023-03-15,3.42,3.58,3.31,3.57,3.57,125471,0.0000,1.0,ROOT
2023-03-14,3.56,3.7985,3.395,3.47,3.47,142490,0.0000,1.0,ROOT
2023-03-13,3.595,3.7,3.37,3.46,3.46,244179,0.0000,1.0,ROOT
2023-03-10,3.95,4.0,3.65,3.69,3.69,261828,0.0000,1.0,ROOT
2023-03-09,4.51,4.54,3.97,3.975,3.975,301647,0.0000,1.0,ROOT
2023-03-08,4.66,4.7362,4.5,4.53,4.53,118368,0.0000,1.0,ROOT
2023-03-07,4.74,4.87,4.62,4.66,4.66,105261,0.0000,1.0,ROOT
2023-03-06,4.96,5.11,4.7,4.73,4.73,112990,0.0000,1.0,ROOT
2023-03-03,4.89,5.07,4.8511,4.99,4.99,81460,0.0000,1.0,ROOT
2023-03-02,4.72,4.9,4.63,4.83,4.83,98611,0.0000,1.0,ROOT
2023-03-01,5.08,5.13,4.87,4.89,4.89,109162,0.0000,1.0,ROOT
2023-02-28,5.02,5.13,4.8646,5.01,5.01,96256,0.0000,1.0,ROOT
2023-02-27,5.32,5.4436,4.93,4.97,4.97,164549,0.0000,1.0,ROOT
2023-02-24,5.35,5.6,5.3,5.35,5.35,156552,0.0000,1.0,ROOT
2023-02-23,6.0,6.23,5.37,5.77,5.77,229932,0.0000,1.0,ROOT
2023-02-22,5.89,6.0807,5.8,5.86,5.86,113384,0.0000,1.0,ROOT
2023-02-21,6.11,6.1285,5.84,5.93,5.93,85963,0.0000,1.0,ROOT
2023-02-17,6.6,6.6,6.08,6.18,6.18,134894,0.0000,1.0,ROOT
2023-02-16,6.62,6.93,6.4828,6.66,6.66,133887,0.0000,1.0,ROOT
2023-02-15,6.12,6.89,6.05,6.83,6.83,115594,0.0000,1.0,ROOT
2023-02-14,5.77,6.26,5.68,6.24,6.24,104337,0.0000,1.0,ROOT
2023-02-13,5.8,5.99,5.6,5.88,5.88,79319,0.0000,1.0,ROOT
2023-02-10,5.58,5.81,5.58,5.77,5.77,112927,0.0000,1.0,ROOT
2023-02-09,6.4,6.4,5.6803,5.735,5.735,168584,0.0000,1.0,ROOT
2023-02-08,6.58,6.9285,6.31,6.34,6.34,93447,0.0000,1.0,ROOT
2023-02-07,7.07,7.15,6.4402,6.7,6.7,192571,0.0000,1.0,ROOT
2023-02-06,7.13,7.5,6.88,7.02,7.02,171229,0.0000,1.0,ROOT
