1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
5.23,5.51,4.93,5.49,5.49,529575,ANNX
5.26,5.3,5.08,5.25,5.25,1087359,ANNX
5.21,5.4,5.2,5.265,5.265,364160,ANNX
4.99,5.25,4.89,5.21,5.21,139349,ANNX
4.88,5.185,4.72,5.07,5.07,254524,ANNX
5.42,5.43,4.87,4.88,4.88,265127,ANNX
5.26,5.51,5.26,5.45,5.45,248054,ANNX
5.35,5.49,5.27,5.305,5.305,128204,ANNX
5.39,5.545,5.21,5.43,5.43,110945,ANNX
5.53,5.632,5.3,5.35,5.35,202205,ANNX
5.68,5.84,5.45,5.46,5.46,639931,ANNX
5.65,5.72,5.44,5.69,5.69,275648,ANNX
5.34,5.63,5.3,5.61,5.61,589423,ANNX
5.16,5.29,5.06,5.26,5.26,224247,ANNX
5.14,5.33,5.11,5.19,5.19,371541,ANNX
4.8,5.1889,4.67,5.15,5.15,486058,ANNX
4.9,5.03,4.69,4.77,4.77,326327,ANNX
4.78,4.91,4.7,4.84,4.84,287359,ANNX
4.83,5.0,4.76,4.78,4.78,295711,ANNX
4.75,4.912,4.7,4.81,4.81,232995,ANNX
4.44,4.8186,4.35,4.72,4.72,291320,ANNX
4.22,4.53,4.18,4.455,4.455,363254,ANNX
3.98,4.23,3.92,4.22,4.22,295635,ANNX
3.98,4.38,3.89,4.02,4.02,161138,ANNX
4.03,4.25,3.795,3.97,3.97,264058,ANNX
3.83,3.97,3.75,3.95,3.95,221925,ANNX
3.85,3.93,3.81,3.85,3.85,182627,ANNX
4.08,4.08,3.75,3.85,3.85,300993,ANNX
3.98,4.09,3.9,3.98,3.98,491785,ANNX
3.95,4.08,3.78,3.87,3.87,2028116,ANNX
3.88,4.0,3.85,3.88,3.88,199039,ANNX
3.7,3.9,3.65,3.83,3.83,320116,ANNX
3.79,3.91,3.64,3.74,3.74,265937,ANNX
4.0,4.0,3.74,3.77,3.77,348288,ANNX
4.14,4.25,3.975,3.99,3.99,867240,ANNX
4.07,4.17,4.02,4.095,4.095,236123,ANNX
4.14,4.16,4.0,4.07,4.07,358222,ANNX
4.14,4.215,4.0,4.15,4.15,417261,ANNX
4.38,4.44,4.18,4.2,4.2,192561,ANNX
4.47,4.88,4.33,4.49,4.49,272269,ANNX
4.48,4.6,4.37,4.44,4.44,297426,ANNX
4.74,4.74,4.3,4.35,4.35,293018,ANNX
4.98,5.1751,4.56,4.73,4.73,502170,ANNX
4.98,5.25,4.91,5.0,5.0,365932,ANNX
4.5,5.0353,4.38,4.91,4.91,2691731,ANNX
4.69,4.74,4.36,4.41,4.41,522177,ANNX
5.05,5.08,4.675,4.73,4.73,1681371,ANNX
5.03,5.15,4.72,5.05,5.05,353269,ANNX
5.27,5.39,5.095,5.11,5.11,590960,ANNX
5.4,5.47,5.32,5.33,5.33,376591,ANNX
5.44,5.44,5.1,5.4,5.4,494036,ANNX
5.27,5.4175,5.24,5.39,5.39,420534,ANNX
5.51,5.52,5.2,5.405,5.405,294459,ANNX
5.62,5.8458,5.35,5.49,5.49,1626971,ANNX
5.9,5.935,5.65,5.74,5.74,495792,ANNX
5.87,6.01,5.82,5.95,5.95,391676,ANNX
5.89,6.11,5.8623,5.94,5.94,596974,ANNX
5.97,5.98,5.76,5.9,5.9,942678,ANNX
6.31,6.47,5.8,5.87,5.87,2075612,ANNX
6.7,6.94,6.13,6.33,6.33,156201,ANNX
6.83,6.89,6.63,6.67,6.67,2836790,ANNX
6.42,6.9,6.42,6.8,6.8,1240258,ANNX
7.05,7.05,6.4,6.46,6.46,75782,ANNX
7.09,7.235,7.0,7.1,7.1,45318,ANNX
7.14,7.49,6.98,7.09,7.09,92507,ANNX
7.01,7.4199,7.01,7.1,7.1,125354,ANNX
7.24,7.26,6.96,7.06,7.06,221085,ANNX
7.21,7.4327,7.08,7.2,7.2,123760,ANNX
7.15,7.26,6.7742,7.14,7.14,832797,ANNX
7.46,7.53,7.1,7.1,7.1,84808,ANNX
7.27,7.5,7.14,7.46,7.46,217453,ANNX
7.41,7.65,7.195,7.31,7.31,281271,ANNX
6.87,7.46,6.865,7.41,7.41,1167222,ANNX
7.0,7.07,6.79,7.0,7.0,169896,ANNX
7.03,7.5599,6.87,7.0,7.0,281231,ANNX
6.64,7.3,6.64,6.91,6.91,475422,ANNX
6.58,6.98,6.5,6.68,6.68,444811,ANNX
6.91,7.2065,6.535,6.57,6.57,75712,ANNX
6.81,7.19,6.56,6.88,6.88,99932,ANNX
6.27,6.94,6.03,6.84,6.84,222944,ANNX
5.31,6.375,5.31,6.25,6.25,286035,ANNX
4.85,5.36,4.53,5.3,5.3,164195,ANNX
4.63,4.87,4.63,4.79,4.79,58869,ANNX
4.91,4.91,4.46,4.67,4.67,113278,ANNX
4.49,4.94,4.22,4.78,4.78,95693,ANNX
4.89,4.9,4.46,4.54,4.54,144683,ANNX
4.93,4.97,4.75,4.89,4.89,159642,ANNX
5.18,5.23,4.725,4.79,4.79,121349,ANNX
4.9,5.18,4.7,5.17,5.17,163290,ANNX
4.55,5.2,4.55,4.97,4.97,250823,ANNX
5.01,5.01,4.52,4.56,4.56,153811,ANNX
5.4,5.6,4.76,5.03,5.03,181582,ANNX
5.5,5.5,5.22,5.45,5.45,25909,ANNX
5.57,5.72,5.37,5.5,5.5,68636,ANNX
5.56,5.72,5.45,5.59,5.59,68554,ANNX
5.55,5.985,5.37,5.42,5.42,205810,ANNX
5.64,5.81,5.36,5.56,5.56,159969,ANNX
5.12,5.71,5.12,5.71,5.71,50290,ANNX
5.52,5.58,5.29,5.5,5.5,26576,ANNX
