date, open, high, low, close, volume,ticker
2023-05-16 15:00:00,10.6400,10.6400,10.6400,10.6400,200000,EVGR
2023-05-15 16:00:00,10.6500,10.6500,10.6500,10.6500,1069,EVGR
2023-05-15 13:00:00,10.6498,10.6498,10.6498,10.6498,300,EVGR
2023-05-15 12:00:00,10.6100,10.6100,10.6100,10.6100,300,EVGR
2023-05-15 11:00:00,10.6100,10.6100,10.6100,10.6100,400,EVGR
2023-05-15 10:00:00,10.6500,10.6500,10.6100,10.6100,200,EVGR
2023-05-11 16:00:00,10.6500,10.6500,10.6400,10.6400,5298,EVGR
2023-05-11 14:00:00,10.6254,10.6500,10.6200,10.6200,2200,EVGR
2023-05-11 13:00:00,10.6500,10.6500,10.6200,10.6200,1600,EVGR
2023-05-11 12:00:00,10.6500,10.6500,10.6400,10.6400,200,EVGR
2023-05-11 11:00:00,10.6500,10.6700,10.6250,10.6250,10744,EVGR
2023-05-09 14:00:00,10.6200,10.6200,10.6200,10.6200,100000,EVGR
2023-05-09 11:00:00,10.6300,10.9200,10.5800,10.6400,41680,EVGR
2023-05-09 10:00:00,10.6100,11.0200,10.6100,10.6300,25810,EVGR
2023-05-05 16:00:00,10.6000,10.6000,10.6000,10.6000,1000,EVGR
2023-05-04 16:00:00,10.5700,10.5700,10.5500,10.5700,466924,EVGR
2023-05-04 13:00:00,10.5700,10.5701,10.5700,10.5700,150900,EVGR
2023-05-04 12:00:00,10.5800,10.5800,10.5800,10.5800,500,EVGR
2023-05-04 11:00:00,10.5799,10.5799,10.5700,10.5700,92775,EVGR
2023-05-04 10:00:00,11.0500,11.0500,10.5700,10.5800,3385,EVGR
2023-05-03 16:00:00,10.5700,10.5700,10.5700,10.5700,1225,EVGR
2023-05-03 15:00:00,10.5800,10.5800,10.5700,10.5700,400,EVGR
2023-05-03 12:00:00,10.5600,10.5700,10.5600,10.5600,3822,EVGR
2023-05-03 11:00:00,10.5700,10.5700,10.5700,10.5700,549,EVGR
2023-05-02 16:00:00,10.5700,10.5700,10.5700,10.5700,600,EVGR
2023-05-02 14:00:00,10.5750,10.5750,10.5700,10.5700,55100,EVGR
2023-05-02 12:00:00,10.5700,10.5800,10.5650,10.5700,2102367,EVGR
2023-05-02 10:00:00,10.5600,10.5600,10.5600,10.5600,15083,EVGR
2023-04-26 10:00:00,10.5100,10.5100,10.5100,10.5100,238,EVGR
2023-04-24 16:00:00,10.5050,10.5050,10.5000,10.5000,435,EVGR
2023-04-24 12:00:00,10.5100,10.5100,10.5100,10.5100,726,EVGR
2023-04-21 16:00:00,10.5000,10.5000,10.5000,10.5000,100,EVGR
2023-04-20 16:00:00,10.5000,10.5000,10.5000,10.5000,100,EVGR
2023-04-18 10:00:00,10.5000,10.5000,10.5000,10.5000,100,EVGR
2023-04-12 16:00:00,10.5500,10.5500,10.5500,10.5500,700,EVGR
2023-04-12 10:00:00,11.0000,11.0000,10.5400,10.5400,2007,EVGR
2023-04-11 14:00:00,10.5000,10.5000,10.5000,10.5000,1088,EVGR
2023-04-11 11:00:00,10.5001,10.5001,10.5001,10.5001,768,EVGR
2023-04-10 13:00:00,10.5000,10.5000,10.5000,10.5000,1000,EVGR
2023-04-10 12:00:00,10.5001,10.5001,10.5001,10.5001,300,EVGR
2023-04-10 10:00:00,11.0000,11.0000,10.5001,10.5010,6103,EVGR
2023-04-06 11:00:00,10.5400,10.5400,10.5400,10.5400,100,EVGR
2023-04-06 10:00:00,10.9500,11.4742,10.9500,11.4742,200,EVGR
2023-03-30 14:00:00,10.4700,10.4700,10.4700,10.4700,1700,EVGR
2023-03-23 11:00:00,10.4300,10.4300,10.4300,10.4300,360,EVGR
