date, open, high, low, close, volume,ticker
2023-05-16 16:00:00,7.7900,7.8800,7.7600,7.7900,12949,RVPH
2023-05-16 15:00:00,7.8500,7.8900,7.8100,7.8200,9265,RVPH
2023-05-16 14:00:00,7.8100,7.8774,7.8100,7.8774,1015,RVPH
2023-05-16 13:00:00,7.8300,7.8500,7.7002,7.7600,21345,RVPH
2023-05-16 12:00:00,7.9350,7.9400,7.7717,7.8750,8259,RVPH
2023-05-16 11:00:00,7.7300,7.9900,7.7100,7.9900,14422,RVPH
2023-05-16 10:00:00,7.3500,7.8000,7.3101,7.7950,6634,RVPH
2023-05-16 09:00:00,7.9900,7.9900,7.9900,7.9900,100,RVPH
2023-05-15 19:00:00,7.9500,7.9500,7.8252,7.8252,280,RVPH
2023-05-15 17:00:00,7.8500,7.9800,7.8500,7.9800,200,RVPH
2023-05-15 16:00:00,7.6961,8.2200,7.5900,7.9550,61085,RVPH
2023-05-15 15:00:00,7.3150,7.6899,7.3150,7.6800,20196,RVPH
2023-05-15 14:00:00,7.3300,7.3799,7.2700,7.3090,6967,RVPH
2023-05-15 13:00:00,7.2832,7.3750,7.2501,7.2950,3997,RVPH
2023-05-15 12:00:00,7.3200,7.3200,7.2447,7.3000,5223,RVPH
2023-05-15 11:00:00,7.4200,7.4200,7.2570,7.3599,7265,RVPH
2023-05-15 10:00:00,7.3501,7.5261,7.1700,7.4800,10842,RVPH
2023-05-12 16:00:00,7.2992,7.4600,7.2000,7.4000,49459,RVPH
2023-05-12 15:00:00,7.3800,7.4500,7.2200,7.2850,21135,RVPH
2023-05-12 14:00:00,7.4350,7.5150,7.4000,7.4000,5044,RVPH
2023-05-12 13:00:00,7.5999,7.5999,7.4000,7.4000,10004,RVPH
2023-05-12 12:00:00,7.6700,7.6782,7.4600,7.5356,23491,RVPH
2023-05-12 11:00:00,7.9469,7.9469,7.2270,7.6400,73286,RVPH
2023-05-12 10:00:00,7.9000,8.0281,7.7600,7.9300,16119,RVPH
2023-05-11 20:00:00,7.9000,7.9000,7.9000,7.9000,600,RVPH
2023-05-11 16:00:00,8.0300,8.0300,7.9200,7.9500,26263,RVPH
2023-05-11 15:00:00,8.0100,8.0600,7.9300,8.0300,9948,RVPH
2023-05-11 14:00:00,8.0001,8.1000,7.9000,8.0719,22292,RVPH
2023-05-11 13:00:00,8.2300,8.2401,7.9950,8.0000,26684,RVPH
2023-05-11 12:00:00,8.0595,8.2500,8.0282,8.2500,15550,RVPH
2023-05-11 11:00:00,8.2350,8.2500,8.0495,8.0750,18008,RVPH
2023-05-11 10:00:00,8.6100,8.6100,8.2200,8.2600,24533,RVPH
2023-05-10 16:00:00,8.6450,8.6450,8.3050,8.4900,58645,RVPH
2023-05-10 15:00:00,8.6440,8.7700,8.6200,8.6200,6918,RVPH
2023-05-10 14:00:00,8.8400,8.8400,8.5801,8.7800,11171,RVPH
2023-05-10 13:00:00,8.8699,9.0000,8.7550,8.8400,62111,RVPH
2023-05-10 12:00:00,8.9900,9.0100,8.7500,8.8100,13408,RVPH
2023-05-10 11:00:00,8.7799,9.2178,8.5052,8.8300,88893,RVPH
2023-05-10 10:00:00,8.8243,8.8243,8.3300,8.7001,29740,RVPH
2023-05-10 09:00:00,8.1060,8.6800,8.1000,8.6800,1070,RVPH
2023-05-09 18:00:00,8.1200,8.1200,8.1200,8.1200,177,RVPH
2023-05-09 16:00:00,8.3900,8.5000,8.3700,8.3900,17110,RVPH
2023-05-09 15:00:00,8.3300,8.4200,8.3100,8.4100,3626,RVPH
2023-05-09 14:00:00,8.2400,8.3000,8.1500,8.3000,17053,RVPH
2023-05-09 13:00:00,8.2000,8.2800,8.1750,8.2400,2736,RVPH
2023-05-09 12:00:00,8.2450,8.2450,7.9660,8.1745,31135,RVPH
2023-05-09 11:00:00,8.2200,8.3500,8.2001,8.2100,4317,RVPH
2023-05-09 10:00:00,8.3200,8.4750,8.1700,8.3150,20072,RVPH
2023-05-08 16:00:00,8.3650,8.4650,8.3100,8.3200,15653,RVPH
2023-05-08 15:00:00,8.4450,8.4738,8.3200,8.3400,19034,RVPH
2023-05-08 14:00:00,8.4052,8.4763,8.4052,8.4400,2480,RVPH
2023-05-08 13:00:00,8.4200,8.4800,8.3800,8.3900,7127,RVPH
2023-05-08 12:00:00,8.4100,8.4700,8.4100,8.4300,2892,RVPH
2023-05-08 11:00:00,8.4719,8.4799,8.3600,8.3800,20456,RVPH
2023-05-08 10:00:00,8.3000,8.6249,8.3000,8.4975,12070,RVPH
2023-05-08 09:00:00,8.3900,8.4000,8.3900,8.4000,600,RVPH
2023-05-05 18:00:00,8.4600,8.4600,8.4500,8.4500,302,RVPH
2023-05-05 17:00:00,8.4500,8.4500,8.4500,8.4500,119,RVPH
2023-05-05 16:00:00,8.4800,8.6800,8.3800,8.5400,59287,RVPH
2023-05-05 15:00:00,8.5200,8.6000,8.2592,8.5300,37892,RVPH
2023-05-05 14:00:00,8.3900,8.6628,8.3500,8.5599,35041,RVPH
2023-05-05 13:00:00,8.2300,8.4000,8.0500,8.2600,30437,RVPH
2023-05-05 12:00:00,8.4717,8.5000,8.0501,8.2001,59868,RVPH
2023-05-05 11:00:00,8.7300,9.0500,8.1600,8.4000,51887,RVPH
2023-05-05 10:00:00,8.8264,8.8700,8.4100,8.7300,31267,RVPH
2023-05-05 09:00:00,8.5000,8.5000,8.4100,8.4100,1187,RVPH
2023-05-04 17:00:00,8.8500,8.8500,8.3300,8.3500,1300,RVPH
2023-05-04 16:00:00,8.3300,8.5500,8.1100,8.4600,103182,RVPH
2023-05-04 15:00:00,8.7500,8.8496,8.3000,8.3000,32015,RVPH
2023-05-04 14:00:00,8.7900,9.1100,8.7601,8.7800,95822,RVPH
2023-05-04 13:00:00,8.6500,8.8388,8.6300,8.8117,31870,RVPH
2023-05-04 12:00:00,8.7900,8.7900,8.5100,8.6440,32743,RVPH
2023-05-04 11:00:00,8.8500,9.2499,8.4500,8.5800,103158,RVPH
2023-05-04 10:00:00,8.0400,8.8889,8.0000,8.8889,89458,RVPH
2023-05-04 09:00:00,8.1000,8.1000,8.1000,8.1000,500,RVPH
2023-05-03 19:00:00,7.8700,7.8700,7.8700,7.8700,500,RVPH
2023-05-03 17:00:00,7.8500,7.8500,7.8500,7.8500,115,RVPH
2023-05-03 16:00:00,8.1701,8.1793,7.5800,7.8400,137000,RVPH
2023-05-03 15:00:00,8.4900,8.5050,8.1600,8.2700,93106,RVPH
2023-05-03 14:00:00,8.2200,8.6500,8.1306,8.3999,92538,RVPH
2023-05-03 13:00:00,8.0000,8.3000,7.9900,8.2500,43634,RVPH
2023-05-03 12:00:00,8.0200,8.1600,7.8550,8.0006,98027,RVPH
2023-05-03 11:00:00,7.5200,8.0658,7.3700,8.0658,67079,RVPH
2023-05-03 10:00:00,7.2500,7.5917,7.1350,7.5900,27802,RVPH
2023-05-02 18:00:00,7.0031,7.0031,7.0000,7.0000,1208,RVPH
2023-05-02 17:00:00,7.0200,7.0200,7.0200,7.0200,100,RVPH
2023-05-02 16:00:00,7.1000,7.1600,7.0000,7.1100,59869,RVPH
2023-05-02 15:00:00,7.0639,7.2500,7.0000,7.0001,73198,RVPH
2023-05-02 14:00:00,6.8500,7.1000,6.8100,7.0800,33252,RVPH
2023-05-02 13:00:00,6.8500,6.8963,6.6200,6.8500,47424,RVPH
2023-05-02 12:00:00,6.8700,6.9899,6.8400,6.8500,27206,RVPH
2023-05-02 11:00:00,7.2300,7.2499,6.8600,6.8600,58366,RVPH
2023-05-02 10:00:00,7.6000,7.6000,7.0000,7.1000,52632,RVPH
2023-05-02 09:00:00,7.8000,7.8000,7.5900,7.5900,550,RVPH
2023-05-01 17:00:00,7.6400,7.6400,7.6400,7.6400,157,RVPH
2023-05-01 16:00:00,7.6300,7.8500,7.3100,7.4400,148351,RVPH
2023-05-01 15:00:00,7.3100,7.7300,7.2500,7.6550,48060,RVPH
2023-05-01 14:00:00,7.0900,7.4000,7.0100,7.3500,52102,RVPH
2023-05-01 13:00:00,6.8200,7.1500,6.7200,7.0900,27288,RVPH
2023-05-01 12:00:00,6.7499,6.9299,6.6800,6.7800,22244,RVPH
2023-05-01 11:00:00,7.0100,7.0556,6.6700,6.6700,42671,RVPH
2023-05-01 10:00:00,6.9900,7.3800,6.9900,7.0200,32513,RVPH
2023-05-01 09:00:00,7.1600,7.1600,7.0000,7.1100,1414,RVPH
2023-05-01 08:00:00,6.8500,6.8500,6.8500,6.8500,718,RVPH
2023-04-28 19:00:00,6.8543,6.8543,6.8543,6.8543,100,RVPH
2023-04-28 18:00:00,7.1386,7.1400,7.1386,7.1400,220,RVPH
2023-04-28 16:00:00,6.8000,7.2200,6.7900,6.8500,63244,RVPH
2023-04-28 15:00:00,6.8400,6.9900,6.7800,6.9080,19423,RVPH
2023-04-28 14:00:00,6.8400,6.9000,6.7200,6.8600,14256,RVPH
2023-04-28 13:00:00,6.8600,6.8999,6.6800,6.8400,12303,RVPH
2023-04-28 12:00:00,6.6900,6.9100,6.6100,6.8800,29537,RVPH
2023-04-28 11:00:00,6.6700,6.8000,6.6500,6.6900,14549,RVPH
2023-04-28 10:00:00,7.0200,7.0200,6.6500,6.7100,21024,RVPH
2023-04-28 09:00:00,7.0500,7.0701,7.0500,7.0701,1883,RVPH
2023-04-27 19:00:00,6.8499,6.8499,6.8419,6.8419,1146,RVPH
2023-04-27 17:00:00,6.7400,6.7400,6.7400,6.7400,100,RVPH
2023-04-27 16:00:00,6.9100,6.9100,6.7400,6.8400,24987,RVPH
2023-04-27 15:00:00,6.7000,6.9300,6.5500,6.9200,47612,RVPH
2023-04-27 14:00:00,6.7800,6.8832,6.7000,6.7561,14395,RVPH
2023-04-27 13:00:00,6.9800,6.9900,6.7100,6.8100,21602,RVPH
2023-04-27 12:00:00,7.0600,7.1889,6.9000,6.9801,57018,RVPH
2023-04-27 11:00:00,7.3300,7.3900,7.0000,7.0200,67504,RVPH
2023-04-27 10:00:00,7.1300,7.3499,7.1001,7.3336,49372,RVPH
2023-04-27 09:00:00,7.0000,7.0000,7.0000,7.0000,416,RVPH
2023-04-27 08:00:00,7.0000,7.0000,7.0000,7.0000,169,RVPH
2023-04-26 18:00:00,6.9000,6.9000,6.9000,6.9000,200,RVPH
2023-04-26 17:00:00,7.0000,7.0000,7.0000,7.0000,100,RVPH
2023-04-26 16:00:00,6.8500,7.0000,6.8500,7.0000,36818,RVPH
2023-04-26 15:00:00,6.7500,6.8400,6.6900,6.8100,13343,RVPH
2023-04-26 14:00:00,6.7600,6.7900,6.6900,6.7539,5232,RVPH
2023-04-26 13:00:00,6.7100,6.8400,6.7000,6.8000,5012,RVPH
2023-04-26 12:00:00,6.7000,6.7800,6.6400,6.7800,11345,RVPH
2023-04-26 11:00:00,6.9500,6.9600,6.5102,6.7299,48047,RVPH
2023-04-26 10:00:00,6.9772,7.1150,6.6700,6.9356,55579,RVPH
2023-04-26 09:00:00,6.9800,6.9800,6.9800,6.9800,136,RVPH
2023-04-25 20:00:00,6.9600,6.9600,6.9600,6.9600,260,RVPH
2023-04-25 19:00:00,7.0199,7.0199,7.0198,7.0198,1300,RVPH
2023-04-25 17:00:00,6.8000,7.0407,6.8000,7.0407,325,RVPH
2023-04-25 16:00:00,6.8600,6.9000,6.6914,6.7300,47559,RVPH
2023-04-25 15:00:00,6.6700,6.9499,6.6700,6.8200,25343,RVPH
2023-04-25 14:00:00,6.7052,6.7199,6.5701,6.5825,11336,RVPH
2023-04-25 13:00:00,6.6300,6.7400,6.5600,6.7100,44119,RVPH
2023-04-25 12:00:00,6.7800,6.8500,6.6001,6.6100,20410,RVPH
2023-04-25 11:00:00,6.7900,6.9399,6.3900,6.6500,87077,RVPH
2023-04-25 10:00:00,6.6400,7.4500,6.6400,6.9388,100380,RVPH
2023-04-25 09:00:00,6.6300,6.7000,6.6300,6.6900,828,RVPH
2023-04-25 08:00:00,6.6500,6.6500,6.6500,6.6500,106,RVPH
2023-04-24 20:00:00,6.6900,6.7000,6.6900,6.7000,3339,RVPH
2023-04-24 19:00:00,6.5600,6.6900,6.5600,6.6900,200,RVPH
2023-04-24 18:00:00,6.6900,6.6980,6.6898,6.6980,5450,RVPH
2023-04-24 17:00:00,6.4500,6.7000,6.4500,6.6000,1109,RVPH
2023-04-24 16:00:00,6.6000,6.7500,6.3010,6.6200,161020,RVPH
2023-04-24 15:00:00,6.1500,6.7500,6.1100,6.5100,158764,RVPH
2023-04-24 14:00:00,6.0500,6.1761,5.9966,6.1300,62700,RVPH
2023-04-24 13:00:00,5.7100,6.0100,5.7100,6.0100,26173,RVPH
2023-04-24 12:00:00,5.7050,5.8250,5.6900,5.7050,18906,RVPH
2023-04-24 11:00:00,5.9359,6.0400,5.6950,5.6950,41583,RVPH
2023-04-24 10:00:00,6.0000,6.0000,5.6700,5.9900,94552,RVPH
2023-04-24 08:00:00,5.8500,5.8500,5.8500,5.8500,1000,RVPH
2023-04-21 20:00:00,5.8500,5.8500,5.8500,5.8500,1400,RVPH
2023-04-21 16:00:00,5.8700,5.9200,5.6500,5.6900,60477,RVPH
2023-04-21 15:00:00,5.9500,5.9700,5.8100,5.8700,24386,RVPH
2023-04-21 14:00:00,6.0300,6.0737,5.8700,5.9600,38650,RVPH
2023-04-21 13:00:00,6.1000,6.1660,6.0300,6.0300,32421,RVPH
2023-04-21 12:00:00,6.1900,6.2300,5.9301,6.1700,66188,RVPH
2023-04-21 11:00:00,5.7282,6.3499,5.6701,6.1983,121255,RVPH
2023-04-21 10:00:00,5.4000,5.7400,5.4000,5.6700,40923,RVPH
2023-04-21 09:00:00,5.4900,5.4900,5.4900,5.4900,100,RVPH
2023-04-20 19:00:00,5.4900,5.4900,5.4900,5.4900,731,RVPH
2023-04-20 18:00:00,5.5000,5.5000,5.4800,5.4800,200,RVPH
2023-04-20 16:00:00,5.4100,5.5000,5.4000,5.4100,29059,RVPH
2023-04-20 15:00:00,5.3953,5.4500,5.3400,5.4082,13472,RVPH
2023-04-20 14:00:00,5.3746,5.4000,5.3400,5.3953,11972,RVPH
2023-04-20 13:00:00,5.3306,5.4300,5.3181,5.3600,18342,RVPH
2023-04-20 12:00:00,5.3900,5.4700,5.2001,5.3498,52172,RVPH
2023-04-20 11:00:00,5.1208,5.4000,5.1208,5.3200,70816,RVPH
2023-04-20 10:00:00,5.0500,5.2300,5.0400,5.1915,17883,RVPH
2023-04-20 08:00:00,5.0500,5.0500,5.0500,5.0500,235,RVPH
2023-04-19 16:00:00,5.0100,5.2000,5.0100,5.1100,29185,RVPH
2023-04-19 15:00:00,5.0700,5.1300,5.0100,5.0245,6238,RVPH
2023-04-19 14:00:00,5.0700,5.0800,5.0700,5.0700,1365,RVPH
2023-04-19 13:00:00,5.0800,5.1000,5.0600,5.0800,6036,RVPH
2023-04-19 12:00:00,5.0300,5.0800,5.0038,5.0800,9111,RVPH
2023-04-19 11:00:00,5.0700,5.1500,4.9450,5.0200,18172,RVPH
2023-04-19 10:00:00,4.8300,5.0000,4.8300,4.9600,13315,RVPH
2023-04-19 09:00:00,4.7500,5.0862,4.7500,5.0862,300,RVPH
2023-04-18 18:00:00,4.8300,4.9500,4.8300,4.9500,600,RVPH
2023-04-18 16:00:00,5.0600,5.1100,4.7600,4.8700,40452,RVPH
2023-04-18 15:00:00,5.2000,5.2000,5.0300,5.0600,23790,RVPH
2023-04-18 14:00:00,5.1000,5.2250,5.0300,5.2000,23028,RVPH
2023-04-18 13:00:00,5.2700,5.3899,5.0500,5.1400,33512,RVPH
2023-04-18 12:00:00,5.0350,5.4000,5.0280,5.2701,88059,RVPH
2023-04-18 11:00:00,4.8700,5.0259,4.8601,5.0259,47323,RVPH
2023-04-18 10:00:00,4.9700,4.9800,4.8700,4.8950,14164,RVPH
2023-04-18 09:00:00,4.9687,4.9800,4.9687,4.9800,525,RVPH
2023-04-17 16:00:00,4.7999,4.8600,4.7850,4.8600,18011,RVPH
2023-04-17 15:00:00,4.7999,4.8620,4.7500,4.8000,21518,RVPH
2023-04-17 14:00:00,4.7000,4.8282,4.7000,4.8282,4617,RVPH
2023-04-17 13:00:00,4.8200,4.8300,4.7800,4.7800,3874,RVPH
2023-04-17 12:00:00,4.8050,4.8400,4.7700,4.7901,3781,RVPH
2023-04-17 11:00:00,4.8000,4.8800,4.7762,4.8000,9804,RVPH
2023-04-17 10:00:00,4.7000,4.8700,4.7000,4.8700,12635,RVPH
2023-04-14 18:00:00,4.7800,4.9000,4.7800,4.8500,2300,RVPH
2023-04-14 16:00:00,4.6979,4.8100,4.6979,4.8100,3089,RVPH
2023-04-14 15:00:00,4.7500,4.7500,4.6501,4.7300,3388,RVPH
2023-04-14 14:00:00,4.6631,4.7000,4.6400,4.7000,3223,RVPH
2023-04-14 13:00:00,4.6800,4.6800,4.6300,4.6300,1001,RVPH
2023-04-14 12:00:00,4.6500,4.6899,4.6427,4.6700,9497,RVPH
2023-04-14 11:00:00,4.7200,4.7200,4.6500,4.6500,419,RVPH
2023-04-14 10:00:00,4.6600,4.7914,4.6600,4.7063,598,RVPH
2023-04-13 16:00:00,4.6450,4.7000,4.6302,4.7000,4372,RVPH
2023-04-13 15:00:00,4.6000,4.6900,4.6000,4.6689,1610,RVPH
2023-04-13 14:00:00,4.7850,4.7900,4.7100,4.7201,3482,RVPH
2023-04-13 13:00:00,4.7700,4.8150,4.7600,4.7600,19437,RVPH
2023-04-13 12:00:00,4.7200,4.7800,4.7200,4.7500,9628,RVPH
2023-04-13 11:00:00,4.6200,4.7334,4.6200,4.7334,18757,RVPH
2023-04-13 10:00:00,4.6600,4.6600,4.6001,4.6450,6372,RVPH
2023-04-13 09:00:00,4.6500,4.6500,4.6500,4.6500,207,RVPH
2023-04-13 07:00:00,4.7800,4.7800,4.7800,4.7800,190,RVPH
2023-04-12 16:00:00,4.5900,4.6400,4.5900,4.6400,2426,RVPH
2023-04-12 15:00:00,4.5767,4.5767,4.5600,4.5600,712,RVPH
2023-04-12 14:00:00,4.5300,4.5950,4.5295,4.5701,3929,RVPH
2023-04-12 13:00:00,4.5299,4.5300,4.5200,4.5300,1694,RVPH
2023-04-12 12:00:00,4.5201,4.5401,4.5201,4.5307,656,RVPH
2023-04-12 11:00:00,4.5900,4.5900,4.5400,4.5400,4002,RVPH
