1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
4.33,4.33,4.1,4.15,4.15,59309,ASPS
4.36,4.51,4.335,4.38,4.38,56047,ASPS
4.5,4.74,4.21,4.35,4.35,177384,ASPS
4.26,4.6293,4.25,4.5,4.5,139491,ASPS
4.14,4.312,4.06,4.26,4.26,125193,ASPS
3.77,4.33,3.66,4.12,4.12,291564,ASPS
3.77,3.9187,3.65,3.76,3.76,153849,ASPS
3.85,3.85,3.72,3.74,3.74,65103,ASPS
3.59,3.95,3.59,3.83,3.83,191966,ASPS
3.64,3.69,3.52,3.63,3.63,132578,ASPS
3.84,3.88,3.645,3.65,3.65,75751,ASPS
3.7,3.91,3.7,3.84,3.84,96283,ASPS
3.7,3.7699,3.58,3.69,3.69,110082,ASPS
3.91,4.0231,3.71,3.74,3.74,122271,ASPS
4.1,4.1,3.8001,3.87,3.87,100301,ASPS
3.83,4.14,3.81,4.07,4.07,112311,ASPS
3.85,3.9814,3.8,3.84,3.84,116107,ASPS
4.04,4.0455,3.81,3.84,3.84,75679,ASPS
4.02,4.09,3.92,4.01,4.01,112536,ASPS
4.16,4.2689,3.95,4.03,4.03,87601,ASPS
4.1,4.2,4.0,4.15,4.15,92066,ASPS
4.11,4.14,3.99,4.1,4.1,99507,ASPS
4.07,4.11,3.97,4.11,4.11,121959,ASPS
4.36,4.36,4.03,4.06,4.06,186062,ASPS
4.4,4.42,4.11,4.3,4.3,114651,ASPS
4.6,4.77,4.38,4.47,4.47,107348,ASPS
4.68,4.77,4.5,4.6,4.6,70243,ASPS
4.87,4.87,4.44,4.66,4.66,121459,ASPS
4.77,4.9405,4.54,4.62,4.62,120620,ASPS
4.49,4.9,4.46,4.74,4.74,152724,ASPS
4.09,4.5599,4.025,4.52,4.52,112752,ASPS
4.2,4.25,3.78,4.03,4.03,302926,ASPS
4.76,4.78,4.25,4.25,4.25,175201,ASPS
4.72,5.0,4.61,4.7,4.7,117333,ASPS
4.71,4.74,4.5,4.74,4.74,102110,ASPS
4.59,4.71,4.39,4.56,4.56,127150,ASPS
4.8,4.8,4.48,4.48,4.48,163821,ASPS
5.03,5.03,4.69,4.75,4.75,169623,ASPS
5.14,5.16,4.9,4.98,4.98,187180,ASPS
4.99,5.49,4.98,5.21,5.21,312081,ASPS
5.11,5.11,4.76,4.94,4.94,265672,ASPS
5.63,5.63,5.14,5.18,5.18,247458,ASPS
5.52,5.88,5.52,5.63,5.63,156340,ASPS
5.45,5.607,5.3,5.55,5.55,95747,ASPS
5.71,5.74,5.3742,5.43,5.43,165368,ASPS
5.72,5.835,5.65,5.76,5.76,158696,ASPS
5.69,5.78,5.2116,5.69,5.69,169387,ASPS
5.77,5.77,5.52,5.56,5.56,156996,ASPS
5.85,6.01,5.59,5.7,5.7,278143,ASPS
5.65,6.04,5.55,5.79,5.79,243002,ASPS
5.35,5.77,5.35,5.66,5.66,281325,ASPS
5.3,5.45,5.12,5.33,5.33,146125,ASPS
5.34,5.52,5.14,5.35,5.35,275754,ASPS
5.04,5.375,4.96,5.3,5.3,226389,ASPS
5.27,5.27,4.9577,5.04,5.04,193552,ASPS
5.29,5.29,5.02,5.26,5.26,191161,ASPS
5.36,5.5,5.13,5.33,5.33,272643,ASPS
5.2,5.5,4.95,5.43,5.43,618919,ASPS
5.25,5.25,4.85,5.03,5.03,385378,ASPS
5.5,5.62,5.115,5.16,5.16,251761,ASPS
4.48,5.54,4.25,5.53,5.53,1663688,ASPS
6.83,6.8899,6.28,6.34,6.34,193072,ASPS
6.65,6.99,6.36,6.9,6.9,172166,ASPS
6.56,6.605,6.245,6.39,6.39,102075,ASPS
7.27,7.55,6.52,6.58,6.58,342318,ASPS
5.71,7.37,5.71,7.23,7.23,735907,ASPS
5.96,6.09,5.8,5.81,5.81,96323,ASPS
5.88,6.02,5.63,5.85,5.85,164604,ASPS
5.64,5.95,5.53,5.95,5.95,153970,ASPS
6.14,6.3,5.5997,5.64,5.64,332128,ASPS
5.85,6.2699,5.52,6.17,6.17,663809,ASPS
7.49,7.49,5.68,5.75,5.75,1225757,ASPS
7.66,7.75,7.45,7.52,7.52,80355,ASPS
8.01,8.01,7.7,7.71,7.71,111827,ASPS
7.71,7.96,7.61,7.87,7.87,114008,ASPS
7.48,7.99,7.47,7.7,7.7,105783,ASPS
7.5,7.535,7.28,7.48,7.48,120571,ASPS
7.51,7.75,7.39,7.54,7.54,132237,ASPS
7.91,8.0,7.49,7.56,7.56,183887,ASPS
8.32,8.32,7.74,7.74,7.74,125851,ASPS
8.16,8.48,8.12,8.33,8.33,125672,ASPS
7.78,8.33,7.78,8.15,8.15,119017,ASPS
7.73,7.9,7.65,7.8,7.8,122238,ASPS
8.05,8.055,7.67,7.78,7.78,247351,ASPS
8.1,8.38,7.6649,8.11,8.11,263641,ASPS
8.65,8.9,7.86,8.25,8.25,269189,ASPS
8.7,9.12,8.59,8.65,8.65,204846,ASPS
9.69,9.82,8.55,8.73,8.73,291753,ASPS
10.0,10.065,9.12,9.46,9.46,305221,ASPS
9.97,10.11,9.7,9.96,9.96,123404,ASPS
10.53,10.67,9.8,9.98,9.98,190059,ASPS
10.37,10.85,10.2,10.58,10.58,167177,ASPS
10.91,11.0,10.13,10.19,10.19,208494,ASPS
11.06,11.06,10.73,10.89,10.89,71422,ASPS
10.8,11.15,10.75,11.01,11.01,123741,ASPS
11.0,11.0899,10.71,10.71,10.71,108738,ASPS
10.75,11.3899,10.705,10.86,10.86,167302,ASPS
11.38,11.38,10.56,10.56,10.56,170801,ASPS
11.65,11.76,11.22,11.39,11.39,118737,ASPS
11.79,11.9199,11.32,11.62,11.62,175017,ASPS
