date, open, high, low, close, volume,ticker
2023-05-16 20:00:00,3.4500,3.4500,3.4500,3.4500,100,EYEN
2023-05-16 19:00:00,3.4500,3.4500,3.4500,3.4500,200,EYEN
2023-05-16 17:00:00,3.3900,3.3900,3.2800,3.3300,1292,EYEN
2023-05-16 16:00:00,3.3600,3.4600,3.3100,3.3900,189523,EYEN
2023-05-16 15:00:00,3.3900,3.4200,3.3500,3.3550,59302,EYEN
2023-05-16 14:00:00,3.3028,3.3900,3.3028,3.3700,49995,EYEN
2023-05-16 13:00:00,3.3400,3.4200,3.2750,3.3200,88659,EYEN
2023-05-16 12:00:00,3.3400,3.3500,3.2810,3.3250,25447,EYEN
2023-05-16 11:00:00,3.3000,3.3400,3.2600,3.3400,75225,EYEN
2023-05-16 10:00:00,3.2800,3.3600,3.2300,3.3000,37413,EYEN
2023-05-16 09:00:00,3.3000,3.3001,3.2400,3.3000,1950,EYEN
2023-05-16 05:00:00,3.3000,3.3900,3.3000,3.3900,1853,EYEN
2023-05-15 18:00:00,3.2858,3.3000,3.2800,3.3000,585,EYEN
2023-05-15 17:00:00,3.3000,3.3000,3.3000,3.3000,990,EYEN
2023-05-15 16:00:00,3.3135,3.3750,3.2900,3.2950,109047,EYEN
2023-05-15 15:00:00,3.3250,3.4300,3.3100,3.3200,171514,EYEN
2023-05-15 14:00:00,3.3500,3.3700,3.3200,3.3250,50059,EYEN
2023-05-15 13:00:00,3.3496,3.3800,3.2680,3.3500,123746,EYEN
2023-05-15 12:00:00,3.4550,3.4700,3.3000,3.3300,131197,EYEN
2023-05-15 11:00:00,3.4801,3.5200,3.3500,3.4599,134084,EYEN
2023-05-15 10:00:00,3.5200,3.7999,3.4600,3.4900,255480,EYEN
2023-05-15 09:00:00,3.4600,3.4618,3.3500,3.4618,875,EYEN
2023-05-15 08:00:00,3.5700,3.5700,3.5700,3.5700,267,EYEN
2023-05-12 20:00:00,3.3900,3.3900,3.3900,3.3900,100,EYEN
2023-05-12 19:00:00,3.4000,3.4000,3.4000,3.4000,100,EYEN
2023-05-12 18:00:00,3.5000,3.5699,3.5000,3.5000,1060,EYEN
2023-05-12 17:00:00,3.5000,3.5000,3.4500,3.4500,5342,EYEN
2023-05-12 16:00:00,3.2200,3.4899,3.2150,3.4600,309766,EYEN
2023-05-12 15:00:00,3.4150,3.4200,3.2200,3.2200,145604,EYEN
2023-05-12 14:00:00,3.5050,3.5200,3.4000,3.4200,63187,EYEN
2023-05-12 13:00:00,3.2399,3.5800,3.2315,3.5172,227615,EYEN
2023-05-12 12:00:00,3.5134,3.5250,3.1608,3.2201,211641,EYEN
2023-05-12 11:00:00,3.6300,3.7400,3.3500,3.4950,358331,EYEN
2023-05-12 10:00:00,3.9400,3.9700,3.5479,3.6300,510763,EYEN
2023-05-12 09:00:00,4.0801,4.0801,3.9100,4.0100,28503,EYEN
2023-05-12 08:00:00,4.0900,4.0900,3.9500,3.9500,2218,EYEN
2023-05-12 05:00:00,4.0900,4.0900,4.0300,4.0300,706,EYEN
2023-05-11 20:00:00,3.9600,3.9600,3.9500,3.9500,17635,EYEN
2023-05-11 19:00:00,3.9500,4.0000,3.9400,3.9600,17522,EYEN
2023-05-11 18:00:00,4.0000,4.1000,4.0000,4.0500,1918,EYEN
2023-05-11 17:00:00,4.1000,4.2796,4.0600,4.0700,3791,EYEN
2023-05-11 16:00:00,4.0900,4.1300,4.0100,4.0800,108563,EYEN
2023-05-11 15:00:00,4.1000,4.1100,3.9800,4.0900,99936,EYEN
2023-05-11 14:00:00,4.1600,4.1900,4.0501,4.0801,34611,EYEN
2023-05-11 13:00:00,4.0400,4.1600,4.0200,4.1600,37191,EYEN
2023-05-11 12:00:00,4.0900,4.1600,3.9400,4.0400,161454,EYEN
2023-05-11 11:00:00,4.3200,4.3400,4.0900,4.1000,84480,EYEN
2023-05-11 10:00:00,4.3995,4.3995,4.2850,4.2947,29015,EYEN
2023-05-11 09:00:00,4.2400,4.2500,4.2400,4.2400,1594,EYEN
2023-05-11 08:00:00,4.2400,4.2400,4.2400,4.2400,197,EYEN
