1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
4.94,5.04,4.62,5.04,5.04,281620,PMVP
4.89,5.05,4.75,4.99,4.99,276975,PMVP
4.78,4.91,4.69,4.9,4.9,175010,PMVP
4.79,4.87,4.63,4.76,4.76,166089,PMVP
4.5,4.88,4.355,4.82,4.82,199527,PMVP
4.62,4.73,4.39,4.47,4.47,191210,PMVP
4.59,4.72,4.54,4.65,4.65,165914,PMVP
4.49,4.82,4.32,4.61,4.61,273809,PMVP
4.52,4.68,4.33,4.54,4.54,240346,PMVP
4.42,4.8264,4.275,4.46,4.46,374638,PMVP
4.32,4.71,4.32,4.44,4.44,510482,PMVP
4.71,4.73,4.28,4.36,4.36,356035,PMVP
4.77,4.9,4.72,4.76,4.76,306187,PMVP
4.58,4.825,4.53,4.78,4.78,350446,PMVP
4.36,4.785,4.36,4.68,4.68,298548,PMVP
4.56,4.5738,4.2291,4.42,4.42,340976,PMVP
4.42,4.66,4.35,4.57,4.57,366776,PMVP
4.56,4.62,4.33,4.39,4.39,325816,PMVP
4.19,4.75,4.19,4.57,4.57,415882,PMVP
4.17,4.42,4.04,4.16,4.16,404090,PMVP
3.91,4.29,3.91,4.07,4.07,707016,PMVP
4.1,4.1,3.84,3.94,3.94,1442326,PMVP
4.36,4.36,4.03,4.1,4.1,525351,PMVP
4.21,4.34,4.18,4.29,4.29,827409,PMVP
4.64,4.65,4.18,4.27,4.27,839561,PMVP
4.74,4.82,4.57,4.65,4.65,764428,PMVP
4.8,4.915,4.67,4.77,4.77,793407,PMVP
5.16,5.23,4.68,4.78,4.78,610511,PMVP
4.91,5.255,4.86,5.06,5.06,501366,PMVP
5.02,5.1,4.84,4.86,4.86,528262,PMVP
5.05,5.19,4.99,5.05,5.05,702114,PMVP
4.99,5.11,4.93,5.03,5.03,486494,PMVP
4.97,5.25,4.93,5.06,5.06,568636,PMVP
5.42,5.42,4.92,4.95,4.95,520787,PMVP
5.58,5.59,5.39,5.42,5.42,550246,PMVP
5.51,5.62,5.35,5.49,5.49,852964,PMVP
5.62,5.67,5.3,5.45,5.45,4823503,PMVP
5.52,5.88,5.3,5.7,5.7,943680,PMVP
5.54,5.71,5.38,5.55,5.55,1471107,PMVP
5.68,5.8271,5.47,5.65,5.65,1267990,PMVP
5.28,5.66,5.24,5.53,5.53,1254174,PMVP
5.53,5.6,5.09,5.38,5.38,1141498,PMVP
5.87,5.94,5.39,5.48,5.48,751930,PMVP
5.98,6.08,5.69,5.86,5.86,795028,PMVP
5.81,6.235,5.705,6.01,6.01,664866,PMVP
5.9,6.0067,5.56,5.8,5.8,637641,PMVP
5.93,6.05,5.745,5.9,5.9,682378,PMVP
6.14,6.2,5.78,5.905,5.905,799189,PMVP
7.15,7.34,6.09,6.19,6.19,879364,PMVP
7.35,7.51,7.115,7.21,7.21,510460,PMVP
7.2,7.37,7.19,7.3,7.3,521270,PMVP
7.15,7.205,6.95,7.16,7.16,555103,PMVP
7.59,7.59,7.16,7.29,7.29,554640,PMVP
7.38,7.54,7.28,7.51,7.51,343369,PMVP
7.79,7.845,7.36,7.37,7.37,540304,PMVP
7.59,7.95,7.49,7.93,7.93,376796,PMVP
7.38,7.695,7.28,7.58,7.58,627905,PMVP
7.65,7.79,7.49,7.52,7.52,588742,PMVP
7.66,8.06,7.51,7.73,7.73,949931,PMVP
7.44,7.695,7.39,7.66,7.66,407619,PMVP
7.29,7.57,7.145,7.51,7.51,447014,PMVP
7.54,7.7,7.12,7.32,7.32,559388,PMVP
8.0,8.0499,7.4,7.52,7.52,500634,PMVP
8.07,8.155,7.84,8.05,8.05,375828,PMVP
8.17,8.32,7.995,8.07,8.07,358207,PMVP
8.5,8.735,8.22,8.24,8.24,349239,PMVP
8.5,8.89,8.395,8.69,8.69,865309,PMVP
8.2,8.36,7.91,8.27,8.27,601064,PMVP
8.16,8.31,8.16,8.2,8.2,321241,PMVP
8.17,8.3,8.13,8.16,8.16,351872,PMVP
8.22,8.42,8.22,8.27,8.27,230946,PMVP
8.31,8.57,8.065,8.27,8.27,319438,PMVP
8.03,8.3,8.0,8.24,8.24,489866,PMVP
7.99,8.29,7.98,8.14,8.14,332989,PMVP
8.0,8.18,7.84,8.05,8.05,455373,PMVP
8.01,8.1,7.71,7.95,7.95,441373,PMVP
7.85,8.03,7.8,7.85,7.85,442033,PMVP
8.31,8.57,7.88,7.91,7.91,388856,PMVP
8.27,8.35,7.92,8.22,8.22,653823,PMVP
8.7,8.94,8.0,8.24,8.24,784560,PMVP
8.2,8.89,8.01,8.84,8.84,482460,PMVP
8.03,8.29,7.9,8.13,8.13,390232,PMVP
7.81,8.26,7.8,8.06,8.06,736283,PMVP
8.84,9.15,7.57,7.82,7.82,714225,PMVP
8.88,9.015,8.41,8.66,8.66,391880,PMVP
9.12,9.12,8.68,8.86,8.86,309417,PMVP
8.52,9.25,8.42,9.16,9.16,370976,PMVP
8.75,9.095,8.37,8.48,8.48,430265,PMVP
8.57,8.72,8.35,8.7,8.7,351548,PMVP
8.32,8.86,8.3,8.66,8.66,497208,PMVP
8.16,8.42,8.13,8.25,8.25,271651,PMVP
8.69,8.69,8.15,8.17,8.17,332229,PMVP
9.2,9.325,8.67,8.73,8.73,310775,PMVP
9.12,9.29,8.78,9.155,9.155,251426,PMVP
8.96,9.54,8.79,9.27,9.27,385012,PMVP
8.76,9.22,8.52,8.93,8.93,477692,PMVP
9.59,9.61,8.28,8.79,8.79,604650,PMVP
9.37,9.77,9.25,9.57,9.57,2489446,PMVP
9.5,9.695,9.35,9.54,9.54,904083,PMVP
9.79,10.22,9.5,9.71,9.71,627545,PMVP
