date, open, high, low, close, volume,ticker
2023-05-16 16:00:00,10.1289,10.1289,10.1200,10.1200,13671,CLBR
2023-05-16 14:00:00,10.1226,10.1226,10.1226,10.1226,200,CLBR
2023-05-16 13:00:00,10.1200,10.1200,10.1200,10.1200,100,CLBR
2023-05-16 12:00:00,10.1200,10.1200,10.1200,10.1200,100,CLBR
2023-05-16 11:00:00,10.1200,10.1300,10.1200,10.1200,8790,CLBR
2023-05-16 10:00:00,10.1200,10.1300,10.1200,10.1300,415,CLBR
2023-05-15 16:00:00,10.1200,10.1300,10.1200,10.1300,211420,CLBR
2023-05-15 15:00:00,10.1200,10.1299,10.1200,10.1200,145235,CLBR
2023-05-15 14:00:00,10.1250,10.1284,10.1200,10.1200,18638,CLBR
2023-05-15 13:00:00,10.1250,10.1300,10.1221,10.1250,20744,CLBR
2023-05-15 12:00:00,10.1250,10.1250,10.1200,10.1250,73484,CLBR
2023-05-15 11:00:00,10.1600,10.1600,10.1150,10.1250,2319000,CLBR
2023-05-15 10:00:00,10.1800,10.1800,10.1600,10.1600,561075,CLBR
2023-05-12 17:00:00,10.1800,10.1800,10.1500,10.1500,50110,CLBR
2023-05-12 16:00:00,10.1950,10.2000,10.1700,10.1900,1894545,CLBR
2023-05-12 15:00:00,10.1750,10.2000,10.1700,10.1950,11119582,CLBR
2023-05-12 14:00:00,10.1800,10.1800,10.1700,10.1750,116207,CLBR
2023-05-12 13:00:00,10.1750,10.1750,10.1750,10.1750,200,CLBR
2023-05-12 12:00:00,10.1750,10.1750,10.1716,10.1716,250400,CLBR
2023-05-12 11:00:00,10.1750,10.1750,10.1750,10.1750,5000,CLBR
2023-05-12 10:00:00,10.1700,10.1799,10.1700,10.1799,91256,CLBR
2023-05-11 16:00:00,10.1650,10.1700,10.1650,10.1700,105605,CLBR
2023-05-11 15:00:00,10.1650,10.1700,10.1650,10.1700,56653,CLBR
2023-05-11 14:00:00,10.1700,10.1700,10.1700,10.1700,54504,CLBR
2023-05-11 13:00:00,10.1600,10.1700,10.1600,10.1700,248510,CLBR
2023-05-11 12:00:00,10.1686,10.1686,10.1686,10.1686,500,CLBR
2023-05-11 10:00:00,10.1500,10.1600,10.1500,10.1600,5103,CLBR
2023-05-10 16:00:00,10.1600,10.1700,10.1550,10.1600,365467,CLBR
2023-05-10 15:00:00,10.1600,10.1600,10.1502,10.1600,12100,CLBR
2023-05-10 14:00:00,10.1600,10.1600,10.1600,10.1600,7463,CLBR
2023-05-10 13:00:00,10.1600,10.1600,10.1501,10.1600,6967,CLBR
2023-05-10 10:00:00,10.1600,10.1600,10.1600,10.1600,17906,CLBR
2023-05-09 16:00:00,10.1599,10.1599,10.1500,10.1500,253,CLBR
2023-05-09 14:00:00,10.1600,10.1600,10.1584,10.1600,14962,CLBR
2023-05-09 12:00:00,10.1600,10.1600,10.1550,10.1550,12300,CLBR
2023-05-09 11:00:00,10.1550,10.1600,10.1500,10.1500,101767,CLBR
2023-05-09 10:00:00,10.1500,10.1600,10.1500,10.1600,281032,CLBR
2023-05-08 16:00:00,10.1600,10.1600,10.1600,10.1600,4365,CLBR
2023-05-08 14:00:00,10.1600,10.1600,10.1600,10.1600,300,CLBR
2023-05-08 13:00:00,10.1550,10.1600,10.1550,10.1600,1000,CLBR
2023-05-08 12:00:00,10.1515,10.1550,10.1515,10.1550,400,CLBR
2023-05-08 10:00:00,10.1600,10.1600,10.1588,10.1588,775,CLBR
2023-05-05 16:00:00,10.1599,10.1600,10.1599,10.1600,200,CLBR
2023-05-05 14:00:00,10.1501,10.1522,10.1501,10.1522,310,CLBR
2023-05-05 13:00:00,10.1599,10.1599,10.1599,10.1599,100,CLBR
2023-05-05 12:00:00,10.1550,10.1599,10.1500,10.1599,700,CLBR
2023-05-05 11:00:00,10.1599,10.1599,10.1550,10.1550,1601,CLBR
2023-05-05 10:00:00,10.1500,10.1550,10.1500,10.1550,4308,CLBR
2023-05-04 16:00:00,10.1599,10.1600,10.1550,10.1600,1967,CLBR
2023-05-04 15:00:00,10.1600,10.1600,10.1550,10.1550,250110,CLBR
2023-05-04 14:00:00,10.1501,10.1599,10.1501,10.1599,1985,CLBR
2023-05-04 12:00:00,10.1550,10.1600,10.1550,10.1600,150100,CLBR
2023-05-04 11:00:00,10.1600,10.1600,10.1501,10.1600,512901,CLBR
2023-05-04 10:00:00,10.1600,10.1600,10.1600,10.1600,100,CLBR
2023-05-03 16:00:00,10.1500,10.1560,10.1500,10.1500,3119,CLBR
2023-05-03 15:00:00,10.1400,10.1500,10.1400,10.1500,78785,CLBR
2023-05-03 14:00:00,10.1400,10.1450,10.1300,10.1400,49812,CLBR
2023-05-03 13:00:00,10.1470,10.1470,10.1470,10.1470,100,CLBR
2023-05-03 11:00:00,10.1400,10.1400,10.1400,10.1400,100,CLBR
2023-05-03 10:00:00,10.1300,10.1400,10.1300,10.1400,5436,CLBR
2023-05-02 17:00:00,10.1400,10.1400,10.1400,10.1400,187625,CLBR
2023-05-02 14:00:00,10.1500,10.1500,10.1400,10.1400,500,CLBR
2023-05-02 13:00:00,10.1400,10.1400,10.1400,10.1400,1000,CLBR
2023-05-02 12:00:00,10.1303,10.1400,10.1303,10.1400,335,CLBR
2023-05-02 10:00:00,10.1500,10.1500,10.1326,10.1326,300,CLBR
2023-05-01 16:00:00,10.1485,10.1485,10.1450,10.1450,250,CLBR
2023-05-01 15:00:00,10.1450,10.1450,10.1450,10.1450,1000,CLBR
2023-05-01 14:00:00,10.1450,10.1500,10.1450,10.1450,1794,CLBR
2023-05-01 13:00:00,10.1450,10.1450,10.1450,10.1450,1000,CLBR
2023-05-01 11:00:00,10.1400,10.1450,10.1400,10.1450,5820,CLBR
2023-05-01 10:00:00,10.1200,10.1301,10.1200,10.1301,1116,CLBR
2023-04-28 17:00:00,10.1400,10.1400,10.1400,10.1400,100,CLBR
