1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
7.0,7.38,7.0,7.29,7.29,160330,PVBC
6.59,7.06,6.59,7.05,7.05,212845,PVBC
5.98,6.5199,5.98,6.505,6.505,161376,PVBC
6.28,6.385,5.76,5.8,5.8,150972,PVBC
6.58,6.81,6.32,6.41,6.41,69839,PVBC
6.71,6.76,6.46,6.6,6.6,233216,PVBC
6.91,6.91,6.63,6.81,6.81,89107,PVBC
7.1,7.19,6.78,6.83,6.83,71208,PVBC
7.11,7.28,7.04,7.18,7.18,42305,PVBC
7.24,7.37,6.98,7.08,7.08,102835,PVBC
7.07,7.7125,7.01,7.32,7.32,116721,PVBC
7.12,7.23,7.0198,7.18,7.18,75448,PVBC
7.57,7.57,7.12,7.16,7.16,131465,PVBC
7.49,7.73,7.465,7.6,7.6,121925,PVBC
7.35,7.48,7.115,7.39,7.39,107638,PVBC
7.14,7.45,7.03,7.36,7.36,192594,PVBC
6.69,7.16,6.63,7.13,7.13,112075,PVBC
6.72,6.95,6.52,6.73,6.73,120409,PVBC
6.44,6.67,6.37,6.64,6.64,90210,PVBC
6.48,6.51,6.315,6.4,6.4,104176,PVBC
6.66,6.66,6.37,6.44,6.44,111546,PVBC
6.65,6.73,6.36,6.61,6.61,173062,PVBC
6.46,7.0,6.4,6.72,6.72,103569,PVBC
6.36,6.49,6.31,6.43,6.43,175190,PVBC
6.79,6.79,6.36,6.42,6.42,130786,PVBC
6.81,7.0229,6.7626,6.8,6.8,115622,PVBC
6.68,6.88,6.6,6.84,6.84,132901,PVBC
6.96,6.98,6.53,6.65,6.65,187749,PVBC
7.08,7.18,6.71,6.9275,6.9275,170175,PVBC
7.17,7.28,6.97,7.05,7.05,155564,PVBC
7.33,7.4,7.13,7.17,7.17,94935,PVBC
7.28,7.8747,7.05,7.185,7.185,136603,PVBC
7.78,7.81,7.31,7.33,7.33,135155,PVBC
7.97,8.0,7.71,7.71,7.71,153360,PVBC
7.75,8.07,7.75,7.97,7.97,139654,PVBC
7.37,7.81,7.37,7.6,7.6,189644,PVBC
7.77,7.77,7.17,7.3,7.3,383028,PVBC
7.88,8.05,7.61,7.85,7.85,143807,PVBC
