1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
4.89,4.99,4.76,4.85,4.85,342081,CUE
5.04,5.04,4.79,4.91,4.91,454041,CUE
4.64,5.0199,4.61,4.89,4.89,535978,CUE
4.55,4.7,4.32,4.61,4.61,422124,CUE
4.52,4.69,4.36,4.53,4.53,356665,CUE
4.4,4.49,4.24,4.375,4.375,276041,CUE
4.33,4.525,4.2039,4.48,4.48,313838,CUE
4.35,4.3962,4.2551,4.33,4.33,377944,CUE
4.05,4.3,3.9612,4.3,4.3,560854,CUE
3.67,4.015,3.63,4.0,4.0,252460,CUE
3.75,3.8,3.61,3.67,3.67,234502,CUE
3.65,3.79,3.61,3.73,3.73,150750,CUE
3.55,3.75,3.5,3.7,3.7,207710,CUE
3.38,3.55,3.36,3.53,3.53,112129,CUE
3.25,3.5,3.25,3.46,3.46,70552,CUE
3.4,3.42,3.25,3.315,3.315,85584,CUE
3.52,3.63,3.38,3.4,3.4,111221,CUE
3.49,3.59,3.355,3.475,3.475,111472,CUE
3.16,3.59,3.16,3.5,3.5,154619,CUE
3.18,3.18,3.03,3.13,3.13,74484,CUE
3.26,3.3535,3.1,3.11,3.11,91506,CUE
3.36,3.38,3.1603,3.25,3.25,83846,CUE
3.26,3.49,3.24,3.38,3.38,56979,CUE
3.37,3.4,3.21,3.27,3.27,160130,CUE
3.59,3.59,3.33,3.38,3.38,108744,CUE
3.63,3.69,3.51,3.59,3.59,161740,CUE
3.6,3.6,3.44,3.57,3.57,281533,CUE
3.5,3.57,3.48,3.54,3.54,215517,CUE
3.59,3.68,3.44,3.465,3.465,444041,CUE
3.05,3.47,3.01,3.46,3.46,431785,CUE
3.3,3.3,3.1,3.12,3.12,107764,CUE
3.235,3.33,3.1907,3.32,3.32,139990,CUE
3.41,3.41,3.16,3.3,3.3,147122,CUE
3.38,3.52,3.2952,3.31,3.31,161753,CUE
3.13,3.46,3.05,3.38,3.38,292961,CUE
3.03,3.16,2.96,3.09,3.09,167103,CUE
3.09,3.15,2.96,3.04,3.04,227927,CUE
3.1,3.12,3.01,3.09,3.09,182553,CUE
2.73,3.17,2.73,3.12,3.12,471035,CUE
2.89,3.01,2.65,2.76,2.76,394558,CUE
2.39,2.7299,2.36,2.68,2.68,347367,CUE
2.62,2.62,2.25,2.41,2.41,236393,CUE
2.81,2.81,2.52,2.64,2.64,122727,CUE
2.95,2.95,2.76,2.79,2.79,43764,CUE
2.88,2.925,2.69,2.8,2.8,87065,CUE
2.93,3.12,2.85,2.87,2.87,54632,CUE
3.02,3.055,2.87,2.93,2.93,37092,CUE
2.84,3.0,2.81,3.0,3.0,103826,CUE
2.8,2.99,2.76,2.84,2.84,175056,CUE
2.73,2.8,2.65,2.8,2.8,58919,CUE
2.9,2.9,2.65,2.73,2.73,204416,CUE
3.0136,3.0136,2.75,2.81,2.81,185958,CUE
3.15,3.17,2.99,3.01,3.01,63193,CUE
3.05,3.21,2.94,3.17,3.17,81485,CUE
3.15,3.2,2.89,3.07,3.07,205013,CUE
3.2,3.24,3.11,3.18,3.18,108403,CUE
3.29,3.35,3.21,3.21,3.21,36220,CUE
3.4054,3.43,3.27,3.35,3.35,47435,CUE
3.38,3.5,3.33,3.4,3.4,59916,CUE
3.39,3.48,3.31,3.4,3.4,55898,CUE
3.43,3.51,3.35,3.39,3.39,54644,CUE
3.62,3.78,3.44,3.46,3.46,85251,CUE
3.73,3.76,3.6,3.62,3.62,36696,CUE
3.72,3.78,3.59,3.74,3.74,40911,CUE
3.5,3.8,3.4201,3.72,3.72,249099,CUE
3.44,3.8,3.43,3.58,3.58,255844,CUE
3.47,3.54,3.26,3.46,3.46,71666,CUE
3.33,3.53,3.3,3.43,3.43,81427,CUE
3.337,3.45,3.24,3.42,3.42,48367,CUE
3.35,3.41,3.17,3.26,3.26,116776,CUE
3.5,3.6,3.41,3.44,3.44,65561,CUE
3.55,3.56,3.22,3.535,3.535,100579,CUE
3.36,3.53,3.335,3.49,3.49,74439,CUE
3.34,3.57,3.28,3.46,3.46,62827,CUE
3.5,3.54,3.2955,3.41,3.41,70257,CUE
3.4,3.49,3.26,3.49,3.49,48612,CUE
3.29,3.42,3.135,3.38,3.38,44867,CUE
3.38,3.54,3.27,3.27,3.27,54045,CUE
3.42,3.47,3.32,3.36,3.36,53116,CUE
3.4,3.73,3.355,3.48,3.48,207885,CUE
3.02,3.47,2.98,3.41,3.41,141141,CUE
2.98,3.06,2.94,3.01,3.01,58280,CUE
2.93,3.0899,2.9,2.98,2.98,48902,CUE
2.83,3.1674,2.8,2.98,2.98,184916,CUE
2.69,2.9636,2.58,2.84,2.84,99955,CUE
2.56,2.64,2.49,2.56,2.56,105873,CUE
2.66,2.76,2.55,2.61,2.61,147741,CUE
2.85,2.9,2.66,2.66,2.66,38818,CUE
2.81,2.8937,2.58,2.85,2.85,179307,CUE
2.6,2.95,2.6,2.89,2.89,118893,CUE
2.76,2.83,2.51,2.63,2.63,178037,CUE
2.75,2.8001,2.6549,2.79,2.79,98885,CUE
2.86,2.87,2.6004,2.75,2.75,64099,CUE
2.72,2.96,2.69,2.92,2.92,138300,CUE
2.56,2.75,2.44,2.69,2.69,169604,CUE
2.67,2.67,2.55,2.57,2.57,90853,CUE
2.75,2.75,2.5317,2.68,2.68,137346,CUE
2.88,2.88,2.65,2.7,2.7,127861,CUE
2.95,2.99,2.7491,2.83,2.83,49502,CUE
2.91,3.02,2.84,2.95,2.95,88614,CUE
3.24,3.24,2.7099,2.95,2.95,387160,CUE
3.14,3.3424,3.03,3.08,3.08,124681,CUE
3.22,3.34,3.1,3.14,3.14,56667,CUE
3.16,3.35,3.093,3.24,3.24,116798,CUE
3.15,3.2894,3.15,3.15,3.15,89354,CUE
3.57,3.57,3.14,3.28,3.28,199575,CUE
3.95,3.95,3.55,3.57,3.57,178220,CUE
3.9,3.9824,3.74,3.95,3.95,85021,CUE
3.89,4.19,3.87,3.91,3.91,187794,CUE
3.95,3.9946,3.6,3.86,3.86,136713,CUE
3.53,3.96,3.4,3.89,3.89,196491,CUE
3.48,3.6,3.4,3.53,3.53,198792,CUE
3.57,3.61,3.46,3.52,3.52,92435,CUE
