1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
6.97,7.33,6.75,7.0,7.0,48511,IKNA
7.3,7.58,6.69,7.0,7.0,122076,IKNA
6.38,7.64,6.3755,7.31,7.31,189550,IKNA
5.84,6.3,5.46,6.28,6.28,135001,IKNA
5.76,5.9075,5.6485,5.82,5.82,78948,IKNA
5.49,5.93,5.3,5.74,5.74,126333,IKNA
5.53,5.54,5.175,5.47,5.47,52700,IKNA
5.1,5.62,5.1,5.48,5.48,62571,IKNA
4.98,5.26,4.95,5.17,5.17,139265,IKNA
4.7,4.99,4.66,4.96,4.96,49726,IKNA
4.92,4.94,4.7281,4.9,4.9,24479,IKNA
4.84,4.95,4.835,4.95,4.95,28988,IKNA
4.75,4.94,4.67,4.84,4.84,44147,IKNA
4.89,5.04,4.4,4.72,4.72,37927,IKNA
4.9,5.0,4.875,4.98,4.98,23595,IKNA
5.03,5.03,4.8834,4.95,4.95,25300,IKNA
5.1,5.1,4.9201,5.0,5.0,68873,IKNA
4.91,5.05,4.81,5.0,5.0,79725,IKNA
4.93,5.025,4.84,4.9,4.9,99287,IKNA
4.94,5.1,4.84,4.84,4.84,77731,IKNA
4.4471,5.0,4.4471,4.82,4.82,68441,IKNA
4.17,4.96,3.8873,4.57,4.57,88011,IKNA
3.79,4.39,3.4442,4.14,4.14,48776,IKNA
3.27,3.63,3.27,3.61,3.61,12324,IKNA
3.45,3.55,3.34,3.5,3.5,74981,IKNA
3.38,3.67,3.38,3.51,3.51,27595,IKNA
3.6,3.93,3.35,3.45,3.45,40796,IKNA
3.67,3.73,3.41,3.61,3.61,14315,IKNA
3.62,3.89,3.51,3.6,3.6,730773,IKNA
3.59,3.74,3.525,3.63,3.63,18681,IKNA
3.65,3.74,3.5,3.6,3.6,20120,IKNA
3.68,3.78,3.42,3.66,3.66,58504,IKNA
3.77,3.93,3.65,3.68,3.68,17052,IKNA
4.22,4.235,3.76,3.77,3.77,33123,IKNA
3.69,4.2,3.6801,4.2,4.2,14097,IKNA
3.86,3.985,3.665,3.7,3.7,39266,IKNA
4.1505,4.1505,3.96,4.11,4.11,20955,IKNA
4.22,4.3,4.1,4.3,4.3,17515,IKNA
4.05,4.3,4.015,4.25,4.25,21743,IKNA
4.27,4.3,3.84,4.21,4.21,33686,IKNA
4.3,4.48,4.08,4.22,4.22,84914,IKNA
4.38,4.6,4.135,4.51,4.51,178185,IKNA
4.77,4.82,4.18,4.45,4.45,139976,IKNA
4.89,4.92,4.505,4.83,4.83,40412,IKNA
4.41,4.97,4.4,4.97,4.97,38470,IKNA
4.77,4.81,4.32,4.4,4.4,38206,IKNA
4.2,4.62,4.07,4.39,4.39,9744,IKNA
3.89,4.27,3.83,4.06,4.06,21333,IKNA
3.95,4.21,3.775,3.89,3.89,33019,IKNA
3.9604,4.11,3.81,4.01,4.01,65354,IKNA
3.7299,4.16,3.555,4.06,4.06,22651,IKNA
3.62,4.21,3.6,3.74,3.74,6796,IKNA
3.94,4.0,3.67,3.72,3.72,72034,IKNA
3.88,4.0546,3.86,3.95,3.95,16308,IKNA
4.23,4.23,3.84,3.84,3.84,15260,IKNA
4.1,4.26,4.0269,4.23,4.23,18859,IKNA
4.06,4.19,4.05,4.14,4.14,20481,IKNA
3.67,4.2,3.645,4.2,4.2,50442,IKNA
3.46,3.7,3.44,3.68,3.68,29868,IKNA
2.84,3.38,2.77,3.3,3.3,40998,IKNA
3.07,3.07,2.72,2.73,2.73,92021,IKNA
3.3282,3.42,3.09,3.12,3.12,40597,IKNA
3.71,3.95,3.13,3.23,3.23,94216,IKNA
4.14,4.2,3.8,3.82,3.82,22423,IKNA
3.96,4.265,3.96,4.25,4.25,8093,IKNA
3.82,4.32,3.77,3.96,3.96,41079,IKNA
4.31,4.41,3.96,3.96,3.96,456275,IKNA
4.23,4.45,4.2,4.2,4.2,1513115,IKNA
4.3319,4.47,4.25,4.26,4.26,32849,IKNA
4.5,4.5,4.25,4.29,4.29,13178,IKNA
4.375,4.56,4.155,4.48,4.48,19835,IKNA
4.0,4.26,3.89,4.1,4.1,38310,IKNA
4.08,4.31,3.77,4.0,4.0,21187,IKNA
4.49,4.516,4.08,4.16,4.16,27154,IKNA
4.09,4.37,3.8701,4.32,4.32,34657,IKNA
3.77,4.09,3.668,4.08,4.08,21565,IKNA
3.8,3.8,3.48,3.5,3.5,10156,IKNA
3.46,3.74,3.2396,3.74,3.74,25403,IKNA
3.35,3.54,3.25,3.4,3.4,66905,IKNA
3.3161,3.3999,3.05,3.25,3.25,39640,IKNA
3.16,3.3,2.96,3.14,3.14,56739,IKNA
3.09,3.21,3.0739,3.12,3.12,6391,IKNA
3.22,3.22,3.04,3.07,3.07,23371,IKNA
3.18,3.21,2.93,3.16,3.16,23832,IKNA
3.13,3.2254,3.03,3.18,3.18,21308,IKNA
2.94,3.18,2.93,2.98,2.98,6976,IKNA
2.67,3.04,2.58,2.99,2.99,49799,IKNA
3.0,3.05,2.46,2.62,2.62,92202,IKNA
2.65,2.85,2.64,2.66,2.66,34420,IKNA
2.8,2.93,2.705,2.73,2.73,29429,IKNA
2.75,3.0,2.71,2.8,2.8,122131,IKNA
2.88,2.88,2.61,2.69,2.69,14681,IKNA
2.7799,2.891,2.72,2.85,2.85,5330,IKNA
2.78,2.81,2.65,2.71,2.71,17234,IKNA
2.6,2.75,2.6,2.63,2.63,20098,IKNA
2.39,2.58,2.39,2.57,2.57,21996,IKNA
2.5375,2.5375,2.26,2.45,2.45,27187,IKNA
2.34,2.6,2.34,2.55,2.55,294259,IKNA
2.48,2.78,2.3801,2.62,2.62,26639,IKNA
2.48,2.77,2.48,2.74,2.74,27464,IKNA
