1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
6.74,7.32,6.68,6.92,6.92,93333,GHL
6.75,7.13,6.75,6.96,6.96,94765,GHL
6.94,7.13,6.59,6.68,6.68,68810,GHL
6.47,7.07,6.28,6.79,6.79,102756,GHL
6.69,7.13,6.14,6.14,6.14,159485,GHL
6.72,6.97,6.27,6.76,6.76,177657,GHL
7.07,7.1,6.67,6.71,6.71,70318,GHL
7.09,7.28,6.9538,7.1,7.1,65429,GHL
7.04,7.145,6.94,7.04,7.04,46503,GHL
7.23,7.54,6.99,7.01,7.01,52781,GHL
7.58,7.58,7.0,7.18,7.18,100719,GHL
7.73,7.9,7.41,7.61,7.61,106871,GHL
7.24,7.88,7.235,7.75,7.75,119171,GHL
7.91,8.005,7.19,7.19,7.19,261809,GHL
7.825,8.15,7.69,7.97,7.97,186188,GHL
8.02,8.02,7.55,7.81,7.81,104670,GHL
7.51,8.0,7.5,7.81,7.81,128850,GHL
7.73,7.95,7.4,7.52,7.52,95190,GHL
7.4,7.78,7.27,7.67,7.67,139122,GHL
6.99,7.49,6.855,7.39,7.39,214933,GHL
7.08,7.1,6.36,6.94,6.94,398453,GHL
7.74,7.99,6.99,7.02,7.02,91724,GHL
8.03,8.22,7.78,7.84,7.84,143563,GHL
8.33,8.6494,7.99,8.15,8.15,139422,GHL
8.93,8.93,8.43,8.43,8.43,44571,GHL
8.75,9.36,8.63,9.06,9.06,70043,GHL
8.95,8.95,8.74,8.87,8.87,24778,GHL
9.165,9.165,8.85,8.95,8.95,14139,GHL
8.83,9.1,8.61,9.02,9.02,43400,GHL
8.75,8.94,8.61,8.74,8.74,46959,GHL
8.6,8.98,8.515,8.82,8.82,29211,GHL
8.21,8.735,8.06,8.54,8.54,43462,GHL
8.71,8.8818,8.3172,8.42,8.42,56528,GHL
9.07,9.1586,8.71,8.74,8.74,29523,GHL
9.07,9.4499,8.85,9.07,9.07,58922,GHL
9.18,9.3,8.91,8.95,8.95,46729,GHL
9.22,9.4,8.97,9.18,9.18,70782,GHL
8.81,9.51,8.79,9.45,9.45,55466,GHL
9.12,9.3792,8.88,8.94,8.94,40214,GHL
9.36,9.8278,9.0,9.46,9.46,70230,GHL
9.58,9.585,8.97,9.0,9.0,61386,GHL
10.26,10.29,9.8,9.85,9.85,41076,GHL
10.93,10.972,10.35,10.4,10.4,34878,GHL
10.85,10.98,10.6,10.9,10.9,38707,GHL
10.87,11.1,10.7,10.8,10.8,51815,GHL
11.22,11.24,10.8352,11.03,10.9288073394495,43311,GHL
11.36,11.43,11.08,11.21,11.1071559633028,34864,GHL
11.06,11.45,11.06,11.28,11.1765137614679,39312,GHL
11.2,11.45,11.05,11.34,11.2359633027523,44244,GHL
11.02,11.395,10.99,11.24,11.136880733945,56154,GHL
11.26,11.32,11.02,11.12,11.0179816513761,29074,GHL
11.06,11.3,11.02,11.11,11.0080733944954,30077,GHL
11.34,11.4,11.11,11.2,11.097247706422,27570,GHL
11.27,11.595,11.1101,11.26,11.1566972477064,64723,GHL
11.71,11.87,11.33,11.36,11.2557798165138,56282,GHL
11.87,12.03,11.72,11.97,11.8601834862385,36508,GHL
12.07,12.43,11.73,11.83,11.7214678899083,61380,GHL
12.02,12.63,12.01,12.3,12.1871559633028,73262,GHL
12.0,12.49,11.89,12.23,12.1177981651376,117093,GHL
11.04,11.99,11.02,11.89,11.7809174311927,120722,GHL
11.72,11.95,11.69,11.85,11.7412844036697,94278,GHL
12.26,12.36,11.65,11.65,11.543119266055,62025,GHL
12.39,12.8,12.13,12.18,12.0682568807339,97800,GHL
13.28,13.39,12.34,12.34,12.2267889908257,219963,GHL
13.73,14.04,13.44,13.85,13.7229357798165,97197,GHL
13.78,14.16,13.5565,13.84,13.7130275229358,44416,GHL
13.35,14.14,12.74,13.73,13.6040366972477,104105,GHL
13.8,13.97,13.27,13.38,13.257247706422,135995,GHL
13.47,14.17,13.47,13.82,13.6932110091743,256375,GHL
13.53,13.59,13.21,13.43,13.3067889908257,38410,GHL
13.33,13.65,13.33,13.52,13.3959633027523,48437,GHL
13.38,13.65,13.115,13.32,13.1977981651376,41430,GHL
12.49,13.37,12.46,13.35,13.2275229357798,77678,GHL
12.64,12.7425,12.525,12.67,12.5537614678899,43674,GHL
12.85,12.99,12.6,12.73,12.6132110091743,34709,GHL
12.7,13.09,12.67,12.85,12.7321100917431,33468,GHL
12.57,12.8,12.43,12.62,12.5042201834862,70151,GHL
12.85,13.04,12.48,12.72,12.6033027522936,77962,GHL
12.7,13.06,12.7,12.91,12.7915596330275,73356,GHL
13.29,13.29,12.56,12.7,12.5834862385321,94031,GHL
12.74,13.12,12.735,13.02,12.9005504587156,59163,GHL
12.87,13.12,12.48,12.7,12.5834862385321,77342,GHL
12.035,12.74,11.9009,12.71,12.5933944954128,71684,GHL
12.41,12.7,11.755,11.98,11.8700917431193,59536,GHL
11.93,12.18,11.75,12.14,12.028623853211,72703,GHL
11.73,11.84,11.4075,11.77,11.6620183486239,86028,GHL
11.08,11.7999,11.08,11.7,11.5926605504587,142447,GHL
10.44,11.12,10.405,11.01,10.9089908256881,94342,GHL
9.75,10.31,9.75,10.25,10.1559633027523,46006,GHL
9.99,10.24,9.99,10.14,10.0469724770642,33242,GHL
10.05,10.185,9.975,9.99,9.89834862385321,35754,GHL
