time,open,high,low,close,volume
2021-11-24 16:00:00,5.84,6.05,5.84,6.05,18312
2021-11-24 15:00:00,5.83,5.9,5.83,5.9,1440
2021-11-24 14:00:00,5.76,5.83,5.76,5.83,1559
2021-11-24 13:00:00,5.72,5.72,5.72,5.72,100
2021-11-24 12:00:00,5.73,5.73,5.73,5.73,100
2021-11-24 11:00:00,5.76,5.79,5.723,5.723,1916
2021-11-24 10:00:00,5.75,5.84,5.65,5.7374,2340
2021-11-23 16:00:00,5.705,5.74,5.69,5.69,3126
2021-11-23 15:00:00,5.67,5.7,5.67,5.69,1689
2021-11-23 14:00:00,5.67,5.69,5.647,5.647,715
2021-11-23 13:00:00,5.84,5.84,5.67,5.67,11947
2021-11-23 12:00:00,5.62,5.81,5.61,5.81,1524
2021-11-23 11:00:00,5.8281,5.84,5.6052,5.6052,2173
2021-11-23 10:00:00,5.989,5.989,5.989,5.989,292
2021-11-22 16:00:00,5.655,5.97,5.65,5.96,15037
2021-11-22 15:00:00,5.68,5.68,5.66,5.68,2615
2021-11-22 14:00:00,5.65,5.665,5.64,5.665,645
2021-11-22 13:00:00,5.761,5.87,5.58,5.67,15171
2021-11-22 12:00:00,5.81,5.875,5.73,5.87,13789
2021-11-22 11:00:00,5.8334,5.86,5.81,5.85,4591
2021-11-22 10:00:00,5.91,5.99,5.8167,5.8201,5511
2021-11-19 17:00:00,5.91,5.91,5.91,5.91,320
2021-11-19 16:00:00,5.905,5.92,5.86,5.91,3791
2021-11-19 15:00:00,5.94,5.98,5.9201,5.975,2885
2021-11-19 14:00:00,5.9,5.98,5.8641,5.8641,8874
2021-11-19 13:00:00,5.865,5.91,5.83,5.9,3362
2021-11-19 12:00:00,5.91,5.93,5.81,5.91,16170
2021-11-19 11:00:00,5.965,5.965,5.965,5.965,100
2021-11-19 10:00:00,5.9,5.96,5.9,5.96,1021
2021-11-18 16:00:00,5.96,6.0,5.81,5.98,12126
2021-11-18 15:00:00,5.9,5.98,5.9,5.975,5168
2021-11-18 14:00:00,5.88,6.025,5.81,5.98,18776
2021-11-18 13:00:00,5.8401,6.0002,5.81,5.81,6906
2021-11-18 12:00:00,5.77,5.95,5.75,5.89,10748
2021-11-18 11:00:00,6.01,6.01,5.69,5.805,9427
2021-11-18 10:00:00,6.15,6.15,6.0229,6.0229,2024
2021-11-17 16:00:00,5.985,6.1,5.94,6.04,11667
2021-11-17 15:00:00,5.94,5.94,5.94,5.94,100
2021-11-17 14:00:00,5.9024,5.9024,5.8901,5.8901,613
2021-11-17 13:00:00,5.99,6.0,5.99,6.0,1956
2021-11-17 12:00:00,6.04,6.04,6.0399,6.04,1250
2021-11-17 11:00:00,6.02,6.02,6.01,6.01,500
2021-11-17 10:00:00,6.22,6.22,6.03,6.12,11652
2021-11-16 16:00:00,6.12,6.255,6.07,6.14,21147
2021-11-16 15:00:00,5.92,6.24,5.92,6.21,12696
2021-11-16 14:00:00,5.89,5.95,5.71,5.93,12156
2021-11-16 13:00:00,5.9394,5.98,5.91,5.97,3735
2021-11-16 12:00:00,5.9251,5.98,5.8685,5.97,5080
2021-11-16 11:00:00,5.86,5.97,5.71,5.89,26929
2021-11-16 10:00:00,5.95,5.95,5.8118,5.91,3177
2021-11-15 17:00:00,5.89,6.17,5.89,6.17,400
2021-11-15 16:00:00,5.84,6.0,5.8,5.87,13637
2021-11-15 15:00:00,5.91,5.91,5.79,5.84,4570
2021-11-15 14:00:00,5.9668,5.99,5.89,5.89,9039
2021-11-15 13:00:00,6.02,6.055,5.88,5.9601,18322
2021-11-15 12:00:00,6.07,6.1499,6.05,6.06,9856
2021-11-15 11:00:00,6.09,6.11,6.0601,6.079,5369
2021-11-15 10:00:00,6.3,6.3,6.12,6.12,7707
2021-11-12 16:00:00,6.0844,6.24,6.0844,6.22,13905
2021-11-12 15:00:00,6.13,6.18,6.08,6.16,11598
2021-11-12 14:00:00,6.17,6.18,6.12,6.16,1191
2021-11-12 13:00:00,6.15,6.19,6.11,6.15,15104
2021-11-12 12:00:00,6.21,6.22,6.11,6.11,3176
2021-11-12 11:00:00,6.3375,6.3375,6.12,6.2,9603
2021-11-12 10:00:00,6.39,6.39,6.2,6.2318,10070
2021-11-11 16:00:00,6.3,6.44,6.2045,6.32,10733
2021-11-11 15:00:00,6.11,6.35,6.11,6.2275,8216
2021-11-11 14:00:00,6.18,6.18,6.06,6.1,7539
2021-11-11 13:00:00,6.3,6.3,6.1019,6.23,4592
2021-11-11 12:00:00,6.26,6.28,6.26,6.28,440
2021-11-11 11:00:00,6.27,6.3691,6.23,6.23,1504
2021-11-11 10:00:00,6.41,6.41,6.2813,6.39,1499
2021-11-10 16:00:00,6.2635,6.52,6.2,6.45,14814
2021-11-10 15:00:00,6.2618,6.33,6.2618,6.2858,939
2021-11-10 14:00:00,6.36,6.38,6.27,6.285,15675
2021-11-10 13:00:00,6.4563,6.4563,6.33,6.39,5346
2021-11-10 12:00:00,6.4799,6.4799,6.36,6.415,757
2021-11-10 11:00:00,6.3201,6.4958,6.3201,6.4958,8488
2021-11-10 10:00:00,6.33,6.53,6.07,6.3061,6587
2021-11-09 16:00:00,6.35,6.54,6.32,6.5,18412
2021-11-09 15:00:00,6.406,6.406,6.34,6.39,2591
2021-11-09 14:00:00,6.32,6.46,6.32,6.46,5904
2021-11-09 13:00:00,6.56,6.56,6.34,6.35,17379
2021-11-09 12:00:00,6.64,6.64,6.575,6.59,2518
2021-11-09 11:00:00,6.67,6.67,6.5,6.57,10655
2021-11-09 10:00:00,6.7,6.93,6.7,6.7048,1895
2021-11-08 17:00:00,6.73,6.75,6.73,6.75,780
2021-11-08 16:00:00,6.7,6.74,6.67,6.71,3835
2021-11-08 15:00:00,6.67,6.68,6.6,6.66,2862
2021-11-08 14:00:00,6.53,6.62,6.53,6.62,209
2021-11-08 13:00:00,6.6296,6.6296,6.53,6.53,2180
2021-11-08 12:00:00,6.5811,6.5811,6.5811,6.5811,1500
2021-11-08 11:00:00,6.7,6.72,6.6,6.605,2712
2021-11-08 10:00:00,6.74,6.74,6.64,6.72,6568
2021-11-05 18:00:00,6.53,6.53,6.53,6.53,100
2021-11-05 16:00:00,6.6499,6.6499,6.51,6.52,10277
2021-11-05 15:00:00,6.64,6.67,6.59,6.615,3522
2021-11-05 14:00:00,6.75,6.75,6.58,6.61,18806
2021-11-05 13:00:00,6.68,6.73,6.67,6.69,2357
2021-11-05 12:00:00,6.6799,6.75,6.67,6.75,9058
2021-11-05 11:00:00,6.685,6.9499,6.66,6.66,3264
2021-11-05 10:00:00,6.8,6.81,6.6,6.752,8769
2021-11-04 18:00:00,6.75,6.75,6.75,6.75,100
2021-11-04 16:00:00,6.68,6.8,6.66,6.72,10233
2021-11-04 15:00:00,6.6,6.74,6.59,6.73,4543
2021-11-04 14:00:00,6.7002,6.75,6.6,6.611,34659
2021-11-04 13:00:00,6.757,6.841,6.68,6.68,23265
2021-11-04 12:00:00,6.995,7.03,6.75,6.75,9351
2021-11-04 11:00:00,6.98,7.6,6.93,7.0,151121
2021-11-04 10:00:00,6.9999,7.0,6.8971,6.91,6340
2021-11-04 09:00:00,6.92,6.92,6.92,6.92,130
2021-11-04 05:00:00,6.97,6.97,6.97,6.97,100
2021-11-03 18:00:00,6.9,6.9,6.81,6.81,1626
2021-11-03 17:00:00,6.9001,7.0,6.9,7.0,2770
2021-11-03 16:00:00,6.9,7.0499,6.82,6.88,46008
2021-11-03 15:00:00,6.7618,6.9,6.7618,6.9,20507
2021-11-03 14:00:00,7.0,7.0,6.83,6.9196,8687
2021-11-03 13:00:00,6.97,7.01,6.69,6.86,28374
