time,open,high,low,close,volume
2021-09-24 16:00:00,13.55,13.63,13.46,13.58,23153
2021-09-24 15:00:00,13.45,13.72,13.39,13.565,10641
2021-09-24 14:00:00,13.5454,13.72,13.37,13.39,9450
2021-09-24 13:00:00,13.62,13.815,13.45,13.7,14606
2021-09-24 12:00:00,13.515,13.67,13.2601,13.615,13409
2021-09-24 11:00:00,13.26,13.615,13.26,13.615,451
2021-09-24 10:00:00,14.025,14.025,13.41,13.41,3445
2021-09-23 17:00:00,13.78,13.78,13.78,13.78,657
2021-09-23 16:00:00,13.83,13.85,13.69,13.77,22168
2021-09-23 15:00:00,13.76,13.83,13.6,13.81,5383
2021-09-23 14:00:00,13.64,13.92,13.59,13.75,10251
2021-09-23 13:00:00,13.74,13.74,13.5801,13.68,4817
2021-09-23 12:00:00,13.8,13.8,13.6501,13.735,5865
2021-09-23 11:00:00,14.0,14.0499,13.8,13.8,1955
2021-09-23 10:00:00,14.28,14.28,14.0413,14.0413,658
2021-09-22 17:00:00,14.22,14.22,14.22,14.22,677
2021-09-22 16:00:00,14.325,14.38,14.16,14.21,18382
2021-09-22 15:00:00,14.135,14.495,14.13,14.27,26741
2021-09-22 14:00:00,14.015,14.205,13.95,14.11,25198
2021-09-22 13:00:00,14.095,14.18,13.916,14.05,25107
2021-09-22 12:00:00,14.32,14.32,14.04,14.04,4131
2021-09-22 11:00:00,14.0,14.64,13.85,14.33,23622
2021-09-22 10:00:00,14.46,14.5223,13.8933,14.09,2411
2021-09-21 16:00:00,14.22,14.42,14.195,14.26,31146
2021-09-21 15:00:00,14.13,14.26,14.095,14.15,7052
2021-09-21 14:00:00,14.12,14.33,13.975,14.06,3379
2021-09-21 13:00:00,14.2701,14.2701,14.155,14.23,769
2021-09-21 12:00:00,14.09,14.43,14.04,14.23,3711
2021-09-21 11:00:00,13.95,14.13,13.92,13.92,4577
2021-09-21 10:00:00,14.21,14.21,13.3103,13.88,4715
2021-09-20 16:00:00,13.825,14.09,13.8,14.05,72927
2021-09-20 15:00:00,14.12,14.13,13.68,13.81,26180
2021-09-20 14:00:00,13.875,14.59,13.82,14.205,38947
2021-09-20 13:00:00,14.04,14.09,13.85,13.95,11841
2021-09-20 12:00:00,14.32,14.41,13.93,13.98,13011
2021-09-20 11:00:00,14.46,14.5,14.04,14.33,61305
2021-09-20 10:00:00,15.38,15.4,14.18,14.4,42072
2021-09-17 17:00:00,15.36,15.36,15.36,15.36,86173
2021-09-17 16:00:00,15.8,16.04,15.04,15.39,103938
2021-09-17 15:00:00,15.96,16.2,15.81,15.84,27978
2021-09-17 14:00:00,15.7,16.12,15.7,16.02,22537
2021-09-17 13:00:00,15.31,15.82,15.14,15.77,31746
2021-09-17 12:00:00,14.91,15.37,14.825,15.31,11107
2021-09-17 11:00:00,14.78,15.0,14.74,14.835,9057
2021-09-17 10:00:00,14.88,14.88,14.34,14.72,15199
2021-09-16 17:00:00,14.69,14.69,14.69,14.69,215
2021-09-16 16:00:00,14.67,14.73,14.28,14.67,50523
2021-09-16 15:00:00,14.7,14.735,14.51,14.65,12716
2021-09-16 14:00:00,14.775,14.775,14.5,14.735,11512
2021-09-16 13:00:00,14.925,14.995,14.72,14.77,10770
2021-09-16 12:00:00,14.915,14.98,14.61,14.88,13053
2021-09-16 11:00:00,15.39,15.39,14.85,14.94,34488
2021-09-16 10:00:00,15.57,15.57,15.39,15.39,1792
2021-09-15 17:00:00,15.56,15.56,15.56,15.56,874
2021-09-15 16:00:00,15.77,15.77,15.28,15.48,46480
2021-09-15 15:00:00,15.6,15.74,15.48,15.74,11766
2021-09-15 14:00:00,15.72,15.96,15.61,15.61,9036
2021-09-15 13:00:00,16.385,16.5,15.68,15.72,28377
2021-09-15 12:00:00,16.33,16.59,16.07,16.385,13003
2021-09-15 11:00:00,15.723,16.46,15.723,16.3,17185
2021-09-15 10:00:00,15.44,16.2,15.296,15.77,7898
2021-09-14 17:00:00,15.65,15.65,15.65,15.65,143
2021-09-14 16:00:00,15.41,15.89,15.35,15.61,34876
2021-09-14 15:00:00,15.89,15.89,15.35,15.575,14907
2021-09-14 14:00:00,15.56,15.91,15.4,15.89,41307
2021-09-14 13:00:00,15.815,15.835,15.26,15.535,29045
2021-09-14 12:00:00,15.97,16.12,15.71,15.82,22714
2021-09-14 11:00:00,16.12,16.19,15.68,15.97,15729
2021-09-14 10:00:00,16.31,16.8899,16.04,16.19,8150
2021-09-13 16:00:00,16.475,16.49,16.18,16.27,28650
2021-09-13 15:00:00,16.39,16.67,16.3359,16.56,10851
2021-09-13 14:00:00,16.54,16.9204,16.44,16.56,23811
2021-09-13 13:00:00,16.23,16.665,16.23,16.55,13585
2021-09-13 12:00:00,16.1534,16.5,15.79,16.2,36470
2021-09-13 11:00:00,15.05,16.235,14.89,16.235,15849
2021-09-13 10:00:00,15.61,15.8,15.01,15.15,14918
2021-09-10 17:00:00,15.46,15.46,15.46,15.46,178
2021-09-10 16:00:00,15.815,15.97,15.35,15.47,37081
2021-09-10 15:00:00,15.86,16.02,15.82,15.855,22315
2021-09-10 14:00:00,15.6,15.85,15.6,15.82,9420
2021-09-10 13:00:00,15.63,15.82,15.525,15.56,8685
2021-09-10 12:00:00,15.41,15.77,15.3,15.73,8184
2021-09-10 11:00:00,15.43,15.44,15.05,15.36,10949
2021-09-10 10:00:00,15.69,15.8458,15.435,15.555,5547
2021-09-10 09:00:00,16.8999,16.8999,16.8999,16.8999,100
2021-09-09 16:00:00,15.16,15.86,15.11,15.71,34101
2021-09-09 15:00:00,15.86,16.25,15.0,15.14,112393
2021-09-09 14:00:00,16.03,16.14,15.745,15.93,7065
2021-09-09 13:00:00,16.01,16.12,15.86,16.07,15781
