time,open,high,low,close,volume
2023-01-17 17:00:00,4.92,4.92,4.92,4.92,2962
2023-01-17 16:00:00,4.845,4.935,4.845,4.93,90241
2023-01-17 15:00:00,4.85,4.88,4.84,4.845,32028
2023-01-17 14:00:00,4.8,4.86,4.795,4.855,27740
2023-01-17 13:00:00,4.82,4.85,4.8,4.8,24004
2023-01-17 12:00:00,4.82,4.835,4.795,4.815,23740
2023-01-17 11:00:00,4.87,4.92,4.795,4.82,43695
2023-01-17 10:00:00,4.94,4.995,4.85,4.85,21043
2023-01-13 17:00:00,4.93,4.93,4.93,4.93,7318
2023-01-13 16:00:00,4.935,4.96,4.9,4.93,102036
2023-01-13 15:00:00,4.94,4.965,4.925,4.94,30646
2023-01-13 14:00:00,4.925,4.98,4.88,4.94,39765
2023-01-13 13:00:00,4.9207,4.93,4.88,4.925,36327
2023-01-13 12:00:00,4.98,5.02,4.875,4.92,28762
2023-01-13 11:00:00,5.04,5.04,4.93,4.98,44056
2023-01-13 10:00:00,4.9,5.06,4.9,5.055,23507
2023-01-13 09:00:00,4.9897,4.99,4.9897,4.99,650
2023-01-12 17:00:00,4.9,4.9,4.9,4.9,14141
2023-01-12 16:00:00,4.865,4.915,4.86,4.89,85860
2023-01-12 15:00:00,4.87,4.875,4.85,4.86,11040
2023-01-12 14:00:00,4.815,4.88,4.8,4.87,34055
2023-01-12 13:00:00,4.81,4.8269,4.795,4.815,13033
2023-01-12 12:00:00,4.76,4.81,4.75,4.81,17936
2023-01-12 11:00:00,4.75,4.815,4.7499,4.78,26163
2023-01-12 10:00:00,4.84,4.895,4.74,4.74,28633
2023-01-12 09:00:00,4.81,4.81,4.81,4.81,201
2023-01-11 17:00:00,4.8,4.8,4.8,4.8,3450
2023-01-11 16:00:00,4.78,4.82,4.75,4.81,102084
2023-01-11 15:00:00,4.835,4.835,4.76,4.77,55488
2023-01-11 14:00:00,4.84,4.91,4.83,4.83,32326
2023-01-11 13:00:00,4.9,4.9,4.83,4.84,25647
2023-01-11 12:00:00,4.89,4.96,4.87,4.9,33949
2023-01-11 11:00:00,4.86,4.94,4.85,4.87,41872
2023-01-11 10:00:00,4.95,4.95,4.81,4.86,30558
2023-01-11 09:00:00,4.92,5.0,4.92,5.0,1010
2023-01-10 17:00:00,4.97,4.97,4.97,4.97,2343
2023-01-10 16:00:00,4.85,4.98,4.83,4.97,115926
2023-01-10 15:00:00,4.84,4.85,4.83,4.84,20579
2023-01-10 14:00:00,4.865,4.895,4.84,4.84,29264
2023-01-10 13:00:00,4.8485,4.875,4.84,4.865,29147
2023-01-10 12:00:00,4.82,4.85,4.7925,4.845,24165
2023-01-10 11:00:00,4.84,4.87,4.8,4.83,38760
2023-01-10 10:00:00,4.7,4.9,4.7,4.86,21425
2023-01-09 17:00:00,4.68,4.68,4.6,4.6,4164
2023-01-09 16:00:00,4.63,4.68,4.61,4.67,109534
2023-01-09 15:00:00,4.64,4.68,4.62,4.62,26235
2023-01-09 14:00:00,4.71,4.71,4.64,4.65,35524
2023-01-09 13:00:00,4.8,4.81,4.705,4.715,87452
2023-01-09 12:00:00,4.775,4.81,4.73,4.805,63899
2023-01-09 11:00:00,4.815,4.815,4.71,4.765,29664
2023-01-09 10:00:00,4.73,4.86,4.6999,4.815,50431
2023-01-09 09:00:00,4.74,4.74,4.74,4.74,100
2023-01-06 17:00:00,4.7,4.7,4.7,4.7,17679
2023-01-06 16:00:00,4.669,4.7,4.66,4.7,97041
2023-01-06 15:00:00,4.645,4.72,4.64,4.67,139202
2023-01-06 14:00:00,4.66,4.67,4.63,4.64,19972
2023-01-06 13:00:00,4.72,4.73,4.64,4.655,41761
2023-01-06 12:00:00,4.765,4.77,4.68,4.7205,43305
2023-01-06 11:00:00,4.7,4.79,4.67,4.765,31982
2023-01-06 10:00:00,4.75,4.78,4.68,4.685,14909
2023-01-05 17:00:00,4.69,4.69,4.69,4.69,2650
2023-01-05 16:00:00,4.69,4.74,4.675,4.69,52250
2023-01-05 15:00:00,4.68,4.715,4.67,4.69,13968
2023-01-05 14:00:00,4.68,4.73,4.66,4.68,103575
2023-01-05 13:00:00,4.65,4.69,4.62,4.69,82291
2023-01-05 12:00:00,4.67,4.67,4.62,4.65,25646
2023-01-05 11:00:00,4.685,4.7015,4.65,4.67,20190
2023-01-05 10:00:00,4.71,4.715,4.655,4.6701,24798
2023-01-05 08:00:00,4.66,4.66,4.66,4.66,107
2023-01-04 17:00:00,4.78,4.78,4.78,4.78,3979
2023-01-04 16:00:00,4.77,4.79,4.74,4.76,52895
2023-01-04 15:00:00,4.77,4.78,4.705,4.77,21610
2023-01-04 14:00:00,4.77,4.8,4.75,4.765,18637
