time,open,high,low,close,volume
2021-11-23 16:00:00,6.07,6.07,5.925,5.94,1638
2021-11-23 15:00:00,5.835,5.98,5.83,5.98,4464
2021-11-23 14:00:00,5.9,5.94,5.84,5.84,1644
2021-11-23 13:00:00,6.02,6.02,5.93,5.93,4136
2021-11-23 12:00:00,5.99,6.06,5.99,5.99,3178
2021-11-23 11:00:00,6.12,6.125,6.08,6.08,1721
2021-11-23 10:00:00,5.99,6.12,5.99,6.12,400
2021-11-22 16:00:00,5.987,6.11,5.89,5.95,6223
2021-11-22 15:00:00,6.01,6.14,5.96,5.96,913
2021-11-22 14:00:00,6.2,6.2,6.09,6.17,911
2021-11-22 13:00:00,6.03,6.15,6.03,6.14,874
2021-11-22 12:00:00,6.19,6.24,6.06,6.06,2843
2021-11-22 11:00:00,6.06,6.25,6.06,6.25,1556
2021-11-22 10:00:00,6.25,6.25,6.0667,6.0667,1184
2021-11-19 16:00:00,6.07,6.29,6.07,6.28,4299
2021-11-19 15:00:00,5.815,6.07,5.815,6.07,1515
2021-11-19 14:00:00,5.8327,5.8327,5.805,5.805,678
2021-11-19 13:00:00,5.9399,5.94,5.81,5.81,9610
2021-11-19 12:00:00,5.935,5.935,5.935,5.935,120
2021-11-19 11:00:00,6.27,6.27,6.07,6.07,213
2021-11-19 10:00:00,5.7,6.44,5.7,6.435,2532
2021-11-18 16:00:00,5.745,5.87,5.59,5.74,19055
2021-11-18 15:00:00,5.8442,5.89,5.79,5.79,2123
2021-11-18 13:00:00,6.01,6.01,5.875,5.875,971
2021-11-18 12:00:00,6.245,6.26,5.9956,5.9956,3259
2021-11-18 11:00:00,6.17,6.25,6.11,6.11,1226
2021-11-18 10:00:00,5.95,5.95,5.95,5.95,360
2021-11-17 16:00:00,5.74,6.16,5.5,6.01,49469
2021-11-17 15:00:00,6.2,6.2,5.76,5.86,19945
2021-11-17 14:00:00,6.23,6.24,6.2,6.24,1396
2021-11-17 12:00:00,6.28,6.28,6.28,6.28,103
2021-11-17 11:00:00,6.2,6.33,6.16,6.33,2881
2021-11-17 10:00:00,6.3,6.3,6.3,6.3,148
2021-11-16 16:00:00,6.29,6.56,6.24,6.56,5670
2021-11-16 15:00:00,6.42,6.43,6.24,6.24,6145
2021-11-16 14:00:00,6.4599,6.4599,6.34,6.34,2546
2021-11-16 13:00:00,6.575,6.62,6.46,6.51,3930
2021-11-16 12:00:00,6.58,6.58,6.56,6.56,1971
2021-11-16 11:00:00,6.395,6.49,6.32,6.49,6979
2021-11-16 10:00:00,6.35,6.44,6.33,6.36,3343
2021-11-15 16:00:00,6.32,6.43,6.32,6.43,5647
2021-11-15 15:00:00,6.395,6.46,6.39,6.46,1492
