date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,7.25,9.7099,7.2,9.23,9.23,1733929,0.0000,1.0,YMAB
2023-05-08,6.87,6.88,6.53,6.77,6.77,211230,0.0000,1.0,YMAB
2023-05-05,6.24,7.015,6.22,6.91,6.91,382200,0.0000,1.0,YMAB
2023-05-04,6.08,6.3192,5.685,6.18,6.18,372682,0.0000,1.0,YMAB
2023-05-03,5.93,6.3449,5.9,6.14,6.14,390536,0.0000,1.0,YMAB
2023-05-02,6.17,6.2,5.74,5.89,5.89,232881,0.0000,1.0,YMAB
2023-05-01,5.99,6.24,5.88,6.17,6.17,105784,0.0000,1.0,YMAB
2023-04-28,5.68,6.07,5.56,5.99,5.99,269896,0.0000,1.0,YMAB
2023-04-27,5.69,5.71,5.49,5.68,5.68,158922,0.0000,1.0,YMAB
2023-04-26,5.76,5.76,5.61,5.69,5.69,184177,0.0000,1.0,YMAB
2023-04-25,5.89,6.25,5.74,5.78,5.78,311590,0.0000,1.0,YMAB
2023-04-24,5.89,5.98,5.775,5.91,5.91,375424,0.0000,1.0,YMAB
2023-04-21,5.77,5.97,5.7,5.88,5.88,350183,0.0000,1.0,YMAB
2023-04-20,5.73,5.87,5.63,5.82,5.82,416865,0.0000,1.0,YMAB
2023-04-19,6.32,6.35,5.6902,5.79,5.79,652768,0.0000,1.0,YMAB
2023-04-18,6.89,6.89,6.24,6.39,6.39,257595,0.0000,1.0,YMAB
2023-04-17,6.58,7.02,6.365,6.64,6.64,545719,0.0000,1.0,YMAB
2023-04-14,6.73,6.85,6.245,6.54,6.54,394621,0.0000,1.0,YMAB
2023-04-13,6.16,7.17,6.05,6.83,6.83,983943,0.0000,1.0,YMAB
2023-04-12,6.25,6.42,6.045,6.23,6.23,347799,0.0000,1.0,YMAB
2023-04-11,6.04,6.18,5.81,6.13,6.13,325311,0.0000,1.0,YMAB
2023-04-10,5.75,6.1599,5.61,6.05,6.05,684206,0.0000,1.0,YMAB
2023-04-06,5.91,5.97,5.58,5.73,5.73,683856,0.0000,1.0,YMAB
2023-04-05,5.69,5.99,5.56,5.94,5.94,879537,0.0000,1.0,YMAB
2023-04-04,5.7,6.24,5.43,5.75,5.75,1212118,0.0000,1.0,YMAB
2023-04-03,4.93,5.84,4.9272,5.7,5.7,3231220,0.0000,1.0,YMAB
2023-03-31,4.39,5.98,3.93,5.01,5.01,18805001,0.0000,1.0,YMAB
2023-03-30,3.23,3.35,3.1685,3.29,3.29,495480,0.0000,1.0,YMAB
2023-03-29,3.16,3.32,3.135,3.24,3.24,201106,0.0000,1.0,YMAB
2023-03-28,3.03,3.17,3.0,3.11,3.11,332489,0.0000,1.0,YMAB
2023-03-27,3.07,3.14,2.96,3.03,3.03,236415,0.0000,1.0,YMAB
2023-03-24,2.86,3.06,2.7,3.04,3.04,435993,0.0000,1.0,YMAB
2023-03-23,2.84,2.9,2.7706,2.85,2.85,361054,0.0000,1.0,YMAB
2023-03-22,2.98,3.005,2.81,2.83,2.83,256080,0.0000,1.0,YMAB
2023-03-21,3.2,3.2,2.94,2.99,2.99,245014,0.0000,1.0,YMAB
