date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,4.88,5.15,4.82,5.09,5.09,200583,0.0000,1.0,LRMR
2023-05-08,4.69,4.9,4.6,4.82,4.82,210551,0.0000,1.0,LRMR
2023-05-05,4.74,4.815,4.64,4.73,4.73,42576,0.0000,1.0,LRMR
2023-05-04,4.61,4.79,4.5,4.74,4.74,153761,0.0000,1.0,LRMR
2023-05-03,4.56,4.76,4.41,4.6,4.6,57713,0.0000,1.0,LRMR
2023-05-02,4.69,4.74,4.53,4.55,4.55,51806,0.0000,1.0,LRMR
2023-05-01,4.79,4.79,4.5,4.65,4.65,45486,0.0000,1.0,LRMR
2023-04-28,4.58,4.86,4.58,4.73,4.73,88911,0.0000,1.0,LRMR
2023-04-27,4.6,4.69,4.545,4.59,4.59,40337,0.0000,1.0,LRMR
2023-04-26,4.51,4.59,4.46,4.52,4.52,98564,0.0000,1.0,LRMR
2023-04-25,4.5,4.71,4.46,4.51,4.51,125382,0.0000,1.0,LRMR
2023-04-24,4.47,4.59,4.43,4.5,4.5,109990,0.0000,1.0,LRMR
2023-04-21,4.8,4.91,4.47,4.5,4.5,116339,0.0000,1.0,LRMR
2023-04-20,4.85,5.18,4.8,4.8,4.8,90146,0.0000,1.0,LRMR
2023-04-19,4.71,4.95,4.7,4.92,4.92,113739,0.0000,1.0,LRMR
2023-04-18,4.66,4.7877,4.56,4.7,4.7,66919,0.0000,1.0,LRMR
2023-04-17,4.53,4.79,4.53,4.65,4.65,222912,0.0000,1.0,LRMR
2023-04-14,4.42,4.57,4.37,4.53,4.53,112460,0.0000,1.0,LRMR
2023-04-13,4.52,4.6384,4.34,4.43,4.43,163522,0.0000,1.0,LRMR
2023-04-12,4.62,4.77,4.49,4.53,4.53,170893,0.0000,1.0,LRMR
2023-04-11,4.44,4.705,4.4,4.55,4.55,117214,0.0000,1.0,LRMR
2023-04-10,4.46,4.555,4.34,4.45,4.45,143958,0.0000,1.0,LRMR
2023-04-06,4.34,4.6,4.3009,4.47,4.47,96893,0.0000,1.0,LRMR
2023-04-05,4.32,4.47,4.13,4.37,4.37,134955,0.0000,1.0,LRMR
2023-04-04,4.66,4.7505,4.37,4.37,4.37,133312,0.0000,1.0,LRMR
2023-04-03,4.47,4.74,4.4,4.55,4.55,226005,0.0000,1.0,LRMR
2023-03-31,4.11,4.75,4.07,4.53,4.53,1324822,0.0000,1.0,LRMR
2023-03-30,4.39,4.42,4.08,4.13,4.13,490901,0.0000,1.0,LRMR
2023-03-29,4.42,4.64,4.31,4.38,4.38,436334,0.0000,1.0,LRMR
2023-03-28,4.62,4.62,4.33,4.4,4.4,299262,0.0000,1.0,LRMR
2023-03-27,4.47,4.55,4.21,4.45,4.45,249790,0.0000,1.0,LRMR
2023-03-24,4.4,4.54,4.38,4.49,4.49,85881,0.0000,1.0,LRMR
2023-03-23,4.37,4.95,4.37,4.41,4.41,134349,0.0000,1.0,LRMR
2023-03-22,4.69,4.9,4.31,4.34,4.34,170977,0.0000,1.0,LRMR
2023-03-21,4.95,5.03,4.67,4.75,4.75,130535,0.0000,1.0,LRMR
2023-03-20,5.34,5.39,4.76,4.83,4.83,166193,0.0000,1.0,LRMR
2023-03-17,5.81,5.9,5.255,5.38,5.38,199665,0.0000,1.0,LRMR
2023-03-16,5.87,6.02,5.53,5.85,5.85,178337,0.0000,1.0,LRMR
2023-03-15,5.87,5.93,5.74,5.79,5.79,84034,0.0000,1.0,LRMR
2023-03-14,5.98,6.02,5.79,5.9,5.9,188835,0.0000,1.0,LRMR
2023-03-13,5.41,5.93,5.38,5.73,5.73,256432,0.0000,1.0,LRMR
2023-03-10,5.86,5.93,5.49,5.51,5.51,173906,0.0000,1.0,LRMR
2023-03-09,6.04,6.055,5.85,5.96,5.96,156948,0.0000,1.0,LRMR
2023-03-08,5.95,6.1,5.89,6.08,6.08,217312,0.0000,1.0,LRMR
2023-03-07,5.96,6.1225,5.7017,5.93,5.93,371125,0.0000,1.0,LRMR
2023-03-06,6.26,6.27,5.83,5.95,5.95,179165,0.0000,1.0,LRMR
2023-03-03,6.32,6.42,6.15,6.26,6.26,88653,0.0000,1.0,LRMR
2023-03-02,5.8,6.44,5.8,6.3,6.3,453634,0.0000,1.0,LRMR
2023-03-01,6.44,6.84,5.77,5.82,5.82,722344,0.0000,1.0,LRMR
2023-02-28,6.33,6.5,5.86,6.06,6.06,206059,0.0000,1.0,LRMR
2023-02-27,6.29,6.47,5.85,6.3,6.3,344417,0.0000,1.0,LRMR
2023-02-24,6.29,6.3834,6.2,6.22,6.22,162913,0.0000,1.0,LRMR
2023-02-23,6.23,6.51,6.01,6.24,6.24,333258,0.0000,1.0,LRMR
2023-02-22,5.78,6.22,5.7412,6.2,6.2,257121,0.0000,1.0,LRMR
2023-02-21,6.08,6.13,5.76,5.77,5.77,177288,0.0000,1.0,LRMR
2023-02-17,5.98,6.16,5.9533,6.14,6.14,247634,0.0000,1.0,LRMR
2023-02-16,5.81,6.04,5.63,5.96,5.96,139599,0.0000,1.0,LRMR
2023-02-15,5.65,6.04,5.59,5.93,5.93,352234,0.0000,1.0,LRMR
2023-02-14,6.1,6.545,5.65,6.0,6.0,424237,0.0000,1.0,LRMR
2023-02-13,6.66,6.85,6.23,6.31,6.31,219090,0.0000,1.0,LRMR
2023-02-10,6.6,6.75,6.52,6.66,6.66,212564,0.0000,1.0,LRMR
2023-02-09,6.37,6.68,6.35,6.68,6.68,302771,0.0000,1.0,LRMR
2023-02-08,5.92,6.435,5.81,6.35,6.35,356111,0.0000,1.0,LRMR
2023-02-07,5.52,6.1,5.52,5.88,5.88,303894,0.0000,1.0,LRMR
2023-02-06,5.21,5.6,5.21,5.52,5.52,380179,0.0000,1.0,LRMR
2023-02-03,4.8245,5.355,4.8245,5.34,5.34,188957,0.0000,1.0,LRMR
2023-02-02,5.19,5.28,4.93,5.0,5.0,66119,0.0000,1.0,LRMR
2023-02-01,4.94,5.37,4.7797,5.2,5.2,158245,0.0000,1.0,LRMR
2023-01-31,4.79,5.24,4.79,4.94,4.94,141820,0.0000,1.0,LRMR
2023-01-30,4.705,5.02,4.675,4.83,4.83,112027,0.0000,1.0,LRMR
2023-01-27,4.25,4.78,4.25,4.67,4.67,58880,0.0000,1.0,LRMR
2023-01-26,4.185,4.375,4.14,4.2,4.2,25997,0.0000,1.0,LRMR
2023-01-25,4.26,4.34,4.19,4.26,4.26,19073,0.0000,1.0,LRMR
2023-01-24,4.24,4.3,4.0,4.24,4.24,68224,0.0000,1.0,LRMR
2023-01-23,4.45,4.49,4.24,4.24,4.24,70715,0.0000,1.0,LRMR
2023-01-20,4.27,4.4,4.21,4.35,4.35,48677,0.0000,1.0,LRMR
2023-01-19,4.68,4.68,4.24,4.31,4.31,47581,0.0000,1.0,LRMR
2023-01-18,4.75,4.9,4.57,4.66,4.66,57841,0.0000,1.0,LRMR
2023-01-17,4.61,4.84,4.57,4.79,4.79,47584,0.0000,1.0,LRMR
2023-01-13,4.46,4.77,4.39,4.65,4.65,57549,0.0000,1.0,LRMR
2023-01-12,4.47,4.65,4.33,4.57,4.57,46906,0.0000,1.0,LRMR
2023-01-11,4.57,4.57,4.4,4.49,4.49,55843,0.0000,1.0,LRMR
2023-01-10,4.38,4.54,4.29,4.5,4.5,50580,0.0000,1.0,LRMR
2023-01-09,4.16,4.48,4.0401,4.42,4.42,55778,0.0000,1.0,LRMR
2023-01-06,4.358,4.5,4.18,4.2,4.2,51637,0.0000,1.0,LRMR
2023-01-05,4.44,4.47,4.13,4.22,4.22,59052,0.0000,1.0,LRMR
2023-01-04,4.0,4.48,3.8501,4.46,4.46,66739,0.0000,1.0,LRMR
2023-01-03,4.18,4.2084,3.93,4.0,4.0,50307,0.0000,1.0,LRMR
