date, open, high, low, close, volume,ticker
2023-05-09 16:00:00,9.1790,9.2246,8.9100,9.0900,66124,CXAI
2023-05-09 15:00:00,9.3000,9.3999,9.0500,9.2000,26335,CXAI
2023-05-09 14:00:00,9.3000,9.4500,9.2515,9.3100,25028,CXAI
2023-05-09 13:00:00,9.2385,9.3350,9.2300,9.3033,15382,CXAI
2023-05-09 12:00:00,9.3985,9.5499,9.2000,9.2387,38439,CXAI
2023-05-09 11:00:00,9.4400,9.5499,9.1104,9.2601,63727,CXAI
2023-05-09 10:00:00,9.7000,9.9385,9.4200,9.5000,47992,CXAI
2023-05-09 09:00:00,9.5800,10.1100,9.5000,9.9015,25190,CXAI
2023-05-09 08:00:00,9.6100,9.6700,9.5700,9.6600,2639,CXAI
2023-05-09 07:00:00,9.7100,9.7100,9.7100,9.7100,282,CXAI
2023-05-09 06:00:00,9.5800,9.5800,9.5400,9.5500,609,CXAI
2023-05-08 20:00:00,9.7000,9.7399,9.6000,9.7399,1286,CXAI
2023-05-08 19:00:00,9.7000,9.7000,9.7000,9.7000,1003,CXAI
2023-05-08 18:00:00,9.6500,9.7000,9.5000,9.5300,2870,CXAI
2023-05-08 17:00:00,9.5000,9.6500,9.5000,9.5200,14283,CXAI
2023-05-08 16:00:00,9.5800,9.7000,9.4000,9.5177,69629,CXAI
2023-05-08 15:00:00,9.9165,9.9300,9.4000,9.5999,86209,CXAI
2023-05-08 14:00:00,9.5415,10.3588,9.4500,9.9505,169725,CXAI
2023-05-08 13:00:00,9.5900,9.6999,9.4100,9.5350,19333,CXAI
2023-05-08 12:00:00,9.4120,9.7000,9.3500,9.4502,79499,CXAI
2023-05-08 11:00:00,10.2316,10.2316,9.2000,9.4200,128104,CXAI
2023-05-08 10:00:00,10.6800,11.1981,10.1100,10.2000,232669,CXAI
2023-05-08 09:00:00,10.6400,10.7300,10.5700,10.7000,15651,CXAI
2023-05-08 08:00:00,10.6500,10.6700,10.6400,10.6500,1211,CXAI
2023-05-08 07:00:00,10.7100,10.7200,10.6200,10.6200,616,CXAI
2023-05-08 06:00:00,10.6400,10.6400,10.6100,10.6200,813,CXAI
2023-05-08 05:00:00,10.6000,10.7700,10.6000,10.6000,1368,CXAI
2023-05-05 20:00:00,10.4800,10.5000,10.4800,10.5000,1896,CXAI
2023-05-05 19:00:00,10.3500,10.4900,10.3000,10.3000,3535,CXAI
2023-05-05 18:00:00,10.3600,10.4800,10.3500,10.3500,2516,CXAI
2023-05-05 17:00:00,10.4001,10.4500,10.3900,10.4500,7207,CXAI
2023-05-05 16:00:00,10.0200,10.4600,10.0000,10.4500,117752,CXAI
2023-05-05 15:00:00,10.1400,10.1600,10.0000,10.0508,67444,CXAI
2023-05-05 14:00:00,10.1600,10.2600,10.1100,10.1400,27332,CXAI
2023-05-05 13:00:00,10.2256,10.2685,10.1100,10.1700,54010,CXAI
2023-05-05 12:00:00,10.3200,10.4000,10.0800,10.2100,63832,CXAI
2023-05-05 11:00:00,10.1834,10.6000,10.0000,10.2400,146625,CXAI
2023-05-05 10:00:00,10.9000,11.0300,10.0000,10.1200,142065,CXAI
2023-05-05 09:00:00,10.7021,10.9989,10.6815,10.9500,9320,CXAI
2023-05-05 08:00:00,10.7100,10.7900,10.7000,10.7900,1336,CXAI
2023-05-05 07:00:00,10.7000,10.7200,10.7000,10.7000,1020,CXAI
2023-05-05 05:00:00,10.7900,10.7900,10.4900,10.4900,1055,CXAI
2023-05-04 20:00:00,10.4800,10.4800,10.4000,10.4500,4695,CXAI
2023-05-04 19:00:00,10.3900,10.5000,10.3000,10.4000,5613,CXAI
2023-05-04 18:00:00,10.5000,10.6300,10.4000,10.5600,3487,CXAI
2023-05-04 17:00:00,10.6300,10.6800,10.4000,10.6300,3329,CXAI
2023-05-04 16:00:00,10.8300,10.8300,10.5100,10.6300,139487,CXAI
2023-05-04 15:00:00,10.8369,10.9051,10.6000,10.7000,38417,CXAI
2023-05-04 14:00:00,10.6000,11.1800,10.5700,10.8000,96183,CXAI
2023-05-04 13:00:00,10.6350,10.7123,10.5100,10.6000,58686,CXAI
2023-05-04 12:00:00,10.7800,11.0799,10.5450,10.6350,130411,CXAI
2023-05-04 11:00:00,10.7000,11.2500,10.7000,10.8050,145844,CXAI
2023-05-04 10:00:00,11.2200,12.1399,10.4000,10.7400,313130,CXAI
2023-05-04 09:00:00,11.1000,11.9400,10.8315,11.1800,30214,CXAI
2023-05-04 08:00:00,11.0000,11.0000,10.8300,10.8600,1438,CXAI
2023-05-04 07:00:00,11.1400,11.2100,10.9500,10.9500,3664,CXAI
2023-05-04 06:00:00,11.1200,11.1500,11.1200,11.1500,845,CXAI
2023-05-04 05:00:00,11.1400,11.1800,11.1400,11.1800,578,CXAI
2023-05-03 20:00:00,10.5400,10.7499,10.3500,10.5900,6218,CXAI
2023-05-03 19:00:00,10.5300,10.5400,10.4000,10.5400,1919,CXAI
2023-05-03 18:00:00,10.4400,10.5000,10.2200,10.5000,9450,CXAI
2023-05-03 17:00:00,10.3900,10.6100,10.2793,10.3300,9933,CXAI
2023-05-03 16:00:00,11.2601,11.3400,10.0000,10.3000,230122,CXAI
2023-05-03 15:00:00,11.2000,11.8000,11.1000,11.2600,90305,CXAI
2023-05-03 14:00:00,11.5500,11.6392,11.1700,11.4000,111167,CXAI
2023-05-03 13:00:00,11.8588,11.9800,11.5000,11.5200,81834,CXAI
2023-05-03 12:00:00,12.1348,12.2400,11.7001,11.8000,65702,CXAI
2023-05-03 11:00:00,11.7300,12.2500,11.6301,12.0900,189316,CXAI
2023-05-03 10:00:00,12.9700,13.1000,11.1600,11.7200,375033,CXAI
2023-05-03 09:00:00,13.0100,13.3500,12.7315,12.9000,23353,CXAI
2023-05-03 08:00:00,13.1500,13.1500,12.8700,12.9400,2149,CXAI
2023-05-03 07:00:00,13.0200,13.0200,12.8500,12.8500,947,CXAI
2023-05-03 06:00:00,12.8800,12.8800,12.8100,12.8100,1261,CXAI
2023-05-03 05:00:00,12.6100,12.9500,12.6000,12.8000,2002,CXAI
2023-05-02 20:00:00,13.0100,13.2000,13.0000,13.2000,6467,CXAI
2023-05-02 19:00:00,12.7800,13.2300,12.7800,13.2100,6159,CXAI
2023-05-02 18:00:00,13.1000,13.1000,12.7805,12.7805,3558,CXAI
2023-05-02 17:00:00,13.0000,13.5000,12.7500,12.8800,7711,CXAI
2023-05-02 16:00:00,13.5999,13.5999,12.9000,13.0000,116786,CXAI
2023-05-02 15:00:00,13.2450,13.8000,13.2001,13.5101,97051,CXAI
2023-05-02 14:00:00,13.1000,13.6700,12.8605,13.2900,113634,CXAI
2023-05-02 13:00:00,13.2500,13.6200,12.8500,13.1000,92509,CXAI
2023-05-02 12:00:00,12.6900,13.3299,12.5400,13.2900,157508,CXAI
2023-05-02 11:00:00,13.3000,13.9400,12.2515,12.8000,273149,CXAI
2023-05-02 10:00:00,13.6700,14.9900,13.2300,13.4909,558553,CXAI
2023-05-02 09:00:00,13.5800,13.8000,13.3600,13.7000,27609,CXAI
2023-05-02 08:00:00,13.7200,13.7900,13.3600,13.6900,8381,CXAI
2023-05-02 07:00:00,13.5200,13.7800,13.4500,13.7800,4116,CXAI
2023-05-02 06:00:00,13.6400,13.6400,13.6400,13.6400,123,CXAI
2023-05-02 05:00:00,13.7400,13.7400,13.4800,13.4800,835,CXAI
2023-05-01 20:00:00,12.9800,13.3000,12.9800,13.1500,2566,CXAI
2023-05-01 19:00:00,13.3800,13.5000,12.7000,13.4700,7715,CXAI
2023-05-01 18:00:00,13.3500,13.3700,13.1500,13.3500,3146,CXAI
2023-05-01 17:00:00,13.4600,13.4600,13.1400,13.1400,15989,CXAI
2023-05-01 16:00:00,13.8900,14.2800,12.9500,13.0600,453158,CXAI
2023-05-01 15:00:00,13.1600,14.2099,13.1500,13.8300,247640,CXAI
2023-05-01 14:00:00,12.9450,13.5000,12.9450,13.0846,113380,CXAI
2023-05-01 13:00:00,13.4124,13.6047,12.6100,12.9800,256283,CXAI
2023-05-01 12:00:00,13.4500,13.9800,13.1500,13.4436,241255,CXAI
2023-05-01 11:00:00,15.1700,16.0000,13.1000,13.3941,1172122,CXAI
2023-05-01 10:00:00,13.2900,15.7099,13.1000,15.1828,1813402,CXAI
2023-05-01 09:00:00,11.5900,13.8100,11.4015,13.2900,86736,CXAI
2023-05-01 08:00:00,11.6700,12.7000,11.6700,11.9000,13856,CXAI
2023-05-01 07:00:00,11.4900,11.7000,11.4900,11.5900,4031,CXAI
2023-05-01 06:00:00,11.7600,11.7600,11.4300,11.4800,15415,CXAI
2023-05-01 05:00:00,13.3800,13.3800,11.3500,11.6600,17332,CXAI
2023-04-28 20:00:00,11.4500,11.8000,11.3600,11.7700,17459,CXAI
2023-04-28 19:00:00,11.3000,11.4500,11.2700,11.4500,10532,CXAI
2023-04-28 18:00:00,11.6900,11.9400,11.1500,11.4400,13783,CXAI
2023-04-28 17:00:00,12.0600,12.4400,11.0000,11.5100,57650,CXAI
2023-04-28 16:00:00,12.5200,13.2600,12.4400,12.5500,463735,CXAI
2023-04-28 15:00:00,12.9258,13.5099,12.2500,12.4762,502404,CXAI
2023-04-28 14:00:00,12.9500,13.0399,11.8400,12.8928,523635,CXAI
2023-04-28 13:00:00,13.5401,14.3200,12.3200,12.9200,920023,CXAI
2023-04-28 12:00:00,15.0900,16.3899,13.2601,13.6851,3050422,CXAI
2023-04-28 11:00:00,11.8501,17.6400,11.8300,15.1228,8413459,CXAI
2023-04-28 10:00:00,9.9400,12.2287,9.6215,11.9500,1836115,CXAI
2023-04-28 09:00:00,10.1100,10.4985,9.8400,10.0100,62429,CXAI
2023-04-28 08:00:00,10.1000,10.3900,10.1000,10.1200,19131,CXAI
2023-04-28 07:00:00,10.1200,10.1200,10.1000,10.1000,1445,CXAI
2023-04-28 06:00:00,10.1000,10.1900,10.1000,10.1300,8242,CXAI
2023-04-28 05:00:00,9.8400,10.4400,9.8400,10.1100,8775,CXAI
2023-04-27 20:00:00,9.6500,9.6900,9.3200,9.5000,18421,CXAI
2023-04-27 19:00:00,9.9700,10.0000,9.6300,9.6500,17785,CXAI
2023-04-27 18:00:00,9.6700,10.3000,9.3000,9.9800,31837,CXAI
2023-04-27 17:00:00,10.0900,10.1000,9.5100,9.6900,29848,CXAI
2023-04-27 16:00:00,10.3401,10.4800,9.9501,10.1000,353022,CXAI
2023-04-27 15:00:00,10.1868,10.4000,9.9300,10.3850,154404,CXAI
2023-04-27 14:00:00,9.9000,10.3962,9.7500,10.1400,230527,CXAI
2023-04-27 13:00:00,10.4100,10.5100,9.5400,9.8800,283588,CXAI
2023-04-27 12:00:00,10.1795,10.5600,9.9200,10.4069,612302,CXAI
2023-04-27 11:00:00,11.2300,12.1500,9.7200,10.1300,4034711,CXAI
2023-04-27 10:00:00,8.8800,11.3700,8.5000,11.2000,1543455,CXAI
2023-04-27 09:00:00,9.4500,9.7185,8.5000,8.8200,85562,CXAI
2023-04-27 08:00:00,9.4500,9.4500,9.3100,9.3100,4734,CXAI
2023-04-27 07:00:00,9.5100,9.5100,9.5100,9.5100,200,CXAI
2023-04-27 06:00:00,9.5100,9.5100,9.2900,9.3700,2053,CXAI
2023-04-27 05:00:00,9.2000,9.5900,9.2000,9.5900,4847,CXAI
2023-04-26 20:00:00,9.3500,9.4800,9.2700,9.3500,3615,CXAI
2023-04-26 19:00:00,9.4799,9.4799,9.2700,9.4399,4834,CXAI
2023-04-26 18:00:00,9.4000,9.4800,9.2800,9.3500,5366,CXAI
2023-04-26 17:00:00,9.3500,9.6500,9.2033,9.5400,37120,CXAI
2023-04-26 16:00:00,9.7000,9.9400,9.1800,9.3600,360154,CXAI
2023-04-26 15:00:00,9.5800,10.0500,9.5400,9.7500,321557,CXAI
2023-04-26 14:00:00,9.8050,9.8600,9.2400,9.5949,217885,CXAI
2023-04-26 13:00:00,9.4800,10.5882,9.3600,9.8996,989671,CXAI
2023-04-26 12:00:00,9.2000,9.8600,9.0200,9.3601,461742,CXAI
2023-04-26 11:00:00,9.4100,9.9683,9.0100,9.2101,1261296,CXAI
2023-04-26 10:00:00,12.5000,12.6000,9.2300,9.4100,2074927,CXAI
2023-04-26 09:00:00,12.9600,13.0000,11.1200,12.5300,400730,CXAI
2023-04-26 08:00:00,11.2600,13.0000,11.1300,12.3900,270789,CXAI
2023-04-26 07:00:00,11.3900,11.4000,11.1200,11.2400,16275,CXAI
2023-04-26 06:00:00,11.2200,11.4200,11.2200,11.3200,11035,CXAI
2023-04-26 05:00:00,11.2500,12.1900,11.0600,11.3200,50241,CXAI
2023-04-25 20:00:00,11.9500,11.9500,11.6000,11.8100,40159,CXAI
2023-04-25 19:00:00,11.8000,12.1800,11.6500,11.8500,38620,CXAI
2023-04-25 18:00:00,11.5401,12.1900,11.5400,11.8213,62667,CXAI
2023-04-25 17:00:00,12.5500,12.6500,11.1700,11.5400,238551,CXAI
2023-04-25 16:00:00,11.5000,13.6599,11.1200,12.4600,6899729,CXAI
2023-04-25 15:00:00,10.3400,11.9000,10.2901,11.4600,3907784,CXAI
2023-04-25 14:00:00,12.6400,13.0000,10.2200,10.3244,5267663,CXAI
2023-04-25 13:00:00,10.4794,13.4000,10.4500,12.6399,9713214,CXAI
2023-04-25 12:00:00,10.7650,11.2200,10.1000,10.4800,5080297,CXAI
2023-04-25 11:00:00,9.0096,11.0600,8.6600,10.7800,13663634,CXAI
2023-04-25 10:00:00,8.9800,9.4000,8.0500,8.9700,5567855,CXAI
2023-04-25 09:00:00,7.1719,9.4300,6.3500,8.9900,2879357,CXAI
2023-04-25 08:00:00,7.4000,7.8200,7.0400,7.5400,168467,CXAI
2023-04-25 07:00:00,6.4300,8.4000,6.4300,7.4000,228948,CXAI
2023-04-25 06:00:00,6.4000,6.4400,6.4000,6.4300,4000,CXAI
2023-04-25 05:00:00,6.3100,6.4500,6.3100,6.4000,4729,CXAI
2023-04-24 20:00:00,6.2800,6.2800,6.1300,6.2700,12610,CXAI
2023-04-24 19:00:00,6.3900,6.3900,6.2616,6.3500,4142,CXAI
2023-04-24 18:00:00,6.2900,6.3900,6.2600,6.3800,10222,CXAI
2023-04-24 17:00:00,6.3500,6.4500,6.2700,6.3900,14159,CXAI
2023-04-24 16:00:00,6.8550,6.9800,6.2613,6.2710,160586,CXAI
2023-04-24 15:00:00,6.6501,7.0000,6.6015,6.9100,53690,CXAI
2023-04-24 14:00:00,6.8485,6.8500,6.5100,6.6500,61383,CXAI
2023-04-24 13:00:00,6.4899,6.9200,6.4601,6.8000,78492,CXAI
2023-04-24 12:00:00,7.0600,7.0600,6.3800,6.4700,327225,CXAI
2023-04-24 11:00:00,8.4250,8.4406,6.7800,7.0400,453321,CXAI
2023-04-24 10:00:00,8.1100,8.7499,8.0500,8.4525,168548,CXAI
2023-04-24 09:00:00,8.0400,8.6185,8.0000,8.2400,23025,CXAI
2023-04-24 08:00:00,8.3200,8.3200,8.0000,8.0400,14497,CXAI
2023-04-24 07:00:00,8.3500,8.3500,8.3000,8.3200,4949,CXAI
2023-04-24 06:00:00,8.3500,8.4200,8.3400,8.3400,2958,CXAI
2023-04-24 05:00:00,8.4400,8.4900,8.3300,8.3500,1524,CXAI
2023-04-21 20:00:00,8.0200,8.1601,8.0200,8.1000,15475,CXAI
2023-04-21 19:00:00,7.9987,8.1200,7.9987,8.0200,12836,CXAI
2023-04-21 18:00:00,8.2700,8.2700,7.9800,8.0000,21013,CXAI
2023-04-21 17:00:00,8.1900,8.4400,8.0300,8.3200,33970,CXAI
2023-04-21 16:00:00,9.1100,9.1100,8.0000,8.0898,281099,CXAI
2023-04-21 15:00:00,9.8000,9.9000,9.1000,9.1092,112050,CXAI
2023-04-21 14:00:00,9.9750,10.1000,9.6700,9.8429,208063,CXAI
2023-04-21 13:00:00,10.4946,10.5099,9.9000,9.9750,140977,CXAI
2023-04-21 12:00:00,10.4601,10.6300,10.2500,10.5000,85254,CXAI
2023-04-21 11:00:00,10.3429,10.7300,10.2472,10.4900,118913,CXAI
2023-04-21 10:00:00,10.1600,10.9500,10.1600,10.2100,209481,CXAI
2023-04-21 09:00:00,10.3394,10.3500,9.8115,10.3385,49778,CXAI
2023-04-21 08:00:00,10.3000,10.4000,10.2700,10.4000,12657,CXAI
2023-04-21 07:00:00,9.9500,10.3800,9.9500,10.2900,6782,CXAI
2023-04-21 06:00:00,9.8700,10.0000,9.7900,10.0000,26262,CXAI
2023-04-21 05:00:00,10.2800,10.2800,9.8300,9.8700,30826,CXAI
2023-04-20 20:00:00,10.2000,10.5200,9.8200,9.9300,54298,CXAI
2023-04-20 19:00:00,10.7300,10.7300,10.1500,10.1800,26347,CXAI
2023-04-20 18:00:00,10.8700,10.9000,10.5000,10.5900,23787,CXAI
2023-04-20 17:00:00,10.7000,11.0800,10.7000,10.7800,37052,CXAI
2023-04-20 16:00:00,11.5110,11.7100,10.7221,10.7221,375708,CXAI
2023-04-20 15:00:00,11.3750,11.8000,11.2501,11.5899,208792,CXAI
2023-04-20 14:00:00,11.2844,11.5600,11.1100,11.3250,188696,CXAI
2023-04-20 13:00:00,11.4500,11.6200,11.2500,11.3393,102612,CXAI
2023-04-20 12:00:00,11.9001,11.9900,11.1100,11.4502,315295,CXAI
2023-04-20 11:00:00,11.3701,12.4500,11.2000,11.9000,1747787,CXAI
2023-04-20 10:00:00,11.1100,11.4300,10.4200,11.3700,648882,CXAI
2023-04-20 09:00:00,12.1000,12.6985,11.0200,11.2613,134316,CXAI
2023-04-20 08:00:00,12.1300,12.3000,11.7600,12.2000,27427,CXAI
2023-04-20 07:00:00,12.0900,12.3300,12.0200,12.3100,16100,CXAI
2023-04-20 06:00:00,12.1000,12.1400,11.7600,12.0800,12032,CXAI
2023-04-20 05:00:00,12.9000,12.9000,11.7800,12.1300,28642,CXAI
2023-04-19 20:00:00,12.4900,12.9800,12.3100,12.9001,107201,CXAI
2023-04-19 19:00:00,11.8800,14.2300,11.8000,12.4900,369960,CXAI
2023-04-19 18:00:00,10.8100,11.8800,10.4700,11.8800,115074,CXAI
2023-04-19 17:00:00,11.2600,11.4400,10.6500,10.8148,37739,CXAI
2023-04-19 16:00:00,11.9050,12.0200,11.1700,11.1700,930492,CXAI
2023-04-19 15:00:00,11.7500,11.9800,11.2100,11.9050,476897,CXAI
2023-04-19 14:00:00,11.4600,11.8800,10.7800,11.6914,879134,CXAI
2023-04-19 13:00:00,11.5899,12.5000,11.2115,11.4519,2260207,CXAI
2023-04-19 12:00:00,10.7300,12.1700,10.7300,11.6254,2304702,CXAI
2023-04-19 11:00:00,10.2800,11.4500,10.0600,10.8163,1285700,CXAI
2023-04-19 10:00:00,9.6700,11.1000,9.5600,10.3594,716793,CXAI
2023-04-19 09:00:00,9.7700,10.2485,9.5000,9.6600,41771,CXAI
2023-04-19 08:00:00,9.8500,9.8500,9.5600,9.5700,20359,CXAI
2023-04-19 07:00:00,9.8000,9.8400,9.7800,9.7800,2342,CXAI
2023-04-19 06:00:00,9.9100,10.0200,9.6800,9.6800,10684,CXAI
2023-04-19 05:00:00,10.1100,10.2400,9.7800,10.0000,13255,CXAI
2023-04-18 20:00:00,10.0200,10.0900,9.9000,10.0400,13786,CXAI
2023-04-18 19:00:00,9.9600,10.0600,9.8800,9.8800,12081,CXAI
2023-04-18 18:00:00,10.0700,10.1000,9.9600,10.0800,14486,CXAI
2023-04-18 17:00:00,10.4800,10.4800,9.7600,9.9360,76643,CXAI
2023-04-18 16:00:00,11.2230,11.3613,10.2000,10.2400,416339,CXAI
2023-04-18 15:00:00,10.5850,11.5000,10.4000,11.2201,477323,CXAI
2023-04-18 14:00:00,10.8023,10.8023,10.4100,10.5641,135313,CXAI
2023-04-18 13:00:00,10.7458,11.0690,10.5500,10.8000,222941,CXAI
2023-04-18 12:00:00,11.1250,11.3700,10.2700,10.8500,341301,CXAI
2023-04-18 11:00:00,11.7146,12.0500,10.8200,11.1563,559282,CXAI
2023-04-18 10:00:00,10.9500,12.9600,10.5301,11.3882,1757494,CXAI
2023-04-18 09:00:00,11.0000,12.7300,10.8885,10.9600,144361,CXAI
2023-04-18 08:00:00,11.1100,12.3000,10.9000,11.7100,70504,CXAI
2023-04-18 07:00:00,11.2200,11.2800,10.7100,10.9000,13646,CXAI
2023-04-18 06:00:00,11.0900,11.2900,10.6000,11.2300,16666,CXAI
2023-04-18 05:00:00,12.7200,12.7200,10.5200,11.0900,31275,CXAI
2023-04-17 20:00:00,12.0400,12.3400,11.8500,11.9000,30107,CXAI
2023-04-17 19:00:00,12.0000,12.4491,11.7100,12.1600,27654,CXAI
2023-04-17 18:00:00,12.1300,12.4800,11.8100,12.0000,43587,CXAI
2023-04-17 17:00:00,12.4700,13.4700,11.7000,12.1600,349427,CXAI
2023-04-17 16:00:00,10.5832,12.4781,10.5000,12.4544,1153937,CXAI
2023-04-17 15:00:00,10.1896,11.0000,10.1500,10.5900,412867,CXAI
2023-04-17 14:00:00,10.1999,10.7999,9.7300,10.1850,740845,CXAI
2023-04-17 13:00:00,9.8400,10.2000,9.5200,10.1200,236641,CXAI
2023-04-17 12:00:00,10.4200,10.4200,9.0000,9.7331,1156777,CXAI
2023-04-17 11:00:00,10.9100,11.8000,9.8200,10.4420,1019097,CXAI
2023-04-17 10:00:00,12.1400,12.5000,10.2500,10.9048,1258902,CXAI
2023-04-17 09:00:00,11.7100,13.3315,11.1900,12.0900,404691,CXAI
2023-04-17 08:00:00,10.6700,13.0000,10.6700,12.5500,342412,CXAI
