1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
11.39,11.6123,11.09,11.27,11.27,90411,CPS
11.53,11.875,11.18,11.5,11.5,118785,CPS
11.33,12.0654,11.26,11.5,11.5,141025,CPS
11.55,11.71,9.865,11.22,11.22,281516,CPS
13.07,13.43,12.56,12.56,12.56,110398,CPS
13.4,13.46,12.72,13.2,13.2,98426,CPS
13.45,13.5755,13.3,13.48,13.48,89771,CPS
12.55,13.96,12.4705,13.45,13.45,136745,CPS
11.8,12.64,11.66,12.59,12.59,97406,CPS
10.92,11.893,10.898,11.58,11.58,215940,CPS
11.33,11.6106,10.9,10.95,10.95,191027,CPS
11.22,11.4515,11.05,11.38,11.38,79583,CPS
11.22,11.43,10.75,11.24,11.24,133366,CPS
11.62,11.92,11.175,11.2,11.2,94840,CPS
12.09,12.2066,11.8,11.86,11.86,92344,CPS
12.6,12.66,12.12,12.28,12.28,100834,CPS
12.84,13.07,12.4903,12.5,12.5,144928,CPS
13.03,13.36,12.68,12.74,12.74,75748,CPS
13.2,13.37,12.94,13.0,13.0,59320,CPS
13.3,13.3,12.93,13.05,13.05,87496,CPS
12.84,13.34,12.7401,13.16,13.16,98227,CPS
12.11,12.85,11.6334,12.71,12.71,131884,CPS
12.26,12.57,11.96,12.15,12.15,120936,CPS
12.89,12.89,12.03,12.28,12.28,158479,CPS
13.89,13.89,12.895,13.07,13.07,122146,CPS
14.2,14.24,13.7,13.85,13.85,114097,CPS
13.74,14.33,13.74,14.24,14.24,138791,CPS
13.72,13.8,13.4201,13.49,13.49,60515,CPS
13.95,14.06,13.42,13.42,13.42,115317,CPS
13.49,14.125,13.49,13.73,13.73,104566,CPS
13.6,13.94,13.139,13.6,13.6,98200,CPS
13.06,13.52,12.63,13.22,13.22,110629,CPS
13.25,13.63,13.0,13.25,13.25,108552,CPS
14.03,14.03,13.06,13.06,13.06,79738,CPS
13.76,14.105,13.5616,13.76,13.76,128933,CPS
13.31,13.41,12.7501,13.14,13.14,102152,CPS
13.57,13.6938,12.823,12.95,12.95,425092,CPS
12.71,14.04,12.5,13.95,13.95,158944,CPS
14.04,14.175,12.81,13.05,13.05,179020,CPS
14.53,15.02,14.325,14.72,14.72,183954,CPS
14.59,14.92,13.88,14.07,14.07,144592,CPS
15.63,15.63,14.699,15.27,15.27,161963,CPS
16.4,16.88,15.67,15.76,15.76,137823,CPS
15.75,16.55,15.47,16.48,16.48,124312,CPS
16.2,16.49,15.635,15.73,15.73,93340,CPS
16.89,17.39,16.03,16.15,16.15,222875,CPS
16.23,16.92,16.0,16.87,16.87,137656,CPS
15.52,16.3,15.21,16.04,16.04,106039,CPS
16.11,16.5199,15.6572,15.9,15.9,106731,CPS
15.56,16.3,15.55,15.95,15.95,111808,CPS
15.67,16.0999,15.42,15.57,15.57,80465,CPS
15.38,15.7399,15.1,15.45,15.45,89874,CPS
15.89,16.29,15.27,15.77,15.77,109368,CPS
14.78,16.06,14.6383,15.78,15.78,214294,CPS
14.81,15.35,14.63,14.79,14.79,186422,CPS
16.79,16.79,14.78,15.15,15.15,339912,CPS
17.74,18.1184,17.351,17.68,17.68,239936,CPS
17.28,18.55,16.775,18.32,18.32,128298,CPS
17.2,17.72,16.9501,17.51,17.51,97217,CPS
17.3,17.71,16.86,17.39,17.39,161624,CPS
17.91,18.15,16.8,17.26,17.26,192621,CPS
17.81,18.95,17.5958,18.2,18.2,255895,CPS
16.77,17.85,16.57,17.56,17.56,112702,CPS
17.51,17.69,16.265,17.06,17.06,168962,CPS
16.87,17.79,16.7334,17.61,17.61,132419,CPS
16.68,17.81,16.68,17.07,17.07,117445,CPS
18.16,18.44,16.305,17.11,17.11,303882,CPS
16.69,17.64,16.48,17.34,17.34,347782,CPS
15.62,16.8,15.42,16.71,16.71,349015,CPS
14.87,15.5683,14.775,15.2,15.2,238611,CPS
13.25,15.41,13.25,15.05,15.05,495124,CPS
12.55,13.14,12.17,13.06,13.06,139930,CPS
12.39,12.6198,12.08,12.32,12.32,97569,CPS
12.69,13.0,12.2737,12.68,12.68,90648,CPS
12.59,13.15,12.34,13.11,13.11,149336,CPS
12.5,13.3689,12.5,12.5,12.5,177860,CPS
12.95,13.06,12.16,12.44,12.44,185730,CPS
13.38,13.9999,13.11,13.31,13.31,223353,CPS
12.05,13.3082,12.05,13.1,13.1,238927,CPS
14.26,14.49,11.55,12.3,12.3,605705,CPS
13.35,14.34,13.3215,14.26,14.26,439955,CPS
12.9,13.46,12.63,13.23,13.23,317522,CPS
11.76,12.76,11.59,12.7,12.7,328137,CPS
11.6,11.9829,10.82,11.72,11.72,298696,CPS
10.84,11.57,10.7,11.34,11.34,266288,CPS
10.36,10.78,10.013,10.65,10.65,239627,CPS
9.6,10.48,9.6,10.3,10.3,258577,CPS
9.3,10.2199,9.24,9.45,9.45,375207,CPS
8.66,9.82,8.66,9.06,9.06,380343,CPS
7.86,8.8967,7.58,8.68,8.68,494609,CPS
6.7,7.8702,6.7,7.53,7.53,493293,CPS
6.6,7.17,6.49,6.81,6.81,266811,CPS
6.36,6.54,6.23,6.5,6.5,105845,CPS
6.63,6.63,6.17,6.38,6.38,113188,CPS
6.42,6.98,6.42,6.78,6.78,102110,CPS
6.09,6.33,6.0323,6.28,6.28,119069,CPS
6.43,6.43,5.92,6.14,6.14,181935,CPS
6.17,6.56,6.07,6.56,6.56,638312,CPS
6.52,6.68,6.23,6.31,6.31,118845,CPS
6.51,7.01,6.51,6.71,6.71,141987,CPS
