date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-10,6.92,7.06,6.65,6.84,6.84,258766,0.0000,1.0,PDSB
2023-05-09,6.68,6.97,6.52,6.87,6.87,225552,0.0000,1.0,PDSB
2023-05-08,6.5,6.8099,6.41,6.74,6.74,198777,0.0000,1.0,PDSB
2023-05-05,6.31,6.5799,6.26,6.53,6.53,239536,0.0000,1.0,PDSB
2023-05-04,6.36,6.36,6.18,6.27,6.27,120256,0.0000,1.0,PDSB
2023-05-03,5.92,6.34,5.92,6.28,6.28,188607,0.0000,1.0,PDSB
2023-05-02,6.06,6.12,5.8601,5.92,5.92,161887,0.0000,1.0,PDSB
2023-05-01,6.12,6.295,5.9956,6.1,6.1,168576,0.0000,1.0,PDSB
2023-04-28,6.09,6.21,5.95,6.08,6.08,201797,0.0000,1.0,PDSB
2023-04-27,6.0,6.105,5.79,6.08,6.08,253026,0.0000,1.0,PDSB
2023-04-26,6.14,6.27,5.9,5.92,5.92,221657,0.0000,1.0,PDSB
2023-04-25,6.39,6.42,6.02,6.14,6.14,337346,0.0000,1.0,PDSB
2023-04-24,6.6,6.625,6.13,6.33,6.33,282640,0.0000,1.0,PDSB
2023-04-21,6.33,6.79,6.2991,6.59,6.59,231856,0.0000,1.0,PDSB
2023-04-20,6.47,6.5891,6.2323,6.31,6.31,262955,0.0000,1.0,PDSB
2023-04-19,6.83,6.83,6.49,6.6,6.6,240503,0.0000,1.0,PDSB
2023-04-18,6.86,6.975,6.65,6.88,6.88,265661,0.0000,1.0,PDSB
2023-04-17,6.97,7.17,6.79,6.84,6.84,386161,0.0000,1.0,PDSB
2023-04-14,6.96,7.19,6.83,6.89,6.89,333361,0.0000,1.0,PDSB
2023-04-13,6.38,7.23,6.38,6.97,6.97,739713,0.0000,1.0,PDSB
2023-04-12,6.3,6.34,6.02,6.305,6.305,256004,0.0000,1.0,PDSB
2023-04-11,5.92,6.32,5.9,6.24,6.24,377794,0.0000,1.0,PDSB
2023-04-10,5.77,6.1,5.695,5.95,5.95,376501,0.0000,1.0,PDSB
2023-04-06,5.49,5.95,5.48,5.81,5.81,366461,0.0000,1.0,PDSB
2023-04-05,5.7,5.77,5.46,5.51,5.51,341046,0.0000,1.0,PDSB
2023-04-04,6.11,6.11,5.685,5.74,5.74,339330,0.0000,1.0,PDSB
2023-04-03,6.16,6.3,6.0,6.06,6.06,300795,0.0000,1.0,PDSB
2023-03-31,5.88,6.21,5.8647,6.15,6.15,438697,0.0000,1.0,PDSB
2023-03-30,6.05,6.44,5.8301,5.86,5.86,535923,0.0000,1.0,PDSB
2023-03-29,5.96,6.5235,5.88,6.02,6.02,628246,0.0000,1.0,PDSB
2023-03-28,5.61,6.0259,5.39,5.85,5.85,444752,0.0000,1.0,PDSB
2023-03-27,5.84,5.8784,5.65,5.68,5.68,346187,0.0000,1.0,PDSB
