1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
7.14,7.29,6.9,7.12,7.12,58626,CNTY
7.09,7.32,6.98,7.1,7.1,81352,CNTY
6.93,7.06,6.9,7.0,7.0,72507,CNTY
6.97,7.096,6.66,6.77,6.77,103721,CNTY
7.03,7.3,6.99,6.99,6.99,53052,CNTY
7.295,7.295,6.835,6.94,6.94,64081,CNTY
7.0,7.18,7.0,7.06,7.06,48853,CNTY
7.02,7.14,7.005,7.04,7.04,35684,CNTY
6.85,7.035,6.84,7.02,7.02,44398,CNTY
6.77,6.96,6.77,6.81,6.81,38580,CNTY
6.98,7.11,6.84,6.85,6.85,32528,CNTY
6.94,7.11,6.92,7.05,7.05,25772,CNTY
7.02,7.05,6.93,6.97,6.97,59954,CNTY
7.09,7.13,6.98,7.03,7.03,37557,CNTY
7.3,7.3,7.09,7.12,7.12,27086,CNTY
7.39,7.45,7.2416,7.33,7.33,19546,CNTY
7.22,7.36,7.22,7.33,7.33,22950,CNTY
7.27,7.3,7.18,7.21,7.21,35115,CNTY
7.26,7.4,7.25,7.32,7.32,35040,CNTY
7.57,7.57,7.18,7.22,7.22,61426,CNTY
7.32,7.6,7.2892,7.44,7.44,48033,CNTY
7.05,7.32,7.05,7.29,7.29,34427,CNTY
7.03,7.1,7.01,7.06,7.06,22568,CNTY
7.29,7.41,7.02,7.02,7.02,60167,CNTY
7.33,7.46,7.2201,7.34,7.34,42737,CNTY
7.3,7.38,7.16,7.36,7.36,47583,CNTY
7.19,7.4,7.1,7.33,7.33,63970,CNTY
7.23,7.3299,7.0,7.12,7.12,46134,CNTY
7.17,7.19,7.1,7.15,7.15,33518,CNTY
7.24,7.28,6.94,7.06,7.06,84856,CNTY
7.26,7.32,7.2,7.24,7.24,49341,CNTY
6.91,7.19,6.835,7.16,7.16,74199,CNTY
7.12,7.23,6.92,7.02,7.02,108808,CNTY
7.38,7.418,7.02,7.04,7.04,47504,CNTY
7.47,7.55,7.23,7.4,7.4,103490,CNTY
7.28,7.405,7.19,7.22,7.22,128582,CNTY
7.26,7.39,7.2,7.26,7.26,172384,CNTY
7.25,7.57,7.25,7.47,7.47,84257,CNTY
7.6,7.625,7.29,7.37,7.37,137602,CNTY
7.52,7.69,7.23,7.65,7.65,146585,CNTY
6.83,7.25,6.83,7.25,7.25,165602,CNTY
7.57,7.76,6.47,7.03,7.03,296260,CNTY
8.79,8.8896,8.37,8.41,8.41,64930,CNTY
8.96,9.005,8.77,8.84,8.84,35242,CNTY
