1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
8.26,8.2699,7.46,7.5,7.5,285922,INOD
6.8,8.4,6.8,8.27,8.27,853386,INOD
6.01,6.32,5.8,6.16,6.16,145048,INOD
6.43,6.545,5.57,5.81,5.81,294019,INOD
6.37,6.71,6.34,6.49,6.49,122107,INOD
6.68,6.834,6.34,6.35,6.35,66244,INOD
6.62,6.925,6.52,6.68,6.68,77328,INOD
6.65,6.95,6.55,6.62,6.62,128546,INOD
6.5,6.77,6.32,6.64,6.64,234626,INOD
7.0,7.445,6.35,6.54,6.54,322767,INOD
8.19,8.3522,6.78,7.1,7.1,363137,INOD
8.6,8.69,8.18,8.36,8.36,116639,INOD
8.34,8.78,8.1501,8.58,8.58,184407,INOD
8.16,8.395,7.93,8.28,8.28,120003,INOD
8.22,8.45,8.1,8.21,8.21,68168,INOD
8.48,8.525,7.97,8.15,8.15,117545,INOD
7.92,8.54,7.92,8.43,8.43,133411,INOD
8.2,8.2801,7.76,7.92,7.92,101614,INOD
7.96,8.34,7.74,8.14,8.14,118960,INOD
8.03,8.06,7.84,7.86,7.86,51249,INOD
8.02,8.23,7.895,7.93,7.93,91109,INOD
7.51,8.15,7.5,8.0,8.0,158359,INOD
7.32,7.8295,7.3,7.63,7.63,82854,INOD
7.91,8.0,7.26,7.42,7.42,152809,INOD
8.49,8.49,7.89,7.89,7.89,143539,INOD
8.6,8.94,8.36,8.46,8.46,351974,INOD
7.98,8.5599,7.9,8.54,8.54,156199,INOD
7.75,8.31,7.75,8.02,8.02,112943,INOD
7.99,8.0,7.555,7.75,7.75,85771,INOD
7.94,8.15,7.75,7.83,7.83,79227,INOD
7.54,7.94,7.2716,7.93,7.93,149569,INOD
7.09,7.5,7.09,7.43,7.43,142366,INOD
7.17,7.52,7.0,7.14,7.14,94720,INOD
7.4,7.5287,7.01,7.09,7.09,183947,INOD
7.18,7.5,7.1,7.4,7.4,110364,INOD
6.98,7.19,6.82,7.03,7.03,94503,INOD
6.96,7.15,6.8,6.84,6.84,94750,INOD
6.44,7.2,6.44,7.07,7.07,178594,INOD
6.5,6.9,6.42,6.53,6.53,63743,INOD
6.23,6.82,6.1601,6.69,6.69,105807,INOD
6.19,6.475,6.005,6.1,6.1,90660,INOD
6.78,6.8448,6.12,6.32,6.32,172989,INOD
6.91,7.22,6.76,6.85,6.85,73780,INOD
6.78,7.01,6.76,6.98,6.98,66632,INOD
7.05,7.145,6.76,6.77,6.77,64289,INOD
7.28,7.54,6.93,7.09,7.09,115325,INOD
7.03,8.17,6.955,7.27,7.27,398972,INOD
6.98,7.07,6.765,6.93,6.93,130622,INOD
6.72,7.04,6.71,6.94,6.94,98331,INOD
7.11,7.11,6.605,6.76,6.76,117582,INOD
7.22,7.278,6.6572,7.04,7.04,181047,INOD
6.42,7.58,6.25,7.22,7.22,269947,INOD
6.57,7.0,6.45,6.46,6.46,201433,INOD
7.25,7.3,6.4692,6.55,6.55,160773,INOD
7.43,7.49,6.6705,7.19,7.19,202231,INOD
7.14,7.65,6.91,7.33,7.33,337899,INOD
6.06,7.0,6.06,6.98,6.98,315569,INOD
6.13,6.4198,6.0501,6.12,6.12,145108,INOD
5.78,6.13,5.67,6.1,6.1,88440,INOD
5.73,5.81,5.62,5.81,5.81,43382,INOD
5.43,5.8,5.27,5.69,5.69,80836,INOD
5.55,5.88,5.2205,5.46,5.46,76330,INOD
6.02,6.0999,5.42,5.42,5.42,105761,INOD
5.55,6.435,5.42,6.29,6.29,126481,INOD
5.65,6.0,5.4,5.47,5.47,125115,INOD
5.16,5.7199,5.0001,5.585,5.585,75068,INOD
6.17,6.36,5.0852,5.185,5.185,249358,INOD
4.44,6.0,4.4,5.94,5.94,713486,INOD
3.92,4.4,3.92,4.4,4.4,70530,INOD
4.05,4.1,3.88,3.92,3.92,53906,INOD
3.45,4.07,3.45,4.06,4.06,105898,INOD
3.55,3.55,3.46,3.47,3.47,24789,INOD
3.44,3.5396,3.4,3.49,3.49,34261,INOD
3.36,3.4999,3.33,3.42,3.42,61101,INOD
3.36,3.36,3.292,3.31,3.31,20436,INOD
3.25,3.3789,3.183,3.34,3.34,66611,INOD
3.31,3.36,3.245,3.25,3.25,52317,INOD
3.4,3.4,3.28,3.3,3.3,33093,INOD
3.27,3.39,3.22,3.39,3.39,35622,INOD
3.3345,3.37,3.23,3.27,3.27,28320,INOD
3.38,3.38,3.23,3.35,3.35,21871,INOD
3.09,3.38,3.05,3.33,3.33,46629,INOD
3.04,3.1,3.03,3.04,3.04,15631,INOD
3.09,3.09,3.01,3.02,3.02,16016,INOD
3.0655,3.07,2.99,3.06,3.06,20852,INOD
3.0,3.055,2.96,2.97,2.97,31710,INOD
3.12,3.13,2.9975,3.01,3.01,44637,INOD
3.08,3.13,2.96,3.06,3.06,17934,INOD
3.0,3.0,2.8689,2.965,2.965,41424,INOD
2.9096,2.97,2.86,2.95,2.95,26198,INOD
3.05,3.0899,2.87,2.87,2.87,25608,INOD
2.96,3.0299,2.84,2.92,2.92,45732,INOD
2.98,3.0,2.9,3.0,3.0,15891,INOD
3.04,3.154,2.87,2.97,2.97,22862,INOD
2.98,3.12,2.86,3.01,3.01,34205,INOD
2.91,3.0,2.84,2.86,2.86,14610,INOD
2.94,2.94,2.84,2.88,2.88,40800,INOD
2.87,2.9781,2.8,2.9,2.9,40875,INOD
2.9,2.985,2.86,2.89,2.89,18403,INOD
2.95,2.99,2.86,2.91,2.91,30255,INOD
