1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
6.58,6.79,6.45,6.73,6.73,371390,ACET
6.48,6.66,6.3,6.66,6.66,171452,ACET
6.43,6.64,6.38,6.45,6.45,171109,ACET
6.3,6.47,6.21,6.38,6.38,171931,ACET
6.11,6.5,6.11,6.34,6.34,192696,ACET
6.07,6.24,6.02,6.08,6.08,291431,ACET
5.85,6.22,5.85,6.11,6.11,242170,ACET
5.81,5.939,5.64,5.84,5.84,212914,ACET
5.95,6.0,5.77,5.78,5.78,269489,ACET
6.07,6.14,5.88,5.9,5.9,628467,ACET
6.08,6.24,6.0,6.08,6.08,227146,ACET
6.19,6.27,5.985,6.11,6.11,258460,ACET
6.05,6.21,6.0,6.18,6.18,195007,ACET
6.04,6.175,5.98,6.05,6.05,173184,ACET
5.96,6.15,5.94,6.13,6.13,345088,ACET
6.18,6.18,5.98,5.98,5.98,1151362,ACET
5.67,6.5,5.64,6.14,6.14,517871,ACET
6.08,6.285,5.56,5.61,5.61,466849,ACET
5.34,5.97,5.3,5.78,5.78,1384957,ACET
5.63,5.68,5.25,5.27,5.27,255177,ACET
5.62,5.7,5.51,5.56,5.56,287629,ACET
5.73,5.73,5.47,5.64,5.64,339222,ACET
5.51,5.695,5.4,5.62,5.62,521208,ACET
5.55,5.645,5.27,5.48,5.48,619681,ACET
5.75,5.775,5.13,5.35,5.35,401950,ACET
5.7,5.89,5.68,5.7,5.7,549029,ACET
5.89,6.06,5.725,5.76,5.76,249445,ACET
6.07,6.21,5.68,5.84,5.84,483442,ACET
5.6,6.12,5.56,6.05,6.05,351611,ACET
5.89,5.97,5.51,5.52,5.52,298465,ACET
5.96,6.065,5.85,5.92,5.92,295800,ACET
5.71,5.96,5.7,5.89,5.89,561159,ACET
6.04,6.18,5.64,5.79,5.79,562594,ACET
6.57,6.77,5.91,5.98,5.98,547229,ACET
6.47,6.8,6.395,6.57,6.57,340587,ACET
7.44,7.53,6.4,6.41,6.41,592567,ACET
7.62,7.67,7.29,7.43,7.43,3544195,ACET
7.43,7.86,7.06,7.71,7.71,740134,ACET
7.81,7.89,7.33,7.71,7.71,560903,ACET
7.88,8.155,7.76,7.96,7.96,735788,ACET
7.02,7.79,7.02,7.73,7.73,820213,ACET
7.47,7.47,6.82,7.14,7.14,646282,ACET
7.61,7.74,7.33,7.44,7.44,538507,ACET
7.69,7.75,7.49,7.61,7.61,457522,ACET
7.72,8.095,7.59,7.73,7.73,315735,ACET
7.78,7.78,7.475,7.66,7.66,391944,ACET
7.6,7.94,7.465,7.78,7.78,287792,ACET
7.56,7.685,7.42,7.55,7.55,221143,ACET
7.87,7.92,7.53,7.64,7.64,334955,ACET
7.92,8.108,7.8,7.88,7.88,303469,ACET
7.77,7.99,7.65,7.93,7.93,707962,ACET
7.95,8.04,7.63,7.66,7.66,349730,ACET
8.13,8.25,7.68,8.08,8.08,367113,ACET
7.86,8.22,7.85,8.06,8.06,431381,ACET
8.4,8.4188,7.78,7.85,7.85,552878,ACET
7.92,8.48,7.77,8.44,8.44,975728,ACET
8.05,8.13,7.85,7.89,7.89,418457,ACET
7.59,8.18,7.41,8.14,8.14,596099,ACET
8.28,8.28,7.59,7.63,7.63,558502,ACET
8.12,8.45,7.977,8.31,8.31,336643,ACET
8.06,8.15,7.8,8.11,8.11,298414,ACET
8.28,8.42,7.96,8.05,8.05,272848,ACET
8.61,8.695,8.175,8.21,8.21,350848,ACET
8.57,8.645,8.28,8.49,8.49,368817,ACET
8.81,8.82,8.45,8.57,8.57,374416,ACET
9.08,9.26,8.675,8.76,8.76,400822,ACET
9.24,9.525,9.1,9.23,9.23,400325,ACET
9.21,9.23,8.77,9.13,9.13,370138,ACET
8.75,9.27,8.685,9.15,9.15,355572,ACET
8.86,9.02,8.53,8.69,8.69,297760,ACET
8.91,9.145,8.8592,8.96,8.96,265800,ACET
9.31,9.4,8.77,8.89,8.89,272297,ACET
9.0,9.23,8.705,9.21,9.21,283147,ACET
8.84,9.23,8.67,9.05,9.05,297276,ACET
8.82,8.94,8.6,8.85,8.85,432581,ACET
8.46,9.01,8.36,8.84,8.84,548413,ACET
8.3,8.58,8.19,8.3,8.3,404513,ACET
8.81,9.14,8.345,8.38,8.38,340690,ACET
8.7,9.0,8.61,8.73,8.73,600479,ACET
8.85,9.07,8.39,8.69,8.69,844090,ACET
7.8,8.65,7.49,8.6,8.6,1826262,ACET
7.66,7.92,7.47,7.74,7.74,535535,ACET
7.62,7.9,7.42,7.68,7.68,1071465,ACET
8.47,8.47,7.565,7.63,7.63,771114,ACET
8.28,8.67,8.085,8.38,8.38,337769,ACET
8.43,8.515,8.15,8.22,8.22,421114,ACET
8.72,8.77,8.16,8.5,8.5,764868,ACET
9.03,9.25,8.4,8.57,8.57,464158,ACET
8.45,8.94,8.4,8.94,8.94,446608,ACET
8.17,8.76,8.0,8.55,8.55,636677,ACET
7.72,8.21,7.72,8.1,8.1,523211,ACET
7.91,8.04,7.58,7.72,7.72,481122,ACET
8.05,8.3,7.82,7.93,7.93,363339,ACET
7.96,8.15,7.56,8.05,8.05,1178815,ACET
8.39,8.535,7.94,8.05,8.05,585113,ACET
8.38,8.64,8.155,8.31,8.31,686983,ACET
9.31,9.42,8.3,8.38,8.38,795549,ACET
9.93,10.12,9.28,9.4,9.4,1464383,ACET
10.54,10.92,9.93,9.95,9.95,839632,ACET
10.58,11.04,10.24,10.64,10.64,683679,ACET
