date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,7.17,7.34,7.11,7.3,7.3,39070,0.0000,1.0,MRAM
2023-05-08,7.45,7.45,7.09,7.28,7.28,56247,0.0000,1.0,MRAM
2023-05-05,7.09,7.42,7.09,7.42,7.42,100443,0.0000,1.0,MRAM
2023-05-04,6.23,7.3,6.23,7.09,7.09,148747,0.0000,1.0,MRAM
2023-05-03,6.62,6.7,6.5,6.6,6.6,133955,0.0000,1.0,MRAM
2023-05-02,6.35,6.6,6.32,6.59,6.59,50457,0.0000,1.0,MRAM
2023-05-01,6.21,6.39,6.21,6.35,6.35,41520,0.0000,1.0,MRAM
2023-04-28,6.34,6.3699,6.22,6.22,6.22,29092,0.0000,1.0,MRAM
2023-04-27,6.5,6.55,6.24,6.36,6.36,38640,0.0000,1.0,MRAM
2023-04-26,6.24,6.51,6.2,6.37,6.37,86426,0.0000,1.0,MRAM
2023-04-25,6.25,6.4,6.2,6.23,6.23,29621,0.0000,1.0,MRAM
2023-04-24,6.29,6.37,6.226,6.31,6.31,52738,0.0000,1.0,MRAM
2023-04-21,6.3,6.34,6.25,6.31,6.31,39279,0.0000,1.0,MRAM
2023-04-20,6.28,6.37,6.26,6.29,6.29,34780,0.0000,1.0,MRAM
2023-04-19,6.28,6.4,6.275,6.37,6.37,30362,0.0000,1.0,MRAM
2023-04-18,6.37,6.39,6.3,6.31,6.31,28800,0.0000,1.0,MRAM
2023-04-17,6.41,6.47,6.36,6.37,6.37,37157,0.0000,1.0,MRAM
2023-04-14,6.39,6.48,6.39,6.46,6.46,33323,0.0000,1.0,MRAM
2023-04-13,6.41,6.5574,6.38,6.44,6.44,30351,0.0000,1.0,MRAM
2023-04-12,6.41,6.5,6.32,6.43,6.43,34617,0.0000,1.0,MRAM
2023-04-11,6.49,6.59,6.31,6.38,6.38,53649,0.0000,1.0,MRAM
2023-04-10,6.51,6.59,6.47,6.5,6.5,40521,0.0000,1.0,MRAM
2023-04-06,6.51,6.66,6.51,6.62,6.62,21065,0.0000,1.0,MRAM
2023-04-05,6.5,6.58,6.3801,6.53,6.53,28026,0.0000,1.0,MRAM
