date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,5.9,7.13,5.76,6.55,6.55,1770470,0.0000,1.0,INZY
2023-05-08,5.85,6.21,5.75,5.98,5.98,480270,0.0000,1.0,INZY
2023-05-05,5.89,6.02,5.73,5.89,5.89,241557,0.0000,1.0,INZY
2023-05-04,5.76,6.03,5.62,5.86,5.86,208404,0.0000,1.0,INZY
2023-05-03,5.64,5.885,5.5982,5.82,5.82,149029,0.0000,1.0,INZY
2023-05-02,5.79,5.98,5.52,5.67,5.67,248159,0.0000,1.0,INZY
2023-05-01,5.49,5.95,5.49,5.81,5.81,299891,0.0000,1.0,INZY
2023-04-28,5.29,5.68,5.2781,5.51,5.51,230716,0.0000,1.0,INZY
2023-04-27,5.46,5.5475,5.2284,5.33,5.33,323480,0.0000,1.0,INZY
2023-04-26,5.68,5.9499,5.392,5.47,5.47,346674,0.0000,1.0,INZY
2023-04-25,5.82,5.95,5.58,5.75,5.75,365444,0.0000,1.0,INZY
2023-04-24,6.14,6.1499,5.55,5.87,5.87,496836,0.0000,1.0,INZY
2023-04-21,5.74,6.23,5.6,6.16,6.16,673909,0.0000,1.0,INZY
2023-04-20,5.93,6.06,5.7473,5.75,5.75,551054,0.0000,1.0,INZY
2023-04-19,5.98,6.5032,5.92,6.0,6.0,818576,0.0000,1.0,INZY
2023-04-18,5.9,6.09,5.72,6.0,6.0,392213,0.0000,1.0,INZY
2023-04-17,5.53,6.315,5.5,5.86,5.86,1067937,0.0000,1.0,INZY
2023-04-14,5.55,5.9284,5.4516,5.56,5.56,718766,0.0000,1.0,INZY
2023-04-13,5.43,5.675,5.2601,5.53,5.53,711313,0.0000,1.0,INZY
2023-04-12,5.84,6.07,5.21,5.44,5.44,1132101,0.0000,1.0,INZY
2023-04-11,5.58,6.0,5.3121,5.89,5.89,1003583,0.0000,1.0,INZY
2023-04-10,5.71,5.81,5.4,5.44,5.44,498006,0.0000,1.0,INZY
2023-04-06,4.91,6.2,4.8831,5.67,5.67,2412885,0.0000,1.0,INZY
2023-04-05,5.14,5.25,4.865,4.935,4.935,377816,0.0000,1.0,INZY
2023-04-04,5.46,5.5499,4.71,5.13,5.13,880245,0.0000,1.0,INZY
2023-04-03,5.61,5.89,5.32,5.39,5.39,1367342,0.0000,1.0,INZY
2023-03-31,4.9,5.95,4.8701,5.73,5.73,2637499,0.0000,1.0,INZY
2023-03-30,5.0,5.21,4.51,4.69,4.69,1489932,0.0000,1.0,INZY
2023-03-29,4.56,4.755,4.12,4.7,4.7,1479524,0.0000,1.0,INZY
2023-03-28,3.71,4.46,3.62,4.37,4.37,1571850,0.0000,1.0,INZY
2023-03-27,3.74,4.055,3.5,3.7,3.7,1193082,0.0000,1.0,INZY
2023-03-24,3.35,3.8,3.2554,3.6,3.6,1220885,0.0000,1.0,INZY
2023-03-23,3.3,3.48,3.15,3.3,3.3,1802794,0.0000,1.0,INZY
2023-03-22,2.89,3.16,2.89,2.97,2.97,661052,0.0000,1.0,INZY
2023-03-21,2.76,3.18,2.76,3.04,3.04,837951,0.0000,1.0,INZY
2023-03-20,2.73,2.77,2.59,2.76,2.76,376957,0.0000,1.0,INZY
2023-03-17,2.79,2.85,2.68,2.73,2.73,573613,0.0000,1.0,INZY
2023-03-16,2.82,2.92,2.7715,2.825,2.825,293209,0.0000,1.0,INZY
2023-03-15,2.83,2.99,2.75,2.89,2.89,267691,0.0000,1.0,INZY
2023-03-14,2.94,2.99,2.8101,2.92,2.92,351580,0.0000,1.0,INZY
2023-03-13,2.72,3.0,2.68,2.9,2.9,479726,0.0000,1.0,INZY
2023-03-10,2.9,2.925,2.51,2.77,2.77,1482462,0.0000,1.0,INZY
2023-03-09,2.97,3.08,2.8,2.93,2.93,1227861,0.0000,1.0,INZY
2023-03-08,3.23,3.23,2.91,2.98,2.98,852649,0.0000,1.0,INZY
2023-03-07,2.98,3.33,2.9601,3.25,3.25,1256917,0.0000,1.0,INZY
2023-03-06,3.1,3.13,2.9,2.98,2.98,658752,0.0000,1.0,INZY
2023-03-03,2.85,3.13,2.8402,3.08,3.08,1721768,0.0000,1.0,INZY
2023-03-02,3.02,3.25,2.72,2.86,2.86,1080148,0.0000,1.0,INZY
2023-03-01,2.9,3.0701,2.855,3.04,3.04,954598,0.0000,1.0,INZY
2023-02-28,2.72,2.89,2.675,2.83,2.83,717791,0.0000,1.0,INZY
2023-02-27,2.85,2.8999,2.64,2.76,2.76,778175,0.0000,1.0,INZY
2023-02-24,2.96,2.97,2.7196,2.79,2.79,676384,0.0000,1.0,INZY
2023-02-23,2.93,3.18,2.75,2.93,2.93,1267650,0.0000,1.0,INZY
2023-02-22,2.94,3.0794,2.77,2.93,2.93,1600792,0.0000,1.0,INZY
2023-02-21,2.83,3.1199,2.64,2.99,2.99,2915260,0.0000,1.0,INZY
2023-02-17,2.99,3.14,2.79,2.89,2.89,12582835,0.0000,1.0,INZY
2023-02-16,3.22,3.39,2.62,2.7,2.7,44503761,0.0000,1.0,INZY
2023-02-15,2.15,2.34,1.96,2.22,2.22,280837,0.0000,1.0,INZY
2023-02-14,2.38,2.38,2.14,2.2,2.2,192478,0.0000,1.0,INZY
2023-02-13,2.5,2.5,2.32,2.34,2.34,143477,0.0000,1.0,INZY
2023-02-10,2.45,2.5,2.32,2.46,2.46,232156,0.0000,1.0,INZY
2023-02-09,2.69,2.6935,2.3299,2.45,2.45,269106,0.0000,1.0,INZY
2023-02-08,2.64,2.65,2.53,2.62,2.62,47196,0.0000,1.0,INZY
2023-02-07,2.77,2.77,2.47,2.62,2.62,171183,0.0000,1.0,INZY
2023-02-06,2.91,2.91,2.6177,2.77,2.77,736344,0.0000,1.0,INZY
2023-02-03,2.45,2.9,2.45,2.86,2.86,340643,0.0000,1.0,INZY
2023-02-02,2.5,2.64,2.41,2.45,2.45,298964,0.0000,1.0,INZY
2023-02-01,2.4,2.55,2.3615,2.47,2.47,377553,0.0000,1.0,INZY
2023-01-31,2.21,2.54,2.2,2.42,2.42,570694,0.0000,1.0,INZY
2023-01-30,2.41,2.49,2.25,2.26,2.26,375135,0.0000,1.0,INZY
2023-01-27,2.17,2.99,2.17,2.38,2.38,1616170,0.0000,1.0,INZY
2023-01-26,1.88,2.17,1.802,2.1,2.1,351169,0.0000,1.0,INZY
2023-01-25,1.81,1.85,1.68,1.75,1.75,61171,0.0000,1.0,INZY
2023-01-24,1.732,1.86,1.72,1.84,1.84,38140,0.0000,1.0,INZY
2023-01-23,1.78,1.8389,1.74,1.76,1.76,88110,0.0000,1.0,INZY
2023-01-20,1.77,1.9,1.77,1.8,1.8,45681,0.0000,1.0,INZY
2023-01-19,1.72,1.7724,1.62,1.77,1.77,42872,0.0000,1.0,INZY
2023-01-18,1.77,1.7999,1.69,1.71,1.71,61620,0.0000,1.0,INZY
2023-01-17,1.91,1.92,1.7356,1.77,1.77,181265,0.0000,1.0,INZY
2023-01-13,1.87,1.945,1.74,1.74,1.74,118657,0.0000,1.0,INZY
2023-01-12,1.68,1.9,1.68,1.9,1.9,205560,0.0000,1.0,INZY
2023-01-11,1.71,1.74,1.65,1.73,1.73,54782,0.0000,1.0,INZY
2023-01-10,1.68,1.7001,1.61,1.7,1.7,96279,0.0000,1.0,INZY
2023-01-09,1.89,1.975,1.62,1.68,1.68,164377,0.0000,1.0,INZY
2023-01-06,1.58,2.03,1.58,1.86,1.86,392449,0.0000,1.0,INZY
2023-01-05,1.46,1.65,1.46,1.6,1.6,209664,0.0000,1.0,INZY
2023-01-04,1.27,1.5299,1.23,1.45,1.45,344956,0.0000,1.0,INZY
2023-01-03,1.17,1.39,1.11,1.3,1.3,648198,0.0000,1.0,INZY
2022-12-30,1.11,1.2562,0.991,1.05,1.05,776192,0.0000,1.0,INZY
2022-12-29,1.15,1.19,1.11,1.14,1.14,105417,0.0000,1.0,INZY
2022-12-28,1.12,1.2,1.05,1.11,1.11,123189,0.0000,1.0,INZY
2022-12-27,1.2,1.2,1.11,1.15,1.15,83924,0.0000,1.0,INZY
2022-12-23,1.1,1.22,1.1,1.2,1.2,119107,0.0000,1.0,INZY
2022-12-22,1.1,1.18,1.1,1.13,1.13,150004,0.0000,1.0,INZY
