date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,10.157,10.16,10.155,10.16,10.16,25031,0.0000,1.0,LOCC
2023-05-08,10.15,10.15,10.15,10.15,10.15,100,0.0000,1.0,LOCC
2023-05-05,10.3,10.3,10.155,10.16,10.16,700,0.0000,1.0,LOCC
2023-05-04,10.15,10.16,10.15,10.16,10.16,251288,0.0000,1.0,LOCC
2023-05-03,10.18,10.18,10.15,10.15,10.15,208,0.0000,1.0,LOCC
2023-05-02,10.15,10.15,10.15,10.15,10.15,21,0.0000,1.0,LOCC
2023-05-01,10.15,10.15,10.15,10.15,10.15,24,0.0000,1.0,LOCC
2023-04-28,10.31,10.31,10.13,10.15,10.15,18249,0.0000,1.0,LOCC
2023-04-27,10.12,10.12,10.12,10.12,10.12,25,0.0000,1.0,LOCC
2023-04-26,10.13,10.13,10.12,10.12,10.12,17769,0.0000,1.0,LOCC
2023-04-25,10.25,10.303,10.12,10.12,10.12,17988,0.0000,1.0,LOCC
2023-04-24,10.14,10.15,10.14,10.15,10.15,36728,0.0000,1.0,LOCC
2023-04-21,10.12,10.12,10.12,10.12,10.12,76228,0.0000,1.0,LOCC
2023-04-20,10.12,10.12,10.12,10.12,10.12,171385,0.0000,1.0,LOCC
2023-04-19,10.12,10.12,10.12,10.12,10.12,22131,0.0000,1.0,LOCC
2023-04-18,10.12,10.12,10.12,10.12,10.12,33994,0.0000,1.0,LOCC
2023-04-17,10.63,10.63,10.12,10.12,10.12,27168,0.0000,1.0,LOCC
2023-04-14,10.12,10.12,10.12,10.12,10.12,38100,0.0000,1.0,LOCC
2023-04-13,10.12,10.12,10.12,10.12,10.12,39515,0.0000,1.0,LOCC
2023-04-12,10.12,10.14,10.12,10.12,10.12,39832,0.0000,1.0,LOCC
2023-04-11,10.13,10.13,10.1,10.1,10.1,36729,0.0000,1.0,LOCC
2023-04-10,10.17,10.17,10.12,10.12,10.12,45565,0.0000,1.0,LOCC
2023-04-06,10.13,10.13,10.12,10.12,10.12,28328,0.0000,1.0,LOCC
2023-04-05,10.12,10.1201,10.12,10.12,10.12,59202,0.0000,1.0,LOCC
2023-04-04,10.1,10.12,10.1,10.12,10.12,7113,0.0000,1.0,LOCC
2023-04-03,10.1,10.12,10.1,10.1,10.1,2584,0.0000,1.0,LOCC
2023-03-31,10.1,10.1,10.1,10.1,10.1,119,0.0000,1.0,LOCC
2023-03-30,10.1,10.1,10.1,10.1,10.1,18,0.0000,1.0,LOCC
