1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
8.33,8.8193,8.32,8.71,8.71,74814,PRPH
8.69,8.69,8.2441,8.37,8.37,58440,PRPH
8.24,8.8899,8.21,8.36,8.36,117311,PRPH
9.34,9.3999,8.16,8.25,8.25,160748,PRPH
8.74,9.4,8.45,9.13,9.13,442162,PRPH
7.77,8.42,7.55,8.42,8.42,117709,PRPH
7.68,8.1,7.64,7.76,7.76,56417,PRPH
7.55,7.8299,7.5,7.5,7.5,33695,PRPH
7.84,7.84,7.5,7.59,7.59,22457,PRPH
7.835,7.835,7.62,7.73,7.73,18156,PRPH
7.73,7.83,7.6,7.73,7.73,32061,PRPH
7.73,7.95,7.72,7.83,7.83,21112,PRPH
7.61,7.82,7.61,7.77,7.77,30777,PRPH
7.91,7.9799,7.52,7.61,7.61,47091,PRPH
7.66,7.8909,7.65,7.85,7.85,28287,PRPH
7.91,7.91,7.67,7.76,7.76,37107,PRPH
8.26,8.36,7.69,7.8,7.8,32494,PRPH
8.55,8.55,8.0899,8.16,8.16,50535,PRPH
8.59,8.64,8.35,8.49,8.49,31774,PRPH
8.86,8.87,8.5705,8.7,8.7,24235,PRPH
8.43,8.84,8.43,8.73,8.73,46008,PRPH
8.51,8.53,8.25,8.51,8.51,50454,PRPH
7.67,8.4899,7.67,8.385,8.385,149967,PRPH
7.68,7.95,7.52,7.8,7.8,40047,PRPH
7.82,7.9265,7.64,7.7,7.7,10763,PRPH
7.88,7.91,7.468,7.86,7.86,64833,PRPH
7.59,7.74,7.53,7.62,7.62,33376,PRPH
7.905,7.905,7.36,7.46,7.46,70200,PRPH
8.23,8.23,7.66,7.75,7.75,58357,PRPH
8.36,8.555,8.16,8.29,8.29,49609,PRPH
7.99,8.365,7.96,8.16,8.16,44757,PRPH
7.48,7.99,7.27,7.99,7.99,31703,PRPH
7.89,7.91,7.3001,7.48,7.48,39643,PRPH
7.72,8.025,7.72,7.91,7.91,16924,PRPH
8.08,8.08,7.72,7.77,7.77,76586,PRPH
7.92,8.2,7.8,8.0,8.0,54541,PRPH
7.96,8.15,7.64,7.73,7.73,88995,PRPH
8.1,8.11,7.8601,8.09,8.09,60095,PRPH
7.48,8.06,7.4,8.06,8.06,96391,PRPH
7.09,7.33,6.87,7.23,7.23,69219,PRPH
6.67,7.22,6.67,6.84,6.84,79403,PRPH
6.96,7.19,6.6,6.62,6.62,21997,PRPH
7.19,7.2086,6.76,6.875,6.875,30318,PRPH
7.35,7.35,7.08,7.11,7.11,22810,PRPH
7.16,7.47,7.16,7.25,7.25,68071,PRPH
7.44,7.4751,7.22,7.22,7.22,24590,PRPH
7.46,7.5,7.21,7.44,7.44,39400,PRPH
7.41,7.632,7.2,7.52,7.52,14241,PRPH
7.11,7.575,7.11,7.39,7.39,23922,PRPH
7.21,7.38,7.1812,7.31,7.31,14249,PRPH
7.15,7.48,7.15,7.26,7.26,14190,PRPH
7.38,7.4796,7.2,7.2,7.2,18048,PRPH
7.665,7.665,7.13,7.38,7.38,37166,PRPH
7.68,7.8,7.45,7.45,7.45,17084,PRPH
7.73,7.9891,7.73,7.8,7.8,29771,PRPH
7.7,8.0802,7.5,7.86,7.86,17489,PRPH
7.8,8.0,7.62,7.64,7.64,35863,PRPH
8.04,8.1695,7.885,8.01,8.01,53586,PRPH
8.11,8.2399,7.94,8.0,8.0,22648,PRPH
8.31,8.31,7.945,8.18,8.18,55083,PRPH
7.91,8.27,7.91,8.23,8.23,19652,PRPH
8.1,8.295,7.92,8.04,8.04,42107,PRPH
8.19,8.37,7.94,8.14,8.14,39560,PRPH
7.89,8.25,7.8155,8.21,8.21,31437,PRPH
8.42,8.42,7.81,7.89,7.89,31795,PRPH
8.11,8.46,7.9572,8.29,8.29,38584,PRPH
7.97,8.335,7.8122,8.11,8.11,64156,PRPH
8.18,8.22,7.97,8.0,8.0,55480,PRPH
8.11,8.28,7.99,8.18,8.18,58643,PRPH
8.12,8.2849,8.045,8.11,8.11,36434,PRPH
8.23,8.23,7.9225,8.08,8.08,65074,PRPH
8.4,8.655,7.86,8.21,8.21,90687,PRPH
8.21,8.47,8.1,8.47,8.47,44800,PRPH
8.28,8.607,8.16,8.23,8.23,48083,PRPH
8.84,8.86,8.2,8.28,8.28,146081,PRPH
8.71,8.99,8.7,8.84,8.84,43333,PRPH
8.78,9.0,8.51,8.66,8.66,39647,PRPH
9.51,9.67,8.8,8.92,8.92,53144,PRPH
9.5,9.7999,9.34,9.51,9.51,35006,PRPH
9.24,9.4926,9.2346,9.36,9.36,18177,PRPH
9.35,9.52,9.035,9.39,9.39,59842,PRPH
9.24,9.6886,9.19,9.3,9.3,38747,PRPH
9.09,9.41,9.0315,9.23,9.23,52851,PRPH
9.34,9.65,8.88,9.07,9.07,65389,PRPH
9.0,9.38,9.0,9.25,9.25,45530,PRPH
9.42,9.84,8.84,8.89,8.89,51344,PRPH
9.66,9.66,9.3304,9.43,9.43,14041,PRPH
9.53,9.88,9.5,9.57,9.57,66704,PRPH
9.51,9.87,9.22,9.63,9.63,211068,PRPH
9.0,9.765,9.0,9.53,9.53,65435,PRPH
9.46,9.54,8.5001,8.78,8.78,135792,PRPH
9.61,9.86,9.21,9.5,9.5,71829,PRPH
10.0,10.0,9.43,9.59,9.59,86609,PRPH
9.98,10.19,9.9,9.9,9.9,39574,PRPH
10.05,10.43,9.8924,10.05,10.05,52015,PRPH
10.15,10.5499,10.0,10.13,10.13,55045,PRPH
10.04,10.4,10.0,10.16,10.16,57947,PRPH
10.16,10.28,9.93,10.04,10.04,44314,PRPH
10.49,10.735,10.1,10.18,10.18,53277,PRPH
10.63,10.86,10.47,10.56,10.56,56842,PRPH
