1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
5.5,5.5,5.145,5.21,5.21,90467,ROOT
5.28,5.78,5.04,5.54,5.54,160861,ROOT
5.06,5.36,4.8601,5.32,5.32,208123,ROOT
4.11,5.038,4.11,4.88,4.88,277469,ROOT
4.05,4.2714,4.0,4.15,4.15,136053,ROOT
4.21,4.21,3.9,4.02,4.02,110611,ROOT
4.29,4.3314,4.12,4.24,4.24,62375,ROOT
4.19,4.42,4.1,4.29,4.29,101794,ROOT
3.97,4.24,3.94,4.2,4.2,68196,ROOT
3.85,4.064,3.76,3.94,3.94,91017,ROOT
3.68,3.9904,3.63,3.87,3.87,142092,ROOT
3.85,3.85,3.7,3.74,3.74,57382,ROOT
3.96,4.005,3.81,3.83,3.83,95544,ROOT
4.19,4.1994,3.92,3.95,3.95,112117,ROOT
4.05,4.2399,3.97,4.19,4.19,251352,ROOT
4.03,4.04,3.82,3.93,3.93,129202,ROOT
3.96,4.07,3.9,3.99,3.99,115625,ROOT
4.18,4.2299,3.81,4.0,4.0,116609,ROOT
4.16,4.21,4.11,4.14,4.14,64017,ROOT
4.37,4.49,4.1162,4.15,4.15,52947,ROOT
4.39,4.45,4.27,4.28,4.28,52925,ROOT
4.36,4.38,4.2,4.33,4.33,75806,ROOT
4.12,4.36,4.07,4.33,4.33,73995,ROOT
4.36,4.38,4.11,4.16,4.16,51643,ROOT
4.35,4.4768,4.23,4.45,4.45,86560,ROOT
4.54,4.54,4.17,4.36,4.36,215543,ROOT
4.61,4.67,4.41,4.51,4.51,91045,ROOT
4.52,4.7,4.48,4.58,4.58,99893,ROOT
4.12,4.5,4.0858,4.48,4.48,78613,ROOT
4.26,4.33,4.01,4.11,4.11,78899,ROOT
4.37,4.37,4.11,4.33,4.33,80513,ROOT
4.14,4.4,4.02,4.37,4.37,122034,ROOT
4.17,4.47,4.04,4.15,4.15,127604,ROOT
4.13,4.32,4.06,4.11,4.11,173037,ROOT
