1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
12.05,12.19,11.78,11.94,11.94,61549,CSTR
12.15,12.48,11.735,12.27,12.1579917012448,83702,CSTR
11.64,12.14,11.6201,12.14,12.0291784232365,72118,CSTR
12.27,12.3,11.22,11.385,11.2810705394191,140413,CSTR
12.57,12.78,12.47,12.49,12.3759834024896,53861,CSTR
12.99,12.99,12.29,12.5,12.3858921161826,77359,CSTR
13.03,13.4,12.85,12.96,12.8416929460581,70003,CSTR
13.08,13.43,13.07,13.38,13.2578589211618,47757,CSTR
12.9,13.23,12.79,13.09,12.9705062240664,85243,CSTR
13.13,13.35,12.86,12.97,12.851601659751,84757,CSTR
13.35,13.49,13.06,13.24,13.1191369294606,96003,CSTR
13.63,13.83,13.44,13.45,13.3272199170124,194295,CSTR
13.95,14.13,13.235,13.63,13.5055767634855,216574,CSTR
14.98,15.56,14.57,14.68,14.5459917012448,45668,CSTR
14.12,14.626,14.06,14.53,14.3973609958506,33599,CSTR
14.57,14.57,14.03,14.06,13.9316514522822,39581,CSTR
14.405,14.56,14.38,14.46,14.328,53964,CSTR
14.905,14.905,14.38,14.48,14.3478174273859,48661,CSTR
14.765,14.86,14.675,14.81,14.6748049792531,35556,CSTR
14.9,14.9,14.65,14.68,14.5459917012448,46754,CSTR
15.375,15.375,14.47,14.83,14.694622406639,46824,CSTR
14.42,14.81,14.42,14.77,14.6351701244813,50884,CSTR
14.47,14.7,14.29,14.62,14.4865394190871,29115,CSTR
14.61,14.72,14.32,14.5,14.3676348547718,46777,CSTR
14.94,15.495,14.77,14.8,14.6648962655602,101297,CSTR
15.23,15.25,14.86,14.9,14.7639834024896,74826,CSTR
14.9,15.43,14.79,15.15,15.0117012448133,145480,CSTR
14.85,14.9106,14.6,14.84,14.704531120332,84548,CSTR
14.85,15.2,14.77,14.84,14.704531120332,41479,CSTR
14.7,14.95,14.7,14.83,14.694622406639,38391,CSTR
14.63,14.805,14.46,14.74,14.6054439834025,119303,CSTR
14.37,14.8225,14.31,14.41,14.2784564315353,172050,CSTR
14.43,14.63,14.25,14.41,14.2784564315353,80722,CSTR
14.93,15.3052,14.38,14.38,14.2487302904564,84459,CSTR
14.95,15.1,14.67,14.89,14.7540746887967,105077,CSTR
14.59,14.8299,14.49,14.67,14.5360829875519,90007,CSTR
15.22,15.25,14.32,14.38,14.2487302904564,141781,CSTR
14.94,15.64,14.66,15.37,15.2296929460581,105407,CSTR
14.26,15.83,14.26,15.1,14.9621576763485,107333,CSTR
14.26,15.63,14.26,14.68,14.5459917012448,195530,CSTR
14.32,15.69,13.64,13.83,13.7037510373444,160888,CSTR
14.87,15.02,14.41,14.6,14.4667219917012,79646,CSTR
16.26,16.26,15.01,15.08,14.9423402489627,90258,CSTR
16.38,16.38,16.01,16.25,16.1016597510373,87480,CSTR
16.75,16.75,16.32,16.35,16.2007468879668,55150,CSTR
17.07,17.07,16.67,16.74,16.5871867219917,198647,CSTR
17.08,17.18,16.98,17.04,16.8844481327801,29374,CSTR
17.03,17.13,16.86,17.04,16.8844481327801,35717,CSTR
17.24,17.41,17.09,17.17,17.0132614107884,38032,CSTR
17.59,17.59,17.3,17.3,17.1420746887967,42750,CSTR
17.51,17.59,17.33,17.37,17.2114356846473,24615,CSTR
17.39,17.43,17.25,17.35,17.1916182572614,34911,CSTR
17.74,17.8,17.42,17.5,17.3402489626556,44211,CSTR
17.7,17.78,17.38,17.63,17.4690622406639,62956,CSTR
17.65,17.79,17.51,17.62,17.459153526971,43221,CSTR
17.59,17.77,17.49,17.68,17.5186058091286,33033,CSTR
17.64,17.89,17.51,17.55,17.3897925311203,36366,CSTR
17.5,17.89,17.45,17.82,17.6573278008299,73127,CSTR
17.6,17.665,17.405,17.51,17.3501576763486,35897,CSTR
17.72,17.75,17.53,17.64,17.4789709543568,47431,CSTR
17.66,17.75,17.62,17.67,17.5086970954357,29568,CSTR
17.85,18.02,17.55,17.66,17.4987883817427,40549,CSTR
17.81,18.07,17.7,17.86,17.6969626556017,122427,CSTR
17.84,18.28,17.585,17.97,17.8059585062241,104447,CSTR
17.64,17.93,17.61,17.84,17.5793193000021,85748,CSTR
17.58,17.78,17.575,17.71,17.451218879094,31211,CSTR
17.52,17.765,17.48,17.57,17.3132645796545,57436,CSTR
17.47,17.73,17.09,17.5,17.2442874299348,70829,CSTR
16.97,17.46,16.95,17.41,17.1556025231522,70392,CSTR
16.89,17.18,16.89,16.98,16.7318857463024,38642,CSTR
16.79,17.0,16.65,16.95,16.7023241107082,49260,CSTR
16.48,16.84,16.43,16.83,16.5840775683315,56067,CSTR
16.68,16.68,16.41,16.61,16.3672922406409,53420,CSTR
16.35,16.8544,16.29,16.8,16.5545159327374,98551,CSTR
17.1,17.25,17.06,17.11,16.8599861672105,88965,CSTR
18.48,18.48,17.15,17.15,16.8994016813361,97039,CSTR
17.64,17.74,17.55,17.66,17.401949486437,57644,CSTR
18.0,18.14,17.72,17.75,17.4906343932195,48108,CSTR
18.15,18.24,17.85,18.2,17.9340589271322,45845,CSTR
17.92,18.17,17.92,18.13,17.8650817774124,34329,CSTR
17.94,18.11,17.88,18.09,17.8256662632868,28587,CSTR
18.04,18.04,17.84,17.94,17.677858085316,25140,CSTR
17.67,17.92,17.63,17.89,17.628588692659,39856,CSTR
18.01,18.02,17.64,17.66,17.401949486437,46952,CSTR
17.65,18.13,17.48,18.09,17.8256662632868,121749,CSTR
17.78,17.78,17.45,17.58,17.3231184581859,100382,CSTR
17.69,18.0,17.69,17.82,17.5596115429393,71669,CSTR
17.75,17.75,17.52,17.69,17.4315111220312,42632,CSTR
17.54,17.86,17.46,17.66,17.401949486437,61686,CSTR
17.71,17.71,17.42,17.56,17.3034107011231,90889,CSTR
17.7,18.02,17.61,17.61,17.3526800937801,51616,CSTR
17.3,17.78,17.3,17.7,17.4413650005626,45786,CSTR
17.68,17.84,17.58,17.58,17.3231184581859,45255,CSTR
17.38,17.54,17.1722,17.51,17.2541413084662,63653,CSTR
17.19,17.43,17.19,17.42,17.1654564016836,82483,CSTR
17.1,17.2,17.04,17.1,16.8501322886791,121288,CSTR
17.03,17.13,16.76,17.09,16.8402784101477,68614,CSTR
16.83,17.2,16.69,17.09,16.8402784101477,222911,CSTR
17.4,17.4,17.0,17.1,16.8501322886791,211900,CSTR
18.28,18.4,17.4138,17.48,17.224579672872,117207,CSTR
