1. open,2. high,3. low,4. close,5. adjusted close,6. volume,ticker
7.6,8.22,7.54,8.1,8.1,272629,TZOO
7.53,7.88,7.35,7.65,7.65,363581,TZOO
7.52,7.8,7.51,7.62,7.62,222393,TZOO
7.74,7.99,7.41,7.48,7.48,186949,TZOO
8.23,8.34,7.73,7.79,7.79,179367,TZOO
8.0,8.47,7.85,8.21,8.21,305267,TZOO
7.49,8.27,7.46,8.02,8.02,346917,TZOO
7.2,7.6,7.05,7.45,7.45,340749,TZOO
7.0,7.0,6.44,6.98,6.98,365336,TZOO
6.35,6.55,6.21,6.23,6.23,111342,TZOO
6.27,6.48,6.1,6.35,6.35,104936,TZOO
5.81,6.35,5.81,6.27,6.27,167568,TZOO
5.71,5.95,5.66,5.81,5.81,80272,TZOO
5.85,5.99,5.77,5.79,5.79,98804,TZOO
5.96,5.9999,5.8039,5.85,5.85,120253,TZOO
5.96,6.09,5.79,5.93,5.93,169950,TZOO
6.0,6.07,5.82,5.96,5.96,209184,TZOO
6.03,6.1618,5.8,6.0,6.0,91522,TZOO
5.76,6.08,5.76,5.97,5.97,107147,TZOO
5.88,6.14,5.7,5.74,5.74,88144,TZOO
5.81,6.19,5.79,5.87,5.87,108132,TZOO
5.8,6.5,5.7999,6.0,6.0,272162,TZOO
6.15,6.15,5.6001,5.64,5.64,112231,TZOO
6.56,6.66,6.44,6.46,6.46,47948,TZOO
6.42,6.66,6.3984,6.56,6.56,95356,TZOO
6.19,6.4201,6.01,6.42,6.42,120787,TZOO
5.59,6.09,5.5755,6.04,6.04,122905,TZOO
5.43,5.5499,5.33,5.52,5.52,52319,TZOO
5.35,5.5,5.275,5.31,5.31,80711,TZOO
5.19,5.29,5.19,5.24,5.24,40724,TZOO
5.23,5.27,5.1425,5.15,5.15,33409,TZOO
5.19,5.2,5.135,5.17,5.17,15149,TZOO
5.43,5.43,5.14,5.185,5.185,39683,TZOO
5.37,5.8,5.225,5.27,5.27,262913,TZOO
4.55,4.77,4.55,4.58,4.58,48944,TZOO
4.8,4.8,4.51,4.51,4.51,6481,TZOO
4.69,4.7999,4.5201,4.53,4.53,28853,TZOO
4.75,4.87,4.6409,4.65,4.65,20132,TZOO
4.75,5.0,4.75,4.8,4.8,11422,TZOO
5.09,5.09,4.76,4.77,4.77,11277,TZOO
4.8,5.04,4.8,4.89,4.89,11244,TZOO
4.88,5.06,4.82,4.91,4.91,18841,TZOO
5.01,5.04,4.95,4.95,4.95,4272,TZOO
4.95,5.06,4.93,4.96,4.96,4610,TZOO
5.09,5.18,4.92,5.06,5.06,12013,TZOO
5.2,5.2499,5.09,5.15,5.15,7915,TZOO
5.1163,5.2499,5.1163,5.18,5.18,13731,TZOO
4.97,5.25,4.93,5.25,5.25,9242,TZOO
4.91,5.13,4.91,5.04,5.04,13914,TZOO
4.93,4.98,4.89,4.98,4.98,12040,TZOO
5.002,5.0719,4.91,4.91,4.91,8023,TZOO
4.93,5.0508,4.93,4.95,4.95,26080,TZOO
5.1,5.1,4.99,5.0,5.0,16270,TZOO
5.0,5.07,4.95,4.95,4.95,11218,TZOO
5.1,5.1,4.98,4.99,4.99,13031,TZOO
5.01,5.11,4.98,5.07,5.07,19993,TZOO
5.1935,5.26,5.0,5.02,5.02,35087,TZOO
5.08,5.3499,5.05,5.25,5.25,35017,TZOO
5.085,5.0999,5.03,5.09,5.09,12390,TZOO
5.0,5.1,4.94,4.98,4.98,15316,TZOO
5.06,5.06,4.91,4.94,4.94,10794,TZOO
5.23,5.23,5.06,5.15,5.15,18307,TZOO
5.27,5.27,5.0594,5.22,5.22,17261,TZOO
5.0,5.22,5.0,5.18,5.18,26115,TZOO
4.91,5.2,4.8,4.92,4.92,27727,TZOO
5.16,5.2899,4.78,4.91,4.91,37441,TZOO
5.23,5.4295,5.14,5.24,5.24,45256,TZOO
5.3,5.33,5.24,5.24,5.24,17951,TZOO
5.31,5.362,5.26,5.34,5.34,22549,TZOO
5.39,5.39,5.29,5.34,5.34,18213,TZOO
5.33,5.4,5.3,5.32,5.32,20428,TZOO
5.29,5.41,5.25,5.36,5.36,25449,TZOO
5.23,5.332,5.1,5.29,5.29,40345,TZOO
5.41,5.45,5.265,5.32,5.32,44816,TZOO
5.48,5.52,5.33,5.42,5.42,64380,TZOO
5.5,5.5,5.29,5.34,5.34,97181,TZOO
5.24,5.29,5.19,5.28,5.28,33512,TZOO
5.2,5.24,5.16,5.18,5.18,19137,TZOO
5.2,5.31,5.01,5.2,5.2,45955,TZOO
5.16,5.3444,5.15,5.27,5.27,37224,TZOO
5.27,5.4,4.982,5.24,5.24,40388,TZOO
5.15,5.388,5.11,5.3,5.3,66532,TZOO
5.0,5.18,4.81,5.09,5.09,67213,TZOO
5.0,5.1736,4.8019,4.96,4.96,106266,TZOO
5.06,5.25,4.87,4.97,4.97,184747,TZOO
5.1,5.609,4.8,5.39,5.39,322406,TZOO
4.4103,5.38,4.4103,5.13,5.13,521956,TZOO
4.49,4.7999,4.49,4.66,4.66,29121,TZOO
4.31,4.542,4.31,4.45,4.45,23831,TZOO
4.12,4.44,4.12,4.44,4.44,27133,TZOO
4.46,4.46,4.1,4.11,4.11,21779,TZOO
4.26,4.45,4.26,4.4499,4.4499,24447,TZOO
4.24,4.39,4.24,4.335,4.335,17401,TZOO
4.34,4.415,4.2,4.22,4.22,25933,TZOO
4.38,4.44,4.3401,4.35,4.35,37791,TZOO
4.21,4.45,4.21,4.34,4.34,45980,TZOO
4.4,4.42,4.25,4.35,4.35,28357,TZOO
4.21,4.47,4.21,4.38,4.38,98385,TZOO
4.21,4.3845,4.15,4.2,4.2,27132,TZOO
4.43,4.52,4.235,4.26,4.26,30623,TZOO
