date, open, high, low, close, adjusted close, volume, dividend amount, split coefficient,ticker
2023-05-09,8.32,8.5,7.966,8.39,8.39,100378,0.0000,1.0,RVPH
2023-05-08,8.34,8.6249,8.31,8.36,8.36,84062,0.0000,1.0,RVPH
2023-05-05,8.7,9.05,8.05,8.55,8.55,313027,0.0000,1.0,RVPH
2023-05-04,8.04,9.2499,8.0,8.39,8.39,499414,0.0000,1.0,RVPH
2023-05-03,7.24,8.65,7.135,7.8,7.8,564665,0.0000,1.0,RVPH
2023-05-02,7.34,7.5,6.62,7.11,7.11,358457,0.0000,1.0,RVPH
2023-05-01,6.99,7.85,6.67,7.42,7.42,380366,0.0000,1.0,RVPH
2023-04-28,6.85,7.22,6.61,6.85,6.85,184526,0.0000,1.0,RVPH
2023-04-27,7.13,7.39,6.55,6.85,6.85,289612,0.0000,1.0,RVPH
2023-04-26,6.89,7.115,6.5102,7.0,7.0,182114,0.0000,1.0,RVPH
2023-04-25,6.71,7.45,6.39,6.74,6.74,343282,0.0000,1.0,RVPH
2023-04-24,5.9,6.75,5.67,6.54,6.54,579101,0.0000,1.0,RVPH
2023-04-21,5.4,6.3499,5.4,5.73,5.73,388222,0.0000,1.0,RVPH
2023-04-20,5.05,5.5,5.04,5.44,5.44,218447,0.0000,1.0,RVPH
2023-04-19,4.83,5.2,4.83,5.04,5.04,89275,0.0000,1.0,RVPH
2023-04-18,4.98,5.4,4.76,4.93,4.93,276247,0.0000,1.0,RVPH
2023-04-17,4.7,4.88,4.7,4.81,4.81,78208,0.0000,1.0,RVPH
2023-04-14,4.66,4.81,4.63,4.78,4.78,25827,0.0000,1.0,RVPH
2023-04-13,4.66,4.815,4.6,4.67,4.67,67413,0.0000,1.0,RVPH
2023-04-12,4.5512,4.64,4.52,4.64,4.64,14811,0.0000,1.0,RVPH
2023-04-11,4.62,4.67,4.39,4.51,4.51,63027,0.0000,1.0,RVPH
2023-04-10,4.57,4.66,4.5,4.64,4.64,101403,0.0000,1.0,RVPH
2023-04-06,4.41,4.5794,4.41,4.53,4.53,37732,0.0000,1.0,RVPH
2023-04-05,4.46,4.58,4.395,4.48,4.48,71951,0.0000,1.0,RVPH
2023-04-04,4.46,4.5899,4.3219,4.42,4.42,36919,0.0000,1.0,RVPH
2023-04-03,4.21,4.59,4.1,4.5,4.5,94777,0.0000,1.0,RVPH
2023-03-31,4.0,4.47,3.98,4.19,4.19,138923,0.0000,1.0,RVPH
2023-03-30,4.6,4.73,4.18,4.19,4.19,182413,0.0000,1.0,RVPH
2023-03-29,4.19,4.74,4.08,4.66,4.66,190709,0.0000,1.0,RVPH
2023-03-28,4.09,4.3,4.02,4.22,4.22,39434,0.0000,1.0,RVPH
2023-03-27,3.98,4.17,3.5,4.17,4.17,143485,0.0000,1.0,RVPH
2023-03-24,3.94,3.9899,3.85,3.93,3.93,66644,0.0000,1.0,RVPH
2023-03-23,3.99,4.045,3.86,3.95,3.95,84170,0.0000,1.0,RVPH
2023-03-22,4.09,4.15,3.9,3.969,3.969,62198,0.0000,1.0,RVPH
2023-03-21,4.2443,4.2443,4.0,4.05,4.05,37553,0.0000,1.0,RVPH
2023-03-20,3.9,4.13,3.9,4.06,4.06,42033,0.0000,1.0,RVPH
2023-03-17,3.98,4.1699,3.9422,3.95,3.95,87791,0.0000,1.0,RVPH
2023-03-16,4.0,4.1516,3.86,4.1,4.1,39202,0.0000,1.0,RVPH
2023-03-15,4.0,4.1779,3.86,4.0,4.0,108086,0.0000,1.0,RVPH
2023-03-14,4.47,4.47,3.7301,4.04,4.04,241171,0.0000,1.0,RVPH
2023-03-13,4.25,4.47,4.25,4.39,4.39,54392,0.0000,1.0,RVPH
2023-03-10,4.61,4.6999,4.3,4.41,4.41,181541,0.0000,1.0,RVPH
2023-03-09,4.66,4.77,4.6,4.645,4.645,71874,0.0000,1.0,RVPH
2023-03-08,4.46,4.6699,4.39,4.65,4.65,41831,0.0000,1.0,RVPH
2023-03-07,4.3623,4.42,4.2,4.33,4.33,73846,0.0000,1.0,RVPH
2023-03-06,4.5,4.57,4.3083,4.34,4.34,82664,0.0000,1.0,RVPH
2023-03-03,4.69,4.7382,4.56,4.57,4.57,79794,0.0000,1.0,RVPH
2023-03-02,4.7,4.7999,4.6,4.69,4.69,36739,0.0000,1.0,RVPH
2023-03-01,4.69,4.8,4.64,4.7,4.7,46700,0.0000,1.0,RVPH
2023-02-28,4.65,4.875,4.5915,4.69,4.69,31084,0.0000,1.0,RVPH
2023-02-27,4.7,4.83,4.6301,4.7,4.7,59672,0.0000,1.0,RVPH
2023-02-24,4.59,4.8,4.42,4.66,4.66,50614,0.0000,1.0,RVPH
2023-02-23,4.51,4.73,4.4,4.57,4.57,62827,0.0000,1.0,RVPH
2023-02-22,4.72,4.98,4.54,4.55,4.55,99859,0.0000,1.0,RVPH
2023-02-21,4.78,5.04,4.57,4.79,4.79,138439,0.0000,1.0,RVPH
2023-02-17,4.62,4.84,4.5,4.75,4.75,112551,0.0000,1.0,RVPH
2023-02-16,4.52,4.69,4.3801,4.59,4.59,66586,0.0000,1.0,RVPH
2023-02-15,4.22,4.55,4.1301,4.525,4.525,69285,0.0000,1.0,RVPH
2023-02-14,4.46,4.62,4.26,4.33,4.33,92768,0.0000,1.0,RVPH
2023-02-13,4.71,4.7399,4.45,4.54,4.54,92425,0.0000,1.0,RVPH
2023-02-10,4.35,4.7474,4.31,4.7,4.7,96836,0.0000,1.0,RVPH
2023-02-09,4.34,4.4088,4.2,4.3,4.3,62115,0.0000,1.0,RVPH
2023-02-08,4.54,4.54,4.2,4.28,4.28,86789,0.0000,1.0,RVPH
2023-02-07,4.64,4.6999,4.24,4.43,4.43,129782,0.0000,1.0,RVPH
2023-02-06,4.79,4.85,4.56,4.64,4.64,79870,0.0000,1.0,RVPH
2023-02-03,4.57,4.91,4.55,4.82,4.82,87382,0.0000,1.0,RVPH
2023-02-02,4.9,5.12,4.55,4.67,4.67,223151,0.0000,1.0,RVPH
2023-02-01,4.88,5.13,4.77,4.87,4.87,100179,0.0000,1.0,RVPH
2023-01-31,4.38,4.97,4.38,4.76,4.76,253610,0.0000,1.0,RVPH
2023-01-30,4.38,4.48,4.2,4.33,4.33,95699,0.0000,1.0,RVPH
2023-01-27,4.48,4.5,4.2701,4.36,4.36,71596,0.0000,1.0,RVPH
2023-01-26,4.47,4.74,4.3097,4.41,4.41,113719,0.0000,1.0,RVPH
2023-01-25,4.28,4.46,4.2,4.43,4.43,57498,0.0000,1.0,RVPH
2023-01-24,4.33,4.33,4.12,4.27,4.27,89440,0.0000,1.0,RVPH
2023-01-23,4.4,4.47,4.24,4.27,4.27,120974,0.0000,1.0,RVPH
2023-01-20,4.36,4.45,4.3,4.42,4.42,75738,0.0000,1.0,RVPH
2023-01-19,4.34,4.4699,4.26,4.31,4.31,45825,0.0000,1.0,RVPH
2023-01-18,4.55,4.59,4.285,4.39,4.39,92862,0.0000,1.0,RVPH
2023-01-17,4.43,4.5431,4.26,4.53,4.53,88517,0.0000,1.0,RVPH
2023-01-13,4.17,4.4,4.0629,4.39,4.39,178684,0.0000,1.0,RVPH
2023-01-12,4.15,4.43,3.88,4.15,4.15,293483,0.0000,1.0,RVPH
2023-01-11,3.94,4.14,3.9091,4.14,4.14,105419,0.0000,1.0,RVPH
2023-01-10,3.81,3.98,3.745,3.96,3.96,124280,0.0000,1.0,RVPH
2023-01-09,3.93,4.1,3.6785,3.79,3.79,218453,0.0000,1.0,RVPH
2023-01-06,4.15,4.15,3.81,3.93,3.93,142309,0.0000,1.0,RVPH
