t,o,c,h,l,s,v,Ticker,RSI
1652140800,2.78,2.8,2.92,2.69,ok,725882.0,IVVD,
1652227200,2.75,2.555,2.77,2.52,ok,1127497.0,IVVD,
1652313600,2.49,2.66,2.74,2.46,ok,905785.0,IVVD,
1652400000,2.7,2.72,2.865,2.52,ok,1727201.0,IVVD,
1652659200,2.74,2.87,3.07,2.67,ok,1321877.0,IVVD,
1652745600,2.88,3.06,3.07,2.88,ok,1072285.0,IVVD,
1652832000,2.98,2.95,3.12,2.895,ok,1055930.0,IVVD,
1652918400,2.91,2.97,3.025,2.865,ok,881183.0,IVVD,
1653004800,3.02,2.95,3.119,2.81,ok,777666.0,IVVD,
1653264000,2.95,2.67,2.968,2.58,ok,1202496.0,IVVD,
1653350400,2.62,2.63,2.635,2.53,ok,744523.0,IVVD,
1653436800,2.58,2.62,2.66,2.475,ok,1090393.0,IVVD,
1653523200,2.6,2.7,2.745,2.58,ok,590535.0,IVVD,
1653609600,2.72,2.98,3.0,2.645,ok,887868.0,IVVD,55.66037735849057
1653955200,2.97,2.96,3.04,2.88,ok,571996.0,IVVD,54.96894409937889
1654041600,2.96,2.94,3.02,2.87,ok,658563.0,IVVD,63.89891696750902
1654128000,2.92,3.08,3.13,2.905,ok,767476.0,IVVD,64.78873239436619
1654214400,3.06,3.16,3.18,2.99,ok,932471.0,IVVD,65.27777777777777
1654473600,3.17,3.35,3.44,3.16,ok,1734456.0,IVVD,66.21621621621622
1654560000,3.28,3.51,3.53,3.27,ok,1233301.0,IVVD,65.51724137931035
1654646400,3.46,3.3,3.6,3.26,ok,993320.0,IVVD,61.29032258064515
1654732800,3.26,3.1,3.26,3.1,ok,1171719.0,IVVD,53.757225433526
1654819200,3.04,2.96,3.08,2.86,ok,1236746.0,IVVD,50.27027027027025
1655078400,2.83,2.655,2.88,2.64,ok,746063.0,IVVD,49.599999999999994
1655164800,2.71,2.64,2.71,2.55,ok,650549.0,IVVD,50.270270270270274
