t,o,c,h,l,s,v,Ticker,RSI,TP,Cumulative TP,Cumulative Volume,VWAP,Price % Change,Spike
1652140800,3.93,3.86,4.1444,3.69,ok,30326.0,AEYE,,3.8981333333333335,118214.79146666668,30326.0,3.8981333333333335,,0.0
1652227200,3.79,3.65,3.89,3.58,ok,32068.0,AEYE,,3.706666666666667,118865.38666666669,62394.0,1.905077197593786,,0.0
1652313600,3.55,3.51,3.6,3.4501,ok,24556.0,AEYE,,3.5200333333333336,86437.93853333333,86950.0,0.994110851447192,,0.0
1652400000,3.57,3.55,3.73,3.51,ok,40142.0,AEYE,,3.5966666666666662,144377.3933333333,127092.0,1.1360069346090491,,0.0
1652659200,3.52,3.14,3.69,3.1,ok,53550.0,AEYE,,3.31,177250.5,180642.0,0.9812252964426876,,0.0
1652745600,3.27,3.5,3.61,3.2627,ok,14183.0,AEYE,,3.4575666666666667,49038.668033333335,194825.0,0.2517062391034689,,0.0
1652832000,3.44,3.32,3.45,3.14,ok,20261.0,AEYE,,3.303333333333333,66928.83666666667,215086.0,0.311172445750382,-0.13989637305699487,0.0
1652918400,3.3,3.41,3.628,3.2101,ok,17962.0,AEYE,,3.416033333333333,61358.790733333335,233048.0,0.2632882098680672,-0.0657534246575342,0.0
1653004800,3.37,3.23,3.45,3.19,ok,10177.0,AEYE,,3.2900000000000005,33482.33,243225.0,0.1376599033816425,-0.07977207977207967,0.0
1653264000,3.112,3.32,3.4015,3.112,ok,22943.0,AEYE,,3.2778333333333336,75203.33016666667,266168.0,0.2825408394948553,-0.06478873239436622,0.0
1653350400,3.215,3.33,3.365,3.2,ok,17251.0,AEYE,,3.2983333333333333,56899.54833333333,283419.0,0.2007612345443789,0.060509554140127264,0.0
1653436800,3.33,3.36,3.5,3.1,ok,55963.0,AEYE,,3.32,185797.16,339382.0,0.5474573194807032,-0.040000000000000036,0.0
1653523200,3.31,3.28,3.47,3.12,ok,51964.0,AEYE,,3.29,170961.55999999997,391346.0,0.4368552636286048,-0.012048192771084376,0.0
1653609600,3.28,3.3,3.4121,3.28,ok,25413.0,AEYE,34.78260869565217,3.3307,84643.0791,416759.0,0.2030983832382744,-0.032258064516129115,0.0
1653955200,3.38,3.37,3.5575,3.3,ok,70853.0,AEYE,37.17277486910995,3.4091666666666662,241549.6858333333,487612.0,0.4953727263343258,0.04334365325077405,0.0
1654041600,3.5,3.21,3.5,3.2,ok,58996.0,AEYE,38.172043010752695,3.303333333333333,194883.4533333333,546608.0,0.356532383963157,-0.033132530120481896,0.0
1654128000,3.25,3.38,3.45,3.1,ok,61107.0,AEYE,46.56084656084656,3.31,202264.17,607715.0,0.3328273450548366,0.01501501501501501,0.0
1654214400,3.47,4.07,4.48,3.4228,ok,681537.0,AEYE,60.23622047244096,3.990933333333334,2719968.7312000003,1289252.0,2.1097262065135447,0.21130952380952395,0.0
1654473600,3.87,4.9,5.15,3.81,ok,269159.0,AEYE,79.72972972972973,4.62,1243514.58,1558411.0,0.797937501724513,0.49390243902439046,0.0
1654560000,4.63,5.34,5.38,4.59,ok,199029.0,AEYE,80.26315789473684,5.103333333333333,1015711.3299999998,1757440.0,0.5779493638474144,0.6181818181818182,0.6181818181818182
1654646400,5.3,5.12,5.5,5.03,ok,91257.0,AEYE,79.22077922077922,5.216666666666668,476057.3500000001,1848697.0,0.2575096676199507,0.5192878338278932,0.5192878338278932
1654732800,5.07,5.35,5.44,5.0,ok,46382.0,AEYE,80.12422360248446,5.263333333333334,244123.9266666667,1895079.0,0.1288199207878229,0.6666666666666665,0.6666666666666665
1654819200,5.37,4.97,5.37,4.8134,ok,32023.0,AEYE,75.43859649122807,5.051133333333333,161752.4427333333,1927102.0,0.0839355896747205,0.470414201183432,0.0
1655078400,4.69,4.76,4.9415,4.65,ok,47966.0,AEYE,70.33898305084746,4.783833333333333,229461.34966666665,1975068.0,0.1161789617707677,0.16953316953316944,0.0
1655164800,4.76,4.74,5.01,4.65,ok,52335.0,AEYE,69.85915492957747,4.8,251208.0,2027403.0,0.1239062978598729,-0.032653061224489854,0.0
1655251200,4.67,5.03,5.23,4.6,ok,109959.0,AEYE,71.91601049868768,4.953333333333333,544663.58,2137362.0,0.2548298229312582,-0.05805243445692876,0.0
1655337600,4.98,5.1,5.21,4.77,ok,71237.0,AEYE,73.94736842105264,5.026666666666666,358084.6533333333,2208599.0,0.162132036342194,-0.003906250000000111,0.0
1655424000,5.13,5.23,5.35,5.02,ok,38564.0,AEYE,74.68030690537086,5.2,200532.8,2247163.0,0.0892382083542671,-0.0224299065420559,0.0
1655769600,5.23,5.37,5.5599,5.12,ok,137156.0,AEYE,75.12562814070353,5.349966666666667,733780.0281333334,2384319.0,0.3077524559982676,0.08048289738430592,0.0
1655856000,5.31,5.55,5.88,5.28,ok,165124.0,AEYE,79.25000000000001,5.57,919740.68,2549443.0,0.360761421220243,0.16596638655462193,0.0
1655942400,5.62,6.49,6.51,5.56,ok,131280.0,AEYE,82.59958071278828,6.186666666666667,812185.6000000001,2680723.0,0.3029725935876254,0.36919831223628696,0.0
1656028800,6.07,6.03,6.74,5.96,ok,85156.0,AEYE,71.58590308370044,6.243333333333333,531657.2933333333,2765879.0,0.1922200115526866,0.19880715705765417,0.0
1656288000,5.89,6.11,6.25,5.65,ok,31422.0,AEYE,65.96306068601584,6.003333333333334,188636.74,2797301.0,0.0674352670663614,0.1980392156862747,0.0
1656374400,6.16,5.98,6.5225,5.84,ok,19495.0,AEYE,59.19540229885059,6.114166666666667,119195.67916666668,2816796.0,0.0423160495707416,0.14340344168260044,0.0
1656460800,5.98,5.94,6.04,5.88,ok,14140.0,AEYE,62.42424242424244,5.953333333333333,84180.13333333333,2830936.0,0.0297357952752493,0.1061452513966481,0.0
1656547200,6.0614,6.01,6.0799,5.9,ok,14961.0,AEYE,60.50955414012739,5.996633333333333,89715.6313,2845897.0,0.0315245531725146,0.08288288288288292,0.0
1656633600,6.01,6.12,6.22,6.01,ok,10361.0,AEYE,70.03484320557493,6.116666666666667,63374.78333333334,2856258.0,0.0221880458044523,-0.057010785824345156,0.0
1656979200,6.11,6.59,6.64,6.0193,ok,21413.0,AEYE,79.23322683706071,6.416433333333333,137395.08696666663,2877671.0,0.0477452380646247,0.09286898839137647,0.0
1657065600,6.59,6.39,7.14,6.29,ok,38778.0,AEYE,74.92447129909365,6.6066666666666665,256193.32,2916449.0,0.0878442654063211,0.04582651391162029,0.0
1657152000,6.18,6.31,6.4448,6.0,ok,35959.0,AEYE,70.64516129032258,6.2516,224801.2844,2952408.0,0.0761416729666089,0.05518394648829417,0.0
1657238400,6.22,6.37,6.3999,6.22,ok,6511.0,AEYE,70.55016181229773,6.3299666666666665,41214.41296666666,2958919.0,0.0139288750272199,0.07239057239057223,0.0
1657497600,6.48,5.89,6.4899,5.89,ok,15325.0,AEYE,59.59302325581394,6.089966666666666,93328.73916666668,2974244.0,0.0313789787141427,-0.019966722129783676,0.0
1657584000,5.79,5.8,6.18,5.79,ok,22826.0,AEYE,56.342182890855455,5.923333333333333,135206.00666666665,2997070.0,0.0451127289875333,-0.05228758169934644,0.0
1657670400,5.64,5.9,6.0699,5.59,ok,20130.0,AEYE,55.28700906344412,5.8533,117826.929,3017200.0,0.0390517463210924,-0.10470409711684359,0.0
1657756800,5.93,5.89,6.0,5.78,ok,11780.0,AEYE,37.39495798319327,5.890000000000001,69384.20000000001,3028980.0,0.0229067871032492,-0.07824726134585291,0.0
1657843200,6.07,5.84,6.07,5.8,ok,28534.0,AEYE,45.17766497461928,5.903333333333333,168445.71333333332,3057514.0,0.0550923767915153,-0.0744849445324881,0.0
1658102400,6.06,6.03,6.1301,5.9,ok,26408.0,AEYE,48.07692307692308,6.020033333333334,158977.04026666668,3083922.0,0.0515502792439843,-0.053375196232339106,0.0
1658188800,6.16,6.13,6.31,6.12,ok,12900.0,AEYE,53.65853658536584,6.1866666666666665,79808.0,3096822.0,0.0257709354945166,0.04074702886247872,0.0
1658275200,6.49,6.13,6.49,6.13,ok,26188.0,AEYE,54.726368159203965,6.25,163675.0,3123010.0,0.0524093742895475,0.05689655172413799,0.0
1658361600,6.17,6.63,6.9694,6.17,ok,104782.0,AEYE,62.70491803278688,6.5898,690492.4236,3227792.0,0.2139209786752058,0.12372881355932197,0.0
1658448000,6.47,5.895,6.49,5.7948,ok,29092.0,AEYE,46.32952691680261,6.059933333333333,176295.58053333333,3256884.0,0.0541301380501526,0.000848896434634927,0.0
1658707200,5.84,5.95,6.5,5.84,ok,40155.0,AEYE,37.92452830188682,6.096666666666667,244811.65,3297039.0,0.0742519727549477,0.018835616438356295,0.0
1658793600,5.96,5.33,6.06,5.25,ok,40671.0,AEYE,32.73615635179155,5.546666666666667,225588.48,3337710.0,0.067587801217002,-0.11608623548922059,0.0
1658880000,5.35,5.56,5.69,5.2,ok,16930.0,AEYE,38.35403726708075,5.483333333333333,92832.83333333331,3354640.0,0.0276729644114818,-0.0929853181076673,0.0
1658966400,5.69,5.52,5.7601,5.4,ok,32349.0,AEYE,36.71875,5.560033333333333,179861.5183,3386989.0,0.0531036617774666,-0.09951060358890707,0.0
1659052800,5.46,5.3,5.46,5.27,ok,27815.0,AEYE,39.965986394557824,5.343333333333334,148624.81666666668,3414804.0,0.0435236741747598,-0.20060331825037714,0.0
1659312000,5.19,5.07,5.24,5.01,ok,34747.0,AEYE,38.14935064935066,5.1066666666666665,177441.34666666665,3449551.0,0.0514389689170175,-0.13994910941475813,0.0
1659398400,4.83,5.37,5.5,4.79,ok,44509.0,AEYE,41.92073170731707,5.22,232336.98,3494060.0,0.0664948455378556,-0.09747899159663864,0.0
1659484800,5.37,5.64,5.68,5.37,ok,15532.0,AEYE,46.46892655367232,5.5633333333333335,86409.69333333333,3509592.0,0.0246210081779686,0.05816135084427754,0.0
1659571200,5.71,5.82,5.91,5.57,ok,26453.0,AEYE,49.727520435967314,5.766666666666667,152545.63333333333,3536045.0,0.0431401843962204,0.04676258992805771,0.0
1659657600,5.97,6.86,6.97,5.95,ok,69102.0,AEYE,59.18141592920354,6.593333333333334,455612.52,3605147.0,0.1263783474016455,0.242753623188406,0.0
1659916800,6.99,6.31,6.99,6.1775,ok,28681.0,AEYE,51.81086519114688,6.4925,186211.3925,3633828.0,0.051243865284763,0.19056603773584913,0.0
1660003200,6.23,6.23,6.5299,6.05,ok,13364.0,AEYE,50.990099009901,6.269966666666666,83791.83453333333,3647192.0,0.0229743415025404,0.22879684418145962,0.0
1660089600,6.69,6.73,6.97,6.37,ok,56062.0,AEYE,50.990099009901,6.69,375054.78,3703254.0,0.1012770876639841,0.25325884543761634,0.0
1660176000,6.9,6.8,7.0,6.73,ok,43760.0,AEYE,60.319270239452685,6.843333333333334,299464.26666666666,3747014.0,0.0799207760277027,0.2056737588652482,0.0
1660262400,6.8779,6.73,7.03,6.55,ok,71723.0,AEYE,58.86363636363637,6.7700000000000005,485564.71,3818737.0,0.1271532210780684,0.1563573883161513,0.0
1660521600,6.6,7.08,7.25,6.6,ok,41899.0,AEYE,71.18644067796612,6.976666666666667,292315.3566666667,3860636.0,0.0757168913792097,0.03206997084548102,0.0
1660608000,7.05,6.9,7.17,6.5601,ok,40465.0,AEYE,66.421568627451,6.8767,278265.6655,3901101.0,0.071330033623841,0.09350237717908105,0.0
1660694400,6.8,7.03,7.2693,6.5909,ok,25340.0,AEYE,68.10551558753,6.9634,176452.556,3926441.0,0.0449395663910396,0.1284109149277688,0.0
1660780800,6.9,7.07,7.12,6.9,ok,17152.0,AEYE,72.18045112781957,7.03,120578.56,3943593.0,0.0305758124634058,0.050520059435364084,0.0
1660867200,7.06,6.65,7.08,6.64,ok,31057.0,AEYE,68.89952153110049,6.789999999999999,210877.03,3974650.0,0.0530554967104021,-0.022058823529411686,0.0
1661126400,6.76,6.43,7.0,6.25,ok,31673.0,AEYE,62.92682926829268,6.56,207774.88,4006323.0,0.0518617395551981,-0.04457652303120363,0.0
1661212800,6.37,6.35,6.88,6.26,ok,28232.0,AEYE,59.07928388746804,6.496666666666667,183413.8933333333,4034555.0,0.0454607492854437,-0.10310734463276838,0.0
1661299200,6.53,6.45,6.65,6.3897,ok,15474.0,AEYE,58.224543080939945,6.496566666666666,100527.8726,4050029.0,0.0248215192039365,-0.0652173913043479,0.0
