t,o,c,h,l,s,v,Ticker,RSI
1652140800,2.09,2.21,2.2259,2.09,ok,20270.0,JAN,
1652227200,2.18,2.02,2.22,2.01,ok,20305.0,JAN,
1652313600,2.0,2.0,2.3,1.8869,ok,90693.0,JAN,
1652400000,2.06,2.13,2.1766,2.06,ok,12134.0,JAN,
1652659200,2.18,2.16,2.19,2.13,ok,5113.0,JAN,
1652745600,2.18,2.175,2.2103,2.1101,ok,11092.0,JAN,
1652832000,2.28,2.06,2.28,2.06,ok,3023.0,JAN,
1652918400,2.19,2.09,2.19,2.08,ok,12057.0,JAN,
1653004800,2.15,2.03,2.1501,2.0,ok,5021.0,JAN,
1653264000,2.08,2.15,2.15,2.08,ok,5991.0,JAN,
1653436800,1.98,2.05,2.3099,1.98,ok,89013.0,JAN,
1653523200,2.2319,2.04,2.2319,2.0301,ok,3405.0,JAN,
1653609600,2.14,2.24,2.27,2.1,ok,19058.0,JAN,
1653955200,4.62,3.73,4.89,3.63,ok,33363948.0,JAN,80.27888446215141
1654041600,3.48,2.5,3.49,2.46,ok,1086058.0,JAN,53.87700534759359
1654128000,2.5,2.65,2.72,2.5,ok,348468.0,JAN,58.513513513513516
1654214400,2.57,2.46,2.6237,2.36,ok,143192.0,JAN,55.94315245478036
1654473600,2.39,2.5,2.54,2.3654,ok,68140.0,JAN,54.89417989417989
1654560000,3.55,4.07,5.0,3.27,ok,85081659.0,JAN,67.95112781954887
1654646400,3.9,3.78,4.14,3.55,ok,4245155.0,JAN,64.343163538874
1654732800,4.39,3.77,5.0,3.67,ok,21234817.0,JAN,65.57377049180329
1654819200,3.52,3.26,3.69,3.1,ok,1402648.0,JAN,59.79899497487437
1655078400,3.03,3.13,3.16,2.85,ok,434482.0,JAN,59.10596026490066
1655164800,3.0,3.11,3.35,3.0,ok,590552.0,JAN,58.080808080808076
1655251200,3.06,3.14,3.26,2.9801,ok,453983.0,JAN,59.28449744463373
1655337600,3.14,3.15,3.52,3.06,ok,1189702.0,JAN,59.45485519591141
1655424000,3.11,3.09,3.28,3.07,ok,339407.0,JAN,57.41710296684118
1655769600,3.13,3.19,3.3,3.07,ok,477577.0,JAN,43.77880184331798
1655856000,3.15,3.07,3.28,3.0196,ok,437749.0,JAN,58.823529411764696
1655942400,3.11,2.98,3.19,2.93,ok,127151.0,JAN,55.20504731861199
1656028800,2.98,2.89,3.03,2.8401,ok,192176.0,JAN,57.00325732899023
1656288000,2.86,2.85,2.9099,2.7908,ok,74243.0,JAN,55.700325732899024
1656374400,2.86,2.65,2.9471,2.6,ok,361608.0,JAN,8.235294117647072
1656460800,2.59,2.59,2.7495,2.55,ok,122064.0,JAN,9.523809523809533
1656547200,2.55,2.58,2.62,2.45,ok,114815.0,JAN,9.523809523809533
1656633600,2.62,2.61,2.6464,2.51,ok,62612.0,JAN,17.171717171717162
1656979200,2.59,2.72,2.72,2.5,ok,63347.0,JAN,28.865979381443324
1657065600,2.69,2.68,2.72,2.55,ok,48234.0,JAN,28.282828282828305
1657152000,2.65,2.84,2.97,2.65,ok,170052.0,JAN,36.60714285714285
1657238400,2.82,2.82,2.9,2.67,ok,47997.0,JAN,35.39823008849558
1657497600,2.77,2.82,2.85,2.7601,ok,19412.0,JAN,37.38317757009346
1657584000,2.8,2.86,2.9492,2.77,ok,114562.0,JAN,33.66336633663364
1657670400,2.76,2.85,2.935,2.705,ok,23091.0,JAN,37.77777777777778
