t,o,c,h,l,s,v,Ticker,RSI
1652140800,2.83,2.78,2.97,2.75,ok,91318.0,OVID,
1652227200,2.74,2.48,2.78,2.48,ok,141994.0,OVID,
1652313600,2.45,2.255,2.47,2.25,ok,126907.0,OVID,
1652400000,2.29,2.19,2.3775,2.18,ok,102604.0,OVID,
1652659200,2.18,2.12,2.2,2.08,ok,92524.0,OVID,
1652745600,2.14,2.16,2.1763,2.14,ok,183175.0,OVID,
1652832000,2.12,2.09,2.17,2.09,ok,136524.0,OVID,
1652918400,2.07,2.06,2.145,2.06,ok,37621.0,OVID,
1653004800,2.06,2.06,2.1,2.06,ok,38873.0,OVID,
1653264000,2.08,1.96,2.1,1.95,ok,181838.0,OVID,
1653350400,1.93,1.89,1.95,1.85,ok,595491.0,OVID,
1653436800,1.87,1.84,1.93,1.84,ok,117296.0,OVID,
1653523200,1.85,1.75,1.86,1.75,ok,152494.0,OVID,
1653609600,1.79,1.74,1.79,1.65,ok,292765.0,OVID,3.5714285714285694
1653955200,1.74,1.69,1.79,1.69,ok,134687.0,OVID,3.418803418803421
1654041600,1.71,1.695,1.735,1.65,ok,107752.0,OVID,5.142857142857167
1654128000,1.7,1.81,1.82,1.65,ok,402293.0,OVID,20.915032679738573
1654214400,1.82,1.94,2.0,1.801,ok,276870.0,OVID,34.93975903614458
1654473600,1.93,1.87,1.95,1.8505,ok,298745.0,OVID,34.93975903614458
1654560000,1.93,1.83,1.93,1.8,ok,707708.0,OVID,30.12048192771084
1654646400,1.81,1.87,1.93,1.81,ok,312084.0,OVID,36.25000000000001
1654732800,1.87,1.96,2.08,1.86,ok,488055.0,OVID,44.1860465116279
1654819200,1.93,1.89,1.93,1.84,ok,333592.0,OVID,40.860215053763426
1655078400,1.83,1.82,1.86,1.79,ok,161051.0,OVID,42.22222222222222
1655164800,1.8,1.79,1.83,1.78,ok,90585.0,OVID,44.186046511627914
1655251200,1.8,1.8,1.85,1.74,ok,287455.0,OVID,47.56097560975609
1655337600,1.78,1.75,1.79,1.7005,ok,136445.0,OVID,50.0
1655424000,1.76,1.85,1.8924,1.76,ok,372452.0,OVID,56.321839080459775
1655769600,1.84,1.85,1.95,1.84,ok,490738.0,OVID,59.75609756097562
1655856000,1.84,1.87,1.97,1.8,ok,161035.0,OVID,60.47904191616768
1655942400,1.85,1.88,1.89,1.785,ok,360620.0,OVID,54.794520547945204
1656028800,1.91,1.91,1.94,1.87,ok,191765.0,OVID,47.61904761904761
1656288000,1.9,1.9,1.92,1.87,ok,294096.0,OVID,52.6315789473684
1656374400,1.92,1.89,1.93,1.84,ok,93156.0,OVID,55.555555555555536
1656460800,1.88,1.9,1.93,1.86,ok,100177.0,OVID,52.94117647058822
1656547200,1.89,2.15,2.15,1.875,ok,215214.0,OVID,64.17910447761193
1656633600,2.13,2.19,2.2,2.06,ok,194984.0,OVID,73.43750000000001
1656979200,2.21,2.14,2.24,2.12,ok,241822.0,OVID,75.80645161290323
1657065600,2.12,2.16,2.2,2.11,ok,182153.0,OVID,80.32786885245903
1657152000,2.14,2.21,2.27,2.14,ok,342610.0,OVID,81.53846153846155
