t,o,c,h,l,s,v,Ticker,RSI,TP,Cumulative TP,Cumulative Volume,VWAP,Price % Change,Spike
1652140800,6.46,6.21,6.565,5.99,ok,360225.0,TIL,,6.255,2253207.375,360225.0,6.255,,0
1652227200,6.21,5.85,6.6,5.79,ok,360203.0,TIL,,6.080000000000001,2190034.24,720428.0,3.0399071662955914,,0
1652313600,5.78,6.19,6.45,5.76,ok,524640.0,TIL,,6.133333333333334,3217792.0,1245068.0,2.584430729887845,,0
1652400000,6.44,6.32,6.625,6.1,ok,350647.0,TIL,,6.348333333333334,2226024.0383333336,1595715.0,1.3950010110410278,,0
1652659200,6.27,6.87,6.9,6.04,ok,401898.0,TIL,,6.603333333333334,2653866.4600000004,1997613.0,1.3285188172083384,,0
1652745600,7.0,7.47,7.66,7.0,ok,463517.0,TIL,,7.376666666666666,3419210.403333333,2461130.0,1.3892847607941607,,0
1652832000,7.24,7.09,7.41,6.9801,ok,363447.0,TIL,,7.160033333333334,2602292.6349,2824577.0,0.9213034854068416,0.14170692431561993,0
1652918400,7.03,7.13,7.49,6.94,ok,314091.0,TIL,,7.1866666666666665,2257267.32,3138668.0,0.7191800215887758,0.21880341880341891,0
1653004800,7.25,7.27,7.48,7.09,ok,679701.0,TIL,,7.28,4948223.28,3818369.0,1.2958997100594525,0.17447495961227766,0
1653264000,7.32,7.82,7.88,7.14,ok,325109.0,TIL,,7.613333333333333,2475163.1866666665,4143478.0,0.5973636608343683,0.23734177215189867,0
1653350400,7.65,8.09,8.255,7.48,ok,268665.0,TIL,,7.941666666666667,2133647.875,4412143.0,0.4835853858317829,0.1775836972343523,0
1653436800,8.18,8.45,8.5,7.91,ok,452601.0,TIL,,8.286666666666667,3750553.62,4864744.0,0.7709662872290917,0.13119143239625153,0
1653523200,8.52,7.93,8.745,7.89,ok,384529.0,TIL,,8.188333333333333,3148651.628333333,5249273.0,0.5998262289527203,0.11847672778561358,0
1653609600,7.85,6.0,7.875,4.34,ok,5801274.0,TIL,48.29821717990277,6.071666666666666,35223401.97,11050547.0,3.18748039983903,-0.15848527349228614,0
1653955200,6.0,6.005,6.5594,5.84,ok,1713087.0,TIL,48.34008097165992,6.134799999999999,10509446.1276,12763634.0,0.8233898063513886,-0.17400275103163687,0
1654041600,6.0,5.85,6.11,5.63,ok,1144849.0,TIL,50.0,5.863333333333333,6712631.303333334,13908483.0,0.4826285730322519,-0.251918158567775,0
1654128000,5.85,5.88,5.96,5.74,ok,648323.0,TIL,47.26148409893992,5.859999999999999,3799172.78,14556806.0,0.2609894491964789,-0.27317676143386893,0
1654214400,5.88,6.01,6.249,5.74,ok,660716.0,TIL,47.26148409893992,5.999666666666667,3964075.761333334,15217522.0,0.2604941699005484,-0.2887573964497041,0
1654473600,6.02,5.94,6.145,5.83,ok,440346.0,TIL,41.02316602316602,5.971666666666667,2629599.53,15657868.0,0.1679410970893355,-0.25094577553593944,0
1654560000,5.86,6.17,6.17,5.85,ok,458566.0,TIL,36.48648648648648,6.063333333333333,2780438.513333333,16116434.0,0.1725219433364312,0.02833333333333332,0
1654646400,6.18,6.19,6.605,6.08,ok,353699.0,TIL,39.8876404494382,6.291666666666667,2225356.208333333,16470133.0,0.1351146471211455,0.03080766028309756,0
1654732800,6.1,5.76,6.1,5.71,ok,602603.0,TIL,35.84710743801652,5.8566666666666665,3529244.9033333333,17072736.0,0.2067181794021376,-0.01538461538461533,0
1654819200,5.6,5.48,5.6,5.3,ok,607743.0,TIL,32.028112449799195,5.46,3318276.78,17680479.0,0.1876802534591964,-0.0680272108843537,0
1655078400,5.25,4.9,5.28,4.885,ok,488812.0,TIL,20.85828343313372,5.0216666666666665,2454650.9266666668,18169291.0,0.1350988834218499,-0.18469217970049912,0
1655164800,4.92,4.88,5.42,4.77,ok,364415.0,TIL,16.28151260504201,5.023333333333333,1830578.0166666664,18533706.0,0.0987702090810476,-0.17845117845117853,0
1655251200,4.91,4.97,5.155,4.77,ok,473787.0,TIL,11.24721603563475,4.965,2352352.455,19007493.0,0.1237592172202825,-0.1944894651539708,0
1655337600,4.83,4.21,5.31,3.9001,ok,2259707.0,TIL,10.67653276955602,4.473366666666667,10108497.970233334,21267200.0,0.4753093011883715,-0.3198707592891762,0
1655424000,4.29,4.68,4.8225,4.19,ok,1323455.0,TIL,29.81651376146788,4.564166666666666,6040469.195833333,22590655.0,0.2673879617847881,-0.1875,0
1655769600,4.87,4.7,5.14,4.67,ok,650852.0,TIL,30.13698630136988,4.836666666666666,3147954.173333333,23241507.0,0.1354453553004688,-0.14233576642335766,0
1655856000,4.63,4.83,5.03,4.56,ok,615711.0,TIL,34.355828220858896,4.806666666666667,2959517.54,23857218.0,0.1240512426889002,-0.014285714285714346,0
1655942400,4.88,5.29,5.29,4.78,ok,623778.0,TIL,42.00542005420054,5.12,3193743.36,24480996.0,0.1304580646963873,0.08401639344262302,0
1656028800,5.2,5.11,5.43,5.0,ok,2771317.0,TIL,37.96791443850268,5.18,14355422.06,27252313.0,0.526759767510376,0.028169014084507227,0
1656288000,5.16,4.83,5.23,4.8,ok,606906.0,TIL,35.94936708860759,4.953333333333334,3006207.72,27859219.0,0.1079071068000865,0.14726840855106893,0
1656374400,4.99,4.78,4.99,4.484,ok,688083.0,TIL,31.56498673740053,4.751333333333334,3269311.6940000006,28547302.0,0.1145226156223099,0.021367521367521514,0
1656460800,4.76,4.6,4.76,4.505,ok,373520.0,TIL,29.7709923664122,4.621666666666667,1726284.9333333336,28920822.0,0.0596900369337127,-0.021276595744680993,0
1656547200,4.6,4.62,4.72,4.35,ok,322196.0,TIL,33.8068181818182,4.5633333333333335,1470287.7466666668,29243018.0,0.0502782492103471,-0.04347826086956519,0
1656633600,4.73,4.75,4.8,4.5,ok,274403.0,TIL,39.16913946587537,4.683333333333334,1285120.7166666668,29517421.0,0.0435377032656974,-0.10207939508506614,0
1656979200,4.63,5.15,5.15,4.63,ok,450763.0,TIL,53.918495297805634,4.976666666666668,2243297.1966666672,29968184.0,0.0748559604634924,0.007827788649706457,0
1657065600,5.06,5.51,5.56,5.06,ok,826682.0,TIL,58.92351274787536,5.376666666666666,4444793.553333333,30794866.0,0.1443355380514834,0.14078674948240155,0
1657152000,5.5,5.95,6.005,5.45,ok,413133.0,TIL,62.62886597938145,5.801666666666667,2396859.955,31207999.0,0.0768027439054968,0.2447698744769875,0
1657238400,5.86,5.9,6.01,5.75,ok,361776.0,TIL,76.65615141955837,5.886666666666667,2129654.72,31569775.0,0.0674586600633042,0.28260869565217406,0
1657497600,5.83,5.53,5.91,5.48,ok,184468.0,TIL,63.84364820846906,5.640000000000001,1040399.52,31754243.0,0.0327641102954335,0.19696969696969702,0
1657584000,5.53,5.5,5.87,5.27,ok,214074.0,TIL,62.98701298701298,5.546666666666667,1187397.12,31968317.0,0.037142934987788,0.1578947368421053,0
1657670400,5.36,5.9,5.96,5.34,ok,259181.0,TIL,65.97014925373134,5.733333333333334,1485971.066666667,32227498.0,0.0461087940077342,0.14563106796116498,0
1657756800,5.93,5.98,6.13,5.67,ok,495199.0,TIL,61.61616161616161,5.926666666666667,2934879.4066666667,32722697.0,0.0896894105845452,0.08529945553539031,0
1657843200,5.99,5.85,6.11,5.38,ok,370068.0,TIL,62.6712328767123,5.78,2138993.04,33092765.0,0.0646362744243341,-0.01680672268907568,0
1658102400,5.89,5.6,6.15,5.52,ok,167550.0,TIL,63.32179930795846,5.756666666666667,964529.5,33260315.0,0.0289994096568237,-0.05084745762711873,0
1658188800,5.66,6.08,6.11,5.66,ok,345996.0,TIL,69.57831325301203,5.95,2058676.2,33606311.0,0.0612586189540411,0.09945750452079571,0
1658275200,6.1,6.47,6.7,6.07,ok,312887.0,TIL,76.48725212464588,6.413333333333333,2006648.6266666667,33919198.0,0.059159671955294,0.17636363636363628,0
1658361600,6.59,6.43,6.59,6.23,ok,127216.0,TIL,75.49295774647885,6.416666666666667,816302.6666666667,34046414.0,0.0239761716657345,0.08983050847457608,0
1658448000,6.49,6.02,6.53,5.95,ok,142328.0,TIL,66.57963446475193,6.166666666666667,877689.3333333334,34188742.0,0.0256718815022013,0.006688963210702115,0
1658707200,6.07,6.2,6.22,5.85,ok,286246.0,TIL,64.54293628808864,6.09,1743238.14,34474988.0,0.0505653008494158,0.05982905982905984,0
1658793600,6.21,5.98,6.22,5.89,ok,215804.0,TIL,56.77233429394813,6.03,1301298.12,34690792.0,0.0375113407615484,0.06785714285714306,0
1658880000,5.91,5.97,6.06,5.74,ok,202428.0,TIL,50.32894736842104,5.923333333333333,1199048.52,34893220.0,0.0343633668661132,-0.018092105263157965,0
