t,o,c,h,l,s,v,Ticker,RSI
1652140800,2.0202,1.8706,2.0463,1.823,ok,30952834.0,BBIG,
1652227200,1.8298,1.6869,1.9114,1.6665,ok,20058266.0,BBIG,
1652313600,1.6325,1.789,1.8162,1.5917,ok,16008921.0,BBIG,
1652400000,1.891,1.7685,1.8978,1.7073,ok,29863984.0,BBIG,
1652659200,1.789,1.8502,1.959,1.6801,ok,30528992.0,BBIG,
1652745600,1.8502,1.9454,1.9454,1.7617,ok,18584288.0,BBIG,
1652832000,2.0332,2.0746,2.3263,1.9998,ok,59190234.0,BBIG,
1652918400,1.7753,1.891,1.9245,1.7685,ok,21807302.0,BBIG,
1653004800,1.9114,1.9658,1.9658,1.8298,ok,11915489.0,BBIG,
1653264000,1.9182,1.993,2.061,1.8774,ok,15503844.0,BBIG,
1653350400,1.9522,1.9794,2.0134,1.8774,ok,11873373.0,BBIG,
1653436800,1.9556,1.9182,1.9934,1.8842,ok,15884497.0,BBIG,
1653523200,1.6461,1.6121,1.7141,1.6121,ok,22864887.0,BBIG,
1653609600,1.6053,1.6665,1.7481,1.5577,ok,21887888.0,BBIG,42.346058651466294
1653955200,1.6393,1.5645,1.6733,1.5645,ok,13018919.0,BBIG,39.33672402981955
1654041600,1.5645,1.4625,1.5645,1.4284,ok,15212907.0,BBIG,41.71099290780141
1654128000,1.4488,1.4761,1.5441,1.442,ok,9012950.0,BBIG,37.633388664927686
1654214400,1.4829,1.4012,1.4829,1.3944,ok,10988335.0,BBIG,36.08184918529747
1654473600,1.442,1.4488,1.5373,1.3808,ok,17061157.0,BBIG,34.38618328924849
1654560000,1.4148,1.4284,1.4897,1.4012,ok,9807187.0,BBIG,28.646951924665473
1654646400,1.4012,1.442,1.4965,1.4012,ok,11450322.0,BBIG,21.114155251141568
1654732800,1.442,1.3536,1.442,1.3536,ok,9969080.0,BBIG,23.124624924985014
1654819200,1.3264,1.4012,1.4216,1.3196,ok,12383814.0,BBIG,20.974706971005574
1655078400,1.3196,1.3468,1.3808,1.3128,ok,9602128.0,BBIG,17.68353670734149
1655164800,1.3536,1.3332,1.408,1.3196,ok,9939876.0,BBIG,17.68353670734149
1655251200,1.3332,1.408,1.408,1.3264,ok,9264347.0,BBIG,24.827313992500493
1655337600,1.3672,1.4148,1.4897,1.3604,ok,10918764.0,BBIG,36.18540820613361
1655424000,1.4148,1.4761,1.5169,1.4012,ok,11904827.0,BBIG,36.796116504854375
1655769600,1.5441,1.4625,1.5509,1.4557,ok,11398836.0,BBIG,41.93803351248815
1655856000,1.3944,1.4216,1.4557,1.3672,ok,11680297.0,BBIG,46.421697287839024
1655942400,1.5373,1.5101,1.5509,1.442,ok,20022305.0,BBIG,52.6299504950495
1656028800,1.5305,1.3944,1.5373,1.3944,ok,36200718.0,BBIG,49.50523864959255
1656288000,1.4557,1.3944,1.4625,1.374,ok,16643074.0,BBIG,45.7473420888055
1656374400,1.4012,1.408,1.4216,1.374,ok,10898838.0,BBIG,48.388116308470295
1656460800,1.3808,1.34,1.3842,1.2924,ok,17298725.0,BBIG,42.57857974388825
1656547200,1.56,1.38,1.59,1.2,ok,32125623.0,BBIG,52.06637445209768
1656633600,1.35,1.27,1.35,1.26,ok,12906433.0,BBIG,40.64460924130062
1656979200,1.25,1.16,1.255,1.14,ok,13157983.0,BBIG,37.65856236786467
1657065600,1.15,1.06,1.15,1.04,ok,16190209.0,BBIG,33.7998102466793
1657152000,1.15,1.13,1.19,1.08,ok,16508515.0,BBIG,33.420801526717526
1657238400,1.12,1.15,1.17,1.08,ok,9551332.0,BBIG,34.4527947393142
1657497600,1.14,1.06,1.14,1.05,ok,8360495.0,BBIG,26.36601158695896
1657584000,1.09,1.06,1.1,1.05,ok,8018456.0,BBIG,26.779739240798406
1657670400,0.99,1.03,1.05,0.985,ok,8287576.0,BBIG,27.12082262210795
1657756800,1.02,1.02,1.03,1.0,ok,5995226.0,BBIG,18.47420558342978
1657843200,1.04,1.07,1.07,1.01,ok,7341130.0,BBIG,27.206295671725655
1658102400,1.07,1.03,1.1,1.03,ok,7819312.0,BBIG,25.75838211814792
1658188800,1.05,1.04,1.05,1.01,ok,7814565.0,BBIG,25.401069518716568
1658275200,1.04,1.09,1.09,1.0385,ok,9604915.0,BBIG,32.87671232876711
1658361600,1.08,1.13,1.14,1.05,ok,9115233.0,BBIG,32.87671232876711
1658448000,1.1,1.0,1.11,0.98,ok,15615321.0,BBIG,31.999999999999986
1658707200,1.0,1.0,1.01,1.0,ok,5465549.0,BBIG,37.49999999999999
1658793600,0.8395,0.792,0.8501,0.7702,ok,34428573.0,BBIG,32.085561497326196
1658880000,0.8051,0.8249,0.94,0.7611,ok,37653857.0,BBIG,28.54128569419045
1658966400,0.838,0.7839,0.838,0.7635,ok,16634759.0,BBIG,24.989752698456073
1659052800,0.78,0.76,0.785,0.75,ok,15254176.0,BBIG,27.47071192550314
1659312000,0.75,0.71,0.7511,0.693,ok,16734832.0,BBIG,25.55183012014527
1659398400,0.6931,0.7106,0.73,0.6851,ok,16250126.0,BBIG,26.733682983682968
1659484800,0.7001,0.69,0.7052,0.67,ok,17545778.0,BBIG,26.32711621233858
1659571200,0.6968,0.7117,0.73,0.69,ok,12886304.0,BBIG,23.209211903693728
1660608000,0.76,1.13,1.42,0.75,ok,89928969.0,BBIG,54.77554918815664
1660694400,1.35,1.39,1.68,1.28,ok,175385558.0,BBIG,63.492675404780265
1660780800,1.84,1.45,1.94,1.35,ok,123909632.0,BBIG,63.77199693955623
1660867200,1.2,1.16,1.33,1.07,ok,48325954.0,BBIG,50.96339113680154
1661126400,1.03,1.05,1.12,1.0101,ok,17768373.0,BBIG,51.62654521795706
1661212800,0.9701,0.8952,1.06,0.87,ok,27007710.0,BBIG,46.9027071757891
1661299200,0.9801,1.02,1.04,0.9413,ok,26109938.0,BBIG,57.086907870197685
1661385600,1.05,1.05,1.15,1.02,ok,19301677.0,BBIG,57.00940399825621
1661472000,1.01,0.9668,1.02,0.91,ok,20025085.0,BBIG,55.54948722616663
1661731200,1.0,1.06,1.09,0.9906,ok,13057814.0,BBIG,58.735150244584204
1661817600,1.04,0.955,1.07,0.9023,ok,24721692.0,BBIG,56.91231238009254
1661904000,0.96,0.97,0.9999,0.9115,ok,16506564.0,BBIG,57.25959923877756
1661990400,0.95,0.8902,0.95,0.8701,ok,13467228.0,BBIG,55.42312276519666
1662076800,0.89,0.909,0.9575,0.8812,ok,15660128.0,BBIG,55.35297628737316
1662422400,0.91,0.9172,0.9498,0.8852,ok,9697494.0,BBIG,42.573981016192086
1662508800,0.9212,0.943,0.9501,0.895,ok,7311688.0,BBIG,31.353245453028535
1662595200,0.9324,0.9349,0.947,0.9081,ok,4666965.0,BBIG,27.539897096014656
1662681600,0.94,1.0,1.04,0.94,ok,8349583.0,BBIG,41.321327836840965
1662940800,1.05,1.13,1.25,1.03,ok,37353802.0,BBIG,54.24718623911657
1663027200,1.07,1.08,1.2,1.06,ok,20276627.0,BBIG,61.03942652329749
1663113600,1.08,1.07,1.14,1.01,ok,13971742.0,BBIG,53.4616449736915
1663200000,1.07,1.08,1.14,1.06,ok,11250069.0,BBIG,52.13614354884649
1663286400,1.06,1.05,1.08,1.01,ok,13876074.0,BBIG,56.40986132511557
1663545600,1.01,0.9517,1.03,0.9419,ok,11401295.0,BBIG,41.721449319675884
1663632000,0.96,0.9668,1.03,0.95,ok,7709704.0,BBIG,51.04572846508331
1663718400,0.97,0.9049,1.01,0.898,ok,5884161.0,BBIG,44.67353951890034
1663804800,0.9049,0.896,0.928,0.8801,ok,5257446.0,BBIG,50.53683820807109
1663891200,0.8901,0.8917,0.8984,0.8401,ok,7624312.0,BBIG,48.35457485257752
1664150400,0.9853,0.919,1.04,0.915,ok,14381639.0,BBIG,50.16519823788546
1664236800,0.9328,0.99,0.9999,0.8883,ok,8152757.0,BBIG,53.98305084745763
1664323200,0.99,0.99,1.05,0.9501,ok,10192887.0,BBIG,54.73449046227876
1664409600,0.96,0.9131,0.9797,0.895,ok,8030137.0,BBIG,42.681488967492
1664496000,0.92,0.9312,0.98,0.9002,ok,5363591.0,BBIG,29.369032793690337
1664755200,0.928,0.9241,0.9464,0.9,ok,5034940.0,BBIG,32.239690134426965
1664841600,0.9456,0.9769,1.03,0.9275,ok,13302203.0,BBIG,40.336308905958056
1664928000,1.0,1.02,1.03,0.98,ok,7322442.0,BBIG,44.17249417249417
1665014400,1.02,1.02,1.08,1.01,ok,9048807.0,BBIG,46.9059405940594
1665100800,0.9934,0.9843,1.02,0.9414,ok,11457426.0,BBIG,53.86072951207959
1665360000,0.9405,0.9711,1.01,0.9101,ok,4883988.0,BBIG,50.51153937663573
1665446400,0.9601,0.9833,0.988,0.9173,ok,6760068.0,BBIG,60.5774419859687
1665532800,0.965,0.9415,0.977,0.93,ok,3092057.0,BBIG,55.63816604708799
1665619200,0.9102,0.9675,0.974,0.9,ok,4339505.0,BBIG,58.913452492944494
1665705600,0.9711,0.9399,0.9839,0.93,ok,3226753.0,BBIG,52.45593419506462
1665964800,0.959,0.9501,0.968,0.94,ok,3873488.0,BBIG,44.52975047984644
1666051200,0.96,1.0,1.0344,0.9403,ok,8168472.0,BBIG,51.20598166907863
1666137600,1.0,0.9661,1.0,0.942,ok,7169334.0,BBIG,57.1313240043057
1666224000,0.96,0.9267,0.9698,0.925,ok,4186297.0,BBIG,49.42733519979638
1666310400,0.9386,0.9552,0.9552,0.91,ok,3514897.0,BBIG,53.7533188510741
1666569600,0.931,0.9337,0.9489,0.89,ok,5626694.0,BBIG,44.360313315926895
1666656000,0.918,0.9422,0.975,0.913,ok,6256391.0,BBIG,38.834672789896686
1666742400,0.9406,0.95,0.97,0.9401,ok,4168464.0,BBIG,40.17405951712521
1666828800,0.95,0.9101,0.95,0.9098,ok,4279813.0,BBIG,39.70588235294119
1666915200,0.918,0.92,0.93,0.9,ok,4227174.0,BBIG,42.84514141697005
1667174400,0.9109,0.9116,0.94,0.9,ok,4344664.0,BBIG,39.85281630342486
1667260800,0.91,0.9638,1.04,0.91,ok,19343640.0,BBIG,53.06571350013747
1667347200,0.959,0.91,0.9639,0.901,ok,7396341.0,BBIG,42.65644955300128
1667433600,0.9022,0.9005,0.93,0.9,ok,4207336.0,BBIG,44.724156400642755
1667520000,0.9015,0.8809,0.93,0.847,ok,6040843.0,BBIG,40.96133751306167
1667779200,0.87,0.8295,0.8798,0.7501,ok,11599692.0,BBIG,27.816809784022908
1667865600,0.8129,0.7778,0.83,0.7707,ok,4495753.0,BBIG,26.585426510818223
1667952000,0.786,0.705,0.7878,0.705,ok,4456581.0,BBIG,24.546498277841565
1668038400,0.733,0.79,0.7995,0.733,ok,5008090.0,BBIG,33.211382113821145
1668124800,0.7898,0.8342,0.86,0.7703,ok,5015710.0,BBIG,40.334175247717134
1668384000,0.83,0.8126,0.846,0.78,ok,4859537.0,BBIG,37.72262220538083
1668470400,0.8191,0.8322,0.88,0.8191,ok,7285426.0,BBIG,39.084507042253534
1668556800,0.8227,0.7755,0.8398,0.77,ok,4189259.0,BBIG,37.90438533429189
1668643200,0.7701,0.7332,0.7778,0.73,ok,5523505.0,BBIG,34.13722826086956
1668729600,0.76,0.7388,0.765,0.7202,ok,4214843.0,BBIG,35.25597269624575
1668988800,0.7363,0.7162,0.737,0.7,ok,5645549.0,BBIG,27.74982027318478
1669075200,0.725,0.6872,0.725,0.681,ok,6074177.0,BBIG,29.04439428141461
1669161600,0.6975,0.7234,0.73,0.6621,ok,5168688.0,BBIG,34.13935160308081
1669334400,0.7087,0.7272,0.7495,0.6901,ok,3556929.0,BBIG,35.834101382488484
1669593600,0.7295,0.6752,0.745,0.6508,ok,6191273.0,BBIG,35.7945129810348
1669680000,0.675,0.6932,0.725,0.66,ok,8954313.0,BBIG,41.69611307420495
1669766400,0.72,0.6706,0.72,0.661,ok,9054437.0,BBIG,46.25435540069687
1669852800,0.69,0.6753,0.6946,0.664,ok,5569411.0,BBIG,34.864080232251254
1669939200,0.6616,0.6825,0.699,0.6616,ok,3242024.0,BBIG,27.81515062883885
1670198400,0.6881,0.63,0.689,0.6249,ok,7243007.0,BBIG,25.50965665236052
