t,o,c,h,l,s,v,Ticker,RSI,TP,Cumulative TP,Cumulative Volume,VWAP,Price % Change,Spike
1652140800,2.25,2.37,2.44,2.185,ok,691745.0,TCRR,,2.3316666666666666,1612918.7583333333,691745.0,2.3316666666666666,,0
1652227200,2.34,2.17,2.41,2.15,ok,695479.0,TCRR,,2.2433333333333336,1560191.2233333336,1387224.0,1.124685864239181,,0
1652313600,2.2,2.36,2.4299,2.17,ok,998017.0,TCRR,,2.3199666666666663,2315366.1727666664,2385241.0,0.9707053386918414,,0
1652400000,2.42,2.35,2.51,2.34,ok,405644.0,TCRR,,2.4,973545.6,2790885.0,0.3488304247577381,,0
1652659200,2.39,2.35,2.435,2.3,ok,291789.0,TCRR,,2.3616666666666664,689108.3549999999,3082674.0,0.2235424034458395,,0
1652745600,2.37,2.4,2.46,2.35,ok,208563.0,TCRR,,2.4033333333333338,501246.4100000001,3291237.0,0.1522972699930148,,0
1652832000,2.36,2.35,2.39,2.3127,ok,216628.0,TCRR,,2.3509,509270.7652,3507865.0,0.1451796934032524,-0.008438818565400852,0
1652918400,2.33,2.36,2.43,2.3273,ok,277845.0,TCRR,,2.3724333333333334,659168.7395,3785710.0,0.1741202415134809,0.0875576036866359,0
1653004800,2.38,2.35,2.4,2.2899,ok,263452.0,TCRR,,2.346633333333333,618225.2449333332,4049162.0,0.1526798001495947,-0.004237288135593098,0
1653264000,2.36,2.26,2.375,2.25,ok,405980.0,TCRR,,2.295,931724.1,4455142.0,0.2091345461042543,-0.0382978723404257,0
1653350400,2.22,2.16,2.32,2.11,ok,469588.0,TCRR,,2.1966666666666668,1031528.3066666668,4924730.0,0.2094588549355328,-0.08085106382978724,0
1653436800,2.17,2.11,2.215,2.09,ok,462213.0,TCRR,,2.138333333333333,988365.465,5386943.0,0.1834742756698929,-0.12083333333333335,0
1653523200,2.11,2.19,2.245,2.065,ok,348418.0,TCRR,,2.1666666666666665,754905.6666666666,5735361.0,0.1316230428506011,-0.06808510638297882,0
1653609600,2.19,2.3,2.31,2.155,ok,289518.0,TCRR,46.3157894736842,2.255,652863.09,6024879.0,0.1083611953036733,-0.025423728813559365,0
1653955200,2.31,2.32,2.39,2.24,ok,382759.0,TCRR,47.42268041237112,2.316666666666667,886725.0166666667,6407638.0,0.1383856292547529,-0.01276595744680864,0
1654041600,2.37,2.26,2.39,2.18,ok,462122.0,TCRR,55.421686746987945,2.276666666666667,1052097.7533333334,6869760.0,0.1531491279656543,0.0,0
1654128000,2.25,2.35,2.365,2.21,ok,347792.0,TCRR,49.315068493150704,2.3083333333333336,802819.8666666667,7217552.0,0.1112316013333422,0.08796296296296302,0
1654214400,2.29,2.41,2.45,2.29,ok,300299.0,TCRR,53.846153846153854,2.3833333333333333,715712.6166666667,7517851.0,0.0952017560160033,0.14218009478673,0
1654473600,2.45,2.51,2.55,2.39,ok,388220.0,TCRR,59.09090909090908,2.483333333333333,964079.6666666664,7906071.0,0.1219416909697201,0.1461187214611872,0
1654560000,2.48,2.7,2.77,2.48,ok,717041.0,TCRR,64.70588235294119,2.65,1900158.65,8623112.0,0.2203564849905695,0.17391304347826098,0
1654646400,2.74,2.59,2.8,2.58,ok,689311.0,TCRR,61.11111111111109,2.6566666666666667,1831269.5566666664,9312423.0,0.1966480213223418,0.11637931034482762,0
1654732800,2.62,2.71,2.77,2.58,ok,415308.0,TCRR,64.70588235294117,2.686666666666666,1115794.1599999997,9727731.0,0.1147024069641728,0.1991150442477878,0
1654819200,2.6,2.62,2.66,2.48,ok,529768.0,TCRR,60.62992125984251,2.586666666666667,1370333.2266666668,10257499.0,0.1335933083363368,0.11489361702127665,0
1655078400,2.51,2.56,2.58,2.4,ok,391878.0,TCRR,62.09677419354839,2.5133333333333336,984920.0400000002,10649377.0,0.0924861651531352,0.06224066390041494,0
1655164800,2.55,2.52,2.56,2.41,ok,268846.0,TCRR,65.25423728813558,2.4966666666666666,671218.8466666667,10918223.0,0.0614769314261731,0.003984063745019917,0
1655251200,2.55,2.54,2.58,2.44,ok,458629.0,TCRR,68.69565217391303,2.52,1155745.08,11376852.0,0.1015874233047946,-0.059259259259259345,0
1655337600,2.44,2.48,2.53,2.375,ok,586534.0,TCRR,62.83185840707964,2.4616666666666664,1443851.1966666663,11963386.0,0.1206891758459241,-0.042471042471042386,0
1655424000,2.48,2.49,2.61,2.43,ok,630853.0,TCRR,59.223300970873794,2.51,1583441.0300000005,12594239.0,0.1257274083809272,-0.08118081180811798,0
1655769600,2.57,2.54,2.61,2.4938,ok,515669.0,TCRR,60.37735849056604,2.5479333333333334,1313890.2340666668,13109908.0,0.1002211635708402,-0.03053435114503822,0
