t,o,c,h,l,s,v,Ticker
1652140800,4.43,4.25,4.58,4.11,ok,359603,LLAP
1652227200,4.22,4.05,4.43,4.0227,ok,240779,LLAP
1652313600,4.02,4.33,4.3594,3.7,ok,765363,LLAP
1652400000,4.65,4.08,4.72,4.0,ok,461667,LLAP
1652659200,4.05,3.76,4.15,3.7,ok,544141,LLAP
1652745600,3.81,4.52,4.52,3.635,ok,492597,LLAP
1652832000,4.58,5.0,5.05,4.36,ok,784678,LLAP
1652918400,4.84,4.81,4.99,4.4,ok,514566,LLAP
1653004800,4.72,5.18,5.4836,4.666,ok,650243,LLAP
1653264000,5.34,5.62,5.84,4.955,ok,472731,LLAP
1653350400,5.49,5.12,5.5,5.07,ok,260568,LLAP
1653436800,5.0,4.74,5.26,4.63,ok,368811,LLAP
1653523200,4.68,4.97,5.07,4.68,ok,310849,LLAP
1653609600,4.97,4.9,5.25,4.785,ok,274168,LLAP
1653955200,4.85,5.19,5.31,4.85,ok,323198,LLAP
1654041600,5.1,5.54,5.58,5.09,ok,421645,LLAP
1654128000,5.43,5.77,6.1098,5.36,ok,446775,LLAP
1654214400,5.72,5.89,6.5,5.5801,ok,645023,LLAP
1654473600,6.03,6.08,6.12,5.27,ok,761758,LLAP
1654560000,6.18,5.42,6.33,5.4,ok,686171,LLAP
1654646400,5.51,5.22,5.58,5.16,ok,357692,LLAP
1654732800,5.16,4.85,5.545,4.85,ok,387428,LLAP
1654819200,4.64,4.39,4.95,4.38,ok,262657,LLAP
1655078400,4.34,3.92,4.37,3.9,ok,399290,LLAP
1655164800,3.95,4.14,4.47,3.92,ok,429872,LLAP
1655251200,4.4,4.71,4.78,4.24,ok,397033,LLAP
1655337600,4.72,5.25,5.306,4.66,ok,682668,LLAP
1655424000,5.11,5.34,5.57,4.77,ok,3185264,LLAP
1655769600,5.4,5.33,5.68,5.28,ok,273682,LLAP
1655856000,5.29,5.32,5.49,5.17,ok,302432,LLAP
1655942400,5.34,6.48,6.48,5.34,ok,1177607,LLAP
1656028800,6.33,5.05,6.68,4.905,ok,3188816,LLAP
1656288000,5.46,5.03,5.46,4.7801,ok,550051,LLAP
1656374400,5.04,4.71,5.1588,4.65,ok,306603,LLAP
1656460800,4.65,4.47,4.7798,4.42,ok,339367,LLAP
1656547200,4.42,4.58,4.82,4.411,ok,228347,LLAP
1656633600,4.59,4.16,4.7,4.12,ok,453896,LLAP
1656979200,4.11,4.43,4.43,4.07,ok,296072,LLAP
1657065600,4.4,4.56,4.6,4.31,ok,281399,LLAP
1657152000,4.63,4.9,4.94,4.63,ok,189555,LLAP
1657238400,4.77,5.22,5.22,4.77,ok,256245,LLAP
1657497600,5.06,5.12,5.25,4.87,ok,96120,LLAP
1657584000,5.02,4.72,5.19,4.42,ok,317853,LLAP
1657670400,4.49,4.66,4.74,4.42,ok,152080,LLAP
1657756800,4.64,4.47,4.685,4.4,ok,154572,LLAP
1657843200,4.54,4.57,4.64,4.36,ok,152978,LLAP
1658102400,4.35,4.5,4.64,4.35,ok,126022,LLAP
1658188800,4.56,4.58,4.65,4.42,ok,174007,LLAP
1658275200,4.59,4.52,4.68,4.5,ok,144311,LLAP
1658361600,4.62,4.46,4.74,4.4,ok,134228,LLAP
1658448000,4.63,4.46,4.67,4.41,ok,228369,LLAP
1658707200,4.52,4.64,4.67,4.38,ok,205525,LLAP
1658793600,4.64,4.43,4.64,4.37,ok,170086,LLAP
1658880000,4.45,4.39,4.5,4.35,ok,132074,LLAP
1658966400,4.5,4.38,4.56,4.35,ok,160534,LLAP
1659052800,4.34,4.24,4.35,4.21,ok,174967,LLAP
1659312000,4.28,4.18,4.29,4.11,ok,173453,LLAP
1659398400,4.2,4.3,4.325,4.2,ok,89067,LLAP
1659484800,4.41,4.38,4.46,4.28,ok,159144,LLAP
1659571200,4.42,4.25,4.42,4.19,ok,148232,LLAP
1659657600,4.25,4.27,4.31,4.15,ok,102502,LLAP
1659916800,4.3,4.45,4.57,4.18,ok,199325,LLAP
